I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-11,-79,-36,41,31,-62,17,14,-19,-33,-53,-57
-20,-72,-43,37,11,-66,24,25,-16,-51,-59,-43
-25,-45,-20,53,-6,-57,52,48,-15,-47,-39,-50
-33,-57,-25,25,0,-44,15,24,-7,-44,-55,-38
-23,-72,-30,53,-5,-64,54,10,-5,-45,-64,-35
-22,-62,-23,58,9,-59,2,13,-10,-30,-50,-17
-21,-52,-50,50,-2,-42,21,21,1,-36,-64,-16
-22,-45,-44,23,-2,-43,9,38,-18,-25,-43,-55
-21,-51,-53,32,17,-49,34,18,-17,-49,-37,-43
-23,-47,-31,62,3,-44,30,12,-8,-44,-42,-37
-14,-49,-33,30,15,-30,38,8,-13,-33,-33,-27
-12,-26,-15,40,12,-9,13,0,-19,-35,-11,-12
-14,-32,-18,0,-6,-23,18,32,-6,-45,-26,-24
-15,-46,-25,19,-1,-41,1,0,-2,-37,-15,-41
-20,-33,-31,19,27,-23,15,33,-11,-19,-14,1
-11,-36,-18,18,18,-24,12,22,-46,-25,-30,-9
-15,-23,5,-20,9,-3,7,7,-18,-24,-44,-14
-23,7,4,7,9,-26,4,10,3,-4,-27,-14
-2,-19,10,14,7,-30,10,11,4,-12,-17,-18
-5,2,-3,9,-10,-11,3,15,-6,-18,23,-3
-7,8,25,33,5,-9,17,10,3,-17,-9,-4
-13,-2,2,8,2,10,-3,-8,-10,6,-4,-17
8,1,5,10,-8,6,15,8,-7,-1,24,-3
11,3,11,-10,5,4,1,11,8,11,0,2
1,24,3,-6,12,26,0,26,9,9,5,14
10,17,22,-31,4,32,1,-14,7,32,25,31
8,27,35,4,-12,38,-7,7,5,20,53,20
9,26,10,-34,7,38,-25,-7,22,26,28,51
25,35,21,-28,-28,22,-47,-22,34,33,27,45
11,51,27,-7,-30,40,-14,-17,18,30,28,35
22,40,30,-49,-9,76,-36,-20,15,40,39,33
29,52,62,-27,13,51,-34,-12,17,58,38,55
18,60,31,-45,-16,57,-36,-28,1,46,40,45
44,61,27,-62,7,54,-17,-19,38,52,76,48
18,80,43,-48,0,56,-44,-35,38,59,79,63
39,63,55,-75,-31,74,-41,-52,34,54,102,56
24,94,69,-62,-8,87,-52,-22,34,62,80,64
43,89,42,-67,-13,77,-67,-42,39,78,99,77
45,104,64,-58,-4,89,-49,-47,-7,78,79,65
27,120,86,-85,-12,122,-64,-48,26,86,96,81
41,115,77,-74,-12,92,-70,-39,42,96,98,94
44,143,66,-71,-31,102,-52,-51,50,103,115,114
34,131,97,-116,-15,135,-72,-51,37,86,115,104
62,139,86,-139,-26,136,-95,-36,31,109,136,95
33,167,80,-99,-26,154,-80,-75,42,141,144,107
48,178,113,-121,-24,129,-93,-73,56,146,151,121
53,207,117,-100,-29,157,-100,-79,60,137,167,140
59,166,104,-112,-8,170,-98,-89,93,147,160,116
53,200,128,-159,-25,187,-116,-66,76,147,179,131
66,227,158,-141,-44,178,-105,-68,56,170,192,145
43,213,158,-157,-34,177,-116,-81,62,153,181,144
71,250,147,-132,-41,177,-115,-100,59,167,211,147
88,233,138,-169,-28,178,-129,-101,75,166,188,167
78,262,150,-145,-43,199,-139,-118,83,170,211,169
71,254,150,-166,-47,217,-140,-104,54,199,227,164
74,253,140,-166,-60,227,-145,-96,84,179,229,172
109,278,149,-176,-52,208,-157,-106,86,193,246,180
112,288,164,-180,-46,231,-144,-93,83,210,244,207
66,299,184,-179,-30,230,-141,-111,98,206,276,196
101,284,198,-192,-44,245,-145,-116,99,198,259,195
105,307,196,-216,-44,240,-165,-95,85,213,273,209
98,288,161,-206,-49,268,-163,-125,96,232,301,228
112,327,197,-214,-28,268,-176,-125,88,218,274,214
125,326,208,-217,-55,230,-172,-116,77,235,304,226
115,308,196,-228,-37,271,-178,-141,100,231,306,231
122,325,201,-225,-45,277,-169,-127,125,251,275,230
107,345,208,-221,-43,269,-178,-146,93,242,304,248
109,353,209,-203,-59,287,-203,-125,90,257,300,221
108,325,216,-253,-49,260,-186,-138,93,255,315,216
135,361,231,-228,-38,288,-197,-143,107,262,330,243
111,343,233,-212,-70,279,-193,-126,110,248,321,248
128,374,221,-240,-21,295,-176,-159,104,275,311,252
102,345,243,-240,-51,302,-187,-154,107,269,314,255
141,348,227,-240,-46,300,-206,-154,119,275,329,236
139,366,222,-251,-56,296,-193,-141,105,254,315,260
129,364,227,-230,-45,297,-190,-165,103,273,324,252
111,355,236,-232,-56,290,-201,-149,117,276,309,232
118,378,231,-230,-59,311,-198,-129,103,277,317,247
123,358,227,-233,-70,307,-183,-134,105,247,319,249
132,347,232,-252,-50,302,-175,-131,113,267,316,267
113,339,237,-213,-36,300,-206,-135,99,258,333,271
127,346,236,-241,-53,284,-177,-164,114,271,340,236
124,336,228,-230,-61,300,-179,-143,100,290,314,231
119,349,234,-236,-50,277,-194,-143,101,260,312,239
123,373,219,-242,-34,275,-212,-138,101,249,295,253
124,351,210,-226,-33,251,-196,-125,110,242,303,232
114,347,226,-230,-69,274,-199,-100,105,242,277,226
103,311,195,-215,-63,279,-177,-132,88,212,270,234
119,296,203,-193,-38,263,-170,-111,114,255,294,222
91,316,196,-205,-32,279,-192,-113,104,224,303,205
99,302,189,-199,-56,244,-158,-126,79,234,273,184
87,266,184,-214,-67,239,-163,-111,84,219,276,195
107,300,174,-203,-35,252,-155,-108,78,233,255,205
107,258,197,-174,-37,244,-155,-118,87,192,251,230
68,259,181,-193,-34,214,-146,-103,86,218,232,196
75,272,178,-163,-43,229,-165,-91,82,192,245,163
96,270,180,-175,-16,213,-140,-74,94,187,216,190
91,251,185,-150,-42,198,-126,-100,83,189,215,170
95,251,162,-174,-34,176,-149,-87,59,200,245,186
84,266,158,-146,-49,191,-121,-91,77,170,222,156
79,238,123,-163,-30,182,-128,-71,85,167,196,191
74,194,149,-152,-38,188,-119,-99,80,142,204,153
81,195,147,-153,-36,161,-111,-86,62,155,177,140
58,185,126,-128,-36,157,-109,-102,59,159,189,137
67,193,126,-118,-39,178,-97,-80,51,135,179,139
42,179,118,-114,-7,167,-118,-55,50,129,152,115
67,185,126,-133,-42,163,-100,-65,29,129,159,126
59,185,127,-115,-16,133,-93,-61,68,123,146,115
31,162,110,-101,-33,129,-102,-68,65,124,144,100
51,122,90,-95,-21,125,-72,-72,43,84,127,100
42,172,72,-75,-6,96,-87,-71,54,111,134,85
51,165,94,-86,-30,113,-67,-56,48,109,102,90
27,114,88,-91,-40,118,-67,-22,24,101,92,84
21,88,89,-79,-30,89,-70,-37,38,88,92,79
54,121,77,-70,-14,62,-63,-56,22,83,88,74
36,83,77,-70,-12,85,-40,-59,30,77,82,69
28,89,46,-51,-26,79,-43,-43,37,59,57,75
33,77,61,-35,-12,75,-37,-34,22,83,70,66
45,81,42,-64,-11,42,-62,-24,39,58,64,58
9,52,49,-45,-9,47,-39,-1,40,43,63,47
32,55,35,-50,8,51,-17,-27,7,44,59,49
34,65,31,-39,-21,48,-25,-25,5,51,40,49
34,36,26,-56,-5,23,-22,-6,28,38,53,35
29,29,24,-30,2,22,-34,-24,22,8,29,24
4,41,29,-33,-18,37,-31,-4,24,13,21,-10
14,35,13,-5,-16,25,-7,-23,2,7,39,13
3,12,13,-20,-8,23,-12,-6,16,33,8,7
9,8,8,-23,0,0,0,-5,-5,15,28,1
24,1,-10,-19,-5,6,-14,-13,-1,38,6,16
8,9,36,-13,-14,4,3,-4,24,17,-3,-17
-8,0,-8,-16,14,-7,-10,3,-5,-6,0,-20
-15,-26,-7,-4,-17,-12,-3,-3,-2,-8,-6,1
-9,-17,13,3,-8,-4,0,10,-12,-1,6,-3
-14,-10,-9,-12,-19,-4,1,2,9,-13,-10,-12
-6,-21,-26,21,7,-16,23,3,2,-22,-3,5
-4,-40,1,12,23,-40,11,-5,-6,-18,-39,-22
6,-5,-18,1,-11,-15,12,-4,2,-14,-38,-12
-10,-24,-17,14,6,-28,12,9,-16,-22,-29,-25
-3,-25,-14,6,7,-25,15,9,-24,-20,-11,-3
-2,-26,-32,3,-2,-24,8,25,12,-29,-40,-11
-32,-8,-22,26,4,-14,25,16,9,-38,-22,-21
14,-22,-13,27,-9,-42,28,1,-39,-27,-43,-20
-16,-52,-23,16,-5,-14,10,18,-5,-3,4,-46
-30,-54,-28,36,-8,-22,28,30,-7,-30,-28,-34
-8,-40,-21,31,3,-15,19,4,-24,-55,-42,-57
-23,-51,-24,19,0,-57,40,27,-22,-25,-48,-20
-27,-49,-13,25,-5,-52,46,62,-15,-48,-45,-29
-15,-63,-41,22,28,-32,24,18,-20,-33,-35,-33
-23,-83,-19,35,7,-25,15,16,-35,-48,-44,-22
-30,-60,-29,51,-13,-47,35,25,-31,-51,-51,-9
-26,-65,-28,30,12,-32,18,10,-30,-45,-38,-47
-15,-59,-27,21,1,-35,43,23,-8,-42,-38,-23
-22,-42,-26,44,24,-70,4,9,-20,-36,-31,-44
-17,-39,-41,30,-1,-57,39,22,-14,-51,-53,-47
-20,-61,-50,58,19,-36,21,19,-18,-49,-50,-58
-24,-66,-22,2,2,-55,26,27,-22,-47,-60,-35
9,-55,-35,35,-1,-41,24,27,-6,-21,-39,-64
-28,-54,-34,38,2,-54,22,10,-30,-54,-63,-30
-32,-63,-37,32,-10,-37,36,19,-39,-55,-64,-56
-25,-38,-23,52,4,-47,52,0,-26,-32,-45,-61
-28,-71,-22,43,17,-63,46,23,-15,-44,-55,-52
-4,-75,-17,32,-2,-49,44,24,-24,-43,-45,-33
-30,-43,-36,60,15,-44,32,16,-28,-67,-52,-41
-18,-51,-34,28,13,-41,25,28,-15,-28,-40,-43
-23,-62,-35,48,8,-45,7,38,-16,-51,-31,-26
-20,-56,-22,45,-4,-58,37,37,-6,-48,-66,-45
-5,-55,-36,34,24,-18,50,53,10,-30,-59,-26
-41,-61,-48,18,-4,-45,14,12,-15,-51,-40,-58
-24,-54,-45,43,-1,-60,47,4,-9,-42,-65,-27
-26,-73,-38,44,6,-59,31,12,-22,-30,-53,-30
-48,-78,-58,54,-1,-52,22,20,-32,-50,-72,-44
-20,-50,-59,28,26,-55,24,27,-14,-47,-50,-38
-38,-73,-38,31,6,-60,42,30,-12,-47,-34,-57
-11,-40,-40,53,18,-51,42,30,-13,-53,-45,-56
-32,-64,-52,27,-7,-27,14,1,-22,-45,-47,-46
-26,-81,-31,73,-4,-42,56,32,-13,-26,-50,-38
-23,-76,-21,62,14,-41,21,36,-13,-62,-38,-43
-24,-82,-53,57,0,-41,35,20,-5,-42,-38,-46
-10,-54,-23,33,9,-26,47,13,-18,-45,-54,-20
-28,-57,-31,13,17,-37,44,43,-21,-48,-38,-33
-35,-51,-42,42,15,-43,32,24,-23,-40,-45,-41
-1,-48,-42,37,23,-44,43,24,0,-52,-46,-30
-20,-70,-32,53,1,-20,25,45,-27,-38,-67,-45
-38,-48,-32,55,9,-38,28,21,4,-34,-57,-38
-25,-53,-54,28,7,-42,17,17,-13,-42,-17,-34
-4,-61,-48,45,9,-50,32,12,-23,-51,-43,-36
1,-47,-34,20,14,-32,40,17,-39,-41,-74,-32
-26,-57,-50,66,14,-51,10,26,-14,-39,-51,-21
-5,-61,-47,27,6,-52,34,13,-3,-33,-40,-42
-42,-44,-26,20,23,-49,24,15,3,-37,-21,-27
-53,-36,-23,56,1,-50,33,37,-26,-15,-56,-41
-26,-40,-29,32,16,-54,25,27,-16,-44,-55,-18
-12,-45,-35,13,22,-59,41,17,-21,-44,-55,-37
-9,-46,-16,27,1,-55,43,22,-2,-46,-46,-32
-32,-59,-30,32,9,-49,38,45,-22,-27,-12,-50
-28,-45,-63,31,16,-36,7,7,-12,-30,-36,-40
-10,-35,-45,49,6,-21,23,14,-10,-47,-43,-10
-7,-23,-42,28,-2,-46,32,37,3,-41,-46,-16
-22,-51,-34,34,13,-22,40,30,-20,-33,-61,-35
-15,-26,-39,53,-26,-42,41,23,-10,-44,-30,-37
-13,-54,-32,17,-1,-36,22,20,-23,-46,-45,-23
-35,-38,-34,31,16,-23,45,33,-24,-30,-27,-19
-8,-39,-26,28,9,-43,32,10,-24,-29,-38,-39
-7,-59,-33,38,10,-38,21,39,-22,-16,-53,-32
-15,-38,-4,18,7,-50,19,11,-29,-13,-41,-53
-19,-47,-34,39,13,-24,39,30,-3,-6,-26,-19
-19,-57,-44,36,-2,-50,21,11,-30,-42,-48,-24
-8,-68,-25,44,-8,-42,15,55,-10,-29,-47,-48
-13,-46,-17,24,3,-16,35,1,-12,-50,-32,-42
-16,-31,-27,47,11,-54,21,10,-29,-21,-44,-15
-22,-34,-27,65,29,-38,16,27,-23,-20,-51,-24
-24,-57,-30,55,-11,-58,18,1,-24,-22,-52,-37
8,-31,-24,62,0,-45,24,46,-10,-18,-27,-29
-17,-38,-10,20,-3,-39,35,13,7,-31,-61,-9
-5,-49,-24,31,15,-26,43,6,-19,-5,-41,-42
-14,-44,-30,33,11,-32,24,11,-10,-35,-27,-16
-10,-48,-37,27,7,-25,31,9,-17,-52,-24,-36
-18,-17,-13,25,23,-56,41,25,10,-36,-36,-45
-22,-44,-29,31,10,-21,16,-2,-2,-28,-41,-47
-3,-48,-10,30,18,-27,21,33,-28,-48,-12,-28
-9,-52,-15,25,11,-6,27,16,-11,-45,-28,-29
-32,-27,-2,28,10,-43,38,20,-36,-14,-11,-41
-25,-29,-39,25,4,-16,11,28,1,-24,-28,-21
-10,-21,-19,29,25,-28,3,17,-29,-16,-24,-23
-30,-23,-28,46,-7,-24,8,2,-31,-13,-43,-33
-4,-34,-9,35,5,-38,20,5,-11,-44,-30,-15
14,-32,-18,21,6,-26,21,29,-37,-30,-16,-5
-30,-36,-25,10,-10,1,14,-1,-5,-30,-25,-19
-5,-46,-15,14,-25,-19,24,42,-21,-32,-26,-42
-14,-33,3,26,0,-37,22,0,-9,-22,-43,-1
3,-37,-38,30,10,-20,14,17,-18,-27,-14,-8
4,-26,-22,17,-1,-35,-1,9,-18,-20,-4,-40
4,-19,-11,11,8,-9,44,-8,-32,0,-6,-20
-13,-26,-9,9,2,-23,9,26,-12,-19,-25,-6
-19,-20,2,-3,-7,-1,-15,24,0,-4,-16,-29
-2,9,-8,-10,-4,-15,16,24,-7,-9,-15,22
16,1,18,-17,14,-16,0,8,-18,-31,-1,-15
3,-17,-6,1,-13,8,0,-3,5,5,1,-9
10,-7,3,-5,-6,6,13,-10,21,26,5,10
13,5,0,-10,-21,4,7,14,-18,4,13,-3
7,11,14,3,16,8,-16,-1,19,5,9,35
-6,11,2,10,1,16,-21,-7,-4,16,25,-1
24,13,0,-32,-5,1,-21,20,14,24,16,17
18,18,29,-18,-4,18,-13,-7,7,20,9,17
-1,19,3,0,9,48,-27,-1,6,6,26,36
33,30,28,-34,-3,38,-15,-19,2,21,3,17
15,46,28,-54,2,32,-20,-39,9,33,14,12
0,47,22,-47,-7,36,-33,-23,9,8,44,40
27,51,69,-39,5,43,-22,8,15,66,55,27
29,57,37,-36,-24,49,-36,-17,9,33,72,48
41,76,52,-39,-1,58,-43,-31,6,40,51,42
25,51,62,-48,-28,47,-38,-32,21,55,68,55
49,99,80,-57,-17,90,-58,-30,14,86,62,74
39,109,74,-72,-15,80,-36,-42,12,102,75,81
43,109,80,-62,-22,80,-41,-60,47,85,110,96
11,103,75,-74,-8,82,-64,-46,28,90,84,91
70,135,87,-73,-20,99,-83,-58,36,107,115,101
45,136,67,-92,-23,116,-91,-59,33,89,117,100
72,150,78,-82,-29,107,-90,-47,32,113,129,97
45,135,107,-87,-25,114,-88,-74,45,92,151,99
56,152,97,-111,-39,139,-101,-70,64,109,124,107
79,170,115,-122,-31,125,-101,-77,65,134,140,119
53,160,122,-124,-49,155,-97,-81,43,138,152,146
57,199,127,-113,-10,152,-107,-85,59,131,165,128
69,199,135,-134,-63,156,-101,-99,73,154,159,142
69,198,116,-133,-39,167,-105,-92,60,144,184,155
90,233,133,-126,-30,171,-100,-94,82,155,186,118
85,216,172,-153,-48,191,-132,-75,66,158,194,142
76,213,162,-148,-26,192,-140,-87,61,159,171,154
84,212,132,-167,-26,175,-118,-81,64,184,214,167
81,240,156,-165,-56,195,-124,-108,66,175,218,164
79,248,148,-172,-45,192,-140,-78,74,170,239,165
68,262,129,-154,-50,196,-122,-92,70,175,216,154
78,234,129,-153,-37,224,-135,-102,84,184,202,176
89,245,165,-182,-52,198,-130,-99,45,172,213,173
75,251,151,-161,-45,204,-125,-91,76,182,198,165
96,260,169,-183,-51,212,-117,-99,75,189,209,154
99,228,157,-177,-42,198,-155,-98,94,174,214,173
77,218,149,-170,-58,194,-117,-85,90,185,210,185
84,245,145,-166,-56,193,-125,-111,82,180,193,158
89,219,144,-170,-35,197,-115,-99,83,180,197,181
74,227,161,-150,-23,193,-122,-92,83,164,219,152
98,227,141,-150,-12,184,-123,-95,60,177,202,161
72,221,144,-154,-44,175,-104,-84,88,172,174,165
72,243,120,-143,-31,177,-111,-92,43,160,182,142
70,208,154,-152,-21,162,-113,-77,66,164,179,139
59,183,127,-129,-30,159,-94,-57,58,150,181,129
74,185,107,-130,-17,145,-86,-84,70,151,186,126
61,188,125,-136,-10,146,-110,-68,47,125,170,145
33,186,121,-118,-33,141,-87,-71,34,141,165,125
50,157,98,-120,-17,122,-103,-54,55,116,162,94
46,152,115,-120,-17,146,-95,-80,30,122,138,114
58,160,89,-87,-12,137,-57,-68,62,104,127,91
49,157,61,-72,-32,102,-78,-60,66,104,129,106
32,116,76,-72,-31,99,-64,-65,55,86,135,82
39,129,94,-82,-22,106,-64,-47,27,99,80,91
37,112,87,-71,-8,86,-65,-29,42,78,89,87
38,102,77,-76,-8,66,-61,-28,26,85,102,80
-1,91,41,-68,-25,70,-48,-25,24,49,97,66
5,93,58,-55,-9,64,-60,-40,23,101,79,77
10,74,49,-58,7,45,-43,-26,9,64,69,51
17,76,40,-36,-5,52,-19,-33,12,37,61,57
-5,69,52,-38,-3,42,-24,-33,17,30,53,54
-3,74,22,-23,-19,41,-48,-39,22,41,38,33
26,40,10,-27,-9,47,-22,6,6,65,62,28
13,45,23,-27,-12,16,-15,-19,-3,42,30,17
14,47,36,-25,-10,44,-15,-9,17,37,35,12
7,29,23,-1,-9,31,-32,-9,8,34,31,32
8,22,14,-9,3,13,-17,-4,20,16,25,22
30,24,17,-4,9,16,-11,-28,-6,10,23,5
-15,22,22,-6,1,20,3,-15,13,-1,23,23
-15,18,8,-7,22,23,-21,-13,18,6,8,5
3,11,-3,28,-26,19,-13,4,4,16,18,-9
5,9,-32,10,5,12,-16,-12,-9,1,0,-1
-17,10,6,9,16,-6,-3,12,24,-3,-13,-11
-19,5,3,-11,9,-6,16,-9,-22,-13,-4,-10
-15,14,-3,9,1,-27,16,13,-5,-5,-4,-8
-7,1,-5,-6,15,-17,7,4,-5,3,-18,-17
4,4,-13,16,-24,-3,17,-5,-2,-9,-20,-7
6,-6,-11,14,-4,-15,7,34,2,-16,-35,-3
-28,5,3,2,-7,6,12,-18,-11,0,-16,-2
-22,-19,2,19,-5,-14,24,-5,-14,-24,-16,-22
-15,-5,-9,18,10,-21,-3,29,-14,-39,-14,-31
-8,-11,-11,14,22,-28,14,11,-21,-4,-10,-25
-13,-34,-27,25,-1,-16,28,31,6,-19,-44,-22
-13,-24,-2,23,-11,-42,36,20,7,-47,-47,-37
-34,-50,-25,25,17,-64,15,-5,-31,-27,-34,-22
-26,-43,-41,39,4,-55,26,23,-23,-44,-30,-41
-4,-47,-63,45,3,-63,48,16,-14,-55,-48,-67
-25,-85,-39,57,-6,-69,37,45,-7,-65,-73,-72
-38,-110,-93,65,27,-78,64,40,-43,-74,-79,-90
-32,-123,-61,83,-4,-84,59,37,-35,-99,-107,-60
-50,-110,-92,91,-4,-103,62,64,-32,-94,-118,-84
-35,-129,-65,77,0,-90,80,50,-52,-82,-117,-85
-45,-151,-86,120,27,-145,71,64,-49,-105,-142,-100
-62,-154,-107,118,9,-129,88,52,-48,-100,-138,-113
-53,-156,-108,102,16,-130,84,84,-53,-108,-149,-113
-60,-160,-121,108,27,-138,95,67,-76,-130,-139,-118
-46,-170,-103,99,10,-117,112,61,-44,-144,-144,-126
-50,-149,-113,103,6,-140,79,58,-47,-123,-127,-123
-43,-124,-90,93,9,-109,106,61,-68,-126,-125,-108
-58,-113,-56,70,13,-89,63,36,-25,-81,-107,-55
-49,-60,-57,60,30,-65,47,34,-29,-73,-78,-65
-5,-29,-29,28,-5,-32,28,21,-19,-28,-39,-41
8,18,6,-29,-3,9,-13,-27,0,9,15,24
5,90,46,-24,-36,59,-51,-42,30,73,60,44
62,148,111,-103,-10,134,-74,-78,82,103,144,104
73,239,160,-158,-31,201,-121,-85,83,186,200,161
104,356,213,-219,-41,273,-182,-134,104,225,288,244
158,440,274,-287,-50,357,-241,-155,132,315,363,292
196,523,332,-350,-79,425,-278,-214,170,393,463,377
188,645,399,-436,-98,514,-350,-262,180,453,565,432
240,717,469,-497,-85,607,-398,-290,219,542,647,504
296,807,520,-580,-129,685,-417,-337,228,625,733,555
314,885,584,-609,-138,724,-494,-352,263,669,806,642
348,969,622,-650,-143,787,-542,-380,285,706,856,669
352,995,636,-690,-130,818,-533,-399,296,759,898,701
366,1019,657,-700,-170,849,-551,-419,325,769,934,713
360,1024,673,-676,-122,855,-572,-418,294,766,932,733
347,1005,640,-677,-153,826,-562,-395,310,740,920,705
342,974,639,-655,-151,793,-544,-406,282,716,876,677
326,920,592,-618,-150,783,-503,-362,283,695,809,628
272,848,554,-573,-109,710,-461,-323,273,632,762,601
252,774,487,-486,-102,631,-432,-329,200,559,654,528
217,676,433,-451,-96,541,-354,-256,204,498,593,470
191,535,337,-384,-101,463,-308,-227,153,420,507,389
174,453,281,-284,-59,396,-245,-192,118,333,404,308
121,346,235,-249,-46,295,-194,-138,111,249,301,241
85,228,141,-159,-44,194,-137,-95,54,179,220,153
54,156,100,-80,-26,109,-104,-38,41,87,136,100
14,58,29,-55,2,30,-29,-28,11,53,50,26
-11,-12,-21,10,-1,-23,7,2,-12,-22,-18,-9
-23,-94,-67,39,15,-68,58,53,-27,-36,-87,-44
-41,-138,-94,101,18,-116,81,53,-23,-94,-129,-109
-58,-185,-134,126,31,-136,115,92,-50,-140,-156,-114
-96,-210,-159,157,36,-178,113,89,-77,-174,-193,-167
-117,-210,-155,148,36,-208,127,89,-63,-203,-202,-158
-90,-267,-175,187,35,-206,144,100,-102,-191,-220,-186
-82,-276,-152,190,27,-209,132,112,-72,-204,-213,-178
-98,-250,-152,186,32,-228,156,100,-110,-181,-222,-183
-90,-228,-151,158,24,-206,131,128,-55,-199,-202,-166
-77,-224,-146,162,43,-183,131,101,-65,-154,-218,-169
-55,-198,-126,141,16,-173,124,71,-53,-150,-173,-133
-71,-173,-144,123,19,-133,95,78,-61,-154,-170,-117
-63,-170,-116,114,26,-150,72,75,-36,-112,-140,-120
-27,-171,-85,112,25,-120,85,37,-43,-121,-133,-98
-35,-134,-56,86,8,-96,81,39,-53,-107,-126,-73
-44,-102,-57,74,-5,-84,47,37,-31,-85,-89,-65
-30,-81,-40,46,0,-80,47,6,-12,-63,-67,-75
-22,-64,-30,49,-2,-53,46,9,-22,-55,-63,-48
-4,-35,-21,20,7,-17,13,33,-8,-29,-30,-35
-13,-19,-44,42,6,-33,30,14,9,-20,-34,-34
-10,-14,-3,-13,1,-26,28,6,-23,-13,-33,-19
-24,3,-10,32,13,-3,11,-6,4,-31,-23,-30
7,-22,-15,5,-9,3,18,11,-18,2,-12,-19
16,3,-5,0,4,-8,5,3,-10,-1,9,6
-14,14,-21,-25,10,-17,2,22,12,-8,-2,-18
-6,13,9,0,10,-17,3,-9,-14,14,7,-10
-3,7,-8,-19,2,7,-1,-5,21,28,22,16
5,24,9,-34,21,19,-10,-9,-2,3,3,13
6,9,18,-20,-12,13,-9,-8,-6,9,32,19
7,17,17,2,21,4,2,-7,22,14,23,16
14,-5,27,-13,-10,21,-5,-12,0,12,0,6
-2,25,1,-16,-3,3,-4,1,0,0,14,2
15,21,-11,-1,14,20,-7,0,8,7,20,26
15,12,14,-25,-25,33,-7,6,5,20,30,20
11,39,24,2,1,32,-23,-1,10,-12,18,3
-2,36,33,-6,-1,26,3,2,18,24,10,34
1,62,21,-16,-13,2,-23,5,3,11,23,41
15,23,12,-18,-22,34,-8,-35,14,9,26,-7
32,36,37,-37,-19,19,-21,-20,33,20,40,11
10,37,33,-15,-8,19,-28,-30,-9,18,39,10
2,29,31,-21,4,56,-32,-21,3,36,51,42
22,48,31,-7,-8,47,1,-37,38,45,32,30
15,54,34,-25,-7,28,-29,-5,18,51,57,20
26,35,56,-21,12,42,-6,-17,5,41,56,47
8,60,42,-44,-18,61,-47,-36,22,33,35,54
20,45,23,-51,1,54,-39,-36,26,36,65,41
19,52,42,-35,6,69,-39,-27,6,40,46,52
32,54,49,-34,-8,52,-24,-20,16,60,68,49
33,73,33,-57,-19,52,-37,-9,34,48,72,44
30,67,48,-55,-13,61,-36,-53,29,63,55,63
20,77,54,-57,-25,59,-61,-11,49,78,69,36
27,84,79,-75,-19,77,-39,-24,16,59,88,56
34,109,70,-56,-25,93,-44,-14,-7,51,90,73
50,98,72,-65,-32,88,-63,-26,31,72,85,68
