I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-12,-20,-33,24,10,-30,2,10,-24,-36,-49,-38
2,-22,-45,22,3,-34,19,17,-18,-43,-35,-14
-22,-12,-6,25,11,-32,23,7,-25,-24,-22,-16
-13,-34,-18,-1,15,-41,40,-13,-29,-19,-25,-21
-22,-23,-18,11,4,-40,-14,4,-13,5,-14,-17
11,-24,-1,5,-1,8,8,23,7,-21,-28,-19
-23,-28,-18,32,-16,-22,16,18,-8,-20,-14,-18
-7,-10,-15,10,-32,-28,10,25,5,-25,9,-27
-6,2,-26,8,22,-27,11,-7,-15,0,-2,-16
-30,-23,-3,18,-1,-16,-12,-3,9,-32,-16,9
-15,-3,12,9,-13,-1,-12,2,-15,-11,-6,-7
3,14,-26,9,-1,-2,-8,7,1,1,-8,-20
11,33,-19,-9,-23,11,-20,-7,-6,4,-8,17
2,21,-6,-5,-14,-1,-9,-12,-2,-5,-16,12
-3,24,10,-26,3,7,0,-8,15,7,4,18
12,23,-1,-4,14,16,-7,1,8,24,25,32
19,11,29,-14,2,17,-12,-6,-7,7,-1,10
-3,20,42,-9,-4,43,-11,5,2,32,15,19
14,28,20,-28,20,27,-27,-9,0,36,6,24
17,30,16,-18,-4,23,-15,-25,16,28,36,16
16,56,37,-41,-16,53,-14,-33,22,26,38,27
10,49,29,-25,-10,39,-14,-12,12,34,57,14
8,55,19,-44,-7,49,-26,-19,18,37,59,38
23,27,19,-59,-10,41,-53,-21,31,57,61,27
27,57,53,-53,-1,66,-58,-62,20,67,44,48
33,78,61,-57,-9,61,-33,-22,20,39,61,56
20,84,79,-66,-6,76,-56,-48,11,82,75,59
28,95,60,-65,-10,78,-75,-67,31,66,59,79
37,105,58,-71,-3,73,-60,-42,-1,59,75,86
33,80,89,-83,-33,90,-78,-39,38,70,132,66
28,125,89,-89,-30,96,-77,-56,25,89,118,78
26,132,96,-79,-31,104,-100,-58,47,112,109,84
62,133,83,-104,-13,105,-71,-70,51,128,145,90
60,170,110,-97,-20,128,-87,-52,39,128,130,103
62,152,89,-112,-22,138,-95,-60,57,118,142,131
65,168,114,-101,-32,133,-91,-58,70,119,156,134
70,164,113,-113,-15,162,-92,-84,51,123,151,95
61,216,110,-127,-15,159,-111,-59,68,140,162,147
76,198,135,-157,-24,177,-98,-91,49,142,199,130
84,208,111,-128,-30,176,-127,-112,55,173,204,151
91,225,154,-154,-60,170,-146,-103,73,157,221,151
60,239,127,-167,-30,199,-134,-93,80,168,200,160
77,277,170,-148,-28,199,-134,-90,70,177,215,179
98,271,135,-163,-18,225,-136,-105,83,196,232,176
73,255,160,-196,-41,210,-138,-96,71,206,242,166
90,262,181,-185,-60,214,-137,-118,73,200,239,179
107,267,166,-200,-27,245,-147,-108,99,216,245,202
95,284,177,-183,-45,252,-144,-134,76,199,281,200
101,306,171,-204,-34,259,-184,-123,107,219,285,215
109,309,195,-221,-63,251,-161,-116,79,243,287,224
121,336,175,-232,-41,272,-186,-134,69,222,294,237
132,325,212,-204,-58,270,-163,-114,103,232,308,221
118,324,205,-218,-55,285,-181,-156,64,251,288,252
122,335,232,-239,-72,273,-185,-144,93,261,309,228
113,360,224,-222,-31,279,-207,-150,92,244,313,224
135,357,225,-231,-57,289,-213,-127,96,270,320,242
129,347,247,-224,-70,294,-217,-157,113,263,327,241
149,369,233,-243,-43,303,-216,-150,110,266,305,282
117,381,244,-254,-54,313,-200,-142,100,266,347,267
130,388,234,-271,-55,324,-201,-148,99,283,345,286
133,400,253,-256,-55,316,-212,-150,92,282,346,247
135,377,250,-256,-50,357,-211,-149,128,294,348,255
149,393,248,-256,-78,325,-233,-158,119,293,323,294
137,390,263,-260,-59,308,-209,-155,111,295,350,261
128,390,236,-273,-60,324,-211,-162,108,287,329,277
119,380,254,-279,-38,324,-198,-140,99,285,355,285
128,370,254,-261,-60,322,-210,-173,122,293,351,261
125,371,231,-255,-71,294,-204,-166,88,276,336,261
125,394,281,-233,-76,316,-202,-173,102,298,355,275
121,371,243,-251,-47,321,-205,-153,130,280,358,257
143,374,236,-266,-54,294,-197,-171,136,302,328,250
128,376,229,-258,-49,303,-228,-171,105,252,329,242
115,356,228,-247,-46,264,-185,-130,119,282,336,272
117,374,236,-233,-68,314,-193,-142,105,301,332,279
115,341,248,-238,-61,305,-173,-138,111,284,345,267
104,353,253,-246,-38,290,-182,-131,108,240,315,276
104,349,227,-235,-43,296,-191,-128,117,264,306,234
125,351,227,-222,-48,297,-180,-136,117,249,301,263
113,339,237,-215,-39,273,-197,-165,103,236,303,218
101,331,221,-222,-38,259,-180,-145,106,244,323,211
118,319,206,-238,-57,268,-197,-118,81,229,268,249
136,304,200,-206,-56,255,-168,-114,78,240,296,209
76,314,195,-191,-47,244,-150,-108,97,228,224,205
82,292,195,-192,-38,224,-157,-139,87,186,242,195
99,289,182,-208,-49,235,-157,-106,98,203,240,188
107,277,195,-182,-48,227,-153,-119,57,209,224,189
90,262,187,-195,-37,220,-156,-80,89,173,243,198
82,233,138,-164,-57,198,-139,-87,78,189,238,153
102,228,183,-157,-37,203,-139,-96,67,173,228,188
81,226,149,-172,-55,188,-118,-87,79,172,228,181
78,234,150,-156,-43,183,-127,-98,65,151,191,145
71,223,142,-160,-49,177,-120,-74,41,144,218,158
45,204,130,-140,-29,144,-113,-64,65,139,190,126
70,195,98,-132,-20,141,-114,-82,43,152,197,141
53,197,126,-117,-30,157,-102,-58,71,122,143,119
77,169,96,-98,-33,139,-89,-78,50,135,148,126
76,143,122,-93,-36,141,-59,-60,65,116,147,117
35,172,94,-118,-24,108,-83,-55,48,114,128,99
47,145,83,-93,-23,112,-88,-51,47,93,124,96
33,131,60,-79,-29,104,-71,-39,71,103,124,80
43,107,85,-82,-26,104,-82,-55,26,53,123,92
32,111,100,-84,-15,99,-67,-33,14,90,95,66
35,127,79,-66,-3,87,-55,-31,22,96,87,68
28,96,75,-48,1,99,-63,-44,36,53,88,66
22,69,69,-52,-7,94,-55,-7,35,78,69,71
23,94,40,-59,2,64,-52,-40,20,46,86,49
17,69,34,-45,-10,65,-35,-25,21,69,48,46
23,83,24,-36,-3,56,-54,-34,37,58,49,30
30,37,34,-25,-3,41,-4,-14,24,21,43,22
8,34,14,-35,18,49,-39,-22,9,40,44,37
4,48,23,-25,-11,44,-18,10,15,26,67,36
19,43,30,-19,-5,37,-33,-15,-14,24,17,37
15,34,6,-34,15,25,-27,2,-6,17,55,-2
20,22,-5,-26,-11,29,-20,-21,-4,38,15,26
-2,9,10,-2,-8,18,-36,-5,7,31,36,-3
3,26,27,-12,-13,32,8,16,38,6,-13,30
5,25,0,-8,-1,-5,-13,12,27,1,26,1
4,-2,24,-8,-17,10,15,-29,-1,17,20,-17
-10,-15,2,-3,9,-7,1,-7,25,11,-7,6
4,-7,11,-14,12,1,-12,-16,5,-11,-19,6
14,-10,-21,10,-16,-4,16,-3,1,7,-9,-4
-10,-18,8,16,7,2,17,6,6,4,3,-14
-6,-12,4,-1,7,-22,-6,6,-24,-26,-20,-34
11,8,-9,9,12,-34,4,4,2,-11,0,-14
-10,-28,-23,30,5,-23,4,19,-1,-21,-15,-7
-21,-39,-4,24,12,-30,26,19,-17,-15,-28,17
-11,-37,-44,30,-1,-12,9,23,-14,-5,-28,2
-17,-27,-35,33,26,-37,21,33,-4,-11,-35,-21
-14,-38,-25,31,-10,-5,10,8,-9,-20,-35,-18
-19,-6,-37,20,34,-25,33,10,6,-44,-47,-26
-3,-37,-26,19,-5,-14,23,11,-2,-26,-49,-26
-20,-15,-3,29,-5,-37,28,12,-25,8,-42,-35
-17,-45,-38,13,18,-35,13,13,-13,-28,-61,-20
-19,-48,-13,37,13,-11,28,8,-17,-30,-34,-33
2,-37,-13,25,3,-41,14,26,-8,-26,-27,-5
-27,-37,-26,40,1,-39,13,18,1,-55,-12,-38
-2,-71,-17,54,19,-28,11,4,2,-51,-35,-24
-22,-39,-46,15,15,-12,13,40,-8,-44,-43,-39
-15,-73,-37,30,22,-61,32,21,-15,-17,-34,-43
-16,-59,-23,35,-4,-43,40,-5,-7,-38,-27,-13
-25,-39,-38,50,19,-33,35,5,7,-24,-30,-34
-27,-51,-42,59,7,-25,9,-11,-14,-32,-51,-38
-13,-39,-41,42,-9,-18,23,19,-13,-29,-38,-36
-37,-49,-38,40,-9,-45,21,29,-20,-48,-54,-26
-5,-34,-14,43,6,-31,36,27,-2,-23,-52,-35
-32,-39,-17,34,16,-39,10,18,-20,-25,-58,-4
-18,-37,-21,43,10,-50,18,24,-21,-46,-51,-24
-23,-53,-28,31,0,-41,9,0,-11,-45,-31,-38
7,-33,-20,42,26,-72,29,8,-22,-27,-40,-31
-16,-42,-21,32,6,-22,19,28,8,-37,-35,-70
-26,-44,-31,23,2,-58,32,20,0,-25,-43,-50
-30,-46,-38,50,-7,-31,20,36,-24,-52,-51,-31
-20,-55,-40,22,28,-59,34,29,-12,-28,-43,-36
-1,-30,-26,26,10,-48,33,8,-19,-47,-20,-46
-29,-34,-20,37,9,-43,17,50,-22,-35,-43,-40
-9,-42,-19,50,5,-44,49,26,5,-25,-52,-53
-34,-51,-39,52,-4,-44,1,18,-23,-36,-38,-23
-12,-53,-38,29,4,-34,8,17,-10,-40,-39,-41
-34,-58,-33,54,11,-29,49,17,-16,-38,-47,-22
-25,-37,-35,39,5,-47,41,23,0,-20,-33,-50
1,-42,-27,36,2,-32,34,6,-14,-11,-50,-51
-11,-46,-39,27,2,-19,16,9,-27,-55,-46,-17
-14,-42,-30,43,7,-50,15,15,-18,-37,-24,-18
-9,-70,-18,33,6,-33,40,15,-2,-30,-48,-23
-20,-61,-28,25,14,-17,23,-9,5,-36,-46,-34
-21,-41,-39,27,2,-45,14,23,-10,-31,-28,-35
-1,-27,-49,29,-5,-44,16,15,-25,-47,-29,-41
-16,-45,-36,20,14,-25,12,5,-17,-38,-33,-38
-3,-52,-9,48,18,-39,35,11,-29,-20,-53,-24
-11,-29,-24,46,5,-38,15,2,-4,-17,-50,-33
-35,-39,-26,14,15,-18,28,21,20,-28,-51,-35
0,-61,-67,14,4,-39,34,32,-7,-16,-36,-8
8,-51,-21,28,-12,-33,16,33,6,-51,-41,-32
-15,-20,-22,26,13,-46,32,18,-33,-8,-28,-23
-12,-39,-2,17,25,-21,28,12,-4,-45,-27,-12
-7,-31,-16,30,-16,-6,18,18,-22,-28,-42,-16
14,-33,-9,-3,-4,-10,11,5,-24,-27,-34,-40
-31,-34,-16,38,3,-22,21,46,5,-14,-18,-21
1,-34,5,20,2,-30,28,9,-17,-22,-28,-20
-26,-13,-23,26,10,-19,29,-2,1,-37,-20,-7
-7,-14,-16,21,21,-23,-16,-1,-19,-21,-26,-15
18,-3,-7,30,-24,-15,8,-11,8,2,-15,-13
25,6,-6,25,6,-17,14,12,-9,-3,1,-11
0,-10,-2,-14,0,21,4,20,21,7,-25,-6
4,-9,2,7,13,-17,18,9,-9,-8,-12,-1
-17,-14,-6,-5,-9,-15,0,7,-7,-11,6,7
-3,12,14,-16,-2,7,-4,7,14,0,-9,-10
5,4,16,-11,-13,2,-7,-20,-14,15,17,12
8,19,7,-21,-14,-10,-21,12,20,11,20,1
6,38,26,-46,12,22,-15,-6,11,1,18,7
0,39,23,-27,-22,28,-8,-18,7,20,23,31
22,48,24,-38,-2,25,-25,-5,-3,24,31,14
56,23,25,-25,-10,53,-31,-18,32,47,50,32
18,58,15,-45,2,37,-29,-14,31,62,43,48
19,69,49,-24,-11,41,-29,-34,21,52,89,50
37,65,35,-43,-10,65,-65,-35,14,55,43,42
-4,77,48,-44,-22,62,-58,-23,20,67,69,60
42,58,64,-62,-5,87,-37,-28,18,63,76,43
41,90,70,-58,-13,80,-51,-59,60,91,78,42
63,115,68,-64,-25,85,-86,-53,27,86,92,79
30,120,81,-80,-31,107,-69,-34,40,91,100,74
45,134,72,-94,-4,98,-68,-51,51,116,110,82
71,139,82,-124,-14,121,-85,-45,47,89,120,96
24,151,113,-101,-21,119,-59,-61,53,114,113,124
67,153,95,-102,-27,130,-76,-78,54,104,141,105
62,153,121,-110,-25,136,-124,-86,19,120,168,121
46,181,113,-154,-26,148,-126,-75,54,123,161,124
67,177,122,-135,-38,155,-98,-58,63,142,153,123
60,200,142,-129,-27,190,-100,-74,46,144,185,134
90,222,135,-169,-35,166,-133,-65,71,145,195,143
75,223,131,-140,-20,167,-104,-87,42,167,197,141
59,219,148,-157,-25,159,-120,-77,77,163,206,143
91,233,142,-157,-28,188,-140,-97,54,157,193,155
84,243,158,-136,-42,167,-138,-82,70,175,206,155
91,255,158,-167,-37,193,-117,-77,84,172,199,176
97,236,148,-157,-57,202,-121,-82,73,179,207,166
96,247,158,-157,-57,196,-143,-101,52,193,196,173
58,233,148,-182,-13,201,-125,-101,96,185,205,204
63,245,170,-160,-33,188,-130,-82,74,202,217,168
87,256,152,-159,-30,224,-146,-125,72,177,233,160
94,218,147,-139,-22,200,-113,-109,53,180,230,167
73,248,162,-154,-16,179,-140,-89,61,184,214,157
62,214,162,-170,-28,187,-137,-110,74,188,199,143
107,235,157,-143,-46,190,-131,-90,53,155,188,135
83,207,124,-141,-27,176,-143,-87,69,183,183,178
66,205,147,-162,-20,153,-136,-76,65,163,190,144
55,226,96,-135,-18,169,-110,-75,58,151,165,140
66,167,123,-141,-26,166,-103,-60,74,120,162,117
57,191,103,-123,-19,151,-102,-78,54,127,174,141
62,173,120,-101,-21,127,-92,-50,58,131,146,111
64,176,107,-106,-14,126,-85,-61,57,133,168,101
62,144,89,-88,-24,125,-84,-41,41,125,144,89
49,147,84,-120,-32,134,-82,-61,40,100,116,88
52,126,69,-85,-29,124,-77,-56,38,88,141,80
21,115,80,-78,-16,118,-91,-42,52,74,118,99
43,128,73,-67,-13,94,-60,-41,41,85,105,72
26,128,85,-60,-37,79,-62,-30,48,89,93,80
52,102,60,-87,-22,55,-56,-39,38,54,75,59
32,90,52,-63,-9,75,-55,-32,23,62,79,71
37,81,52,-53,7,75,-35,-27,56,62,62,48
15,83,46,-54,-42,86,-34,-6,21,43,81,49
17,56,51,-43,-6,48,-35,-18,38,16,42,49
18,59,34,-33,-20,52,-15,-36,23,55,26,3
27,39,40,-32,-6,18,-10,4,22,40,22,41
-3,46,12,-30,-9,50,-11,-39,10,12,39,23
17,4,14,-28,-10,25,-10,-32,-3,26,21,5
11,14,27,-30,1,12,-37,-3,2,38,27,11
-5,6,31,-13,22,21,-7,-3,8,24,15,15
6,24,19,-13,6,56,-13,-5,7,28,4,13
7,-9,7,-10,-5,15,-19,-21,14,5,16,20
-5,16,17,1,-34,-4,-22,-8,-6,0,11,-13
-9,-14,8,14,-1,21,0,-14,-14,-9,-8,0
-7,-6,0,-3,-26,12,-13,-6,-19,21,-22,15
-10,11,14,-8,-11,-13,20,11,-12,-4,-4,8
11,-9,-4,-18,8,21,-31,19,-4,2,-15,-13
-18,-1,8,15,12,8,2,-3,-15,6,0,-22
4,-57,-7,3,-28,-2,-4,0,10,-19,-25,-8
-1,-11,-34,26,25,-30,28,1,-10,-22,-36,-22
-12,-13,-29,16,19,-25,23,11,-5,-40,-37,3
-12,-55,-20,30,8,-47,26,27,-25,-52,-61,-37
-22,-78,-41,40,18,-68,50,15,-13,-57,-55,-52
-30,-82,-36,61,23,-74,46,31,-13,-42,-81,-61
-30,-80,-43,35,13,-75,72,42,-14,-74,-77,-41
-27,-118,-82,77,-8,-96,60,47,-26,-63,-101,-77
-46,-113,-72,82,-2,-109,62,39,-17,-85,-121,-104
-47,-152,-90,90,22,-102,98,62,-61,-124,-129,-93
-70,-156,-124,100,15,-132,95,57,-52,-123,-141,-128
-61,-159,-116,100,10,-149,53,92,-55,-123,-148,-109
-38,-172,-112,104,23,-117,95,55,-34,-142,-174,-112
-46,-160,-108,109,27,-154,104,49,-61,-124,-144,-125
-51,-144,-95,115,36,-125,85,66,-59,-115,-144,-104
-45,-132,-84,112,34,-125,80,34,-37,-106,-128,-111
-59,-109,-88,81,1,-100,54,50,-38,-94,-89,-83
-30,-68,-43,41,6,-55,41,38,-33,-19,-45,-62
4,-44,-22,10,-9,-31,-17,27,5,0,-23,6
8,35,17,-40,6,40,-4,-13,12,26,49,17
54,119,67,-75,-38,105,-44,-49,38,78,132,72
100,191,132,-147,-28,165,-110,-74,71,161,208,149
127,317,207,-225,-29,274,-171,-132,92,237,269,208
138,412,258,-291,-62,365,-233,-179,130,314,358,278
181,542,364,-357,-83,444,-299,-220,152,399,463,371
224,631,406,-441,-88,535,-338,-243,185,481,584,457
264,738,484,-511,-99,609,-405,-302,208,564,641,532
318,833,515,-558,-144,680,-454,-330,237,614,766,583
315,907,573,-622,-138,730,-488,-369,262,679,814,639
330,982,638,-659,-146,828,-500,-399,296,740,868,664
339,1000,627,-674,-150,861,-557,-402,268,753,934,720
360,996,664,-695,-164,874,-576,-433,319,752,908,704
363,1005,652,-689,-173,822,-547,-415,284,771,896,693
333,968,605,-649,-143,800,-514,-372,293,713,855,679
312,888,553,-600,-130,745,-493,-345,249,679,803,632
270,783,502,-525,-126,674,-416,-322,230,582,717,546
240,679,441,-455,-89,570,-373,-281,201,515,628,486
190,564,355,-395,-103,450,-311,-230,169,428,517,376
149,453,266,-295,-87,366,-277,-182,123,320,414,295
115,335,226,-231,-34,284,-172,-138,113,253,312,240
83,220,141,-142,-16,172,-105,-58,48,186,201,154
51,118,77,-83,-21,86,-70,-36,35,80,91,83
7,12,36,-10,-7,15,-9,-9,0,7,18,3
-12,-64,-37,40,34,-51,51,7,-17,-46,-47,-20
-36,-137,-65,79,10,-103,79,68,-58,-97,-103,-109
-71,-201,-111,110,28,-151,99,70,-41,-138,-171,-93
-49,-196,-132,154,27,-160,129,89,-81,-147,-197,-142
-70,-237,-146,159,27,-176,145,104,-75,-175,-216,-182
-77,-232,-173,163,32,-188,135,86,-72,-198,-216,-184
-74,-261,-186,158,22,-208,164,105,-65,-187,-218,-160
-70,-242,-176,176,37,-223,116,90,-56,-169,-227,-167
-97,-241,-157,159,31,-187,122,88,-91,-163,-215,-162
-68,-217,-143,135,31,-187,119,87,-64,-169,-211,-158
-69,-198,-112,129,20,-148,95,92,-62,-137,-149,-129
-55,-173,-96,117,0,-129,92,50,-56,-121,-137,-106
-47,-131,-75,79,4,-119,101,42,-32,-99,-110,-94
-53,-124,-82,48,13,-96,61,37,-36,-57,-98,-90
-36,-71,-68,71,20,-70,53,41,-39,-78,-57,-52
-27,-111,-55,34,-2,-45,35,33,-25,-58,-51,-26
-12,-55,-5,31,16,-43,28,19,-10,-44,-40,-27
-10,-46,-32,34,20,-32,8,8,-5,-66,-45,-17
-5,-34,-14,26,-7,2,-7,-5,-3,-18,-19,-12
0,-4,-15,4,9,0,-10,-3,1,-13,10,-2
15,-1,3,5,-7,-9,16,13,-4,-12,-6,-13
-2,11,3,-8,3,-11,6,-9,5,-13,1,1
20,4,-17,-9,1,5,-9,9,-17,11,-10,4
-7,-6,8,5,17,-6,-21,7,22,-6,15,0
2,12,21,-1,7,23,-5,15,10,29,6,-6
15,12,-5,-7,-22,-5,-8,5,7,26,25,19
-8,41,-6,-17,-14,28,5,-28,-1,21,22,4
-7,43,6,-9,-15,29,-24,-6,21,6,26,12
22,29,1,-24,-12,9,0,-24,35,26,25,8
13,16,15,-13,-21,38,8,8,8,18,10,28
17,27,5,-11,-3,21,-18,-6,15,23,43,39
20,17,29,-12,10,58,-6,-14,33,52,53,7
-17,43,24,-38,-13,22,-21,-26,37,33,27,22
8,43,28,-28,11,37,-25,-8,1,37,43,39
2,35,35,-46,-9,38,-21,3,-5,33,49,30
22,59,27,-29,-12,50,-36,-36,10,47,58,29
11,52,40,-45,-24,59,-23,-19,21,37,55,16
38,61,44,-32,10,42,-39,-31,26,41,66,53
36,62,59,-54,1,57,-41,-35,25,73,50,42
35,56,60,-60,-30,60,-52,-34,26,70,81,84
47,78,41,-42,-3,61,-36,-35,44,49,67,50
41,83,62,-77,-46,89,-62,-41,29,49,72,54
29,89,76,-68,-6,70,-32,-13,41,91,95,71
31,106,80,-40,-17,76,-45,-44,64,94,75,81
48,93,79,-73,-15,111,-73,-43,7,73,88,76
38,125,47,-67,-15,79,-69,-39,31,88,112,89
46,126,72,-81,-15,94,-60,-46,35,87,103,93
55,117,97,-68,3,123,-73,-39,33,98,127,83
56,131,90,-87,-42,112,-82,-54,39,87,112,110
41,146,94,-102,-33,107,-94,-47,46,124,124,122
58,134,116,-85,-17,147,-88,-54,51,102,141,132
54,170,86,-119,-17,151,-78,-65,28,145,135,129
48,175,101,-147,-19,126,-84,-59,19,135,157,117
61,197,102,-136,-44,160,-107,-50,51,162,177,124
66,160,119,-126,-16,141,-76,-88,69,118,184,117
65,216,132,-125,-11,166,-116,-107,63,158,183,144
80,222,157,-135,-36,183,-138,-77,59,151,195,140
75,235,136,-146,-20,191,-115,-84,65,176,206,173
81,231,143,-176,-10,183,-131,-104,85,203,206,151
88,228,151,-162,-26,214,-124,-120,57,180,205,162
94,228,161,-173,-36,194,-128,-131,77,205,238,162
100,259,177,-189,-41,210,-124,-87,91,171,252,187
98,266,166,-197,-52,235,-158,-99,75,205,242,198
116,288,185,-207,-27,213,-147,-112,85,218,253,207
100,291,185,-226,-37,246,-154,-121,85,230,268,215
92,310,196,-187,-33,264,-164,-146,95,231,281,235
124,330,190,-234,-49,271,-168,-132,98,238,269,214
114,322,218,-217,-46,273,-156,-144,94,258,279,234
106,339,215,-239,-39,291,-180,-147,96,259,290,228
129,342,218,-230,-61,278,-210,-140,92,226,325,257
117,356,239,-244,-52,279,-196,-133,92,277,313,270
102,362,232,-249,-41,298,-190,-147,97,260,318,243
129,362,245,-257,-48,279,-198,-131,138,270,333,265
137,382,247,-257,-72,329,-200,-134,100,282,335,259
144,363,261,-262,-44,340,-221,-151,118,294,320,267
135,396,256,-247,-64,311,-196,-165,114,291,345,260
141,390,256,-258,-87,341,-233,-168,121,303,363,288
147,420,257,-274,-52,327,-234,-162,105,290,368,300
139,405,262,-275,-60,331,-221,-159,125,315,373,273
117,424,264,-298,-70,343,-233,-174,132,293,353,301
152,415,265,-280,-66,334,-239,-175,107,309,371,285
132,405,254,-282,-62,337,-226,-166,104,303,377,289
142,420,256,-267,-67,333,-229,-183,137,329,373,282
146,432,281,-276,-59,348,-224,-184,130,325,373,305
157,411,266,-294,-75,341,-236,-164,134,322,383,297
144,401,294,-291,-79,363,-231,-178,138,322,395,299
148,427,274,-309,-61,360,-220,-123,148,308,389,297
158,393,244,-269,-46,354,-234,-163,137,321,381,300
156,416,264,-276,-50,344,-246,-140,125,323,399,288
146,426,254,-271,-68,344,-226,-157,118,307,372,304
127,430,274,-310,-56,362,-250,-175,123,309,369,321
146,402,242,-296,-50,345,-221,-159,127,302,360,302
137,411,262,-280,-53,339,-238,-158,128,282,348,287
143,405,255,-253,-53,324,-228,-141,119,293,365,274
93,370,247,-274,-54,332,-222,-148,123,300,368,281
138,410,256,-268,-42,330,-217,-160,134,320,352,289
143,387,282,-259,-42,329,-222,-161,119,298,349,277
139,367,256,-246,-44,309,-197,-149,114,278,342,271
142,376,242,-249,-67,313,-210,-135,122,271,341,254
129,379,236,-236,-50,290,-197,-152,84,268,330,237
122,336,229,-258,-59,293,-183,-146,115,255,323,266
111,344,232,-246,-42,307,-192,-142,92,264,323,262
126,351,228,-258,-56,248,-175,-127,79,272,317,231
129,336,218,-227,-64,270,-159,-133,115,244,286,257
115,326,207,-218,-42,272,-147,-125,105,234,315,231
121,295,189,-224,-53,240,-166,-136,93,230,282,233
134,294,184,-203,-44,268,-186,-113,70,207,268,206
94,311,200,-214,-49,242,-161,-113,95,249,266,198
98,290,190,-203,-60,251,-181,-120,91,226,254,203
111,267,166,-180,-50,218,-146,-116,102,199,260,190
85,257,179,-176,-29,202,-154,-104,84,196,256,170
102,245,172,-177,-54,222,-123,-106,66,182,224,193
74,245,160,-183,-56,209,-101,-99,68,183,217,174
87,238,168,-173,-28,182,-136,-104,68,172,201,182
84,220,137,-146,-59,210,-112,-90,83,175,198,151
62,204,146,-156,-42,170,-113,-80,63,155,181,152
54,204,134,-155,-12,144,-106,-79,64,154,177,141
54,190,112,-117,-29,153,-116,-76,69,138,164,121
47,180,121,-137,-16,164,-101,-46,48,134,157,129
67,151,106,-103,-24,164,-104,-30,30,134,151,132
49,161,103,-132,-10,146,-104,-69,41,118,141,107
58,163,108,-102,-10,137,-112,-85,44,134,136,101
42,155,80,-95,-10,113,-88,-66,44,110,130,102
14,116,85,-81,-6,111,-65,-55,41,97,135,84
62,135,81,-95,-23,101,-72,-67,34,84,108,88
58,127,98,-84,-22,90,-62,-40,42,96,99,96
53,122,53,-84,-22,89,-47,-40,37,99,87,67
33,107,83,-80,-23,85,-69,-39,33,82,101,65
49,118,86,-63,3,113,-93,-61,28,76,86,64
33,92,55,-70,-18,78,-30,-15,43,71,74,65
17,97,52,-65,-15,80,-39,-36,36,69,91,69
41,81,54,-74,-8,68,-56,-10,39,65,82,59
26,85,29,-58,-9,53,-45,-35,11,53,53,47
30,70,54,-51,-22,55,-68,-44,18,59,48,35
15,64,59,-51,-46,56,-23,-25,41,42,69,47
8,56,27,-18,-9,43,-23,-38,2,52,42,34
37,65,23,-41,-8,48,-24,-15,20,47,48,29
4,36,26,-56,-22,47,-28,-27,-3,17,45,29
16,45,36,-56,-8,36,-56,-23,17,42,14,37
14,57,25,-29,-32,60,-18,-6,26,46,41,27
37,38,14,-10,-1,40,-21,-13,31,18,38,28
29,57,35,1,-7,32,-22,5,15,38,48,24
8,39,29,-19,12,32,-20,-20,28,32,41,32
18,26,43,-31,-6,15,-26,-22,2,23,29,32
