I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
8,27,11,-16,-8,18,8,-12,-4,27,26,30
21,43,14,-9,-29,51,-29,-8,30,2,48,21
0,31,48,-16,33,20,-51,-24,10,14,25,27
12,41,22,-17,-14,54,-21,-9,-2,19,42,15
52,60,57,-20,0,44,-34,-26,15,27,50,21
21,63,43,-32,-11,44,-66,2,4,33,70,31
28,60,31,-44,-8,46,-25,-29,12,60,36,38
23,67,47,-47,-10,67,-34,-24,-7,49,70,62
36,59,75,-43,1,58,-27,-31,28,64,63,51
22,82,58,-38,5,72,-34,-49,11,58,60,86
21,93,61,-48,-21,71,-51,-33,21,68,80,56
38,89,74,-63,-24,70,-67,-53,20,66,94,62
41,141,55,-74,-20,105,-56,-56,56,101,81,83
29,115,62,-100,-20,82,-60,-48,30,92,97,83
34,110,72,-84,-13,111,-55,-60,48,60,82,53
35,110,76,-98,-28,93,-52,-63,34,76,117,83
49,132,89,-103,-12,102,-72,-66,41,104,128,88
36,149,78,-91,-33,113,-82,-58,62,113,120,97
51,141,107,-123,-14,132,-82,-70,42,123,156,108
31,183,113,-107,-16,127,-100,-71,44,119,162,112
75,175,94,-109,-9,142,-93,-70,52,129,147,114
71,174,89,-112,-1,154,-84,-63,62,127,172,124
65,203,141,-131,-21,154,-107,-78,67,151,161,141
82,193,129,-130,-22,174,-107,-88,73,158,193,117
64,195,124,-118,-29,154,-139,-77,62,155,196,130
90,223,134,-166,-30,180,-110,-67,80,173,217,130
95,241,136,-168,-35,187,-132,-107,59,151,206,152
82,242,166,-149,-47,194,-132,-82,58,188,199,165
87,238,166,-178,-37,202,-129,-89,82,185,232,173
89,236,166,-185,-20,213,-144,-110,73,181,225,186
101,253,152,-191,-64,224,-153,-101,100,207,243,195
99,255,178,-174,-15,220,-163,-112,69,216,249,175
100,283,189,-186,-40,257,-181,-98,95,199,261,202
91,322,185,-206,-57,248,-165,-116,96,223,269,218
114,294,193,-199,-34,261,-163,-105,116,218,273,215
147,296,176,-212,-64,266,-158,-150,101,235,272,208
118,316,206,-198,-44,268,-174,-146,94,252,297,218
137,332,209,-219,-55,279,-187,-134,108,230,285,249
119,358,214,-225,-53,292,-186,-147,113,240,326,241
139,339,230,-228,-54,303,-170,-129,106,249,292,243
120,351,223,-257,-36,289,-217,-127,112,246,309,251
106,364,234,-256,-46,309,-218,-123,123,268,329,248
123,374,253,-236,-55,308,-204,-123,112,273,321,265
127,411,246,-251,-58,311,-225,-158,102,265,330,244
144,385,257,-246,-55,296,-220,-143,110,263,363,253
147,373,269,-234,-49,319,-223,-154,102,285,350,273
163,377,231,-244,-61,317,-214,-155,113,293,350,260
122,403,253,-272,-59,332,-215,-171,122,289,361,287
128,380,262,-291,-78,318,-216,-158,118,298,352,264
134,371,252,-279,-61,331,-226,-141,111,306,357,278
137,385,282,-272,-51,336,-201,-153,108,306,368,267
160,396,255,-282,-51,326,-217,-160,114,301,361,273
136,395,248,-253,-52,330,-240,-183,120,285,369,295
137,402,289,-260,-73,336,-207,-162,122,297,356,290
143,410,248,-288,-63,351,-220,-165,112,323,357,286
131,388,260,-287,-26,350,-235,-172,105,323,366,286
130,381,245,-265,-84,329,-236,-174,144,306,357,289
142,387,264,-275,-80,328,-197,-157,130,311,375,298
157,371,260,-273,-48,313,-216,-163,105,275,361,291
139,382,249,-259,-52,313,-203,-148,126,305,340,277
120,408,237,-263,-53,313,-205,-162,129,294,355,275
121,385,233,-256,-64,303,-195,-145,118,280,360,256
113,372,257,-265,-61,306,-194,-158,96,278,346,263
116,391,243,-245,-64,291,-185,-170,103,278,341,239
127,346,242,-255,-58,295,-199,-134,105,274,339,232
120,356,226,-224,-56,304,-202,-129,146,270,325,241
104,327,227,-245,-50,306,-196,-136,118,261,316,250
129,369,206,-225,-67,277,-194,-139,93,255,285,242
148,329,222,-236,-43,306,-196,-130,95,248,299,247
109,338,200,-220,-51,266,-174,-121,88,258,292,221
119,322,179,-205,-23,264,-178,-128,93,238,286,239
116,305,203,-214,-49,268,-165,-112,91,255,288,211
121,318,196,-186,-52,252,-174,-135,89,211,273,227
113,283,214,-201,-6,250,-171,-110,95,222,265,213
101,286,179,-206,-55,235,-170,-131,69,221,261,206
102,285,163,-188,-36,214,-139,-114,72,217,243,183
89,279,182,-188,-59,230,-159,-109,70,196,252,197
94,272,169,-190,-43,208,-147,-102,67,208,258,181
90,238,176,-169,-17,215,-152,-97,74,180,240,178
96,235,166,-150,-50,194,-127,-112,65,176,239,169
67,213,149,-158,-21,188,-127,-82,75,187,213,172
86,225,131,-129,-12,177,-118,-99,55,175,191,138
70,211,139,-136,-45,154,-130,-110,53,162,186,135
86,215,123,-152,-50,152,-95,-78,52,176,186,132
73,174,125,-134,-37,166,-108,-92,69,142,186,139
76,193,100,-133,-22,142,-106,-72,62,143,171,171
72,180,134,-127,-47,128,-111,-77,55,148,159,140
56,150,99,-93,-17,142,-85,-60,58,137,136,127
61,154,92,-109,-8,129,-90,-87,39,114,128,107
51,163,98,-119,-40,135,-99,-69,38,114,143,85
44,150,85,-113,-25,125,-74,-70,64,92,124,91
34,163,74,-69,-13,110,-73,-40,34,83,119,91
47,115,69,-88,-8,95,-58,-32,43,100,103,82
45,125,93,-81,-13,97,-75,-32,39,73,118,71
46,118,48,-84,-15,84,-36,-44,-1,51,89,78
48,102,76,-62,-20,80,-36,-54,28,65,65,69
28,110,78,-65,-20,68,-29,-34,42,62,84,59
33,91,59,-47,-12,74,-36,-15,29,59,67,48
25,86,51,-38,13,64,-32,-26,25,64,55,62
4,58,50,-51,-8,66,-47,-25,15,50,63,48
42,45,41,-39,-22,61,-26,-32,14,31,44,59
38,60,36,-35,-13,40,-47,-19,7,53,18,32
5,55,1,-37,23,18,-25,-18,29,21,32,45
5,46,10,-31,-20,28,-36,-20,26,50,44,19
3,17,43,-36,11,44,-20,-10,15,37,50,20
-2,32,34,-44,-4,24,-28,-5,3,24,50,-19
19,32,16,-10,16,31,-27,-15,18,21,12,16
-3,30,15,-24,12,9,-4,-15,1,18,2,24
9,13,18,5,16,-1,-12,11,3,-3,23,-5
-13,-2,27,-25,-7,24,-2,-11,6,-12,18,-6
-5,4,-1,19,-1,18,-2,-5,-15,8,21,-19
-11,-4,-18,-6,-1,16,-15,9,11,-28,12,-14
-13,-20,-20,-7,47,-8,9,-1,-11,-21,15,6
-12,4,31,15,25,16,-3,-2,-15,-12,-13,-13
-10,-15,21,-22,1,8,4,14,6,-10,-18,-3
9,2,-14,6,0,-18,15,-3,-14,-30,-2,-23
-12,-16,-14,15,-2,-6,24,7,-1,-9,-6,-22
7,-9,-3,12,-4,-6,22,7,-9,-11,-16,9
-12,-28,-11,-4,-3,-17,18,0,1,-22,-5,-5
-9,5,-31,13,-1,-25,-9,5,-11,-10,-17,-16
4,-9,-2,7,11,-21,22,30,0,-28,-34,-4
-18,-27,-21,13,10,-23,14,17,15,-27,-10,-37
-4,-37,-23,-6,4,-34,18,33,-19,-15,-22,2
8,-17,-40,14,4,-37,-13,-13,4,-4,-9,-11
-14,-28,-20,25,-7,-54,21,-2,5,-18,-34,-16
5,-22,-29,10,-6,-32,24,32,-5,-18,-17,-25
9,-51,3,9,39,-37,43,18,-13,-13,-23,-12
-13,-47,-22,13,18,-29,31,16,-19,-28,-60,-12
-22,-33,-52,26,13,-30,22,31,-11,-17,-41,-30
-10,-27,-14,28,-12,-28,39,31,-18,-23,-42,-33
-9,-31,-22,9,-8,-19,21,2,-9,-27,-14,-35
-21,-28,-20,36,-2,-40,8,-4,-14,-35,-21,-19
-22,-30,-19,0,1,-38,8,-13,6,-36,-47,-25
-17,-47,-28,16,10,-26,13,8,-1,-41,-48,-23
-2,-40,-16,42,-11,-29,9,8,-7,-14,-36,-37
-18,-68,-21,27,-1,-32,30,23,-36,-12,-60,-25
-14,-27,-45,27,33,-12,33,15,-10,-18,-43,-23
-9,-49,-17,38,6,-31,14,27,-15,-23,-29,-19
-29,-27,-15,20,21,-29,26,6,-5,-24,-29,-29
-4,-40,-31,25,14,-39,36,22,-13,-25,-9,-16
8,-34,-5,21,8,-31,33,11,-10,-13,-42,-36
14,-59,-14,15,20,-21,26,33,-25,-34,-39,-16
-21,-33,-26,11,26,-22,34,22,-29,-22,-14,-23
6,-38,-23,34,4,-31,25,30,-22,-31,-44,-7
-19,-43,-23,35,-4,-22,26,7,-24,-32,-34,-23
-10,-41,-4,41,2,-29,21,15,-28,-40,-47,-31
-12,-15,-5,41,8,-37,5,10,-10,-26,-36,-25
-8,-39,-28,40,18,-51,8,18,-4,-28,-46,-26
-6,-42,-39,29,11,-53,14,12,8,-38,-36,-46
3,-21,-18,2,-8,-11,10,30,6,-15,-24,1
19,-29,-15,32,3,-34,11,16,-2,-9,-13,-25
1,-21,-28,19,18,-9,2,19,-1,-24,-27,-37
-33,-30,-12,16,10,-27,23,26,12,-26,-52,-16
-22,-43,0,35,-4,-18,22,20,-22,-32,-16,-30
-18,-19,-25,23,-8,-31,34,12,-2,-34,-31,-28
2,-37,-28,15,9,-28,31,36,-3,-17,-29,-30
-5,-26,-22,16,-6,-13,28,11,-19,-1,-42,1
-11,-45,-9,-5,16,-13,30,11,-18,-30,-36,-39
-17,-14,-9,18,14,-32,21,7,-26,-17,-13,-1
-4,-24,-5,17,22,-18,18,9,-8,-37,-35,-26
-6,-24,-24,7,-9,-11,12,26,-12,-23,-15,-15
1,-26,-17,36,-22,-11,1,24,-1,-24,-24,-14
-31,-41,-21,19,17,-20,18,24,-14,-14,-33,-18
-20,-21,-22,12,0,-37,-3,17,-20,4,-25,-1
-17,-31,-16,10,6,-21,11,8,-20,-31,-26,-14
-11,-22,-21,21,-2,-19,15,-5,11,3,-41,-12
12,-11,-1,5,-8,-30,15,14,8,-26,-31,-17
-22,-17,-11,30,-15,-22,6,18,4,-23,-1,-29
-13,-5,-8,6,12,-9,17,7,-14,-10,-24,-30
-13,-28,-16,26,23,-10,21,14,29,-34,-12,-18
-17,-35,-19,16,12,-10,33,14,-13,-18,-34,-28
-4,-26,-16,18,2,-29,21,1,-17,-3,-34,-15
3,-36,-6,18,2,-33,-5,-3,-14,-30,-14,6
-9,-2,-6,1,-6,-18,5,8,2,-37,-11,-4
8,-17,-7,2,7,-13,16,30,-2,5,-5,-4
0,-16,-23,17,-1,-7,19,17,17,-38,-14,3
-2,5,-31,9,-3,-19,18,-2,5,-7,-29,-34
-18,-20,-2,-16,9,-14,3,12,-6,-20,2,-8
-3,-9,-19,15,16,-10,21,-1,8,-2,-30,-20
-15,-21,4,24,5,-5,-14,-2,-12,-4,-16,-19
-18,-11,-24,-9,-6,-18,16,18,-26,5,-11,-13
-5,-33,-35,0,7,-18,12,37,-18,-6,-15,7
6,-24,-10,12,16,-32,20,-4,11,-17,-30,-8
-1,0,-11,-11,14,-6,-7,-15,0,-6,-1,-9
-26,-11,-22,3,6,4,18,18,-2,-25,-22,-15
5,-31,15,-11,-8,-19,25,10,13,-29,-6,-12
-22,-12,8,15,8,-1,-3,-1,-6,2,-15,-22
1,-24,-6,5,11,-9,-10,17,-23,-11,-17,-13
-16,-15,1,13,-2,22,-5,17,-9,7,0,-3
17,6,-29,7,2,-4,30,-9,-11,-5,-24,6
13,-1,12,17,-7,3,-8,-4,-6,21,-10,5
7,-22,2,0,-12,-7,2,13,2,-10,-22,0
-12,14,11,6,-5,4,7,-5,20,14,13,-16
26,-1,-17,-5,1,0,-3,-7,7,-8,11,-9
20,2,4,-3,-2,19,-5,14,2,-3,6,-19
13,13,12,3,-8,-1,21,0,8,-5,-16,5
21,7,13,-11,2,23,10,-6,-18,23,12,16
-12,3,5,5,-1,9,7,12,-2,6,-3,6
10,20,5,-1,16,-5,3,13,10,1,-15,7
-7,11,11,3,5,15,9,-18,-1,16,13,24
9,6,23,4,12,40,-1,6,19,-10,11,-1
5,28,27,-18,-8,35,-13,-19,10,21,21,10
15,22,18,-31,-3,33,-12,-4,2,0,34,27
21,23,19,-33,22,27,-42,-14,6,56,42,24
2,38,56,-22,15,40,-22,-11,6,26,37,18
19,43,19,-15,10,15,-18,-9,13,33,25,16
37,40,38,-15,-25,31,-18,-32,9,2,29,30
-6,50,52,-39,15,37,-30,-4,25,59,44,22
11,69,40,-40,-14,42,-28,-36,27,70,53,44
36,43,36,-35,-22,38,-41,-30,16,69,63,39
50,91,35,-44,1,77,-39,-22,30,43,44,65
36,75,50,-43,-12,65,-63,-27,33,60,52,46
36,101,53,-44,-29,70,-44,-28,40,63,68,59
31,105,58,-59,-59,67,-38,-47,12,68,108,69
13,103,87,-76,-18,98,-62,-34,27,44,84,82
34,120,76,-73,-12,104,-60,-41,32,112,103,75
45,120,73,-86,-18,100,-56,-40,43,106,102,93
73,135,51,-90,-8,112,-56,-59,23,91,113,74
49,156,105,-109,-31,117,-51,-59,64,90,115,102
50,151,92,-88,-7,110,-73,-67,25,112,152,100
67,139,111,-137,-37,122,-90,-48,48,126,138,113
55,178,111,-97,-33,137,-80,-67,61,119,158,113
64,168,122,-117,-31,142,-109,-74,50,135,163,120
70,172,133,-147,-45,179,-110,-73,60,140,168,108
68,197,116,-142,-30,160,-79,-86,81,141,174,138
85,198,170,-157,-45,164,-103,-93,60,132,176,144
89,229,148,-130,-33,179,-155,-98,79,142,191,133
69,227,129,-148,-53,191,-122,-99,77,161,209,160
70,241,155,-144,-29,180,-131,-90,64,175,188,192
79,231,153,-159,-23,183,-125,-90,79,192,201,167
75,261,159,-171,-18,199,-134,-102,54,197,179,182
87,238,181,-153,-38,219,-157,-95,90,167,228,187
61,262,144,-200,-37,216,-146,-97,63,193,224,175
95,276,163,-171,-39,212,-153,-115,85,184,251,184
71,274,189,-182,-45,229,-149,-93,87,181,242,192
99,250,159,-180,-40,200,-139,-108,77,218,219,201
94,265,162,-185,-50,230,-141,-109,70,189,252,198
91,275,173,-173,-55,239,-164,-78,76,197,248,193
102,279,202,-182,-42,234,-144,-98,98,180,238,223
82,261,189,-206,-44,225,-150,-89,88,191,233,186
94,258,177,-179,-40,227,-138,-122,63,194,253,196
89,255,155,-185,-59,208,-148,-125,78,185,257,182
92,263,175,-177,-57,199,-144,-106,87,222,234,177
88,268,164,-168,-44,230,-139,-108,79,197,235,179
84,264,192,-141,-46,207,-131,-112,66,187,204,161
93,257,161,-182,-36,190,-140,-103,65,204,234,152
102,228,161,-158,-47,216,-145,-84,62,183,220,165
70,246,158,-174,-24,200,-116,-104,69,163,216,170
66,242,148,-159,-31,167,-132,-90,59,187,214,165
69,204,119,-150,-29,180,-116,-83,68,165,207,136
54,237,144,-139,-22,178,-114,-66,66,143,191,158
77,192,149,-172,-31,194,-105,-76,47,167,171,148
64,178,140,-115,-13,153,-115,-75,46,152,177,140
67,210,115,-124,-35,178,-101,-96,61,127,170,128
48,154,115,-91,-23,140,-100,-74,74,111,160,115
62,157,117,-131,-31,120,-92,-70,55,131,165,117
50,140,108,-99,-20,113,-77,-64,43,128,153,106
51,161,97,-64,-31,133,-77,-39,56,117,87,120
45,131,82,-86,-18,126,-88,-54,48,88,126,83
49,111,71,-87,-17,105,-68,-51,41,96,105,83
38,126,66,-75,-29,106,-52,-57,39,79,108,70
34,121,47,-92,-11,124,-65,-17,25,90,77,62
23,96,62,-62,-1,73,-56,-31,37,100,92,40
38,81,48,-71,-29,86,-52,-37,25,59,72,57
24,86,52,-50,-5,62,-54,-46,18,68,86,52
33,80,55,-38,-33,61,-42,-12,31,43,74,68
2,54,26,-51,20,42,-31,-29,30,40,62,48
23,35,46,-35,-17,53,-32,-18,3,54,66,46
45,68,52,-22,-28,52,-3,-31,17,32,27,32
3,51,45,-27,-24,50,-26,-10,16,32,15,21
4,42,49,-38,-7,26,-26,-7,-9,33,2,49
12,47,21,-22,-27,32,-32,-10,-6,31,23,-8
27,48,16,-38,5,42,-5,-15,23,30,41,37
-16,39,27,-5,15,18,-20,-20,14,19,17,30
13,39,42,-16,10,27,-7,-25,12,25,9,18
4,21,20,-33,-6,49,11,-1,-5,28,29,22
5,2,32,-11,-10,16,-20,-4,-12,35,5,33
28,20,6,-29,-4,18,-1,-34,-19,6,8,14
-5,5,14,-7,5,3,-5,-6,24,36,14,2
5,13,-2,-1,14,23,6,10,-16,18,10,4
13,17,17,-14,-22,21,26,-4,-9,-14,19,13
15,-16,19,14,-29,13,-31,3,-6,-28,-7,-3
-16,-10,17,16,2,-8,9,13,-1,12,-23,-22
-14,-16,-7,-5,-3,-4,15,-2,-4,6,-5,-9
-21,-28,-16,-6,-6,-29,16,1,-4,-19,-19,-18
5,-24,-35,19,0,-4,23,18,-3,-22,-19,-10
-24,-34,-24,15,3,-30,36,2,-1,-7,-21,-33
-4,-48,-13,16,0,-24,34,16,-26,-28,-65,-33
-38,-63,-57,31,7,-74,30,41,-15,-37,-62,-53
-27,-96,-52,56,19,-66,39,5,-11,-65,-68,-61
-38,-90,-81,83,-2,-82,64,40,-23,-93,-59,-43
-41,-120,-77,80,23,-75,63,33,-32,-68,-80,-58
-31,-116,-98,95,20,-100,30,56,-35,-98,-119,-76
-50,-142,-66,82,4,-123,76,48,-50,-107,-118,-98
-19,-150,-98,110,36,-157,94,78,-54,-140,-111,-95
-62,-161,-90,120,34,-109,58,51,-44,-105,-143,-104
-50,-143,-107,107,16,-114,80,59,-21,-98,-123,-106
-40,-154,-83,105,53,-127,90,60,-42,-108,-142,-89
-30,-135,-92,79,13,-122,60,48,-68,-116,-127,-86
-27,-123,-78,81,5,-86,50,55,-7,-71,-93,-84
-32,-76,-65,55,-2,-67,56,19,-27,-67,-68,-56
-29,-11,-28,38,20,-54,6,29,-12,-27,-27,-34
19,7,-3,-3,-5,12,-6,-7,-5,4,-2,-12
12,87,52,-19,-3,68,-46,-48,21,48,66,51
81,133,99,-73,-20,113,-72,-60,11,117,104,85
71,230,163,-148,-63,179,-154,-93,62,174,221,166
123,315,222,-221,-35,268,-172,-129,97,235,309,248
154,416,268,-294,-41,351,-209,-161,120,319,366,299
191,535,345,-369,-71,438,-285,-211,162,410,474,353
225,662,399,-455,-110,528,-345,-259,184,498,588,465
277,754,494,-516,-122,632,-431,-283,214,564,684,539
321,865,556,-571,-125,720,-460,-342,249,644,778,596
309,943,634,-628,-135,790,-532,-366,282,695,846,652
366,1029,665,-693,-156,835,-562,-411,318,772,932,709
369,1047,695,-737,-160,882,-587,-428,309,785,956,746
383,1085,709,-743,-190,897,-585,-441,330,799,967,758
391,1099,708,-745,-167,904,-618,-427,336,817,976,748
372,1072,714,-724,-176,874,-590,-440,327,809,965,748
360,1034,675,-682,-146,824,-558,-407,278,777,936,730
325,959,631,-634,-145,797,-515,-389,290,720,852,661
296,866,563,-608,-134,722,-464,-352,259,670,800,618
263,783,502,-502,-118,645,-430,-306,224,582,689,543
235,671,441,-455,-84,566,-379,-256,202,506,595,475
199,564,341,-392,-89,453,-299,-218,158,403,503,388
157,440,294,-302,-65,377,-253,-170,133,331,414,304
90,316,214,-230,-26,266,-175,-107,91,238,284,206
72,228,133,-136,-25,157,-118,-92,58,150,189,146
33,124,55,-97,-22,64,-64,-66,29,87,97,66
10,51,29,-26,-36,18,-14,-39,17,39,18,8
-4,-65,-17,39,6,-65,33,16,-7,-25,-28,-11
-48,-100,-79,74,8,-96,59,49,-56,-63,-106,-61
-47,-160,-117,132,10,-147,83,83,-55,-137,-129,-95
-70,-189,-133,152,31,-164,137,77,-55,-159,-188,-122
-106,-229,-162,155,42,-200,115,99,-68,-172,-211,-168
-94,-264,-164,144,26,-207,118,101,-87,-195,-228,-157
-94,-237,-176,160,22,-202,154,108,-90,-179,-217,-164
-81,-236,-178,166,26,-204,142,72,-78,-169,-229,-187
-78,-241,-142,160,24,-184,115,75,-72,-178,-211,-151
-66,-200,-142,135,29,-161,120,79,-79,-136,-206,-152
-59,-177,-122,152,39,-167,117,71,-74,-132,-171,-128
-47,-182,-96,127,23,-120,104,74,-39,-132,-160,-116
-52,-178,-111,104,4,-134,67,56,-45,-98,-128,-98
-40,-130,-88,92,25,-87,64,53,-39,-76,-108,-80
-8,-94,-60,61,2,-82,55,55,-27,-87,-61,-74
-40,-94,-62,66,1,-59,33,17,-34,-37,-70,-73
-1,-83,-29,26,9,-38,17,17,-29,-37,-53,-46
-29,-17,-22,42,14,-49,20,19,-30,-26,-13,-33
-3,-35,-13,26,-13,-20,4,-3,-6,-17,-34,-16
-25,7,-39,4,2,-8,1,-1,6,-14,-12,-22
-5,-3,-15,-4,13,10,-3,-1,3,-9,-7,-14
4,-19,10,0,0,-14,-4,1,-2,-4,19,-14
-23,4,-5,-17,7,-18,6,-19,13,-17,16,7
6,33,16,-23,2,6,6,6,30,6,33,-1
19,1,8,-26,-17,14,-16,-7,-9,26,14,17
-10,17,22,-14,-1,2,5,-11,-10,20,11,10
10,28,20,-17,-5,26,-8,-20,10,18,10,35
-10,33,22,-17,-4,20,-13,-16,20,23,20,-18
5,31,24,-19,-11,51,-24,-2,6,29,25,27
23,37,20,-18,1,39,-20,-13,-1,23,54,25
42,30,29,-25,-8,42,-9,-15,9,23,48,42
30,41,40,-22,20,54,-5,-26,-2,6,38,37
24,46,18,-19,-5,19,-37,8,15,36,21,49
39,12,16,-43,-4,34,-26,-10,30,38,41,32
1,33,60,-29,-10,42,-29,-22,12,44,31,49
19,55,27,-42,-14,33,-39,-13,5,39,42,18
16,66,18,-47,-2,44,-33,-34,13,25,56,37
6,39,39,-66,-19,38,-32,-19,25,43,67,33
28,55,42,-21,-17,68,-19,-39,9,40,60,16
17,79,37,-41,-10,55,-33,-24,23,56,43,43
19,48,37,-51,-13,45,-39,-20,24,59,64,45
26,60,44,-49,-27,41,-36,-25,32,37,27,51
3,59,61,-57,-11,64,-42,-27,26,63,59,39
22,58,49,-49,-22,67,-51,-5,38,52,53,50
16,78,42,-66,-16,58,-66,-38,25,71,34,60
27,71,70,-63,-5,69,-56,-37,31,68,75,54
23,99,47,-40,-17,72,-89,-46,18,66,89,53
25,102,62,-62,-6,72,-51,-41,27,63,95,60
40,98,75,-40,-7,80,-65,-58,28,59,95,63
48,111,100,-67,-38,89,-72,-71,46,79,93,64
39,132,93,-76,-18,120,-62,-31,23,70,98,84
56,134,93,-74,-40,83,-86,-51,56,106,113,72
47,119,67,-98,-19,100,-60,-74,56,99,102,97
68,135,96,-95,-18,133,-75,-43,43,109,133,97
43,127,95,-94,-30,105,-78,-59,48,89,109,106
73,149,95,-103,-6,138,-89,-49,33,102,141,104
43,165,118,-122,-12,150,-106,-60,38,108,128,102
52,179,102,-99,-46,149,-98,-71,58,138,169,116
77,154,113,-134,-13,135,-105,-72,35,140,178,112
61,181,103,-124,-46,143,-95,-76,64,142,174,134
58,198,128,-128,-49,149,-108,-85,52,140,178,132
76,209,128,-133,-35,158,-104,-93,37,144,182,126
89,194,132,-141,-12,159,-123,-84,51,158,176,137
74,228,111,-140,-29,191,-97,-80,91,150,198,156
78,234,151,-161,-26,187,-122,-87,68,163,220,148
90,232,160,-145,-14,193,-127,-93,50,160,202,184
63,249,160,-166,-34,207,-153,-90,80,161,203,184
96,264,182,-167,-36,198,-155,-97,84,188,204,205
96,241,187,-175,-51,217,-141,-109,89,229,245,173
95,289,189,-185,-38,228,-155,-102,96,192,250,198
82,282,179,-209,-41,217,-179,-107,75,186,252,222
100,302,208,-190,-78,231,-169,-105,96,207,270,186
105,319,207,-205,-73,267,-166,-131,103,214,291,223
93,320,213,-212,-46,263,-186,-108,91,228,295,212
124,317,216,-191,-42,278,-176,-128,100,231,292,255
115,305,219,-238,-64,288,-172,-140,95,252,300,240
129,322,219,-238,-58,282,-204,-134,103,255,316,250
119,358,243,-259,-80,294,-186,-151,115,269,322,230
141,359,245,-246,-67,319,-204,-141,117,267,330,237
121,392,251,-268,-37,308,-219,-146,135,279,317,253
130,385,236,-275,-68,311,-218,-150,111,263,362,252
126,407,249,-258,-71,332,-214,-141,101,298,346,256
124,413,231,-277,-76,345,-201,-166,112,274,351,273
155,413,276,-277,-61,330,-215,-167,109,312,359,271
120,414,265,-291,-55,354,-245,-155,118,304,344,296
169,406,277,-295,-86,343,-211,-182,133,301,390,307
123,410,290,-291,-80,351,-226,-155,132,346,373,289
145,425,265,-294,-65,348,-228,-158,107,314,398,278
