I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-16,-67,-3,42,4,-70,16,15,-8,-43,-60,-66
-14,-43,-46,37,9,-39,59,33,3,-34,-66,-32
3,-44,-49,35,16,-22,31,40,-6,-39,-30,-43
-25,-29,-27,27,19,-38,27,7,-18,-31,-39,-51
-39,-19,-16,57,22,-49,32,19,-6,-31,-51,-34
-18,-22,-31,8,9,-61,16,13,-25,-15,-31,-47
-25,-54,-22,36,0,-15,11,22,10,-29,-51,-36
-20,-24,-37,19,-2,-15,32,27,3,-20,-10,-18
-16,-43,-23,26,28,-24,18,14,-9,-34,-25,-15
-3,-30,-10,9,-2,-31,8,42,-22,-22,-23,-15
-8,-54,-30,4,-4,-12,27,19,-3,-24,-27,-32
-13,-30,-25,15,20,-14,18,26,-7,-13,-26,-38
-11,-14,8,9,-5,-36,3,29,-13,-34,-9,-21
-17,-4,11,6,9,-30,8,5,-21,-29,-31,-23
-4,-9,-15,20,-1,-9,24,14,-13,-24,-39,-22
-13,-22,-4,17,0,-21,20,-7,-6,-17,-18,-8
-20,-17,-1,5,5,-9,5,22,-8,7,-5,2
7,-22,16,24,-2,4,14,17,-31,-14,-5,8
-18,3,-9,-2,3,6,3,-10,2,-17,-5,-6
-3,-16,15,3,-16,-11,3,11,6,-8,-5,-31
1,-9,-12,-3,4,-9,9,1,11,9,1,-18
23,17,5,7,-2,-3,9,-7,-11,-2,5,-31
24,12,15,-17,22,2,-18,0,-4,0,16,-11
4,-5,13,-8,-25,19,-13,-6,16,18,-13,13
-3,32,22,2,-7,-3,-26,-26,3,-5,24,27
-7,46,8,-5,-6,21,1,-27,2,45,25,23
16,33,9,-37,3,13,-28,-6,3,29,30,36
5,31,15,-43,-20,32,-53,-27,10,49,54,20
7,50,16,-28,9,32,-13,-8,9,35,44,54
14,49,18,-47,-4,45,2,-6,17,37,45,32
17,50,48,-29,-26,71,-37,-23,0,33,55,53
13,42,33,-48,-11,51,-41,-26,9,44,53,55
15,81,44,-45,-7,46,-35,-14,8,57,48,45
26,99,31,-38,-6,68,-32,-17,16,33,63,49
36,69,56,-48,-16,74,-48,-55,18,42,62,51
22,90,48,-67,-50,93,-78,-31,24,86,100,83
55,94,83,-68,-17,77,-42,-26,29,104,99,78
36,112,66,-90,-11,78,-50,-42,32,90,114,83
49,120,84,-79,3,115,-69,-59,40,81,90,97
47,144,78,-70,-25,104,-79,-65,49,97,109,91
43,147,95,-84,-31,105,-65,-49,46,74,113,90
43,144,104,-108,-32,114,-115,-49,20,115,127,117
53,145,105,-111,-20,116,-85,-49,54,89,156,120
48,144,111,-106,-11,125,-103,-52,55,124,144,106
40,181,112,-123,-27,134,-90,-70,60,115,166,109
81,188,119,-108,-61,142,-83,-75,46,114,183,128
73,201,134,-127,-22,178,-117,-73,50,138,157,148
65,225,123,-111,-45,178,-112,-69,59,151,209,146
66,220,118,-134,-42,174,-121,-87,76,151,180,134
71,228,135,-142,-54,181,-120,-79,70,176,210,140
84,221,137,-140,-37,185,-123,-109,69,168,220,152
100,242,131,-169,-49,196,-139,-79,72,178,209,152
94,240,170,-142,-39,202,-125,-94,66,192,224,170
75,253,156,-165,-47,212,-153,-101,95,198,234,162
89,265,181,-168,-31,212,-145,-125,95,187,230,192
106,259,171,-191,-35,237,-130,-125,69,193,250,204
96,278,175,-165,-41,217,-152,-131,69,195,255,202
97,297,190,-209,-70,246,-165,-103,89,208,252,192
100,294,198,-198,-46,246,-160,-146,78,246,267,199
99,300,203,-220,-59,241,-153,-117,93,231,268,208
97,308,194,-187,-37,242,-170,-123,87,236,262,220
109,309,191,-221,-41,273,-149,-128,95,232,305,208
90,327,216,-211,-42,277,-167,-139,73,225,293,229
129,318,215,-233,-53,263,-171,-134,83,229,284,241
126,307,207,-221,-35,268,-167,-119,107,256,292,240
118,353,218,-245,-38,273,-181,-126,91,260,323,243
122,341,213,-229,-33,271,-177,-151,122,268,316,241
110,343,222,-213,-50,281,-211,-127,95,275,298,237
136,342,241,-248,-54,285,-199,-133,118,258,303,238
134,337,227,-219,-50,307,-181,-160,95,256,297,255
120,368,235,-244,-60,271,-185,-144,99,269,335,263
125,364,237,-255,-50,300,-197,-150,120,265,333,232
129,372,241,-255,-47,313,-201,-135,92,267,329,280
120,366,248,-262,-64,280,-193,-160,96,278,321,242
118,369,216,-255,-54,259,-207,-136,111,288,328,235
135,347,216,-232,-42,288,-221,-135,87,254,302,259
130,358,234,-245,-46,307,-200,-146,103,260,314,238
116,365,248,-243,-61,303,-196,-142,98,255,332,244
128,363,230,-206,-81,301,-193,-140,99,278,309,270
119,342,232,-249,-48,309,-179,-138,88,262,322,263
117,342,219,-226,-46,298,-178,-156,110,264,313,242
125,330,247,-256,-55,279,-185,-140,103,249,324,234
134,367,229,-246,-59,286,-183,-136,96,241,312,253
114,367,224,-228,-45,281,-175,-149,107,239,299,244
123,327,207,-210,-57,287,-174,-127,93,247,317,235
127,324,223,-226,-60,261,-193,-146,71,240,305,229
121,325,188,-218,-22,248,-180,-132,91,232,291,231
99,303,206,-218,-39,271,-177,-150,97,247,286,226
99,322,183,-194,-40,252,-179,-122,115,236,272,231
87,288,190,-218,-39,248,-176,-106,98,230,275,228
109,283,201,-212,-43,218,-181,-116,80,227,244,191
90,305,180,-190,-46,240,-169,-120,88,224,273,213
110,296,172,-200,-56,230,-152,-119,66,215,253,205
91,273,170,-169,-36,210,-150,-73,64,186,239,211
75,254,148,-171,-16,219,-144,-97,89,209,239,187
84,257,166,-179,-32,216,-152,-77,92,176,238,189
74,258,156,-178,-44,200,-151,-113,83,186,241,180
88,229,163,-158,-17,210,-130,-82,67,199,220,155
79,237,130,-139,-42,189,-134,-97,39,161,227,150
93,226,150,-164,-35,187,-124,-96,66,157,208,145
80,208,122,-153,-32,170,-123,-87,66,162,231,148
85,219,137,-140,-31,171,-105,-97,67,135,175,149
80,191,93,-127,-38,151,-98,-67,90,144,172,128
60,175,125,-118,-6,147,-98,-98,61,125,139,103
66,181,88,-103,-21,158,-79,-50,42,131,147,115
50,166,121,-96,-33,149,-94,-54,52,121,152,127
32,137,74,-99,-19,125,-91,-70,50,108,134,131
62,137,83,-108,-30,140,-99,-41,62,97,153,87
55,167,91,-87,-31,120,-95,-56,17,103,121,89
48,122,79,-98,-8,93,-52,-56,33,87,131,59
27,124,84,-81,-10,106,-69,-64,26,89,116,76
48,131,66,-83,-24,72,-37,-51,-4,94,112,94
38,98,69,-70,-10,85,-35,-25,28,73,72,63
27,98,51,-56,-17,110,-62,-35,23,69,91,53
32,73,53,-53,-4,54,-47,-44,22,57,62,64
16,77,66,-44,-9,67,-39,-41,1,48,57,45
45,65,38,-38,5,64,-39,-33,32,53,63,42
27,76,50,-51,-33,62,-35,-19,16,65,61,50
36,50,27,-39,9,35,-15,-38,5,61,31,46
24,30,31,-43,3,38,-19,-20,14,22,62,29
41,44,28,-23,11,18,-30,-20,14,36,33,28
20,34,21,-25,-4,25,-21,-20,11,6,44,27
12,54,17,-32,-1,40,-15,-22,4,18,32,18
-23,21,17,-24,9,34,-14,-12,1,28,6,38
15,12,15,0,-4,18,-14,-41,-12,-6,-5,-2
8,32,9,0,7,3,-22,17,24,25,6,31
0,0,-1,1,0,20,3,-6,30,-21,-14,5
1,10,1,3,-21,17,4,-2,-26,-27,11,-6
6,-17,-11,-1,-17,6,-1,-9,-18,-15,1,-13
-1,-9,-1,11,11,6,7,3,23,-7,10,12
32,-16,-3,8,25,-25,3,3,0,-8,5,-20
-10,-11,-3,-3,9,-6,-1,-4,-14,-12,-8,4
-13,-26,-18,1,18,-7,-5,6,4,2,-24,-34
-13,-39,12,12,-3,-25,10,-3,10,5,-36,-9
-13,-40,-5,7,-7,2,15,6,-20,-26,-19,10
2,-15,-11,23,2,-29,22,6,-28,-10,-19,-19
-1,-14,-10,13,-1,-38,15,23,-7,-20,-43,-22
-14,-30,-16,8,-10,-28,25,21,-23,-11,-28,-31
-19,-33,-30,8,2,-34,38,20,-10,-22,-34,-39
-14,-14,-30,29,7,-36,35,29,-22,-48,-19,-42
-26,-56,-10,16,2,-43,21,-8,-16,-70,-34,-29
-1,-53,-38,6,16,-27,25,10,-7,-37,-58,-35
-15,-26,-49,25,16,-46,21,11,-29,6,-52,-44
-19,-45,-10,24,2,-25,11,13,-31,-25,-38,-13
-12,-20,-25,27,19,-32,42,13,-3,-48,-43,-26
-34,-75,-24,39,-2,-39,5,10,1,-55,-64,-33
1,-32,-16,35,6,-29,39,19,6,-32,-38,-38
-14,-43,-36,25,-3,-36,21,30,-4,-44,-39,-30
-31,-55,-28,56,-17,-44,34,14,0,-27,-45,-23
-14,-54,-40,36,17,-40,32,34,-23,-26,-58,-49
-31,-70,-51,26,16,-36,35,17,-14,-38,-35,-38
-19,-40,-23,43,8,-49,18,23,-6,-35,-50,-23
-30,-34,-37,38,29,-54,-4,30,-40,-52,-36,-35
-23,-44,-14,53,5,-28,30,16,-13,-38,-36,-46
-38,-57,-51,60,15,-39,40,34,-2,-66,-31,-43
-11,-49,-38,39,30,-40,19,32,-7,-52,-48,-61
11,-57,-33,45,-7,-45,27,30,-16,-22,-82,-32
-34,-53,-30,32,11,-44,38,41,8,-27,-76,-25
-8,-42,-48,40,0,-39,17,10,-26,-47,-68,-33
-14,-45,-43,46,-3,-38,35,21,-16,-14,-64,-34
-22,-72,-31,34,0,-35,37,22,-24,-45,-63,-33
-27,-52,-36,30,-5,-46,46,8,-23,-34,-37,-55
-24,-38,-34,42,9,-42,39,22,-32,-26,-43,-57
-15,-60,-47,25,15,-48,44,50,8,-50,-39,-28
-22,-67,-39,49,27,-8,49,10,-15,-30,-62,-41
-11,-64,-22,31,17,-33,14,25,2,-23,-30,-28
-39,-37,-25,23,-9,-52,46,13,-15,-36,-31,-61
-15,-50,-38,30,15,-57,36,12,-28,-39,-73,-43
-9,-65,-29,49,37,-48,20,9,-32,-53,-37,-51
-20,-63,-35,41,15,-49,26,26,-20,-36,-68,-44
2,-57,-17,24,19,-61,37,-4,-8,-66,-38,-30
-19,-36,-36,37,14,-42,33,21,-14,-30,-46,-35
-6,-55,-36,65,7,-31,34,25,-27,-40,-34,-26
-23,-50,-30,38,7,-45,35,17,-36,-48,-39,-31
-31,-64,-29,34,7,-50,27,20,-25,-80,-34,-44
-9,-22,-51,29,-1,-38,28,1,-11,-50,-57,-20
-25,-71,-33,39,10,-58,11,17,-16,-47,-36,-35
-7,-40,-24,22,0,-38,33,22,-32,-20,-31,-33
-17,-42,-40,46,3,-46,23,35,13,-25,-48,-65
-1,-27,-32,26,10,-22,11,10,-28,-52,-49,-32
-14,-45,-36,44,5,-45,5,10,-8,-11,-46,-50
-8,-66,-32,35,-5,-34,27,35,-4,-51,-72,-61
-4,-32,-38,53,5,-28,5,7,4,-66,-68,-18
-10,-49,-31,26,15,-42,32,1,-32,-11,-41,-24
-18,-52,-34,52,-11,-44,11,6,-8,-38,-41,-27
-13,-43,-18,37,4,-41,31,27,-18,-42,-48,-7
-20,-53,-55,51,24,-38,53,15,-7,-20,-23,-24
0,-47,-46,21,-3,-30,45,13,-1,-46,-27,-19
-18,-23,-34,21,-7,-27,24,8,-3,-35,-21,-27
-19,-47,-36,25,28,-44,35,17,-30,-31,-33,-23
-29,-56,-6,21,9,-50,12,15,-9,-56,-54,-62
-13,-44,-21,45,-9,-31,48,10,-18,-23,-52,-32
-21,-45,-32,29,10,-53,7,5,-19,-23,-34,-41
-9,-64,-29,41,5,-62,36,8,-1,-21,-61,-40
-17,-37,-4,9,17,-62,36,31,-32,-32,-39,-18
-18,-58,-15,20,-6,-62,7,1,-7,-14,-37,-29
-11,-43,-30,22,29,-40,-9,6,-19,-19,-49,-35
-11,-36,-27,16,1,-29,34,19,-16,-13,-41,-42
-28,-45,-60,35,3,-14,20,8,-19,-21,-52,-45
-22,-45,-28,33,13,-55,11,-5,1,-13,-42,-27
-10,-39,-44,24,3,-39,18,-4,-22,-60,-40,-35
6,-45,-25,28,9,-34,26,19,-22,-45,-47,-13
-19,-45,-32,44,-6,-47,26,4,-24,-36,-53,-25
-28,-22,-18,43,-4,-38,10,27,6,-15,-36,-31
-9,-39,-18,22,26,-21,18,25,-23,-31,-25,-28
-8,-58,-26,28,7,-33,8,14,-21,-31,-48,-39
-19,-46,-21,32,3,-20,20,13,-35,-30,-37,-23
-12,-44,-32,29,17,-34,40,17,-18,-31,-33,-29
-22,-38,-37,34,-6,-45,13,13,-7,-36,-40,-14
3,-34,-27,12,2,-18,28,16,-21,-40,-42,-9
-17,-22,-10,29,5,-26,17,16,-22,-44,-37,-26
4,-28,-40,27,-7,-14,19,13,-14,-37,-27,-34
-21,-65,-9,35,0,-13,11,-3,-2,-36,-46,-9
-30,-35,-15,24,10,-27,8,10,4,-14,-39,-23
-1,-25,-23,31,14,-34,33,15,-15,-16,-23,-33
0,-18,-18,35,-1,-25,12,5,-10,-23,-23,-10
-7,-4,-7,32,14,-22,35,7,5,-20,-31,-15
0,-29,-31,17,-8,4,-14,15,-12,-14,-15,-8
-20,-30,-33,20,-6,-26,-8,16,-15,-25,-33,-21
-10,-31,6,11,-2,-19,-3,18,-21,-27,-12,0
-17,-7,-53,14,-3,-8,10,-6,-10,-11,-13,-17
-9,-22,-16,16,-4,-9,8,13,-2,-15,-29,-23
-18,-23,-31,4,12,2,-4,8,-11,-13,-26,-29
-15,-14,-16,7,22,-15,17,18,-27,-26,-13,-21
-9,-10,-16,-5,-33,7,11,16,2,1,-19,-22
-7,2,-1,-28,9,-8,15,2,-3,-15,-18,-1
3,-3,5,3,5,-13,16,0,-1,4,-13,-16
13,-8,3,9,-10,-3,-2,3,-22,3,14,19
-6,3,1,-21,4,7,-17,-11,0,-17,-3,5
1,17,12,-12,3,9,10,-8,-4,2,11,19
12,24,-3,-1,0,14,-19,10,16,7,5,14
-17,7,14,-18,22,15,3,-23,3,11,33,1
13,14,14,4,-9,-9,-28,-1,37,27,14,18
31,15,0,-9,11,9,6,-13,12,25,39,19
19,28,18,-26,-17,28,-34,-28,29,13,43,43
17,42,26,-13,-10,42,-18,-9,10,38,37,56
35,38,34,-34,-11,49,-18,-13,29,42,50,46
33,59,27,-37,-33,48,-32,-15,5,52,61,62
21,64,70,-53,6,58,-53,-37,17,50,69,6
15,78,41,-71,-7,51,-21,-48,33,44,84,39
27,87,72,-49,-15,75,-47,-63,12,61,64,41
28,68,57,-75,-21,71,-47,-27,28,78,70,59
36,117,76,-59,-8,97,-49,-39,19,95,96,76
32,134,68,-50,-41,103,-71,-52,42,86,112,71
49,120,57,-78,-17,102,-71,-30,26,116,97,63
47,149,82,-76,-6,91,-77,-55,57,95,105,99
47,155,82,-109,-14,126,-71,-56,50,92,124,86
54,163,96,-111,-26,136,-94,-64,32,116,135,97
67,156,108,-89,-3,113,-88,-61,52,120,154,107
80,165,119,-128,-8,120,-74,-59,45,125,166,154
59,160,119,-129,-8,153,-110,-103,63,157,146,100
60,194,111,-125,-44,143,-107,-78,42,140,153,110
64,204,101,-126,-36,146,-98,-73,56,150,180,141
67,188,132,-104,-15,172,-112,-73,70,154,181,135
82,196,130,-159,-40,172,-112,-83,45,137,210,145
90,215,155,-161,-27,174,-108,-104,90,153,173,131
80,225,134,-138,-45,194,-115,-59,69,175,196,134
63,216,157,-168,-27,197,-146,-97,56,172,188,156
94,237,148,-150,-47,188,-135,-89,64,170,222,155
76,222,148,-159,-53,192,-133,-96,62,148,207,146
68,252,134,-170,-23,197,-142,-77,70,154,226,184
81,242,162,-186,-35,181,-114,-98,72,174,226,166
103,233,162,-171,-26,182,-115,-84,75,182,214,179
70,218,165,-163,-22,214,-130,-119,61,177,228,158
93,240,128,-148,-35,200,-135,-76,53,187,212,171
77,251,132,-162,-18,205,-107,-94,93,190,213,157
95,240,158,-165,-43,198,-133,-86,81,178,216,175
84,231,169,-164,-17,191,-145,-101,82,166,204,156
88,223,142,-157,-10,199,-138,-103,45,175,214,161
83,223,134,-151,-29,207,-125,-76,63,146,208,168
56,216,130,-145,-21,174,-90,-111,66,153,178,143
67,213,140,-142,-26,174,-109,-96,44,168,187,153
67,189,143,-125,-37,180,-117,-72,38,153,172,137
68,228,127,-147,-5,171,-125,-64,36,153,182,121
57,175,112,-121,-28,145,-78,-80,61,154,146,126
49,165,108,-146,-35,157,-69,-86,41,119,156,118
63,172,110,-115,-27,143,-91,-61,55,141,143,117
59,152,97,-91,-19,134,-63,-75,45,131,133,111
47,145,86,-122,-34,99,-89,-58,55,112,112,89
37,143,107,-98,-19,112,-62,-34,52,115,131,94
71,125,68,-88,-29,114,-43,-42,44,106,103,85
35,145,79,-75,-5,97,-90,-42,11,84,104,101
25,112,66,-69,-35,94,-57,-61,14,60,110,67
43,84,97,-95,16,87,-62,-55,17,83,87,90
36,102,46,-46,0,86,-29,-30,21,79,115,62
28,72,69,-55,-19,69,-72,-36,9,63,73,61
44,100,67,-40,-11,62,-42,-38,10,68,73,66
27,69,62,-63,0,54,-34,-30,31,63,64,33
38,81,49,-56,7,43,-27,-26,32,69,46,31
23,67,41,-47,7,43,-51,-10,16,40,49,52
23,47,36,-32,-19,49,-34,-15,26,42,31,32
41,50,12,-38,-16,35,-44,-22,11,31,20,28
19,42,14,-21,11,36,-6,-37,26,22,36,12
4,28,31,1,4,9,-3,-28,12,31,23,20
-9,37,30,-23,-16,14,-19,2,7,-7,15,15
-39,20,16,-16,-10,7,-25,-16,-3,12,-1,9
5,27,3,-22,23,21,-12,6,21,25,9,6
-6,26,12,-10,-8,27,-4,-8,-12,1,29,9
-3,8,1,-1,-25,12,-14,-7,-11,-8,20,9
0,3,29,0,-9,23,-8,3,6,14,16,13
10,15,7,-18,11,21,1,4,1,20,16,-2
24,32,3,4,-3,9,-14,2,-3,-7,-1,-5
4,30,-6,-19,3,3,5,-7,22,14,-18,-10
12,11,10,-8,14,15,2,6,16,20,17,8
-1,11,-5,3,5,27,-12,5,10,8,-11,5
15,-2,11,11,-13,-5,-24,-18,0,3,0,5
-1,5,9,-19,-3,2,-14,-5,-1,-9,-1,2
0,-11,4,13,22,11,2,3,-1,-8,-10,2
9,6,-30,-4,-5,-30,11,-7,-4,-22,6,-17
4,-17,-16,30,-5,-17,34,19,0,0,-20,-14
-5,-13,-12,9,-2,-10,3,-4,20,-24,-32,-25
-7,-35,-44,24,16,-26,27,26,-35,-44,-17,-21
-23,-33,-29,38,16,-79,45,7,-18,-18,-35,-19
-28,-51,-21,20,-4,-50,35,15,0,-35,-48,-40
-18,-87,-45,53,6,-61,27,32,-14,-43,-43,-58
-35,-50,-57,39,13,-37,35,17,-23,-75,-55,-56
-25,-76,-65,84,21,-65,32,27,-23,-27,-67,-45
-33,-89,-51,57,11,-76,35,33,-29,-76,-90,-48
-25,-63,-61,55,10,-57,55,41,-7,-49,-93,-73
-31,-77,-60,57,-11,-71,53,50,-42,-57,-70,-60
-40,-84,-50,53,-16,-73,65,47,-29,-49,-66,-57
-37,-131,-54,92,25,-79,45,39,-4,-67,-61,-69
-7,-80,-51,63,11,-82,35,15,-21,-69,-94,-59
-35,-43,-43,51,15,-50,37,44,-27,-63,-103,-49
-21,-72,-30,52,7,-39,37,22,-18,-36,-42,-49
-15,-36,-38,22,1,-19,29,-28,-12,-32,-26,-16
10,22,-3,-3,8,-10,6,1,9,-1,-17,2
28,-4,15,-15,2,24,-6,-3,7,15,14,20
23,73,28,-47,-23,51,-45,-15,26,48,80,57
47,110,108,-72,-5,96,-62,-45,48,99,108,51
65,187,115,-127,-16,151,-101,-83,54,143,147,132
88,239,172,-172,-28,210,-156,-121,79,155,256,193
106,348,230,-212,-54,294,-188,-142,72,247,307,226
158,429,284,-292,-53,345,-242,-190,111,318,376,308
183,560,372,-382,-95,454,-274,-218,169,388,488,359
205,640,415,-452,-103,530,-346,-272,183,486,588,456
245,724,480,-512,-134,593,-422,-271,240,585,666,535
300,833,531,-564,-118,686,-464,-304,253,654,736,589
336,923,601,-638,-134,759,-509,-368,284,703,822,656
354,975,630,-666,-147,807,-537,-376,298,736,879,693
364,1038,671,-693,-160,847,-559,-396,290,764,939,704
380,1065,692,-721,-158,874,-579,-430,304,775,924,722
370,1044,664,-724,-165,874,-591,-425,309,771,938,740
352,1023,668,-690,-160,830,-568,-412,313,753,921,721
329,953,638,-671,-160,798,-540,-393,313,746,913,671
333,893,595,-623,-130,768,-517,-358,273,674,827,644
298,839,539,-553,-133,677,-445,-356,266,636,761,589
281,748,481,-526,-113,584,-396,-280,217,578,671,526
241,631,423,-430,-102,546,-356,-243,181,455,552,466
187,514,339,-364,-90,438,-280,-201,146,389,462,383
174,423,254,-297,-55,328,-220,-173,121,290,382,288
101,295,209,-189,-53,249,-143,-121,111,242,272,222
82,195,150,-143,-43,185,-115,-98,62,162,159,129
45,108,69,-82,-19,85,-37,-31,18,82,91,78
0,4,17,-16,-5,13,-2,-12,-33,18,-2,2
-20,-61,-34,43,15,-62,47,37,-17,-59,-48,-43
-30,-124,-56,64,7,-103,70,43,-49,-85,-123,-88
-47,-174,-109,114,34,-131,93,59,-39,-136,-168,-123
-70,-209,-151,128,18,-174,113,92,-63,-153,-188,-142
-84,-228,-129,175,29,-199,129,93,-75,-168,-198,-148
-93,-250,-167,169,15,-201,137,104,-93,-187,-230,-179
-105,-261,-167,175,32,-208,156,114,-56,-185,-249,-176
-101,-258,-190,180,61,-205,132,103,-81,-204,-248,-204
-83,-247,-155,161,55,-225,115,92,-74,-180,-218,-159
-74,-218,-142,155,33,-190,118,75,-63,-158,-197,-162
-59,-209,-133,165,28,-184,110,100,-58,-163,-203,-125
-77,-162,-110,142,58,-153,101,85,-50,-136,-169,-131
-67,-146,-118,111,40,-143,117,66,-53,-115,-151,-124
-52,-160,-99,87,10,-111,86,48,-30,-88,-127,-107
-39,-127,-59,82,21,-76,73,58,-38,-101,-120,-68
-26,-88,-72,85,9,-74,61,60,-63,-69,-119,-70
-28,-73,-34,70,16,-54,41,25,-47,-63,-74,-58
-34,-62,-47,62,19,-55,16,31,-22,-55,-83,-42
-29,-39,-47,52,9,-29,47,14,-13,-18,-38,-25
-5,-15,-36,21,-14,-22,5,12,-28,-37,-15,-20
7,-34,-13,31,2,-7,-9,-1,4,-25,-28,-24
-7,-5,12,7,2,-24,21,-15,0,-5,-8,6
1,4,3,-5,9,2,15,4,-9,-10,-10,-25
12,-3,-9,18,0,-9,14,4,-3,-18,-31,-5
-3,12,1,7,13,13,4,12,-13,-18,-12,13
-16,32,6,9,-3,-4,0,14,-10,3,-1,-16
-11,2,8,-14,-18,14,-4,18,-1,-1,-17,12
26,18,13,-21,-17,2,-27,-32,6,31,5,0
22,26,15,14,19,21,-4,-7,-7,22,14,0
3,30,17,-14,-4,13,-6,-7,-9,-4,18,4
6,14,19,-27,8,13,-14,-1,-9,-4,13,1
-5,6,9,-14,-1,34,-24,-7,3,45,15,38
13,0,5,-17,2,4,-24,-13,3,30,20,20
-12,15,6,-35,9,25,-27,-13,6,10,16,17
28,13,6,1,-13,21,-16,-15,9,6,19,27
6,17,21,-7,4,16,-38,-20,22,5,8,12
8,30,11,-17,-7,6,-13,5,26,28,17,21
18,36,29,-10,-1,30,-24,-26,13,36,33,15
13,35,21,-34,-5,48,-10,-18,11,21,34,14
4,42,33,-21,3,37,-28,-8,-12,32,49,16
22,43,16,-31,-4,35,-18,-37,2,33,51,29
2,47,25,-40,5,26,-28,-22,19,32,37,38
33,43,20,-57,0,51,-19,-44,32,39,46,41
30,48,47,-51,-1,49,-31,-9,8,51,43,52
0,55,78,-45,-17,64,-29,-18,-3,41,73,25
46,67,46,-28,7,59,-32,-43,36,50,65,40
8,85,58,-51,-3,63,-38,-11,25,55,58,45
-4,71,34,-59,-8,71,-42,-34,15,37,60,60
17,69,51,-25,10,83,-31,-27,14,55,72,37
35,70,80,-80,8,60,-56,-29,21,62,62,38
21,68,37,-65,-46,68,-43,-29,26,82,76,48
0,110,38,-66,-26,90,-45,-27,44,48,80,62
34,94,71,-46,-7,72,-40,-29,28,69,78,69
34,106,75,-61,-24,74,-84,-24,44,74,85,74
25,108,101,-69,-19,82,-63,-40,47,77,105,50
45,127,53,-82,-19,114,-47,-49,31,88,112,113
74,125,71,-86,-29,110,-65,-38,37,98,92,83
37,143,69,-82,-18,114,-91,-40,47,97,105,86
47,131,74,-102,-16,129,-71,-25,42,109,114,105
67,151,85,-93,-16,115,-60,-72,40,98,126,109
42,153,118,-116,-23,135,-85,-60,56,127,139,115
66,153,98,-103,-13,124,-74,-77,38,112,144,101
66,174,96,-126,-15,149,-90,-61,51,141,148,135
56,168,111,-107,-36,115,-97,-86,39,138,143,115
67,163,111,-118,-20,130,-86,-67,42,139,178,122
62,222,128,-135,-30,166,-95,-70,70,139,178,129
75,178,139,-141,-49,168,-104,-89,58,141,160,153
74,204,115,-157,-30,170,-113,-73,52,143,188,137
62,226,152,-166,-23,179,-139,-79,57,171,190,140
81,254,127,-158,-61,181,-112,-102,57,195,203,151
93,243,137,-145,-21,202,-120,-88,78,187,210,150
94,244,165,-179,-34,218,-127,-72,61,205,217,148
98,227,139,-171,-50,208,-149,-73,71,208,226,174
89,282,162,-183,-47,210,-163,-131,84,204,234,191
77,297,174,-168,-49,217,-173,-105,118,197,241,175
112,293,158,-197,-42,231,-149,-98,71,206,238,188
102,320,211,-210,-53,264,-177,-137,100,223,268,196
114,285,182,-224,-19,233,-173,-132,108,240,286,209
