I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-14,-45,-45,32,15,-43,45,48,-26,-38,-52,-60
-41,-67,-7,25,-20,-54,22,33,-32,-35,-55,-32
15,-59,-24,42,12,-20,44,45,-30,-34,-37,-39
-30,-69,-45,31,22,-36,10,8,-35,-61,-47,-44
-30,-39,-39,38,20,-43,31,17,-28,-41,-28,-47
-12,-63,-37,54,0,-48,58,14,-5,-57,-50,-53
-19,-61,-40,34,7,-65,23,29,-24,-51,-31,-49
-40,-50,-36,49,2,-46,8,22,-9,-55,-30,-53
-8,-51,-39,26,3,-44,44,13,-12,-48,-34,-52
-9,-57,-73,33,6,-37,49,21,-17,-45,-69,-30
-41,-44,-38,20,45,-24,18,17,-22,-17,-8,-38
-4,-46,-35,30,13,-17,39,25,-17,-32,-45,-43
-14,-30,-35,21,-1,-20,40,20,-8,-18,-52,-51
-34,-61,-32,27,4,-23,39,14,-28,-48,-19,-11
-19,-31,-40,29,5,-22,26,16,-23,-31,-32,-45
-19,-12,-40,4,9,-48,21,19,-12,-14,-21,-22
-32,-25,-35,27,-1,-12,13,11,-20,-19,-28,-36
-16,-21,-9,18,5,-30,31,2,-27,-23,-32,-33
3,-22,-16,13,24,-35,28,33,-7,-19,-43,-43
-31,-33,-9,17,-14,-22,29,8,-19,-24,-23,-23
2,-34,-17,39,19,-29,11,24,-35,13,-42,-30
1,-20,-19,22,20,-33,-1,22,16,-9,-39,-18
-8,-16,-12,-2,-6,-21,2,9,-25,-5,-32,8
-15,-30,18,3,-5,-14,-2,5,-15,-32,-18,-6
-10,-21,-23,21,33,17,7,-7,10,-27,-33,7
-19,-24,-20,27,32,-25,-21,4,-18,-6,4,-4
0,-14,-1,3,6,-26,9,-17,1,3,-22,-17
-9,-8,-7,4,6,-2,15,-5,-13,6,-20,1
11,-16,5,-2,2,-7,-5,-14,-19,-7,-17,-19
-5,-8,-13,-16,-4,1,16,-16,-4,-4,-14,-21
-5,-29,13,3,-4,-11,-2,-13,-7,34,-3,5
-9,-11,5,16,6,3,4,-9,11,-9,5,5
-5,0,-5,-8,8,-2,-11,8,12,6,-9,25
23,0,4,1,2,-3,18,-3,20,8,-5,11
-24,2,12,-2,-11,20,-5,16,15,1,6,-16
12,7,-5,-27,1,2,-20,-15,-1,15,15,9
0,18,-2,-31,-9,24,-4,-8,16,-17,7,6
-2,24,0,-12,6,34,-14,-25,26,21,39,25
22,41,-6,-20,8,22,8,2,-12,24,12,41
16,35,17,-14,0,7,-22,-27,4,56,26,6
25,13,5,-17,-12,27,1,-15,-12,18,14,36
32,49,35,-31,-18,44,-41,-31,11,20,35,46
10,33,41,-39,8,45,-12,-14,5,20,32,22
17,29,50,-30,-7,31,-35,-36,34,53,46,45
29,52,28,-39,-3,41,-23,-7,7,18,54,26
37,72,44,-25,-16,61,-35,-45,12,36,72,38
12,63,70,-35,-5,52,-38,-44,35,33,81,58
8,72,49,-31,18,64,-24,-18,13,48,67,46
23,96,24,-34,-18,52,-44,-35,41,70,67,74
32,76,58,-79,-23,47,-33,-38,12,46,83,55
34,90,48,-57,-36,76,-24,-34,27,57,78,57
63,80,49,-51,-22,78,-54,-38,26,74,82,72
39,80,75,-77,-35,77,-52,-37,35,85,109,62
34,114,81,-79,7,84,-79,-45,8,91,98,84
59,129,85,-54,-10,108,-49,-82,47,59,116,78
54,106,98,-92,-30,110,-68,-53,53,99,103,83
62,138,82,-89,-9,115,-79,-65,46,98,96,90
42,130,94,-96,-27,111,-72,-56,22,103,137,86
44,142,84,-111,-19,137,-97,-51,37,111,130,133
78,165,105,-124,-20,136,-68,-55,55,116,129,110
53,161,108,-109,-31,135,-93,-83,36,108,136,108
50,181,112,-123,-5,125,-79,-59,65,127,156,120
65,167,100,-117,-26,138,-108,-60,40,141,142,119
52,185,113,-113,-49,139,-103,-67,63,130,151,135
59,198,116,-119,-29,172,-91,-64,48,134,176,130
79,181,128,-105,-32,165,-113,-92,60,160,179,129
71,198,124,-131,-23,155,-134,-98,69,142,179,156
81,190,154,-135,-12,177,-132,-99,77,161,179,160
89,231,152,-140,-52,178,-120,-90,67,166,187,162
61,225,143,-147,-32,191,-97,-100,91,162,196,152
77,218,144,-158,-33,186,-119,-97,59,168,201,168
74,251,155,-164,-29,203,-130,-96,67,172,230,164
86,236,190,-153,-31,226,-114,-99,67,193,223,170
96,262,175,-198,-45,211,-139,-77,91,218,235,194
80,266,170,-168,-49,236,-136,-123,73,198,247,194
96,270,178,-179,-59,233,-161,-107,78,211,246,194
99,265,181,-187,-80,264,-143,-121,77,198,258,193
94,296,187,-196,-61,240,-164,-99,85,195,278,192
132,294,200,-194,-34,227,-166,-143,91,223,267,181
111,299,186,-206,-44,232,-155,-125,81,251,263,186
104,306,185,-220,-45,256,-159,-140,118,242,269,232
123,317,209,-227,-43,264,-175,-110,97,235,293,222
117,322,194,-210,-46,267,-168,-133,88,245,274,219
108,342,191,-228,-59,266,-184,-144,100,238,286,235
111,340,219,-220,-55,281,-188,-135,102,273,307,235
123,301,229,-230,-58,284,-190,-90,106,232,295,244
109,332,222,-240,-69,283,-184,-135,99,267,314,238
128,346,217,-246,-30,285,-207,-144,93,267,320,238
138,365,227,-239,-53,310,-205,-150,98,266,305,230
132,369,246,-238,-35,279,-214,-139,113,278,344,253
134,360,222,-257,-20,280,-190,-157,100,275,315,251
116,376,237,-236,-49,301,-181,-144,91,293,336,264
118,360,224,-270,-77,298,-210,-140,108,294,322,262
140,372,254,-244,-60,294,-195,-155,118,288,314,253
133,374,223,-257,-76,310,-216,-142,102,287,330,250
143,376,241,-247,-67,308,-187,-149,141,279,339,259
130,382,243,-261,-81,322,-215,-130,93,289,326,252
118,392,266,-271,-54,339,-185,-170,74,279,340,259
138,374,248,-273,-42,322,-184,-144,123,255,353,295
130,385,254,-266,-53,310,-229,-145,120,276,331,251
140,372,268,-249,-60,326,-226,-158,101,286,344,259
114,369,247,-265,-82,310,-220,-170,127,280,328,268
122,359,247,-235,-75,322,-215,-164,111,251,340,263
119,394,255,-284,-52,297,-204,-133,128,286,344,246
125,377,252,-260,-83,291,-208,-142,108,295,332,250
136,368,234,-250,-66,323,-207,-162,107,269,322,271
127,353,238,-248,-54,304,-205,-129,94,253,340,282
139,382,250,-258,-59,307,-211,-152,120,288,336,263
121,390,222,-277,-53,307,-192,-151,113,261,333,250
120,340,248,-256,-51,304,-197,-143,106,257,311,243
126,353,235,-250,-60,296,-203,-117,108,281,310,242
126,371,214,-237,-54,291,-191,-137,101,275,321,250
142,343,232,-250,-55,281,-199,-141,111,260,327,241
150,331,241,-220,-37,286,-184,-161,97,265,314,222
129,357,175,-228,-50,278,-180,-133,95,263,311,251
135,326,196,-228,-38,277,-175,-155,103,254,299,247
125,339,210,-208,-28,280,-215,-127,117,250,287,236
96,333,203,-223,-60,271,-145,-142,99,244,281,232
109,304,190,-211,-36,270,-166,-141,99,251,276,228
102,301,196,-210,-43,266,-158,-126,66,252,253,211
92,297,190,-200,-44,253,-154,-122,87,227,260,205
115,297,208,-214,-72,230,-162,-116,73,224,248,197
110,283,177,-186,-31,249,-153,-112,81,221,264,200
97,272,158,-180,-33,233,-127,-107,73,227,262,191
97,266,159,-196,-36,222,-151,-106,63,179,235,205
83,245,176,-180,-38,225,-158,-111,82,195,241,203
79,250,166,-190,-40,227,-153,-112,95,203,224,171
94,251,140,-153,-43,185,-134,-109,76,196,249,183
68,232,145,-157,-41,217,-126,-92,61,186,209,180
78,232,144,-152,-33,173,-123,-97,84,195,197,162
88,213,147,-159,-34,199,-145,-95,63,161,199,161
69,213,145,-127,-23,180,-108,-91,38,168,195,142
72,207,153,-148,-30,172,-110,-82,58,153,186,151
82,186,145,-158,-29,185,-108,-92,34,158,182,140
61,198,120,-150,-19,181,-105,-85,44,155,162,162
62,191,114,-114,-28,163,-125,-67,52,159,157,127
61,162,109,-113,-41,139,-97,-60,45,143,157,122
75,183,110,-112,-7,150,-81,-82,41,115,166,129
63,193,111,-104,-18,127,-87,-67,30,125,186,126
59,147,107,-111,-28,139,-66,-67,43,106,130,109
52,141,88,-68,-23,124,-82,-44,20,103,122,123
30,121,85,-99,-18,127,-63,-71,33,131,120,93
46,151,83,-85,-36,97,-63,-61,55,92,124,81
36,102,82,-75,1,92,-57,-78,30,94,119,89
34,113,64,-66,-31,99,-58,-42,2,93,108,96
57,121,74,-73,-24,78,-74,-59,42,83,119,70
29,95,65,-64,-11,84,-62,-49,46,61,61,68
41,103,55,-81,-12,84,-47,-40,17,68,88,63
25,101,50,-49,-3,57,-56,-45,29,56,87,50
37,79,58,-58,2,59,-59,-17,29,49,69,63
25,68,50,-45,-1,55,-57,-24,3,61,54,39
14,83,20,-34,-17,61,-40,-42,28,46,62,28
35,66,33,-32,-19,60,-26,-5,-2,62,62,46
7,37,57,-31,-9,48,-48,-28,9,51,43,46
-3,60,29,-25,-3,35,-11,1,21,56,54,34
-13,36,19,1,-25,39,-21,-20,0,28,57,33
11,25,24,-19,16,24,-23,-22,22,36,64,27
23,17,30,-29,-17,35,-12,-15,15,31,48,26
0,60,4,-27,-24,24,-26,-27,-14,28,46,25
-9,36,21,-19,11,48,-41,-24,4,38,35,31
15,4,15,-44,14,11,-14,-21,15,33,29,21
1,28,22,-24,-15,22,-21,2,0,35,-6,12
15,10,-13,-10,4,2,-16,-3,-2,-4,4,4
-5,15,-24,6,0,10,-17,26,-29,-14,6,19
-4,13,8,-2,-10,0,-3,-6,-10,21,-13,3
7,-5,16,-1,18,0,-11,10,20,-19,-3,0
-18,-8,-8,2,-2,-3,-8,15,17,-15,-8,2
2,-5,-8,7,0,1,13,-12,12,-6,0,-15
-5,4,12,17,16,-17,0,3,-3,0,-23,-39
-31,0,-21,15,22,-4,31,4,5,-21,5,-10
-8,-8,-32,5,2,-5,13,18,16,-19,-30,-29
-16,-28,-11,24,-8,6,11,-1,-3,3,-17,-11
9,-19,-16,1,-14,-16,21,21,-2,-22,7,-10
21,-25,-25,6,13,-8,-3,12,-14,-3,-29,5
-12,-15,-1,22,26,-31,9,15,-3,-19,-21,-13
-28,-45,-25,19,5,-23,-7,-6,-29,-34,-13,-34
0,-12,-22,11,-3,-16,16,21,-5,-15,-32,-26
-17,-32,-21,35,3,-26,19,0,-8,-22,-14,-6
-32,-39,-16,21,32,-23,24,16,-6,-34,-18,-19
4,-56,-19,41,3,-24,9,19,-10,-29,-33,-37
-9,-54,-17,38,4,-28,10,19,-9,-36,-5,-9
-43,-26,-24,18,1,-32,28,40,-12,-23,-43,-28
-26,-51,-42,16,1,-30,16,20,-6,-33,-39,-35
-19,-45,-23,4,17,-43,27,-6,-7,-33,-32,-26
-16,-25,-37,21,17,-35,22,22,-6,-50,-55,-31
-36,-56,-21,50,12,-49,14,22,18,-12,-44,-25
-14,-32,0,27,9,-19,1,37,-15,-29,-61,-26
-2,-41,-56,-3,5,-24,47,16,-19,-40,-41,-31
-7,-27,-20,9,5,-18,10,18,9,-39,-35,-42
-6,-44,-40,56,-3,-21,33,8,4,-26,-52,-18
-30,-38,-12,7,6,-43,2,-3,-4,-40,-40,-22
-29,-52,-33,30,19,-43,25,20,-21,-39,-40,-35
-5,-63,-15,25,-10,-37,21,52,-8,-35,-23,-15
-27,-38,-34,25,0,-19,28,9,6,-50,-46,-13
-11,-50,-25,35,9,-41,17,20,-11,-13,-21,-6
-9,-27,-43,26,-19,-59,47,-4,-5,-14,-36,-37
13,-25,-16,5,19,-34,30,35,-10,-9,-39,-38
-10,-47,-24,37,7,-24,32,6,-32,-29,-43,-40
-35,-47,-38,48,15,-45,27,34,-24,-34,-42,-45
-11,-40,-11,49,-5,-30,52,17,-17,-52,-56,-69
2,-41,-36,22,27,-33,23,48,11,-24,-36,-21
-11,-62,-23,18,-15,-56,24,25,-16,-16,-41,-35
-10,-48,-33,25,4,-16,32,8,-14,-37,-38,-27
-31,-68,-26,21,-5,-25,31,38,-21,-35,-49,-54
-37,-51,-43,49,-12,-41,18,10,-8,-42,-56,-28
-14,-76,-30,33,10,-50,15,37,-3,-34,-41,-28
-12,-27,-27,23,20,-31,25,11,2,-36,-75,-40
-24,-42,-17,29,13,-31,35,24,-27,-42,-16,-31
-2,-40,-25,29,2,-45,9,36,-16,-40,-47,-36
-9,-37,-29,13,1,-45,31,19,0,-42,-33,-34
-27,-46,-27,25,-9,-44,43,31,1,-18,-45,-24
1,-39,-17,34,-10,-35,32,12,-18,-19,-30,-51
-36,-48,-46,13,13,-43,10,12,2,-56,-39,-24
-17,-35,-7,28,6,-45,33,28,-6,-47,-27,-40
-15,-49,-34,28,7,-40,22,16,-6,-39,-50,-14
-9,-39,-27,24,21,-30,42,21,-22,-17,-51,-31
-18,-42,-25,0,-7,-34,53,12,-19,-9,-43,-34
-20,-56,-12,22,-11,-47,16,41,4,-32,-27,-38
-4,-45,-27,15,29,-39,38,8,-10,-20,-19,-15
-19,-25,-27,25,-12,-21,10,-6,-17,-40,-62,-21
-16,-50,-25,48,-1,-18,24,26,-8,-12,-46,-19
10,-58,-42,35,8,2,23,9,-6,-51,-31,-23
-32,-45,-29,35,34,-26,36,18,-3,-36,-69,-18
-4,-36,-13,19,-8,-29,13,31,-25,-4,-29,2
-18,-44,-39,37,-12,-9,37,17,-6,-32,-31,-37
-19,-29,-33,21,12,-26,21,10,-11,-14,-39,-25
-28,-37,-27,36,12,-49,-2,10,18,-6,-43,-39
-38,-34,-14,38,-3,-30,18,32,-4,-49,-57,-9
-13,-45,-8,39,0,-32,28,25,2,-27,-22,-28
-9,-27,-15,39,7,-14,26,5,-27,-27,-43,-36
-23,-43,-27,36,5,-38,31,1,-7,-37,-49,-28
-10,-24,-21,25,4,-21,3,-11,-6,-18,-14,-36
-9,-31,-31,49,1,-27,30,11,-18,-38,-34,-23
-33,-19,-20,32,13,-22,1,28,-27,-34,-26,-25
-4,-38,-25,36,1,-34,9,24,3,-39,-30,-27
-26,-33,-17,10,11,-52,6,22,-1,-42,-36,-26
0,-27,-27,28,10,-35,11,-16,-7,-15,-22,-27
-34,-50,-26,38,-10,-41,25,18,6,-29,-50,-10
-5,-42,-21,17,5,-26,15,30,-6,-49,-28,-2
-5,-15,-32,5,6,-29,39,-8,2,-25,-31,-19
-3,-30,-16,23,-7,-38,29,18,-16,-27,-17,-36
-8,-56,-33,18,2,-24,0,4,-26,-16,-55,1
-17,-28,-14,21,3,-30,31,12,-27,-49,-45,-22
2,-48,-27,27,6,-11,34,24,-13,-28,-13,-22
4,-42,-43,21,-21,-31,16,40,-14,-20,-23,-25
-21,-14,-36,33,-22,-20,25,17,-15,-24,-1,-34
-9,-40,-18,31,6,-28,7,-5,3,-36,-28,-19
-9,-28,-40,31,8,-26,21,15,-21,-17,-23,0
-15,-42,-21,10,-18,-39,6,24,-13,-32,-32,-30
-5,-16,-3,34,16,-40,32,8,-32,-14,-4,-20
-11,-39,-31,30,-1,-21,13,2,-19,-30,-15,-18
-22,-24,-31,16,15,-33,21,7,-2,-24,-19,2
-7,-31,-6,19,-29,-26,-9,9,15,-14,-20,-25
-4,-46,-34,13,-19,-18,11,9,-36,-46,-15,-21
-27,-36,-17,24,16,-31,24,27,-13,-31,-47,-26
-4,-33,-17,30,21,-11,-2,6,4,-18,-18,-29
-10,-16,-16,32,-3,-37,6,4,-11,-29,2,-7
-7,-28,-9,19,20,-37,36,5,-24,-44,-23,-32
-7,-22,-43,16,0,-28,30,7,15,1,-30,-13
-34,-42,-35,14,-7,-16,13,23,-5,-27,-23,-3
7,-26,-39,41,-2,-27,-9,7,-17,-25,-24,-26
-12,-46,-14,19,13,-28,25,3,1,-29,-23,-21
7,-35,-3,20,-5,-24,-3,-3,-11,-19,-12,-22
-18,-28,-22,-3,-1,-18,12,14,18,-21,-20,-15
-16,-33,-8,6,-3,-31,20,12,3,-33,-43,-15
-19,-25,-4,19,-1,-17,23,17,-1,-2,-24,-20
-17,-23,18,26,19,-27,18,-13,-4,-23,-6,-17
-18,-15,-3,6,-1,-41,25,22,-11,-19,-17,-10
-14,-31,-16,2,6,-2,25,23,-17,-22,-13,-21
5,-37,-16,-5,10,-6,-3,27,2,-11,-30,-6
-10,-32,-33,2,4,-10,13,-4,-13,-36,-15,-14
-10,-21,7,17,7,-23,24,5,0,-2,-41,-25
-24,-9,-7,7,5,-19,27,22,8,-16,-15,-18
-13,-11,-17,-4,-11,-14,-16,15,3,-33,-26,2
9,6,-9,34,12,-20,13,8,-4,4,6,-14
-9,-15,3,22,0,-19,0,5,-32,-13,-8,-21
-11,-27,-3,2,3,-10,0,-1,8,-6,-18,-21
2,-20,3,19,-4,-7,-8,2,-15,-21,-25,-21
-10,-7,-16,14,14,0,1,15,7,-11,-18,-9
-13,0,-17,34,28,-31,17,-1,3,-24,-31,-20
-3,-31,-19,-6,3,-18,15,-1,6,-7,-17,-9
-18,-27,-13,26,10,-16,3,22,-16,-5,-22,-13
-21,-1,-13,10,1,-34,-4,8,14,-4,-18,-26
-15,-19,-28,12,-12,-16,17,13,-7,-16,-27,-8
-8,-24,-2,38,12,7,-4,8,2,-7,-19,-7
12,-11,16,19,14,-21,23,5,12,-25,1,3
-9,-23,-15,-6,20,-29,-8,19,10,-5,-3,-14
-15,-7,-5,17,15,-1,0,10,-10,-18,-18,-1
0,-24,-24,0,-8,-16,29,-5,17,-15,-9,-22
11,-6,-10,4,3,-14,3,3,10,-17,3,-12
-20,-15,9,15,17,0,13,17,2,-3,-6,-10
0,-12,4,2,3,-13,9,3,-2,-9,-9,-13
6,-10,-4,2,-8,-11,7,16,-1,-12,-18,-36
7,-17,-2,18,-4,-8,-1,0,13,-15,-6,-8
13,-9,-26,17,2,1,8,17,-2,-20,-17,10
-10,-38,-10,3,-6,-10,21,8,-19,-22,-15,-7
-10,-20,21,28,-7,-12,26,-11,-24,-18,-1,-8
9,-2,8,18,-2,-17,29,21,-6,-8,-3,-4
7,-22,6,2,0,-8,-4,9,-9,-5,-21,2
14,-14,-9,-22,-12,3,11,-5,-27,-8,-12,-6
-11,1,6,15,-5,-17,-5,20,17,-28,6,13
7,-9,0,12,-10,3,-11,-1,1,-16,21,26
-11,6,-30,24,16,-13,12,-1,-24,-34,0,-19
-14,-11,-7,-9,-3,-6,17,-5,18,-5,-26,-5
2,-14,14,10,21,0,1,17,1,4,-13,-16
16,-15,3,-12,-1,-1,10,5,0,-14,2,-1
2,3,-2,16,2,-8,13,-2,4,9,-40,-3
3,4,-14,-7,5,-19,6,-7,-10,-21,16,18
-3,4,-10,5,-20,6,20,1,-1,-4,-21,-5
-10,0,-7,9,12,12,9,4,-5,10,-9,-5
-13,9,4,17,-25,-2,-11,-7,-17,11,-8,-22
-2,-22,3,2,13,-14,21,-5,-15,-9,1,-12
14,-1,-5,-10,29,-15,2,-19,3,-4,-4,3
-2,-21,-21,21,-5,6,-8,-15,-9,13,-3,-15
9,-10,15,16,-9,-11,-4,-17,-10,-9,5,-5
-2,-8,-13,4,-22,-7,3,-2,21,-16,5,4
0,7,-3,-3,-7,-13,-10,0,-17,-3,1,-11
-10,-8,24,14,3,-18,-17,11,-11,21,13,11
0,-16,4,24,2,-13,-20,3,-9,-10,-4,9
-27,16,-12,-23,-6,1,-11,-25,-33,5,-7,-7
-17,-12,-12,9,0,3,13,-7,-3,7,8,11
17,17,22,11,5,-14,4,-24,-1,-13,-13,18
-15,21,-5,14,0,-14,11,-6,-6,22,-8,4
7,23,16,-18,-10,14,-18,-19,-7,-4,2,4
2,10,11,-33,-12,2,3,-7,0,11,-5,-1
4,7,6,12,0,-20,0,-1,16,15,-25,11
0,-19,11,-31,-13,4,-3,2,4,31,-17,-19
4,17,-2,-12,-22,11,-7,5,3,15,-9,12
-11,2,-5,12,3,-11,-11,7,-27,-13,24,22
8,10,13,14,1,17,15,-15,-3,-3,-17,11
-11,-36,2,16,-10,-18,-11,13,17,18,0,0
11,-3,-12,-25,4,31,-18,-22,10,6,7,5
7,-3,7,17,8,7,-11,-4,-6,20,-6,10
11,12,24,10,-10,-2,4,-22,5,11,18,16
13,8,7,5,-9,19,10,26,1,9,-9,23
8,12,5,-3,-3,7,14,18,7,-12,-4,3
5,-6,13,-17,-17,-3,0,16,9,12,18,16
-4,-10,-7,-16,-9,7,-3,5,2,9,9,19
0,17,17,-13,-9,22,-17,1,-23,-7,24,11
22,25,-25,-12,-10,18,-22,-40,2,-2,15,17
21,43,15,-15,23,14,1,-9,5,12,13,16
20,29,-9,-7,-14,8,-26,-7,17,13,13,-1
16,14,6,7,10,26,-2,-12,3,10,28,29
19,42,21,4,-17,24,-7,-10,4,8,17,23
20,32,-17,-9,13,25,-17,-9,8,29,19,33
6,19,21,-11,-7,23,-19,-1,17,10,18,30
3,16,6,-6,-10,26,-18,-24,11,13,23,0
26,42,16,-24,10,28,-13,7,17,17,32,39
5,37,1,-27,-19,50,-21,-16,-20,3,47,31
16,48,9,-17,9,31,-7,-34,21,33,40,34
-3,36,21,-14,-7,13,-5,1,26,29,44,7
20,39,37,-34,-4,25,-19,-17,-11,19,29,39
41,35,36,-41,-21,21,-20,0,17,39,39,11
36,65,34,-22,5,39,-47,-24,17,40,63,39
19,47,8,-35,-15,38,-5,-22,42,10,48,59
33,69,30,-47,1,56,-33,-39,4,53,55,36
17,57,40,-33,-30,48,-39,-42,29,40,54,35
16,66,41,-22,-15,49,-28,-10,5,56,67,46
28,66,55,-51,-6,49,-36,-24,17,51,34,44
31,62,67,-54,-17,54,-62,-23,7,61,56,37
29,62,47,-51,-2,66,-53,-22,19,49,85,59
30,104,68,-47,-11,80,-55,-56,43,87,53,70
40,92,53,-64,-25,80,-33,-27,18,74,63,69
35,97,74,-42,8,73,-56,-60,26,81,92,47
55,99,66,-74,-5,96,-56,-20,19,73,116,60
46,110,78,-77,-19,89,-82,-56,44,65,98,71
25,119,71,-87,-18,96,-69,-62,31,84,106,95
33,105,80,-73,-7,117,-66,-47,11,103,113,90
44,153,92,-66,-20,100,-99,-49,49,113,127,108
47,150,86,-67,-32,153,-88,-48,55,100,151,84
54,156,103,-93,-31,129,-101,-45,43,110,127,111
55,169,96,-122,-12,124,-106,-45,66,98,133,126
65,157,104,-125,-15,141,-109,-73,25,140,160,107
57,192,119,-112,-33,154,-67,-66,66,143,178,119
83,197,129,-102,-9,136,-91,-66,59,128,170,117
53,189,124,-142,-44,159,-115,-67,86,139,177,149
88,173,125,-141,-39,192,-99,-100,53,129,179,138
80,215,124,-153,-34,171,-117,-73,62,158,209,129
89,231,131,-133,-46,171,-106,-89,79,182,182,163
57,230,155,-158,-52,203,-130,-85,51,178,196,158
92,241,177,-145,-37,193,-150,-95,73,182,215,163
79,238,158,-179,-7,197,-128,-114,87,176,222,171
86,280,158,-169,-41,203,-143,-97,53,206,222,186
99,254,171,-169,-52,209,-127,-128,77,197,220,179
110,262,159,-192,-37,199,-143,-109,71,210,231,170
86,252,184,-174,-28,247,-151,-120,85,187,238,198
83,257,181,-180,-44,211,-122,-101,80,192,256,198
77,281,178,-194,-21,224,-120,-115,63,193,272,178
104,273,197,-203,-47,244,-154,-109,102,216,236,196
96,277,174,-190,-46,228,-155,-118,117,218,256,194
84,297,199,-215,-53,235,-155,-119,88,236,239,181
98,305,159,-188,-38,239,-150,-123,81,197,273,193
104,291,186,-203,-40,229,-149,-139,58,234,258,209
98,291,192,-198,-41,242,-154,-127,78,207,268,200
97,290,202,-183,-33,271,-187,-120,98,228,238,197
121,302,172,-203,-67,232,-162,-122,85,198,264,198
95,278,186,-190,-59,254,-150,-113,82,219,273,211
88,270,190,-194,-41,227,-170,-108,92,204,256,208
92,283,193,-189,-36,247,-177,-110,71,233,274,212
105,264,172,-192,-60,250,-154,-111,88,226,241,206
84,294,195,-183,-40,236,-152,-129,85,224,248,172
91,270,183,-202,-38,226,-153,-112,87,187,256,194
99,286,153,-204,-22,232,-162,-102,85,207,236,172
99,254,178,-183,-57,231,-133,-119,74,186,228,191
93,253,163,-185,-37,233,-140,-88,83,213,216,181
87,265,183,-187,-33,201,-143,-109,81,185,245,189
99,256,172,-188,-35,221,-140,-89,71,195,213,186
82,264,159,-178,-42,185,-122,-123,82,194,232,167
73,230,180,-158,-35,188,-122,-88,74,184,191,147
72,231,140,-192,-45,186,-123,-90,87,188,223,165
73,218,156,-166,-55,186,-137,-78,74,165,192,141
77,205,122,-154,-39,174,-121,-76,62,178,184,158
76,201,137,-120,-34,160,-116,-76,55,143,175,139
95,205,157,-150,-35,153,-100,-84,81,152,181,121
74,183,126,-118,-19,154,-118,-74,38,137,175,125
85,168,124,-124,-28,135,-120,-69,16,140,145,131
57,171,106,-135,-30,135,-82,-53,38,122,158,125
52,153,98,-88,-22,154,-101,-69,57,110,127,100
65,179,111,-106,-11,146,-95,-59,52,137,135,112
63,149,94,-111,-38,105,-93,-69,47,114,147,102
