I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-21,-57,-55,20,40,-71,27,22,-21,-55,-69,-38
-15,-69,-36,17,-1,-62,44,14,-30,-53,-58,-35
-35,-59,-39,44,9,-53,45,46,-43,-45,-66,-39
-29,-66,-17,44,18,-77,24,16,-31,-51,-65,-59
-40,-81,-49,70,2,-65,11,29,20,-54,-75,-44
-29,-81,-47,31,31,-55,20,2,-29,-33,-78,-39
-30,-62,-24,34,2,-42,27,27,2,-70,-81,-39
-49,-61,-35,51,22,-59,37,12,-27,-36,-65,-35
-11,-90,-27,66,21,-53,24,35,-18,-27,-49,-34
-12,-52,-47,49,-17,-59,49,36,-5,-42,-38,-41
-25,-49,-39,23,2,-49,16,37,-24,-56,-57,-48
-38,-62,-19,43,15,-51,23,34,-40,-51,-45,-56
-13,-46,-39,45,-11,-44,23,32,-23,-39,-69,-45
-42,-66,-29,51,16,-54,27,51,-23,-65,-37,-39
-16,-75,-58,44,-1,-54,40,30,-47,-26,-58,-41
-13,-69,-23,61,19,-42,21,12,14,-32,-50,-53
-33,-29,-31,48,29,-62,57,35,-25,-43,-62,-42
-8,-48,-58,54,3,-53,25,17,-10,-47,-47,-63
-10,-46,-36,62,11,-40,36,11,-3,-35,-56,-46
1,-44,-19,21,29,-56,30,8,-28,-45,-63,-38
-16,-62,-26,49,-12,-44,20,-7,-10,-34,-60,-35
-33,-59,-66,61,8,-56,32,17,-24,-45,-62,-27
-31,-58,-47,19,3,-64,62,34,-30,-43,-37,-15
-26,-59,-13,31,27,-20,11,17,-36,-57,-53,-13
-12,-63,-42,56,16,-46,21,0,-9,-46,-44,-18
-28,-57,-18,52,28,-63,31,7,-7,-43,-46,-15
-28,-48,-49,53,2,-32,17,22,2,-20,-26,-33
-31,-44,-33,19,11,-51,25,2,-13,-33,-45,-27
-14,-45,-43,32,-34,-46,19,20,-26,-23,-44,-40
0,-44,-44,41,4,-25,13,6,-4,-41,-59,-20
-32,-52,-34,17,-2,-36,25,1,-31,-38,-62,-6
-10,-41,-29,24,8,-27,25,3,-7,-26,-33,-39
-20,-22,-2,51,8,-17,25,16,-14,-38,-21,-22
-5,-37,-13,28,0,-9,12,14,-22,8,-31,8
-6,-36,-24,26,16,-39,13,10,-22,-29,2,-8
-1,-32,-4,17,21,10,15,18,-11,-40,-38,-11
-13,-28,-16,24,19,2,2,-8,-16,-12,-15,-30
0,-16,-8,22,-13,-20,-3,-12,7,-14,-4,-15
-3,0,7,-18,3,-38,-12,20,4,4,-27,-22
-8,-3,12,3,-11,8,8,-15,-23,-9,6,8
-7,2,-10,-2,-9,11,-6,-13,4,28,25,18
-21,-8,3,-14,16,6,-3,-3,1,1,9,10
-8,26,-6,-14,-6,12,-20,-3,0,37,21,6
-1,38,13,-46,-4,30,-25,-23,-2,27,11,8
10,20,39,-28,-11,51,-4,-9,17,44,28,30
4,54,4,-29,-8,60,-26,-49,7,39,31,48
21,70,52,-5,-28,44,-24,-22,10,13,50,47
35,70,54,-40,-3,74,-30,-50,27,37,53,53
27,69,51,-48,-35,57,-53,-34,5,39,42,48
36,74,66,-40,-7,59,-49,-44,27,68,69,72
33,87,44,-71,-26,80,-41,-33,14,86,66,62
45,112,52,-75,9,86,-44,-37,22,73,89,85
35,122,67,-74,-22,108,-70,-37,29,71,86,72
37,123,78,-91,-16,109,-77,-42,37,111,120,83
32,140,70,-100,-30,90,-89,-44,32,114,130,94
51,127,94,-98,-17,110,-69,-73,52,112,135,126
55,149,109,-113,-44,118,-76,-54,55,135,143,118
73,187,97,-112,-37,159,-70,-79,42,121,145,125
53,204,106,-134,-36,172,-89,-72,36,138,147,118
61,197,134,-133,-38,149,-126,-81,53,143,165,116
90,194,133,-163,-24,169,-104,-86,59,138,177,138
85,219,132,-151,-39,168,-124,-101,51,148,186,156
72,211,142,-145,-38,175,-130,-90,55,166,184,141
68,226,157,-148,-42,203,-131,-104,54,161,201,180
77,217,153,-172,-25,182,-138,-87,60,150,212,157
82,222,152,-182,-30,201,-125,-95,81,170,217,165
69,249,158,-179,-11,225,-124,-107,77,182,182,179
101,235,142,-155,-27,185,-124,-105,62,178,218,162
82,259,162,-155,-31,183,-131,-78,50,177,203,160
91,248,159,-167,-32,181,-117,-85,75,195,209,167
93,220,145,-160,-30,223,-111,-85,79,165,220,175
69,255,161,-156,-41,199,-125,-85,88,182,223,184
63,234,158,-171,-19,192,-134,-88,74,195,200,164
83,225,175,-160,-33,184,-118,-87,66,163,204,171
77,247,144,-163,-20,193,-142,-96,75,175,204,167
101,235,156,-172,-40,172,-117,-92,66,166,221,174
88,239,144,-153,-54,183,-119,-82,84,169,210,175
85,233,135,-165,-29,206,-129,-98,59,144,190,144
61,201,115,-140,-43,166,-109,-119,20,145,192,144
69,199,122,-158,-34,161,-104,-78,48,147,164,138
49,177,125,-119,-22,164,-85,-68,65,144,198,140
78,206,118,-130,-23,139,-95,-89,65,150,162,125
35,173,90,-131,-48,134,-97,-66,40,134,157,116
55,154,108,-106,-37,142,-86,-78,48,110,154,100
55,152,89,-90,-14,124,-72,-63,62,116,146,97
29,140,68,-89,-20,115,-83,-61,45,111,118,101
53,138,95,-105,-17,105,-75,-39,39,120,104,96
36,116,74,-73,-16,102,-66,-75,34,90,94,95
29,100,95,-75,-21,66,-62,-52,47,62,95,76
23,114,71,-70,-25,84,-49,-18,34,67,67,74
33,74,69,-52,-8,69,-52,-37,22,46,78,32
33,62,80,-43,-4,52,-46,-54,27,48,91,55
30,78,27,-54,-18,25,-49,-20,26,79,61,33
3,71,44,-43,-8,49,-8,-31,20,43,53,42
32,80,40,-14,2,55,-29,-2,-1,47,58,23
1,41,34,-42,13,29,-32,-13,16,27,45,17
18,47,23,-22,6,14,-22,-6,26,29,53,24
15,38,10,-27,-5,24,-22,-32,0,37,39,27
10,25,15,-18,-14,23,-13,-6,22,20,7,18
23,12,36,-1,-14,19,2,-11,2,13,31,-6
12,9,-12,17,-14,12,-3,3,6,2,29,-2
-14,-16,-3,5,5,-6,-10,-9,-24,-10,-7,13
-14,4,-1,16,9,-10,-5,6,-8,20,-7,15
-28,-21,-6,5,-11,-9,-3,-31,-17,14,-17,1
-5,-10,-3,37,17,4,6,5,10,-5,0,10
-2,3,0,16,24,-6,-14,19,-12,-2,-5,-29
-1,2,-8,7,16,1,-12,5,-3,-27,8,-19
-16,-23,-21,0,2,-22,13,16,1,-31,1,-2
-15,-13,-9,-10,1,-22,31,18,4,-10,-31,-26
-42,-41,-40,21,12,-41,13,22,8,-15,-27,-37
-45,-41,-20,34,5,-41,12,6,-22,-18,-27,-15
-33,-46,-17,28,-17,-27,41,43,-21,-16,-27,-23
-6,-32,-43,29,36,-39,18,32,-13,-55,-61,-17
-31,-71,-40,57,9,-78,35,12,-23,-55,-74,-52
-15,-69,-76,25,-5,-84,45,29,-5,-56,-54,-58
-53,-96,-52,86,10,-61,66,46,-35,-70,-95,-69
-40,-112,-74,58,19,-98,78,58,-59,-78,-106,-74
-70,-134,-95,95,19,-121,85,67,-42,-112,-131,-90
-63,-154,-115,110,23,-137,74,49,-67,-102,-136,-118
-59,-161,-120,120,32,-137,108,71,-56,-122,-164,-106
-70,-154,-104,147,34,-162,99,86,-69,-141,-169,-116
-55,-201,-128,122,24,-133,97,65,-49,-137,-186,-132
-65,-186,-127,131,23,-152,106,59,-87,-135,-190,-142
-62,-187,-113,124,34,-157,125,85,-83,-147,-165,-128
-69,-189,-108,107,27,-142,88,65,-78,-118,-156,-131
-66,-156,-116,108,20,-129,110,53,-25,-119,-132,-95
-35,-88,-79,45,25,-113,57,25,-55,-83,-96,-84
-35,-90,-34,61,26,-68,39,23,-19,-27,-71,-52
14,0,5,0,5,-25,-16,18,-5,6,-22,0
21,74,37,-48,-2,35,-57,-11,22,29,48,60
62,137,108,-93,-11,120,-80,-57,53,81,141,104
106,247,155,-156,-34,194,-141,-92,72,176,229,189
119,353,228,-254,-46,278,-181,-147,107,278,351,257
168,467,320,-318,-80,412,-271,-182,144,348,453,333
214,592,393,-404,-69,484,-300,-238,164,434,507,423
259,690,469,-486,-126,605,-385,-280,212,542,619,501
285,812,541,-566,-110,653,-432,-315,245,615,741,568
316,905,602,-618,-140,739,-498,-372,265,666,817,636
349,1006,641,-674,-155,812,-552,-407,290,747,881,699
381,1061,695,-730,-141,870,-581,-409,322,769,949,741
383,1078,681,-754,-151,903,-604,-424,365,812,994,769
405,1105,730,-747,-173,912,-616,-437,346,847,1005,757
388,1074,698,-734,-151,882,-596,-424,339,809,983,774
367,1033,688,-693,-140,834,-556,-419,304,770,934,717
331,963,618,-660,-164,772,-520,-394,260,721,865,674
287,855,545,-562,-133,698,-460,-350,276,649,768,603
260,722,489,-474,-114,614,-389,-281,208,558,655,502
225,616,406,-401,-100,507,-344,-264,179,445,543,405
165,490,319,-334,-66,420,-251,-178,140,347,439,349
143,346,228,-232,-81,284,-194,-138,93,265,330,262
91,232,148,-143,-38,201,-130,-102,67,178,234,159
48,133,82,-61,-33,86,-79,-33,37,124,90,84
10,3,6,0,-12,13,-20,-4,19,-1,28,26
-38,-77,-52,55,15,-64,46,30,-16,-63,-48,-66
-55,-142,-106,104,-16,-108,86,66,-46,-115,-119,-74
-76,-207,-114,136,12,-149,91,68,-80,-147,-169,-126
-71,-218,-133,167,34,-192,121,93,-71,-179,-227,-173
-97,-274,-185,200,15,-236,144,138,-88,-192,-260,-184
-114,-292,-190,215,84,-259,155,132,-107,-225,-267,-203
-101,-278,-165,197,43,-253,163,144,-74,-195,-238,-196
-113,-296,-186,206,40,-248,156,134,-109,-238,-285,-184
-95,-270,-183,220,51,-217,158,113,-84,-187,-264,-223
-97,-254,-179,212,17,-232,132,112,-98,-193,-214,-189
-75,-218,-159,176,40,-200,133,96,-85,-185,-212,-167
-91,-189,-137,134,30,-176,119,98,-50,-167,-188,-155
-74,-193,-136,136,39,-141,98,61,-42,-135,-158,-122
-37,-167,-111,117,26,-129,82,63,-47,-108,-155,-110
-35,-138,-93,89,28,-118,77,25,-37,-107,-131,-92
-41,-108,-55,64,-4,-90,57,47,-29,-75,-112,-60
-61,-97,-71,64,17,-56,75,44,-8,-68,-82,-97
-23,-77,-30,46,-4,-63,46,46,-45,-60,-62,-68
-20,-67,-24,44,6,-38,27,34,13,-44,-62,-50
-20,-62,-28,36,-2,-37,19,7,-13,-54,-24,-22
-35,-41,-35,16,-1,-38,34,2,-11,-52,-43,-24
1,-19,-37,9,0,-21,37,19,-3,-31,-33,2
-16,-28,-21,13,-15,-43,20,9,0,1,-24,-22
-1,-18,-6,11,-13,-26,10,-3,-22,-8,-9,10
5,-2,-18,23,0,8,-4,31,-6,-4,-19,-11
-2,-11,2,30,-7,4,13,19,11,11,4,-9
-4,-12,-1,8,-10,-5,-5,-6,-9,0,-19,-1
-5,-7,-2,21,10,-5,20,-11,-2,6,5,-7
-9,-6,16,6,12,33,-12,10,0,-10,-7,1
15,12,-3,-7,0,-8,-15,15,20,16,10,-6
12,17,-12,2,-6,20,-16,-10,6,11,-14,-3
9,8,2,-19,3,-2,-11,-3,12,27,8,5
-2,28,-5,-26,11,-3,-28,-33,-16,12,13,15
4,24,32,-24,5,29,-8,1,2,6,25,-2
-13,33,27,-24,-6,52,-11,-6,-10,8,27,27
20,38,34,0,-3,22,-18,5,9,18,34,12
7,53,32,-1,-13,22,-25,-12,2,17,41,46
19,47,4,-9,7,37,-24,0,19,11,24,40
1,39,32,-30,-29,55,-24,-16,20,8,30,31
12,41,36,-33,-6,40,-1,-28,12,49,44,39
19,57,41,-31,-12,47,-30,-31,36,32,63,28
42,56,42,-42,-31,55,-40,-41,15,36,48,27
20,70,51,-49,-12,57,-18,-41,48,50,49,46
33,63,23,-54,-15,66,-52,-36,33,48,72,66
20,72,32,-67,1,68,-58,-47,23,84,71,48
43,64,65,-41,-1,69,-29,-46,39,39,95,46
10,86,51,-68,-17,84,-31,-49,17,76,69,65
21,114,73,-76,-14,70,-60,-33,36,79,78,81
33,102,58,-67,-42,88,-43,-44,40,99,90,72
40,115,74,-76,-15,121,-66,-47,36,99,87,79
59,132,91,-82,-37,87,-72,-53,39,74,127,110
41,145,103,-84,-31,124,-76,-55,43,90,117,86
48,139,99,-94,-21,121,-67,-56,37,110,138,111
54,153,106,-97,-5,117,-89,-61,41,109,153,119
62,164,107,-115,-9,124,-62,-67,54,129,154,106
69,197,97,-118,-7,152,-101,-78,63,136,157,132
59,179,125,-122,-4,152,-102,-73,60,121,164,157
65,201,101,-117,-36,174,-92,-85,65,135,144,161
65,188,129,-157,-35,175,-135,-81,93,156,177,150
65,223,135,-167,-3,187,-98,-91,44,160,209,154
72,218,175,-126,-9,208,-144,-60,52,184,213,164
116,233,149,-154,-35,202,-120,-95,71,183,220,162
98,264,177,-186,-73,195,-119,-106,73,181,206,165
103,236,168,-197,-51,232,-142,-122,68,191,228,177
86,254,184,-193,-26,234,-149,-80,85,208,256,195
105,294,186,-190,-39,228,-147,-116,103,173,244,187
94,295,207,-207,-26,239,-165,-111,102,205,252,201
138,297,197,-203,-53,266,-171,-123,76,207,277,214
95,328,201,-207,-36,259,-183,-107,96,253,278,214
98,329,229,-221,-35,260,-191,-127,77,263,298,220
110,311,204,-241,-30,288,-194,-142,130,250,300,215
102,351,230,-226,-64,292,-180,-153,100,256,307,245
128,377,241,-234,-30,315,-174,-143,86,268,320,254
126,382,222,-255,-39,292,-186,-167,135,287,343,246
122,366,264,-251,-58,296,-219,-144,123,287,326,268
131,379,240,-262,-46,290,-211,-176,133,286,359,275
140,411,256,-269,-68,336,-230,-152,138,297,343,284
137,414,273,-263,-73,348,-226,-180,106,289,360,285
133,411,267,-283,-56,322,-228,-170,117,321,355,277
158,423,294,-283,-90,343,-218,-168,119,316,354,270
164,422,288,-280,-62,338,-235,-176,108,327,407,293
161,408,255,-278,-54,360,-226,-174,127,332,384,292
161,427,293,-297,-52,357,-232,-178,135,334,381,303
147,453,240,-298,-83,364,-244,-158,122,309,399,291
166,456,299,-293,-68,366,-244,-166,130,323,382,308
153,446,305,-305,-60,350,-241,-178,151,322,398,329
154,450,282,-321,-59,387,-234,-191,148,339,412,332
165,470,292,-297,-83,379,-244,-190,102,338,391,321
157,443,307,-328,-84,376,-224,-167,141,351,395,317
173,430,287,-308,-67,367,-228,-175,140,306,396,294
178,441,274,-285,-65,389,-241,-167,117,336,396,307
159,434,315,-316,-71,389,-247,-155,143,327,384,323
157,427,287,-325,-56,373,-239,-179,141,332,413,311
146,441,295,-296,-60,359,-257,-171,145,353,394,314
164,450,276,-284,-63,379,-242,-185,113,328,387,313
174,429,273,-272,-69,374,-233,-182,129,309,416,311
158,444,286,-290,-78,371,-231,-179,126,347,401,280
167,410,294,-282,-43,354,-234,-184,129,326,372,290
135,453,275,-276,-60,362,-236,-179,117,319,397,295
143,434,268,-273,-58,334,-238,-192,120,322,364,294
151,435,265,-270,-41,354,-244,-154,118,314,365,301
152,398,231,-266,-58,333,-225,-152,122,299,351,279
154,397,260,-269,-46,330,-222,-161,109,302,351,267
147,370,245,-253,-57,309,-209,-160,98,288,331,268
132,378,258,-269,-47,296,-211,-149,111,285,335,251
124,373,229,-265,-50,287,-219,-150,120,283,315,257
139,357,222,-234,-41,322,-207,-145,110,274,329,267
144,351,220,-253,-38,290,-189,-139,88,256,329,228
123,345,234,-249,-51,274,-172,-128,125,250,298,248
105,321,209,-212,-52,285,-172,-148,100,253,290,235
101,339,225,-221,-57,286,-178,-132,82,252,286,220
122,311,228,-215,-24,247,-183,-127,93,232,274,229
104,305,185,-198,-36,241,-182,-106,92,225,255,195
91,289,206,-185,-47,265,-147,-126,93,225,259,198
103,280,194,-187,-34,262,-153,-126,80,207,252,179
96,253,190,-187,-29,233,-148,-91,84,201,228,184
113,259,163,-178,-55,214,-148,-108,73,194,221,181
78,250,160,-156,-22,225,-140,-124,54,191,240,172
69,213,151,-153,-42,197,-125,-104,62,177,181,164
82,228,147,-146,-33,190,-115,-83,84,157,197,145
68,242,124,-157,-17,182,-117,-97,53,170,197,161
74,198,132,-130,-22,156,-109,-49,71,150,175,147
71,175,115,-132,-5,171,-125,-91,81,143,193,146
56,199,125,-125,-25,174,-107,-95,43,126,168,130
59,159,116,-105,-8,143,-90,-67,52,139,135,118
66,172,96,-112,-22,113,-86,-64,48,131,144,101
49,147,106,-109,-13,143,-115,-75,49,115,140,122
69,132,65,-91,-31,125,-77,-37,17,99,126,79
43,126,89,-80,-8,97,-88,-36,43,103,154,90
42,130,66,-87,-16,79,-88,-54,29,85,93,85
53,99,81,-76,-18,105,-49,-41,46,108,98,81
