I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
119,354,235,-222,-75,323,-214,-157,98,265,333,258
135,358,218,-241,-49,304,-189,-143,110,264,324,257
111,370,234,-246,-34,276,-173,-125,112,260,329,237
143,367,227,-243,-69,291,-205,-164,104,249,316,217
125,340,215,-225,-50,281,-192,-138,109,263,299,229
125,332,224,-235,-64,289,-158,-128,93,260,280,238
112,323,189,-212,-40,261,-173,-119,86,238,320,237
104,301,205,-225,-32,260,-170,-129,102,259,284,218
108,318,200,-221,-64,240,-174,-133,112,243,287,232
96,284,193,-196,-57,237,-162,-104,88,247,250,232
116,306,193,-199,-45,255,-146,-115,98,236,239,210
116,307,191,-217,-36,214,-178,-119,97,208,277,205
103,280,191,-179,-31,231,-167,-128,73,205,254,210
99,278,169,-181,-39,219,-144,-109,93,205,248,180
102,263,176,-173,-36,219,-153,-89,89,216,240,174
96,251,160,-175,-37,197,-137,-110,75,171,228,162
99,250,152,-178,-19,221,-148,-95,63,184,204,187
98,245,167,-157,-49,200,-133,-97,63,162,240,166
71,237,150,-137,-29,193,-102,-94,60,175,204,159
81,215,139,-148,-45,189,-125,-97,71,173,218,163
84,211,122,-144,-23,189,-97,-76,65,164,191,153
64,181,111,-130,-46,172,-98,-63,53,160,190,137
60,183,109,-139,-29,156,-110,-54,56,157,173,125
68,188,107,-118,-13,155,-79,-80,81,139,176,123
64,177,98,-92,-27,150,-96,-80,68,124,176,100
43,181,90,-107,-47,159,-111,-76,21,137,147,122
36,150,82,-101,-16,149,-93,-65,33,126,129,89
55,127,94,-95,-35,121,-82,-37,74,117,139,108
55,150,77,-92,-27,114,-58,-30,53,110,116,86
70,133,84,-84,-16,122,-75,-62,22,84,104,88
51,121,72,-54,-32,76,-76,-38,42,93,93,103
47,106,90,-86,-19,89,-64,-53,41,84,95,84
24,108,76,-77,-20,85,-48,-22,28,56,94,76
58,99,62,-83,-32,75,-56,-62,27,79,72,59
53,98,56,-74,-5,83,-42,-45,26,61,54,63
26,85,50,-63,-16,68,-45,-56,29,57,78,66
22,100,50,-52,-17,89,-40,-31,37,68,57,68
31,71,30,-44,-14,62,-42,-45,10,50,43,55
15,60,42,-62,-3,50,-32,-38,29,42,45,60
9,45,49,-36,-14,66,-13,-20,17,22,39,15
-5,35,31,-40,-9,49,-45,-25,1,15,38,31
8,33,11,-31,-7,27,-18,-9,14,40,49,24
2,52,29,-13,1,5,-34,8,22,20,38,35
2,39,38,-20,8,41,-26,-4,20,21,39,34
2,30,26,-2,-10,18,3,-11,22,24,15,36
1,12,3,-26,-16,-5,-22,-25,9,36,9,7
-21,9,20,-15,-11,-1,-9,17,-9,-5,34,18
-9,-2,0,-7,-4,23,9,-16,4,-1,4,-7
-12,11,-1,-16,-15,16,-30,-18,2,-4,11,-8
-7,3,-10,-6,-4,10,21,-24,3,0,-8,-9
4,-25,19,0,-10,-19,23,11,16,-17,-14,0
-23,-24,-6,20,3,-19,6,-12,2,-16,-15,-25
-5,-31,9,-5,7,-3,12,19,-19,-8,-18,-4
7,-8,-19,33,13,17,-9,6,18,0,-7,-18
-19,-33,-9,4,17,-44,18,1,-1,-29,-37,-27
-26,-24,-17,13,1,-35,-3,15,17,-6,-28,-5
2,-32,-13,-5,-21,-36,24,29,-5,6,-38,-36
-26,-21,-18,16,12,-22,27,16,-6,-18,-36,-18
-5,-28,-20,28,0,-41,3,13,-20,-17,-13,-17
-8,-50,-20,31,-5,-28,16,6,-36,-17,-18,-33
-5,-40,-24,20,0,-44,24,23,-30,-57,-35,-36
-24,-31,-44,29,11,-25,13,24,8,-26,-47,-34
-2,-29,-10,11,13,-32,7,20,-38,-36,-36,-17
-6,-60,-38,11,8,-43,26,0,-42,-46,-49,-58
-29,-56,-44,13,16,-35,20,19,-28,-27,-31,-23
-32,-29,-51,23,9,-30,42,14,-19,-32,-49,-34
-14,-47,-44,38,-2,-69,30,-6,-11,-22,-53,-29
-6,-47,-46,46,11,-40,26,30,-2,-41,-50,-28
-7,-47,-33,34,19,-41,26,43,-14,-35,-27,-20
-27,-48,-40,19,19,-24,25,28,-29,-44,-42,-28
-20,-65,-40,57,17,-38,33,42,-1,-33,-28,-41
-37,-54,-31,46,-6,-62,21,17,-9,-51,-40,-23
-22,-37,-37,35,7,-57,31,22,-9,-25,-46,-35
-25,-61,-27,15,5,-65,24,16,-34,-43,-39,-36
-30,-60,-37,22,13,-63,23,5,-29,-44,-58,-56
-18,-50,-20,45,6,-46,25,31,1,-60,-50,-47
-24,-45,-20,45,4,-49,50,26,-25,-32,-37,-6
-18,-70,-33,28,17,-57,36,35,2,-46,-50,-61
-34,-39,-48,55,8,-47,35,16,-19,-50,-36,-40
1,-32,-19,40,8,-44,33,12,-7,-46,-60,-38
-28,-69,-48,51,-4,-53,28,17,3,-45,-61,-43
-13,-29,-45,45,-18,-49,23,30,-23,-50,-53,-37
-12,-83,-43,36,-1,-36,34,31,-22,-47,-52,-56
-3,-53,-58,47,-2,-53,23,23,-12,-38,-73,-53
-29,-45,-36,45,27,-48,32,17,-19,-31,-51,-43
-14,-43,-40,28,-3,-39,31,2,-27,-46,-69,-55
-25,-45,-34,33,4,-25,10,8,-13,-45,-59,-45
-31,-59,-50,45,-11,-42,43,10,-29,-42,-60,-43
-34,-57,-59,42,11,-41,22,10,-9,-50,-42,-38
-18,-29,-38,35,1,-48,40,21,-15,-39,-43,-42
-17,-59,-37,45,-3,-49,33,22,-19,-26,-46,-39
-16,-29,-32,39,13,-63,22,21,-6,-52,-64,-37
-19,-77,-32,24,8,-43,36,20,-6,-56,-55,-45
-30,-42,-50,38,2,-43,22,25,-19,-6,-49,-37
-56,-74,-48,39,-5,-44,27,26,-19,-50,-24,-36
17,-56,-17,41,-11,-49,37,23,-16,-42,-53,-53
-3,-42,-37,51,4,-68,21,6,-22,-43,-57,-60
-6,-67,-16,40,18,-21,22,44,-12,-47,-54,-33
3,-68,-32,17,13,-31,41,20,-33,-24,-66,-46
-29,-50,-22,14,31,-39,27,24,-31,-48,-45,-61
-6,-61,-57,47,7,-55,26,3,-18,-40,-61,-39
-16,-48,-37,16,13,-68,17,11,-9,-42,-15,-38
-4,-55,-40,33,6,-41,34,26,-21,-30,-40,-49
-31,-39,-32,27,11,-47,20,27,-21,-32,-33,-25
-12,-57,-51,43,-21,-34,37,10,-13,-33,-36,-27
-24,-71,-20,38,-4,-53,22,30,-33,-42,-39,-53
-19,-53,-46,55,12,-43,31,19,-15,-48,-55,-34
-14,-47,-31,47,25,-35,30,7,-38,-43,-32,-35
-31,-45,-12,26,0,-40,27,24,-31,-29,-59,-25
-25,-69,-37,30,21,-63,23,18,-24,-25,-66,-45
7,-65,-43,52,-11,-37,23,42,-26,-21,-62,-48
-12,-86,-28,30,3,-9,7,34,-32,-20,-43,-22
-11,-69,-34,34,22,-41,17,30,-6,-25,-49,-50
-23,-37,-15,33,-16,-33,46,14,-3,-27,-67,-39
-2,-48,-16,20,4,-36,11,14,6,-16,-51,-35
3,-54,-43,8,2,-41,27,1,-13,-18,-32,-36
-15,-50,-41,35,17,-56,34,13,-21,-11,-52,-44
-5,-44,-25,31,11,-38,24,14,1,-35,-39,-28
-8,-59,-44,15,-1,-21,28,20,1,-43,-53,-29
-20,-56,-21,9,24,-51,27,25,4,-42,-35,-34
14,-36,-12,29,1,-53,35,14,-1,-29,-42,-39
10,-55,-34,28,10,-49,23,19,-29,-39,-30,-38
-23,-42,-37,24,27,-33,24,27,-25,-24,-60,-19
-14,-36,-19,22,4,-35,58,13,-2,-10,-28,-34
-7,-64,-31,26,9,-29,16,13,-9,-35,-41,-37
-3,-25,-17,26,7,-26,11,32,-2,-50,-15,-23
-29,-26,-30,23,7,-39,19,22,-29,-57,-17,-26
1,-42,-51,25,10,-62,14,11,-12,-21,-31,-32
-16,-42,-32,4,3,-29,19,7,-12,-24,-25,-13
-21,-48,-27,11,5,-46,26,17,-8,-44,-29,-18
7,-28,-34,29,27,-17,21,10,-1,-36,-43,-20
-17,-34,-26,22,24,-48,14,10,-7,-24,-47,-35
0,-39,-19,24,16,-36,19,31,-40,-5,-26,-21
-2,-61,-10,22,22,-27,40,2,16,-22,-28,-14
-25,-44,-20,36,7,-34,18,20,-10,-35,-33,-48
-20,-38,-31,11,9,-42,33,-7,-5,-10,-35,-30
-20,-25,-39,30,5,-33,18,7,-28,-22,-38,-13
-4,-29,-14,3,8,-22,22,25,-10,-28,-31,-11
-12,-12,-13,32,5,-26,24,42,-18,-33,-9,-36
-25,-42,-26,34,-6,-45,-5,2,-17,-13,-12,-34
-7,-25,-4,17,16,-17,6,10,-8,-23,-7,-30
6,-31,-32,30,20,-36,30,15,-15,-12,-14,-26
-3,-45,-19,21,-12,-22,39,19,13,-20,-8,-14
-7,-49,-20,23,7,-28,13,2,-31,-36,-35,-22
9,-17,-5,14,13,-27,5,2,-18,-19,-28,-20
-19,-20,-23,25,-5,-13,20,-9,-28,-29,-29,-23
-25,-34,-22,21,11,-15,37,32,7,-32,-33,-15
-5,-30,-18,41,16,-7,9,7,-2,-25,-33,-14
-1,-39,-20,12,4,-26,14,28,-13,-1,-34,-4
-6,-28,-22,12,14,-35,31,14,-4,-15,-23,-33
4,-35,-26,29,-3,-24,0,16,-39,-8,5,-24
-5,-7,-8,14,10,-19,-1,7,-19,-32,-31,-21
0,-15,-30,32,-13,-26,14,-1,-31,-16,-12,-12
-14,-47,2,-7,16,-42,33,-14,-21,-21,-49,13
-13,-36,-27,26,21,-11,24,21,-21,-34,-41,2
-14,-34,-24,4,3,-4,25,20,-18,-20,-21,-18
-9,-9,-23,20,18,-36,11,5,5,-51,-6,-27
-2,-18,-22,11,0,-24,26,7,-5,-8,-47,1
-30,-20,11,20,-16,-29,16,26,11,-20,-38,-29
6,-27,-7,16,-5,-33,9,13,10,6,-7,-21
3,-21,-11,38,23,-23,8,-5,-14,-38,9,-2
-1,-24,-14,12,16,-16,23,8,0,-12,-29,-35
17,-15,-8,24,4,-8,9,8,-34,-23,-27,-5
-14,-30,-22,14,28,-2,9,6,-3,-8,-20,-31
13,-3,-39,19,5,-14,23,8,-4,-18,-19,-13
4,-24,-2,23,-11,-14,-5,-3,10,-25,-21,-3
-11,-17,18,23,0,-21,1,26,14,-9,-16,2
-5,-5,-7,13,-16,-18,13,-5,5,-16,-30,-7
7,17,-15,-2,12,-15,9,26,-11,-23,0,-1
7,-7,-13,36,6,-4,-11,17,-7,-22,10,10
-11,-2,-10,-4,6,-34,-5,1,0,14,1,15
-13,-5,-12,13,-13,-20,3,-17,-17,-14,19,-10
6,-16,14,10,9,-9,-1,0,-4,-2,-3,-22
-2,0,-16,21,0,15,-10,15,10,-10,13,-1
-23,7,7,0,11,6,30,26,-16,-3,-8,16
-3,8,9,-7,28,0,-16,-10,-9,10,-15,-6
-15,-10,-12,-6,7,-13,-33,8,-14,-26,-11,28
7,-8,10,-17,-18,-19,-8,-2,16,0,-1,-3
6,3,-3,-7,8,10,16,2,-20,15,6,-23
-9,18,-7,-3,1,7,19,1,-2,14,11,-21
5,0,-7,-9,-7,-4,19,7,18,14,12,10
-18,23,7,-34,20,25,4,-12,3,10,-5,12
10,27,33,-14,-20,22,5,-10,-2,13,22,7
1,35,35,-22,-2,22,-3,-8,-12,13,17,26
-3,9,25,0,-25,21,-11,1,11,17,34,30
-2,26,-11,1,-7,4,-35,-24,-2,31,42,18
24,16,25,-33,20,48,-9,-7,13,10,23,22
16,46,7,-13,-10,1,-15,-19,10,49,42,18
24,18,46,-21,-8,40,-27,-2,26,25,47,16
12,59,28,-51,-6,28,-22,-11,21,35,33,46
24,44,35,-42,-5,34,-21,-14,29,39,61,37
26,65,33,-44,-14,61,-29,-31,18,34,59,44
26,81,44,-58,-8,61,-47,-3,29,26,44,55
17,90,60,-61,7,80,-53,-54,0,76,76,49
29,85,66,-55,-17,82,-25,-31,21,44,85,60
36,86,52,-56,-30,71,-62,-30,8,77,82,74
39,69,70,-58,-16,77,-63,-40,69,67,74,64
40,116,85,-75,-11,97,-66,-40,42,82,75,63
48,105,78,-64,-14,96,-65,-51,35,97,89,90
27,128,102,-74,-35,104,-70,-35,60,93,119,85
47,104,92,-82,-6,121,-66,-48,44,85,121,83
56,157,84,-96,-26,108,-83,-71,42,70,127,107
42,129,79,-97,-18,130,-85,-57,57,96,125,96
63,170,106,-105,-15,132,-103,-53,52,114,155,108
67,168,127,-105,-43,138,-86,-71,73,115,153,117
75,167,102,-130,-36,127,-94,-74,32,123,154,137
64,183,112,-128,0,168,-130,-87,44,157,159,132
70,206,121,-115,-43,145,-107,-68,66,152,165,152
56,209,136,-140,-18,164,-110,-81,80,139,184,139
79,213,148,-143,-45,199,-131,-102,87,157,207,151
83,212,135,-143,-48,182,-123,-84,49,163,201,172
85,217,160,-176,-38,194,-110,-112,86,177,208,149
92,252,150,-174,-45,191,-106,-68,70,172,197,167
82,229,160,-167,-48,205,-120,-82,63,184,214,163
90,256,163,-174,-44,213,-117,-117,69,160,210,161
85,267,180,-178,-37,212,-146,-90,68,209,232,190
91,244,168,-167,-60,221,-160,-91,79,186,225,188
121,268,158,-190,-50,208,-137,-107,79,204,226,195
99,274,179,-170,-29,226,-155,-92,85,207,247,198
103,278,169,-205,-24,219,-150,-129,85,218,241,198
109,298,195,-198,-2,225,-140,-119,85,223,251,167
94,291,188,-182,-51,236,-133,-105,88,213,251,194
100,288,216,-205,-48,220,-157,-123,95,221,244,221
84,291,175,-209,-39,235,-147,-125,87,208,244,211
97,281,203,-186,-38,213,-169,-103,94,216,255,204
92,297,184,-191,-44,244,-158,-126,80,214,250,202
90,305,183,-183,-32,235,-176,-110,117,217,252,205
85,292,195,-189,-50,213,-151,-87,81,216,249,212
89,264,176,-176,-60,248,-161,-105,73,196,255,199
84,282,165,-188,-42,227,-140,-104,82,195,222,216
86,256,169,-168,-43,249,-148,-97,98,205,252,201
101,258,176,-164,-36,198,-137,-84,66,186,243,180
86,256,176,-179,-50,195,-151,-123,77,193,247,174
69,229,152,-195,-41,218,-134,-112,66,204,231,201
74,233,157,-163,-24,213,-137,-91,75,198,218,156
57,235,155,-171,-10,204,-137,-105,64,172,213,157
78,244,152,-155,-51,213,-131,-106,92,153,203,129
85,222,160,-148,-16,171,-125,-90,60,167,210,154
68,214,134,-138,-51,169,-121,-96,77,152,190,152
77,204,129,-139,-18,186,-109,-89,57,157,196,156
65,197,138,-122,-46,155,-115,-67,75,158,204,124
59,202,122,-131,-35,154,-115,-66,39,139,162,134
72,196,114,-132,-34,140,-109,-69,43,124,181,137
77,179,111,-139,-9,154,-101,-71,36,136,154,126
56,173,100,-97,-19,149,-95,-62,60,109,127,119
57,136,97,-96,-27,121,-83,-70,38,123,153,116
55,150,102,-106,-16,118,-82,-44,29,126,128,115
55,150,69,-85,-8,112,-76,-50,39,90,124,57
38,129,78,-99,-34,117,-74,-36,43,111,112,78
50,120,81,-110,-22,124,-61,-33,41,78,105,86
49,115,45,-87,-11,109,-61,-31,30,74,104,62
28,105,71,-73,-18,74,-56,-45,35,81,109,75
46,82,73,-50,13,75,-59,-42,57,71,79,85
50,129,79,-62,2,58,-50,-35,25,56,103,71
27,84,56,-79,-6,72,-49,-43,33,59,67,68
24,79,49,-48,19,80,-38,-33,29,47,76,51
27,92,60,-48,-5,76,-39,-20,2,38,76,54
41,88,37,-60,4,49,-50,-38,22,55,84,41
34,57,54,-33,5,40,-27,-19,20,52,32,63
1,72,43,-19,-7,48,-51,-3,30,52,45,44
27,68,37,-17,-2,34,-7,-41,20,19,21,45
16,57,20,-46,-15,45,-11,-30,14,39,43,26
21,44,32,-31,-18,44,-29,-16,-7,40,43,56
-12,39,32,-17,2,30,-14,-3,7,40,26,13
6,58,28,-30,7,12,-20,-14,13,20,38,10
15,35,16,-23,-25,3,-24,-9,18,50,38,51
8,39,12,-39,3,29,-22,-24,21,19,43,48
17,45,27,-28,-15,11,-18,9,25,26,41,13
5,42,31,-36,-12,25,-29,-20,15,26,21,-5
12,19,20,-36,-2,47,-14,-6,4,13,27,31
-2,16,27,-25,-2,24,-20,-5,11,14,14,7
4,57,11,-24,4,-4,-28,-32,3,18,34,29
-3,37,29,-13,-15,22,-20,2,-8,15,25,20
15,18,27,-18,5,19,4,8,-1,42,17,14
-16,26,18,-27,5,39,-28,-10,21,10,27,35
6,12,-3,-21,-32,-10,-17,-9,-6,17,9,-6
3,-7,28,-13,13,13,-27,-33,13,-4,22,30
-6,9,2,33,-8,-29,13,6,-14,-8,-11,17
6,3,2,-15,2,-21,7,6,-10,-7,-4,-15
-11,-34,-23,27,31,-16,-7,-12,4,4,-14,-4
-1,-19,-26,21,20,-21,6,11,-8,10,-40,-25
5,-27,-42,42,3,-27,21,14,-18,-26,-21,-41
6,-59,-36,24,11,-43,20,19,-20,-28,-28,-31
-32,-39,-45,41,3,-47,31,21,-27,-51,-69,-13
-21,-60,-49,53,8,-56,58,42,-18,-38,-61,-62
-25,-76,-56,53,20,-54,60,43,-25,-70,-80,-56
-41,-102,-53,62,27,-82,51,50,-30,-62,-96,-71
-29,-96,-56,65,9,-66,67,37,-25,-72,-107,-110
-35,-128,-59,58,13,-83,78,48,-28,-85,-89,-76
-56,-110,-91,93,32,-136,83,57,-45,-91,-114,-75
-21,-149,-84,68,8,-98,85,58,-60,-92,-119,-69
-51,-154,-81,123,20,-125,65,62,-56,-106,-142,-84
-41,-147,-92,106,18,-116,86,58,-50,-98,-117,-112
-34,-160,-93,95,6,-129,85,35,-24,-118,-153,-144
-57,-156,-111,113,31,-123,78,67,-47,-105,-122,-81
-53,-151,-67,85,9,-113,70,56,-51,-111,-104,-95
-27,-126,-91,90,-11,-122,43,52,-16,-95,-124,-102
-37,-82,-47,76,13,-71,43,36,-14,-61,-73,-50
-25,-66,-33,53,7,-38,9,16,-4,-37,-24,-34
-5,-11,3,8,-3,-12,10,3,-14,7,5,12
32,70,32,-28,6,44,-34,-36,21,25,60,14
60,114,80,-71,-15,104,-51,-43,44,89,99,80
61,193,130,-127,-44,160,-131,-62,57,149,165,137
78,289,188,-193,-29,258,-157,-107,74,213,235,206
100,367,225,-250,-77,311,-208,-137,107,274,322,269
152,428,299,-337,-69,377,-241,-162,139,341,410,311
194,561,357,-396,-91,477,-317,-227,174,416,488,414
238,645,429,-436,-113,564,-339,-259,232,499,587,444
258,774,471,-506,-87,619,-403,-331,211,581,665,523
281,861,562,-580,-134,724,-460,-354,241,643,778,573
320,955,599,-631,-127,778,-517,-380,322,693,830,651
336,998,646,-682,-169,843,-566,-393,305,781,919,712
384,1064,696,-726,-170,881,-564,-407,323,812,947,757
394,1085,696,-757,-163,898,-607,-431,343,846,980,766
389,1119,713,-741,-154,951,-610,-446,334,843,1008,781
398,1108,731,-766,-183,916,-606,-444,334,836,996,778
375,1086,702,-729,-159,891,-597,-437,318,808,975,761
384,1058,687,-711,-161,864,-568,-408,326,804,938,729
353,984,636,-667,-145,789,-543,-383,299,734,887,683
308,911,584,-637,-129,742,-497,-345,273,662,810,626
297,837,546,-571,-111,684,-464,-343,232,614,753,571
246,735,459,-491,-106,585,-422,-292,215,541,644,502
205,605,400,-424,-79,524,-338,-236,184,449,532,421
181,504,338,-343,-68,405,-267,-197,153,379,481,351
138,411,242,-285,-49,332,-217,-145,107,290,364,278
97,300,210,-194,-52,250,-148,-127,96,213,271,219
67,187,124,-145,-35,143,-112,-92,64,138,190,136
64,95,76,-85,-38,109,-78,-43,21,84,92,74
-1,35,15,-17,-9,1,-3,-23,1,13,37,21
7,-43,-28,45,13,-20,5,26,-18,-29,-39,-40
