I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
3,19,21,-4,-1,13,6,-4,-12,18,27,5
26,25,25,-32,10,-2,-14,1,-4,9,-2,31
26,50,25,-6,11,17,-10,-4,-4,15,18,17
23,39,49,-16,-3,3,-31,-19,-2,16,15,10
25,45,6,-17,-4,17,-37,-11,7,39,14,42
14,63,29,-43,18,56,-8,-24,9,31,60,41
-2,54,19,-52,-18,49,-47,-16,32,34,71,64
36,80,39,-40,-19,58,-30,-19,38,67,49,55
34,58,46,-30,-5,57,-40,-33,22,51,58,50
20,78,51,-64,-1,46,-21,-11,28,47,64,52
4,80,54,-52,-9,63,-64,-57,30,73,86,52
35,76,51,-65,-26,69,-34,-52,24,68,74,52
49,107,64,-56,-1,94,-52,-41,30,92,77,77
30,123,77,-58,4,108,-69,-22,30,103,93,55
40,108,73,-80,-19,92,-49,-19,46,81,90,80
41,133,81,-79,-11,93,-50,-58,27,90,94,93
49,126,63,-98,-39,121,-71,-56,24,89,134,105
38,115,64,-96,-21,123,-84,-58,40,73,134,100
40,145,92,-107,-24,85,-91,-56,26,68,129,94
54,162,101,-94,-16,119,-77,-40,38,92,120,101
29,182,95,-115,-35,127,-84,-61,72,108,133,111
64,168,110,-110,-40,129,-83,-31,32,106,156,102
54,157,105,-112,-20,134,-73,-62,33,134,166,127
78,172,112,-125,-37,148,-100,-55,64,115,152,135
42,168,146,-135,-32,173,-102,-77,53,131,154,129
66,187,120,-137,-42,148,-90,-68,55,154,190,133
54,197,129,-145,-25,170,-98,-102,57,144,174,131
77,217,136,-153,-42,184,-119,-60,78,184,190,151
82,217,131,-163,-40,171,-96,-94,68,165,216,149
91,234,132,-134,-45,186,-129,-109,66,173,199,174
65,223,131,-169,-10,170,-110,-97,52,168,196,149
77,245,160,-163,-43,195,-142,-99,76,176,222,177
78,257,156,-173,-35,213,-111,-104,63,176,207,148
88,274,160,-159,-55,216,-129,-106,75,203,233,168
83,269,157,-181,-47,215,-146,-111,69,190,240,188
100,254,185,-159,-29,219,-140,-110,89,190,232,193
79,240,187,-179,-43,242,-128,-113,90,221,243,193
119,269,164,-212,-34,245,-147,-141,87,215,260,212
91,282,184,-204,-45,227,-142,-114,79,200,258,192
103,319,190,-179,-39,238,-154,-121,91,211,286,221
107,280,187,-217,-44,272,-165,-136,67,236,260,213
110,331,198,-234,-49,237,-143,-116,106,218,271,212
118,294,204,-204,-49,243,-166,-136,100,231,292,232
109,311,202,-218,-46,267,-166,-154,106,231,283,212
114,316,225,-212,-33,267,-188,-134,103,233,293,222
110,304,226,-238,-38,287,-179,-132,108,248,302,239
111,330,235,-230,-50,286,-164,-131,91,241,275,243
135,342,218,-222,-44,303,-177,-135,110,255,309,235
99,341,210,-221,-55,290,-191,-136,106,263,312,211
110,346,219,-249,-46,292,-207,-133,99,270,313,236
140,359,245,-231,-43,270,-171,-142,97,254,328,251
105,371,216,-222,-49,281,-188,-125,78,257,343,246
106,352,231,-238,-74,283,-206,-150,94,252,319,237
126,338,243,-237,-31,268,-206,-135,126,252,324,251
137,344,237,-224,-53,288,-199,-135,112,256,328,258
113,388,215,-230,-57,299,-217,-133,99,258,309,252
153,345,245,-235,-48,289,-220,-163,110,291,314,246
128,362,236,-221,-54,323,-168,-152,96,261,337,258
123,354,233,-248,-62,299,-218,-152,128,279,323,237
131,367,220,-237,-51,302,-212,-154,122,268,317,259
127,339,229,-232,-31,279,-192,-152,128,247,325,230
133,363,227,-234,-41,306,-190,-142,76,270,326,218
121,351,246,-259,-54,285,-198,-137,113,270,310,254
116,360,252,-226,-48,282,-194,-158,97,267,308,242
105,336,220,-233,-58,281,-217,-139,109,265,337,232
101,353,225,-246,-54,294,-184,-111,101,288,331,258
127,338,224,-231,-64,294,-178,-142,72,244,299,225
136,329,230,-238,-50,250,-186,-133,119,246,317,225
118,322,237,-234,-69,287,-194,-133,85,242,299,225
122,326,233,-236,-38,275,-196,-120,114,241,291,223
106,330,221,-215,-51,250,-191,-113,78,238,293,239
124,301,231,-233,-48,267,-160,-130,79,239,286,210
115,326,216,-209,-49,273,-161,-144,112,238,282,210
99,303,197,-198,-48,270,-176,-129,100,243,266,217
124,336,201,-212,-51,251,-163,-116,87,235,279,212
121,315,177,-194,-46,237,-165,-135,95,225,278,224
102,278,172,-233,-50,222,-173,-143,73,247,260,203
107,287,181,-207,-39,248,-157,-98,99,231,268,211
103,281,168,-198,-38,227,-162,-108,87,189,251,188
100,270,190,-183,-46,230,-163,-114,89,211,251,189
104,268,172,-178,-21,237,-141,-107,48,211,217,168
88,260,161,-194,-27,193,-146,-103,77,191,228,189
87,254,157,-156,-43,218,-125,-112,85,188,212,197
64,251,156,-177,-42,220,-142,-93,88,203,214,164
87,234,163,-170,-38,203,-127,-111,73,182,223,165
110,237,160,-163,-40,208,-130,-93,67,184,220,152
88,248,148,-155,-30,201,-118,-73,63,160,208,142
101,234,167,-134,-23,205,-128,-91,46,161,198,160
82,200,134,-143,-43,184,-130,-82,65,144,211,150
67,205,140,-151,-27,171,-113,-80,55,154,179,142
59,188,127,-132,-39,178,-102,-82,48,165,185,162
69,197,129,-148,-39,154,-115,-86,51,146,181,140
86,191,117,-111,-13,161,-103,-55,51,144,176,119
57,168,139,-97,-18,163,-81,-61,54,124,156,142
60,125,120,-107,-25,149,-90,-53,71,107,136,133
49,152,111,-100,-13,133,-81,-65,59,94,132,108
37,145,92,-101,2,132,-76,-61,9,111,143,96
60,130,78,-91,-25,113,-81,-57,51,96,121,115
50,118,81,-89,-34,102,-59,-63,48,117,101,94
50,144,87,-86,-23,120,-55,-63,21,114,98,84
52,121,72,-94,-24,97,-77,-47,35,80,82,70
45,120,65,-78,-10,105,-47,-28,48,78,74,94
31,91,67,-52,-12,90,-42,-39,21,92,85,65
29,92,69,-37,-8,87,-51,-53,34,75,90,68
49,83,43,-60,-14,44,-38,-16,3,59,80,55
32,75,73,-47,-27,58,-50,-39,38,59,69,58
8,82,35,-53,-10,89,-33,-26,4,54,69,32
9,51,32,-20,-18,69,-34,-24,16,50,49,31
24,83,43,-17,0,59,-23,-28,12,39,58,43
10,61,25,-39,7,58,-26,-26,5,30,29,56
51,38,48,-33,11,36,-32,-7,3,35,36,39
22,25,8,-37,-10,27,-27,-35,7,33,37,12
17,41,40,-5,3,29,-13,-27,7,17,35,18
0,27,34,-4,0,43,-14,-22,22,41,27,-2
34,25,25,-34,-12,38,5,-18,-3,22,-1,24
4,9,-4,-22,6,20,12,-3,-22,-19,24,1
-4,5,4,-7,12,10,-30,-10,11,22,37,0
-9,25,8,-20,-4,1,4,6,-6,9,5,-2
12,-6,20,-4,29,1,-15,2,12,5,18,-8
-2,1,-17,-4,-21,-13,16,-5,-8,-7,-20,1
-8,-9,-1,-7,-9,-21,10,0,-9,4,15,23
-13,-3,-12,27,-2,9,7,-3,-4,-13,-21,3
13,-22,0,11,5,-21,9,20,-4,-3,-9,-32
11,-17,-13,8,7,-24,10,20,-20,-15,-1,0
6,-21,-18,3,13,-21,-1,7,-20,-8,-27,-30
-3,-45,-18,31,-9,-32,16,21,19,-15,-22,-9
-13,-13,-10,41,0,-19,29,35,-12,-44,-24,-18
-27,-15,-37,4,-7,-13,-2,9,-18,-44,-33,-24
-1,-51,-44,24,-10,-33,15,33,-21,-34,-30,-26
-15,-47,-18,20,-9,-30,37,21,-20,-31,-9,-27
-15,-37,-40,41,10,-45,21,1,-11,-41,-49,-45
-2,-41,-5,30,31,-53,34,4,-11,-37,-40,-28
-7,-36,-18,35,9,-36,21,-7,-13,-50,-45,-55
-21,-64,-41,12,16,-51,11,11,-4,-36,-37,-25
-14,-54,-55,40,7,-46,20,26,-35,-37,-46,-49
-33,-52,-35,43,13,-47,19,51,-10,-55,-46,-14
-2,-63,-78,29,6,-53,39,40,-21,-51,-55,-42
-9,-44,-55,36,30,-43,32,30,-12,-32,-49,-54
-14,-46,-37,45,13,-55,15,3,-16,-48,-60,-40
-16,-53,-48,41,13,-43,36,9,-12,-41,-63,-71
-37,-78,-60,40,-6,-44,30,27,-35,-27,-46,-45
-20,-44,-56,56,-12,-46,48,15,-11,-25,-62,-42
-23,-64,-41,38,26,-55,35,24,-39,-73,-60,-59
-32,-62,-32,37,2,-62,37,31,-6,-49,-71,-61
-36,-61,-57,64,-4,-64,37,47,-52,-42,-62,-31
-10,-54,-86,47,38,-54,30,32,-12,-52,-78,-35
-40,-78,-55,48,-4,-45,31,23,16,-56,-53,-70
-41,-83,-53,35,14,-51,51,14,-14,-73,-54,-66
-25,-44,-49,44,9,-67,34,41,-43,-63,-65,-51
-31,-70,-40,47,4,-55,48,32,-41,-59,-77,-45
-28,-73,-49,45,7,-58,46,30,-18,-62,-62,-84
-45,-87,-38,51,15,-60,43,20,-31,-49,-69,-58
-16,-87,-49,34,-1,-54,67,31,-26,-55,-68,-63
-30,-76,-44,41,9,-55,32,47,-34,-56,-67,-49
-22,-79,-63,46,25,-66,47,24,-9,-82,-58,-49
-53,-85,-48,54,28,-56,56,39,-30,-42,-91,-64
-40,-84,-34,43,2,-42,45,35,-4,-41,-68,-43
-41,-68,-51,60,24,-60,20,21,-9,-63,-77,-39
-31,-74,-64,48,4,-68,43,24,-6,-45,-77,-58
-10,-68,-54,45,12,-75,43,42,-5,-52,-93,-48
-39,-93,-50,47,22,-42,50,19,-24,-47,-81,-43
-36,-94,-46,36,-4,-54,51,62,-45,-70,-70,-43
-17,-81,-61,46,5,-73,51,29,-28,-80,-106,-40
-27,-91,-58,39,3,-95,51,29,-6,-68,-61,-63
-36,-83,-66,69,-1,-56,9,20,-33,-59,-84,-34
-19,-72,-56,42,5,-55,48,36,-24,-46,-57,-55
-29,-90,-58,49,20,-75,46,20,-28,-63,-69,-54
-36,-82,-43,43,14,-61,47,16,-11,-66,-77,-31
-24,-66,-52,45,-22,-76,58,32,-7,-72,-71,-49
-35,-75,-63,61,1,-74,34,33,-20,-61,-85,-60
-18,-84,-59,57,0,-64,53,19,-25,-76,-70,-43
-10,-80,-49,39,21,-55,51,32,-23,-35,-64,-21
-26,-80,-46,57,10,-76,48,29,-32,-62,-78,-65
-12,-74,-34,39,5,-63,32,31,-33,-48,-88,-62
-27,-60,-60,41,20,-76,54,40,-33,-63,-88,-68
-44,-69,-61,55,24,-43,43,26,-16,-51,-83,-43
-36,-63,-34,41,12,-52,46,18,-26,-56,-60,-44
-31,-72,-64,55,32,-81,27,5,-37,-77,-77,-55
-34,-88,-50,59,25,-58,50,32,-37,-68,-70,-55
-26,-67,-38,31,16,-62,56,44,-13,-71,-55,-29
-18,-97,-50,26,9,-54,58,39,-11,-67,-46,-46
-21,-67,-42,57,2,-49,36,14,-48,-59,-68,-62
-13,-85,-47,66,15,-65,53,43,-28,-66,-54,-41
-15,-81,-47,69,39,-34,58,27,-15,-60,-50,-49
-14,-46,-35,36,5,-74,40,34,-13,-49,-79,-48
-10,-93,-25,49,0,-51,43,12,-16,-50,-45,-48
-24,-47,-32,62,17,-80,51,23,0,-58,-65,-71
-38,-75,-52,49,35,-80,37,20,5,-54,-62,-41
-25,-69,-56,40,3,-75,23,31,-7,-47,-72,-43
-17,-97,-45,47,20,-35,58,34,-31,-47,-71,-61
-28,-76,-58,52,12,-21,64,17,-9,-51,-79,-53
-23,-56,-56,30,-8,-72,28,22,-17,-64,-68,-37
-29,-66,-66,63,-3,-48,53,34,-1,-49,-62,-46
-12,-59,-32,35,2,-60,16,28,-37,-39,-55,-30
-9,-60,-40,71,1,-56,45,1,-17,-61,-62,-57
6,-66,-54,36,6,-53,37,39,-38,-57,-41,-61
-29,-70,-22,42,3,-42,36,33,-19,-65,-54,-22
-35,-51,-51,43,23,-71,28,27,-16,-42,-71,-52
-16,-72,-48,39,19,-48,29,27,-39,-72,-48,-51
-26,-62,-36,40,18,-49,50,42,-10,-54,-66,-46
-9,-50,-52,33,-8,-43,40,3,-17,-51,-61,-23
-25,-51,-35,38,29,-67,38,39,-8,-62,-46,-37
-9,-77,-44,34,1,-45,25,20,-15,-32,-26,-60
-28,-71,-30,54,21,-52,29,32,-3,-45,-61,-40
-24,-74,-38,46,29,-48,52,20,-22,-24,-47,-75
-43,-65,-31,43,-6,-53,42,12,-34,-42,-34,-49
-13,-40,-51,44,7,-55,16,27,-21,-52,-36,-33
-28,-41,-48,36,1,-58,27,36,-11,-28,-45,-28
-25,-59,-31,35,11,-61,36,50,-13,-43,-42,-60
-12,-52,-59,36,-13,-45,50,32,-2,-41,-35,-57
-10,-60,-67,26,-11,-67,30,27,-25,-30,-50,-9
-22,-54,-45,23,16,-65,31,31,-10,-39,-58,-67
-30,-41,-50,34,5,-43,45,18,-9,-16,-49,-31
-37,-35,-43,54,3,-41,54,40,-21,-43,-62,-55
-23,-50,-42,45,18,-33,13,20,-18,-33,-52,-29
-11,-60,-40,36,25,-35,26,21,-26,-43,-46,-31
-26,-76,-37,59,11,-61,30,5,-5,-58,-36,-47
0,-53,-30,34,2,-55,38,20,-10,-65,-25,-55
-15,-55,-30,32,14,-18,39,11,-25,-52,-54,-30
-17,-41,-32,22,10,-75,38,14,-26,-28,-37,-28
-15,-40,-41,22,7,-62,46,16,-18,-11,-39,-23
-27,-67,-31,40,-17,-47,15,8,-24,-51,-43,-57
-19,-63,-46,36,24,-39,33,21,-21,-27,-58,-9
-8,-59,-23,27,12,-51,23,22,-7,-38,-41,-46
-6,-69,-59,43,5,-47,9,11,-8,-39,-27,-47
-14,-61,-33,37,0,-43,27,6,-22,-51,-45,-52
4,-72,-30,22,12,-39,26,19,-26,-33,-47,-41
-13,-56,-23,19,11,-54,32,14,-20,-48,-54,-26
-23,-68,-20,43,20,-31,37,51,-10,-35,-22,-44
-4,-44,-23,32,7,-55,19,29,-25,-32,-52,-2
-47,-66,-24,25,1,-54,7,22,-30,-42,-28,-44
-11,-43,-46,7,-5,-53,27,11,6,-36,-57,-36
-16,-52,-30,29,1,-33,25,18,-8,-41,-54,-34
-21,-57,-16,34,-13,-24,37,14,-13,-48,-65,-30
-20,-26,-12,39,0,-22,23,16,-14,-43,-33,-24
2,-41,-26,23,16,-26,8,0,-33,-6,-55,-35
-18,-32,-43,51,-11,-37,13,8,9,-31,-41,-51
-2,-45,-9,32,-3,-32,15,13,-18,-25,-38,-14
-31,-47,-24,30,16,-34,13,18,-16,-40,-29,-44
-20,-37,-32,21,11,-36,21,19,-17,-21,-36,-13
-22,-49,-47,20,6,-32,37,-3,-20,-35,-33,-35
-29,-37,-18,36,7,-40,32,30,-12,-21,-49,-25
-28,-40,-35,23,15,-44,14,25,-11,-27,-68,-24
-32,-40,-13,49,14,-55,16,22,-15,-14,-53,-47
-26,-66,-34,14,-14,-32,23,40,-3,-26,-60,-46
-28,-32,-36,14,11,-47,24,14,-13,-33,-50,-7
-40,-32,1,28,15,-48,15,29,-11,-14,-65,-27
-8,-46,-43,18,-7,-39,16,9,-20,-45,-36,-26
0,-23,-48,34,17,-46,22,9,-18,-40,-46,-27
-27,-17,-28,22,16,-28,31,23,-11,-41,-39,-40
-2,-37,-7,27,-5,-26,20,15,-17,-44,-45,-32
-9,-46,-31,40,17,-32,-2,21,-19,-42,-20,-28
-18,-33,-45,21,8,-29,11,30,-24,2,-34,-20
-25,-34,-21,40,5,-22,35,22,-2,-19,-33,-38
-4,-30,-23,10,-3,-31,8,-2,-11,-14,-26,-33
-19,-16,-7,18,8,-24,18,21,-22,-25,-29,-11
-5,-39,-11,21,-10,-49,33,29,-37,-8,-18,-31
-8,-49,-24,41,1,-35,38,26,-31,-27,-31,-26
-21,-40,-18,31,10,-32,24,-2,-1,-39,-30,-29
-8,-40,-24,38,24,-8,-20,22,-7,-48,-37,-20
-14,-41,-26,18,-2,-31,20,30,2,-22,-3,-22
-23,-30,-18,13,-3,-18,-3,6,-19,-11,-30,-16
-5,-33,-20,18,-5,-38,11,15,-29,-17,-24,-23
13,-17,0,24,-7,-14,7,6,-42,-35,-26,-3
0,-66,-29,42,0,-32,10,32,-18,-19,-35,-15
-6,-41,-6,16,2,-35,25,19,-4,-38,-43,-12
2,-28,-15,24,10,-38,11,23,-24,-31,-20,-25
0,-22,-23,20,19,-29,35,25,-21,-15,-39,-8
-10,-36,-14,21,-5,-18,17,17,-20,-5,-38,-14
-1,-19,-23,25,10,-26,26,26,-17,-25,-7,-13
-13,-36,-29,26,-2,-23,24,21,5,-30,-30,-24
-31,-8,-25,17,3,10,46,35,13,-37,-29,-28
-17,-32,-25,16,-18,-21,14,14,-8,-17,-25,-9
0,-23,-4,25,-10,-6,12,-9,-5,-36,-22,-8
-23,-26,-18,11,10,-22,14,3,-12,-36,-31,-27
-11,-39,-23,35,6,-17,31,18,-12,-15,-25,-36
-15,-39,-26,41,-1,-19,17,29,-2,-31,-50,-5
-21,-14,-31,28,-5,-36,18,24,2,-24,-31,-20
-5,-35,-32,12,-1,-17,7,12,-1,-7,-30,-20
-15,-52,-14,19,-15,-24,26,6,6,-21,-45,-4
-4,-32,3,50,14,-19,-6,0,-18,-31,-30,-21
-13,-53,-17,13,-5,-18,-4,-5,-6,-9,-18,-28
6,-37,-44,2,16,-4,23,3,-5,-28,-15,-26
-13,-23,-33,9,-15,-21,14,3,-14,-22,-17,-8
-18,-20,-33,22,16,0,5,1,-11,-9,-12,-24
-26,-13,-12,4,18,-14,-5,16,3,-18,-16,-18
-17,-42,-28,18,-4,-22,23,6,-12,-26,-27,-29
-19,-47,-5,20,-10,-21,31,25,1,-34,-42,-4
-15,-41,-6,20,-15,-30,14,5,16,6,-47,-34
-19,-20,-8,33,11,-13,11,-6,4,-37,-6,-28
-19,-11,-13,13,7,-10,7,12,-17,-17,-2,1
-2,-31,-21,18,14,-44,37,1,15,-42,-43,-17
-8,-21,-20,16,2,-2,18,1,-23,-27,-16,-22
-8,-37,-17,27,-23,-22,29,8,-11,-14,-3,-20
-15,-28,3,27,-7,-14,9,5,-25,-43,-17,-7
16,-26,-12,-1,-7,-15,37,21,0,-40,-31,-16
-7,-32,-28,21,21,-12,26,11,-22,-21,-25,-9
-32,-26,-23,15,16,0,-10,8,6,-18,-37,-23
-5,-33,-30,33,-2,-36,3,-3,3,-6,-20,-32
-7,-31,-33,-4,-4,-11,-6,7,-4,-4,-36,-21
-17,-30,-17,2,13,-25,26,8,8,-35,-13,-15
-25,-1,2,11,-4,-25,25,10,-7,3,-18,-27
-2,-40,-23,-4,19,-19,5,15,-3,5,-40,-24
-10,-40,-24,27,7,-22,26,-6,7,-4,-14,-14
-5,-29,-18,16,0,-32,-6,10,-1,-3,-26,0
-4,-48,-31,9,-1,-11,-9,18,-1,-41,-22,-30
2,-19,-25,40,3,3,18,9,-2,-5,-43,-18
-17,-5,-5,10,-7,-12,-7,6,10,-15,-43,-5
6,-14,-27,28,24,-20,-6,2,-4,-18,-10,-10
-10,-45,0,25,12,-36,21,24,-16,-14,-16,-26
-9,-9,-22,30,7,-14,20,-2,-10,-12,-11,-16
19,-30,-1,20,0,-13,30,3,-15,-8,-13,-20
3,-15,-26,11,-13,-16,-3,-11,11,-5,-10,-31
-3,-21,3,19,-13,-12,14,22,-22,-20,-26,-22
7,-37,4,11,-11,-21,-2,10,-3,-16,-17,-17
-8,-4,-1,5,11,-18,-14,10,6,-25,-8,5
-20,-22,2,26,-18,-15,22,-16,-19,-24,14,-8
-21,-6,-31,-20,2,-14,18,30,-3,-11,-14,-5
0,-8,-13,12,-2,2,1,2,-15,-21,-10,11
22,-10,11,-16,13,-8,6,13,-14,6,-20,-12
6,-18,-11,7,-5,-14,25,9,-18,-17,1,-13
12,-5,-17,-3,16,3,6,7,-9,7,7,-11
14,-18,-3,13,-2,9,-2,2,-14,-2,0,-12
-4,-13,-9,-22,8,-4,-17,-17,20,-13,-7,-7
10,6,-22,13,-6,13,8,-13,-23,-24,-7,-11
13,4,12,-13,7,13,-13,2,-12,18,-13,0
4,20,6,2,-25,27,-14,-6,1,-6,-2,7
2,13,-3,11,-1,8,-20,6,26,-5,26,19
-7,22,1,-7,-15,24,-6,-2,24,5,13,6
7,9,1,20,-12,17,-17,-9,-18,-5,4,12
-4,-10,7,-19,5,25,-18,10,16,9,18,21
14,27,3,-10,-2,30,-30,-10,-12,33,15,16
8,12,19,-23,6,16,-4,-16,2,-4,12,27
3,36,7,-37,-5,18,-26,-13,27,18,28,21
0,40,18,-15,-1,17,-6,-16,3,12,37,4
16,41,24,-12,-7,17,-15,-31,19,21,20,13
1,21,5,-26,21,41,-29,-22,-1,39,31,32
28,48,32,-42,-22,40,-29,-7,3,51,50,42
22,34,45,-31,-5,43,-45,-14,9,34,47,37
46,57,21,-44,-5,36,-26,-32,28,53,32,49
26,68,48,-44,-12,34,-40,-25,26,38,39,38
22,71,51,-64,-2,65,-27,-17,1,34,62,60
27,72,55,-44,4,90,-31,-41,13,44,70,32
10,74,48,-57,-4,71,-43,-42,22,77,59,47
33,85,68,-60,-22,87,-45,-54,18,53,74,67
26,101,64,-44,-12,85,-36,-35,19,72,73,69
38,120,62,-76,-6,93,-64,-58,39,88,114,71
46,129,82,-111,-7,83,-82,-62,23,74,104,82
48,106,84,-78,-34,106,-60,-36,29,83,103,59
46,133,90,-82,-24,119,-75,-57,37,77,94,92
35,128,88,-100,-26,122,-78,-62,20,134,99,108
56,125,109,-111,-1,128,-84,-48,76,89,128,95
51,146,117,-101,-9,125,-96,-53,52,113,116,92
54,146,85,-105,-31,139,-75,-74,64,116,132,117
43,170,108,-96,-25,142,-108,-80,51,127,152,113
61,184,123,-120,-13,150,-79,-69,79,130,157,99
76,190,118,-124,-25,152,-95,-105,67,151,146,130
76,195,133,-130,-27,155,-117,-53,74,169,152,120
77,205,144,-131,-35,171,-111,-80,66,142,178,136
79,206,147,-147,-32,143,-119,-107,67,172,176,135
97,221,142,-134,-27,164,-121,-97,78,158,196,131
