I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-59,-198,-114,95,26,-121,79,44,-29,-125,-152,-109
-52,-132,-111,108,42,-98,97,69,-53,-110,-128,-106
-21,-110,-79,86,27,-94,67,61,-35,-102,-109,-99
-27,-110,-86,95,27,-99,70,20,-14,-85,-95,-68
-33,-120,-87,68,19,-68,58,33,-30,-68,-87,-68
-13,-85,-58,78,12,-92,39,42,-50,-45,-73,-64
-32,-87,-61,52,0,-81,55,27,-27,-49,-61,-74
-43,-74,-60,61,21,-49,49,25,-34,-35,-53,-56
-17,-62,-55,46,8,-95,33,19,-9,-44,-74,-47
-36,-63,-45,68,-19,-44,37,24,-27,-31,-40,-32
-30,-29,-38,36,2,-31,23,1,-14,-41,-74,-51
-41,-51,-40,28,-8,-50,25,33,-33,-58,-35,-53
-23,-64,-41,38,7,-48,42,55,-19,-44,-41,-24
-24,-75,-27,45,18,-48,37,12,-13,-62,-68,-54
-15,-84,-9,42,19,-27,28,21,-22,-33,-58,-28
3,-66,-29,35,18,-44,19,35,-30,-58,-31,-39
-28,-64,-23,26,6,-49,20,37,-19,-45,-43,-27
-13,-56,-35,28,3,-32,44,43,-14,-58,-26,-23
-25,-60,-51,46,19,-28,25,11,-21,-35,-37,-51
-5,-54,-30,36,10,-55,30,21,-28,-58,-27,-34
-23,-42,-36,26,7,-30,5,16,-24,-38,-24,-25
-18,-49,-49,12,-5,-26,28,29,-15,-46,-35,-43
-40,-55,-23,23,14,-11,27,4,-29,-39,-53,-49
-33,-36,-26,39,18,-15,30,21,-7,-25,-36,-33
-36,-48,-48,31,22,-39,32,-1,8,-49,-8,-39
-3,-22,-29,30,4,-29,6,16,-20,-40,-29,0
-15,-41,-27,25,26,-41,10,21,-12,-7,-36,-9
19,-38,-1,32,-5,-13,20,23,6,-6,-25,-19
29,-34,0,-11,20,-19,14,25,-19,-8,-15,-16
-18,-49,-23,21,0,-7,23,26,5,-26,-9,-29
6,-28,-38,1,13,-35,5,23,-7,-40,-27,-27
7,-16,-38,33,14,-20,12,27,4,-15,-13,-16
-7,-18,-7,16,-5,-4,17,-24,-3,-15,-22,-23
-4,-19,-18,-10,-8,-21,5,16,-7,4,-21,-3
11,24,-13,-1,1,-12,19,7,-16,9,-10,-33
-23,-8,-19,14,8,-13,10,0,-11,-10,-14,-13
5,-11,-22,-2,-4,-8,12,-20,1,12,0,-21
11,-1,-5,15,2,-2,2,-11,9,19,21,4
-1,15,9,-30,3,10,-4,8,5,-1,2,4
-4,11,8,8,-6,9,6,9,-13,29,-4,20
5,-9,-21,-16,13,23,-33,22,19,27,14,2
16,14,24,-4,10,9,-2,-7,2,22,35,23
10,44,21,-22,-33,17,-14,-15,28,30,24,46
14,39,1,-34,-7,34,-5,-4,12,2,17,18
18,28,35,-6,4,29,-1,-14,5,18,33,42
20,27,29,-22,-25,30,-11,4,-3,23,28,9
-9,52,9,-26,-18,43,-16,-3,6,41,34,25
13,50,41,-55,-3,40,-14,-44,2,32,38,34
40,67,19,-45,-17,34,-30,9,27,36,46,41
10,80,19,-40,-7,71,-29,-5,22,60,64,31
42,53,46,-63,-3,52,-44,-34,39,35,57,60
17,77,50,-67,16,55,-57,-24,2,60,63,63
32,76,52,-68,-15,65,-48,-33,27,36,51,77
13,117,48,-66,-41,76,-57,-24,17,88,72,53
4,93,54,-89,-31,82,-48,-27,37,43,92,87
45,99,64,-66,-16,75,-33,-35,28,84,85,85
52,111,63,-75,-19,86,-46,-29,40,109,109,73
43,124,68,-68,-27,104,-69,-52,43,108,88,67
18,138,92,-105,-8,84,-71,-61,32,95,121,86
58,128,80,-110,-22,95,-76,-53,28,90,107,89
72,155,113,-78,-23,114,-79,-58,17,101,135,92
54,148,88,-101,-28,123,-94,-72,56,104,145,114
63,152,104,-114,-39,122,-68,-77,56,132,123,99
44,181,101,-121,-14,139,-65,-57,63,112,161,118
61,151,135,-137,-28,155,-101,-75,40,131,164,117
62,192,133,-131,-12,157,-101,-70,45,140,160,144
67,198,132,-118,-34,154,-102,-69,67,129,164,144
84,232,140,-148,-44,158,-102,-74,51,158,198,125
89,230,150,-127,-17,165,-110,-100,54,170,175,159
75,223,145,-168,-52,159,-125,-91,58,161,196,162
67,246,120,-185,-36,190,-118,-95,69,157,227,133
80,241,151,-156,-25,190,-119,-91,84,170,223,161
80,247,164,-139,-30,210,-120,-98,70,179,209,166
72,268,165,-167,-12,221,-137,-111,74,193,217,198
87,243,166,-169,-49,230,-151,-87,89,183,220,194
112,258,161,-182,-60,216,-139,-97,89,207,236,190
109,281,191,-191,-47,214,-152,-127,73,185,226,192
105,272,169,-203,-36,235,-127,-124,85,213,250,203
96,289,188,-228,-53,255,-130,-108,86,216,264,179
96,301,198,-194,-61,243,-165,-117,89,218,282,195
99,302,191,-218,-55,240,-171,-141,118,218,276,188
95,294,192,-207,-49,272,-168,-135,96,212,296,203
87,316,217,-219,-61,286,-172,-118,100,230,290,221
126,334,201,-208,-55,258,-198,-100,103,244,302,227
125,314,198,-233,-49,282,-183,-130,102,241,282,244
122,319,199,-222,-45,297,-181,-152,107,253,286,232
106,320,248,-214,-48,265,-169,-122,103,248,314,236
127,351,217,-244,-28,288,-184,-119,83,241,311,238
108,336,228,-236,-62,285,-188,-131,126,259,315,254
110,342,225,-243,-50,302,-191,-127,114,244,292,260
112,365,235,-245,-69,298,-200,-126,106,274,299,220
115,363,227,-269,-52,291,-201,-141,110,274,318,237
126,358,243,-251,-26,300,-191,-150,101,248,290,233
138,360,244,-255,-47,291,-201,-155,101,278,323,270
115,375,232,-243,-61,312,-228,-164,98,272,332,246
138,358,215,-236,-75,307,-191,-167,92,257,339,250
129,379,227,-233,-52,292,-213,-144,111,269,337,248
123,355,245,-254,-58,288,-195,-120,119,268,319,259
119,363,229,-246,-63,300,-220,-164,112,255,334,241
126,344,212,-246,-45,310,-188,-147,127,266,325,243
133,356,257,-254,-45,285,-206,-162,107,283,341,241
124,350,251,-241,-20,296,-203,-158,113,265,322,257
138,345,241,-244,-41,289,-202,-148,84,270,323,257
111,339,236,-243,-59,299,-203,-165,106,272,323,229
108,333,233,-278,-62,282,-183,-140,94,258,333,268
135,346,229,-232,-50,273,-199,-145,101,271,305,245
121,361,223,-227,-38,286,-186,-134,86,252,329,252
122,334,211,-227,-63,292,-193,-138,94,279,302,241
95,339,231,-219,-44,257,-194,-136,95,233,292,203
106,308,223,-195,-48,279,-199,-128,100,245,316,235
130,314,205,-237,-47,275,-157,-127,104,230,295,213
107,340,190,-217,-44,284,-157,-126,90,233,303,226
122,314,195,-209,-43,250,-167,-115,95,228,295,214
112,305,194,-208,-28,250,-160,-122,99,231,306,202
103,294,209,-213,-49,258,-148,-117,98,238,274,204
110,311,173,-221,-44,255,-157,-98,97,249,259,193
102,311,174,-208,-38,219,-160,-129,83,236,243,225
81,286,189,-186,-70,225,-151,-109,92,219,277,218
91,269,197,-164,-27,221,-160,-88,100,210,231,185
88,248,169,-176,-44,221,-147,-119,77,205,231,173
95,275,186,-174,-23,238,-149,-120,65,205,234,158
111,261,154,-159,-22,201,-121,-91,69,181,211,172
83,230,131,-144,-39,224,-140,-96,73,169,216,156
87,242,160,-145,-47,211,-137,-84,72,204,186,185
73,225,151,-136,-35,205,-118,-75,93,142,203,164
76,215,147,-150,-31,191,-114,-77,58,179,209,148
73,217,118,-141,-31,168,-106,-105,70,148,177,136
50,215,124,-146,-28,167,-101,-83,71,153,183,149
74,206,125,-125,-31,177,-98,-76,64,143,205,149
62,193,118,-137,-43,170,-105,-78,40,147,167,129
66,162,106,-127,-29,131,-109,-87,57,142,185,128
75,184,115,-127,-42,148,-81,-55,49,134,157,118
94,163,113,-123,-45,132,-68,-65,49,114,136,130
77,167,94,-122,-31,154,-97,-81,10,94,149,115
65,126,91,-105,-23,130,-67,-57,64,106,148,95
46,123,105,-87,-18,96,-69,-45,47,89,121,98
61,139,87,-73,-34,95,-101,-50,36,93,129,89
40,119,84,-93,-17,106,-62,-44,53,106,121,91
55,135,65,-68,-34,111,-61,-45,32,80,103,61
59,116,75,-83,-33,91,-100,-42,42,64,111,82
35,94,74,-85,-30,71,-45,-26,38,87,96,64
35,95,55,-66,-23,74,-57,-45,19,61,96,87
21,84,54,-75,-19,84,-68,-36,7,59,75,36
48,76,51,-47,-8,78,-73,-59,37,39,79,64
23,95,53,-37,-10,59,-47,-34,23,65,86,38
0,79,51,-36,1,52,-59,-11,46,50,66,40
12,78,50,-52,-11,54,-10,-5,-1,54,53,40
7,68,38,-33,-3,31,4,-22,9,52,53,27
17,74,38,-25,-21,54,-44,-30,20,34,39,42
-13,38,32,-24,4,47,-12,-8,16,20,31,16
33,25,12,-20,-1,29,-4,6,8,41,39,33
14,55,34,-17,11,29,-20,-3,6,49,41,34
14,23,31,-16,-12,30,-27,-4,8,7,40,21
2,25,20,-2,3,19,-1,-19,8,30,30,27
7,22,12,-21,-17,34,-24,21,11,13,38,43
6,23,5,5,-16,20,-17,-4,0,3,0,16
11,-4,35,3,12,6,-2,-15,5,-2,32,33
50,9,25,3,-13,8,-22,-17,16,9,12,1
-9,13,15,-13,-5,1,-11,2,-5,-5,7,25
-2,-2,-2,12,-25,1,27,0,14,-13,29,-17
-2,10,25,-7,4,13,9,0,-20,-2,0,20
-14,11,-13,2,-10,14,-19,27,-10,-4,-2,-7
-13,7,-9,-19,-12,-1,-7,16,-4,20,15,-6
1,11,10,-14,-7,-2,-4,-11,13,-7,-11,-9
-6,4,4,1,14,5,16,-9,-4,6,0,-4
-20,-3,-6,-10,0,7,13,-10,-16,-19,-8,15
18,-21,-30,5,22,1,13,5,1,-13,13,-14
1,-28,-18,-5,4,-22,5,5,12,-15,0,-31
-17,-12,-19,14,-8,-20,6,39,8,6,-18,-31
-28,-35,-16,2,-5,-13,7,1,4,-10,-3,9
-19,-20,-11,14,3,-18,0,9,17,-5,-2,3
-6,-19,-18,21,-10,-22,4,18,-39,6,-12,-3
-15,-11,-8,17,12,-28,22,13,-5,-5,-29,-20
-9,-17,-8,9,11,-30,-5,15,8,-4,0,-6
-16,-17,-9,15,4,-9,-4,9,-10,-16,3,-18
9,-55,-8,1,-4,-35,20,24,-7,-8,-29,-21
-3,-17,-21,9,19,-31,11,26,6,-19,-36,-39
-16,-35,-22,22,2,-20,3,4,-8,-25,-24,-14
5,-43,-8,27,-8,-15,16,25,-25,-27,-38,-25
-9,-45,-32,22,4,-14,27,19,19,-28,-26,-15
0,-16,-19,20,27,-17,41,2,-15,-28,-41,-43
-19,-34,-1,44,-13,-33,-11,19,-26,-21,-20,-51
7,-55,-33,27,-4,1,31,26,12,-15,-14,-8
-23,-14,-49,27,8,-24,15,22,4,-33,-16,-32
-29,-28,-40,37,-4,-17,-1,27,-32,-15,-23,-21
-5,-16,-26,36,11,-25,22,34,-21,-17,-20,-17
-1,-32,-26,21,35,-49,9,10,-23,-29,-30,-18
-18,-47,-23,23,-1,-19,12,2,-3,-30,-33,-28
-28,-35,-34,37,16,-28,37,9,-9,-20,-47,-30
-11,-33,-43,19,-5,-20,23,7,-18,-16,-28,-45
11,-49,-31,44,-3,-23,10,6,9,-24,-7,-33
-7,-49,-32,33,-10,-16,11,17,-19,-21,-25,-20
-8,-38,-13,31,-3,-33,17,14,-9,-39,-16,-21
-34,-42,-12,22,3,-39,30,16,-16,-32,-47,-25
-7,-22,-36,28,9,-59,21,29,-14,-25,-44,-40
-5,-49,-26,25,-11,-44,-4,17,-11,-28,-46,-20
-11,-34,-26,57,32,-35,27,24,-26,-33,-33,-38
-19,-29,-18,38,9,-29,40,12,-18,-27,-39,-21
-16,-27,-8,25,17,-44,17,-12,-12,-39,-37,-47
10,-47,-40,50,15,-1,39,-7,-11,-32,-30,-11
-2,-32,-41,22,8,-39,37,7,-24,-51,-64,-32
-21,-46,-17,41,-13,-31,30,14,-5,-37,-61,-31
-10,-46,-15,18,29,-43,23,25,-12,-33,-25,-35
11,-44,-40,17,20,-29,2,7,-13,-38,-46,-24
-11,-38,-46,56,-2,-59,31,7,-5,-47,-66,-26
-4,-44,-23,36,30,-47,15,4,6,-30,-34,-12
-1,-47,-3,42,15,-61,30,10,11,-48,-44,-27
-8,-32,-44,44,23,-16,38,25,-28,-34,-29,-35
-1,-69,-24,12,12,-30,27,15,-22,-26,-43,-21
-6,-56,-27,21,-15,-38,27,18,-60,-31,-53,-28
-22,-41,-33,24,44,-34,9,11,-25,-11,-50,-23
-9,-31,-14,20,-15,-54,22,14,-29,-47,-53,-16
-10,-49,-19,55,1,-33,24,20,6,-52,-40,-41
-26,-18,-48,26,26,-32,29,21,17,-15,-41,-35
-38,-54,-27,19,-4,-53,48,3,-16,-39,-31,-31
-28,-39,-38,32,2,-66,30,8,3,-31,-47,-26
1,-48,-52,23,-2,-39,48,26,1,-41,-47,-23
-3,-37,-32,28,6,-29,26,16,10,-43,-31,-37
-28,-69,-29,39,9,-40,20,42,9,-53,-49,-35
-26,-37,-10,23,3,-40,27,-2,-19,-42,-65,-24
-8,-44,-39,37,5,-44,23,9,-27,-39,-44,-18
-1,-44,-21,19,10,-33,19,19,-21,-29,-30,-50
-27,-30,-21,28,0,-44,-2,14,-2,-30,-32,-46
-17,-34,-35,18,7,-28,6,34,-6,-30,-67,-40
1,-44,-17,10,32,-48,12,23,-9,-16,-37,-23
-14,-73,-22,29,-1,-33,39,8,-14,-8,-69,-18
-22,-62,-43,24,4,-15,36,-2,-12,-29,-37,-3
-15,-52,-11,23,6,-32,12,10,-44,-54,-35,-29
-6,-30,-28,49,-3,-30,28,20,-9,-19,-40,-48
-8,-51,-35,42,-7,-29,34,13,-25,-21,-48,-48
-10,-30,-36,30,15,-46,4,19,-8,-31,-48,-33
-21,-26,-9,24,10,-37,34,4,-7,-41,-31,-35
-18,-52,-19,3,-2,-51,28,27,-15,-18,-53,-26
-30,-37,-24,29,6,-10,3,23,-9,-27,-39,-43
-7,-39,-35,2,6,-38,10,19,-44,-13,-26,-33
-3,-35,-28,26,23,-48,-3,11,-16,-51,-39,-31
-7,-44,-24,1,-10,-31,-1,-1,-6,-11,-44,-6
-8,-39,-1,11,11,-57,25,4,-8,-43,-28,-23
-11,-34,-40,25,2,-32,16,10,-2,-38,-29,-22
-30,-48,-24,25,1,-28,11,23,-3,-18,-29,-36
-15,-36,-26,17,29,-39,16,30,-15,-35,-19,-43
-3,-31,-48,18,20,-40,33,17,-21,-1,-34,-39
-13,-48,-28,42,9,-34,2,45,4,-15,-29,-23
-14,-25,-16,25,19,-48,37,2,-8,-9,-21,-12
-16,-32,-25,17,-3,0,2,17,-9,-49,-16,-28
5,-31,-7,39,1,-13,6,13,-14,-30,-40,-22
-8,-34,-12,30,21,-35,25,19,-3,-39,-46,-40
11,-11,-27,26,19,-39,25,13,-28,-29,-11,-24
-14,-50,-34,27,-12,-31,26,21,-9,-26,-38,-34
12,-35,-14,26,24,-25,0,8,19,-10,-5,-26
-12,-31,-6,15,10,-26,11,14,-36,-29,-5,-32
-13,-23,-10,24,4,-20,11,12,-9,-5,-30,-40
-9,-16,-6,21,-5,-28,-5,13,-20,7,-24,-11
-19,-43,-16,17,17,-7,1,23,-12,-32,-9,-20
-7,-19,-13,19,5,-28,4,13,-25,-24,-18,5
-19,-26,-22,25,8,-17,8,8,-19,-19,-19,-19
-5,-22,-18,1,-3,-21,19,19,-35,-40,-25,1
-21,-18,-33,-3,-4,-39,30,-4,-13,-21,-30,-39
-13,-54,10,18,6,-5,14,0,-15,-18,-25,-2
-4,2,-15,13,17,-31,28,20,4,-47,-32,-29
-13,-22,-11,-12,-6,-28,23,25,-28,-10,-22,-16
-21,-15,-6,26,6,-14,24,-9,-23,-8,-25,-14
-6,-23,-16,13,-7,-21,-7,23,-4,-15,-23,-24
-16,-30,-17,32,-10,-14,12,-3,6,-14,-25,-29
-6,-17,19,35,10,-37,2,25,-2,-13,-24,-1
2,-31,-18,5,5,-21,2,4,-8,-27,-29,-26
-12,-21,-11,17,5,-20,5,-14,-12,-12,-17,-16
2,-38,-21,21,-8,-27,8,8,2,-30,-24,-9
-16,-8,-4,13,31,-25,9,0,6,-22,-40,-27
17,-14,-11,19,-6,-8,-1,17,2,7,-15,-15
11,-22,-21,-5,18,-15,19,9,-17,-6,6,-8
-7,-14,-11,-4,1,0,9,11,6,-2,-20,2
-8,-13,5,-8,-8,-6,-3,4,18,-21,11,3
-8,-14,-4,15,19,-25,12,-7,-14,-10,-13,-6
-10,-24,-13,30,-14,-27,14,5,-2,-31,-14,7
-17,1,12,7,-2,-3,4,18,1,-5,-7,-8
-5,-28,1,11,5,-15,-5,16,-2,-12,-2,-12
-5,-9,22,-31,0,-20,1,18,1,-2,-26,-4
11,-12,0,-4,-14,-6,15,13,30,-2,0,-9
-11,-2,21,12,5,-13,-13,0,4,-2,-1,-8
10,-2,12,14,0,-2,7,17,-13,-12,6,-2
-21,-23,-21,3,-6,-20,-9,-8,4,16,-13,13
-26,12,-3,20,-5,-8,7,-21,-13,-9,11,-2
2,-4,18,-7,12,12,23,4,-20,-16,5,12
-11,14,22,-1,-8,15,-8,7,5,1,21,15
18,12,-6,-17,13,17,-4,-1,4,10,12,-2
17,-7,10,-5,-5,16,-7,-18,13,17,25,17
1,17,-4,-3,-36,24,-3,-16,28,10,23,5
-1,17,17,-18,-18,1,-15,1,7,-2,-17,2
32,22,32,-12,-17,17,-22,-30,28,21,35,29
-2,-1,11,-4,15,-5,3,6,-19,34,19,24
12,20,25,-26,1,48,-29,-12,23,33,21,22
-16,13,32,-8,-4,13,-18,-22,22,34,28,37
18,54,34,-25,-2,24,-11,-10,9,15,17,23
31,34,49,-17,-12,49,-36,-16,13,40,45,50
24,45,36,-7,-2,45,-26,-35,42,47,65,44
17,71,32,-42,9,50,-20,-25,27,31,45,34
36,40,51,-38,-37,46,-37,-7,19,49,58,24
17,76,23,-35,-14,48,-43,-33,11,64,56,59
18,51,53,-55,-18,51,-20,-33,14,33,69,50
32,81,58,-64,-28,47,-40,-26,24,53,35,40
23,88,73,-31,-21,73,-51,-33,21,78,85,51
47,84,59,-75,-36,77,-23,-43,36,57,77,42
41,111,63,-65,-16,92,-64,-33,26,91,81,54
30,111,66,-71,-26,93,-54,-44,18,96,118,65
41,119,101,-89,-1,113,-42,-55,39,80,116,86
31,131,89,-90,-12,96,-56,-28,44,86,106,79
55,123,71,-69,-32,109,-72,-38,39,108,113,103
56,147,124,-107,-17,115,-83,-54,36,102,126,92
53,168,108,-86,-31,135,-71,-56,63,115,119,117
60,143,108,-96,-24,127,-83,-60,52,119,122,109
50,161,109,-114,-33,139,-111,-54,49,117,167,104
72,180,125,-125,-22,155,-93,-85,59,115,163,134
73,201,119,-102,-36,152,-88,-64,85,145,157,119
70,159,121,-120,-36,146,-128,-86,60,139,167,148
59,216,120,-151,-24,167,-100,-86,43,147,174,137
96,206,137,-166,-33,177,-108,-98,55,161,183,130
99,211,139,-152,-44,166,-109,-80,70,161,208,159
82,215,139,-167,-30,182,-120,-95,52,176,196,177
81,232,140,-137,-21,193,-118,-101,80,168,199,159
78,236,150,-160,-17,200,-142,-85,61,157,219,151
80,236,171,-170,-47,216,-140,-90,78,166,208,154
75,230,158,-153,-31,183,-128,-108,71,189,213,164
98,253,174,-163,-43,234,-145,-98,69,193,226,165
97,256,172,-173,-52,205,-137,-108,80,187,232,181
83,257,162,-182,-43,195,-137,-103,66,183,213,189
83,261,184,-170,2,230,-145,-99,80,190,240,162
105,263,166,-205,-38,212,-118,-114,93,181,246,167
105,247,185,-173,-44,239,-139,-103,74,199,239,174
104,264,192,-174,-55,236,-123,-95,83,179,216,186
94,272,169,-179,-23,207,-135,-111,79,198,213,175
88,279,173,-180,-49,231,-139,-109,72,198,229,174
86,247,179,-175,-54,218,-159,-100,89,218,257,179
100,283,178,-173,-53,223,-141,-113,94,211,249,170
83,264,166,-171,-16,221,-126,-104,82,203,225,172
89,255,180,-175,-29,211,-135,-91,44,187,236,164
84,258,150,-155,-52,203,-117,-101,92,203,220,172
83,249,172,-149,-22,176,-144,-120,61,181,212,159
64,237,134,-154,-44,180,-140,-79,82,173,218,157
72,202,144,-152,-31,200,-148,-100,67,160,199,164
92,245,135,-147,-29,174,-88,-92,49,184,181,153
90,204,120,-161,-41,182,-107,-98,40,156,206,173
71,197,138,-168,-43,181,-125,-80,81,159,174,137
65,206,134,-133,-17,190,-107,-99,61,131,192,148
53,197,134,-134,-22,148,-110,-84,61,160,177,118
64,194,118,-133,-16,149,-103,-78,41,131,177,149
47,162,102,-136,-37,154,-76,-52,61,120,154,126
54,169,121,-96,-23,131,-93,-86,40,137,144,114
52,122,77,-118,-33,128,-98,-76,53,111,151,115
47,161,99,-105,-50,137,-96,-70,53,112,141,104
46,135,114,-109,-31,133,-93,-56,47,128,136,98
25,114,87,-104,6,119,-76,-33,38,106,126,81
64,127,83,-75,-28,71,-85,-55,43,91,100,75
27,121,71,-98,-3,93,-42,-43,28,96,110,76
37,123,69,-71,-23,105,-63,-48,10,62,115,68
55,103,57,-74,-17,81,-42,-43,45,83,114,83
38,107,47,-64,-19,90,-56,-42,16,64,86,76
66,81,48,-40,-8,68,-53,-29,11,70,64,46
25,75,60,-49,-26,66,-54,-28,32,60,48,60
57,49,46,-48,3,39,-48,-39,45,64,70,28
39,75,66,-51,-14,61,-50,-39,12,68,80,40
17,52,35,-47,-23,46,-41,-15,22,39,74,39
40,77,30,-42,-8,61,-34,-33,-3,45,42,55
25,45,41,-18,1,34,-28,-31,0,42,48,26
8,42,52,-25,-18,41,-25,-7,34,5,61,38
18,41,19,-33,6,34,-15,-19,25,42,42,41
7,50,22,-29,-6,44,-7,-8,13,23,12,25
26,19,19,-21,-10,9,-19,-7,1,7,40,33
16,65,16,-4,-9,33,-16,-10,-12,27,8,19
-5,-3,28,1,15,15,-4,-10,23,6,30,28
18,26,8,-14,-10,16,-8,-19,5,33,14,21
4,17,12,-8,3,12,-18,-8,11,38,21,12
18,19,17,-28,-18,10,-11,6,8,4,31,10
-4,13,12,0,-20,22,-9,7,5,-9,13,14
22,31,23,-14,-10,7,4,-6,-13,23,0,23
3,26,13,-5,-3,11,8,-9,10,36,-1,14
16,37,8,-36,-12,12,-32,6,14,15,18,6
-6,7,20,-21,-15,7,-19,8,-1,30,27,-5
6,12,27,-1,-14,33,-19,-3,-1,30,9,5
-12,21,14,7,-9,1,-21,-25,10,14,17,-14
12,22,15,-6,-14,-17,-6,-9,22,6,10,13
18,-1,-7,-5,7,7,-45,-3,-19,-2,19,-12
4,8,-20,0,-5,0,9,17,-14,-16,-3,18
-3,0,-7,-5,-4,-6,17,16,-11,-19,1,2
-10,-5,-2,14,-7,-11,14,-3,-8,-28,-24,-19
-15,-48,2,30,8,-37,6,21,-17,-9,-28,-30
3,-59,-10,20,-3,-21,18,9,-21,-14,-43,-36
-21,-42,-16,52,-5,-47,41,23,-28,-12,-56,-39
-12,-60,-27,36,11,-40,29,20,-7,-35,-40,-23
-11,-60,-16,50,-4,-57,28,19,-46,-76,-58,-35
-28,-95,-22,59,8,-77,25,19,-38,-72,-59,-41
-54,-108,-56,73,3,-96,51,53,-21,-65,-84,-75
-44,-108,-73,81,21,-95,57,17,-33,-80,-102,-90
-53,-140,-95,82,27,-92,55,31,-42,-92,-105,-73
-51,-143,-78,83,25,-106,48,56,-62,-92,-111,-64
-49,-155,-91,107,33,-115,74,36,-45,-109,-145,-102
-34,-139,-100,88,39,-118,76,73,-55,-91,-134,-136
-49,-152,-96,89,23,-134,84,56,-60,-107,-139,-109
-59,-125,-85,114,11,-150,63,66,-38,-106,-132,-98
-41,-129,-93,89,9,-149,75,64,-48,-91,-122,-103
-63,-143,-73,94,29,-106,94,57,-65,-133,-105,-97
-49,-128,-69,67,5,-104,58,54,-39,-85,-120,-91
-35,-103,-76,52,14,-80,69,17,-32,-86,-70,-98
-23,-67,-39,40,0,-65,38,31,-24,-31,-83,-48
-21,-21,-31,10,2,-23,12,22,4,-42,-12,-31
17,35,22,3,-17,11,2,-23,-6,18,27,26
30,75,59,-36,-19,48,-54,-21,37,67,78,53
57,151,96,-98,-26,111,-74,-64,35,94,136,119
99,240,140,-142,-22,185,-123,-94,74,161,192,123
112,302,207,-199,-23,249,-156,-114,104,221,283,227
129,396,241,-262,-53,319,-213,-164,109,278,345,290
164,488,314,-329,-59,407,-259,-176,137,349,429,329
197,581,391,-396,-106,484,-306,-229,187,413,546,394
228,685,421,-454,-88,551,-369,-267,210,502,598,467
273,752,504,-522,-114,628,-431,-282,239,572,695,550
306,853,552,-579,-151,696,-458,-308,271,658,762,594
299,916,616,-610,-138,734,-502,-377,270,695,819,646
343,987,646,-672,-166,822,-558,-395,290,732,887,666
371,1016,674,-685,-147,854,-568,-414,282,771,934,712
366,1047,696,-702,-147,848,-561,-415,318,804,913,718
366,1068,684,-710,-155,899,-564,-420,299,783,951,746
359,1056,673,-699,-155,874,-579,-405,335,807,956,747
347,1015,633,-702,-146,835,-565,-416,329,761,930,693
325,945,637,-636,-139,787,-528,-380,291,723,861,690
299,913,573,-626,-128,744,-495,-361,285,652,822,630
299,813,516,-544,-114,686,-455,-338,254,590,708,561
276,717,482,-494,-105,597,-403,-277,226,544,666,509
244,628,407,-414,-105,521,-371,-255,182,471,566,416
166,494,319,-357,-56,429,-299,-195,165,376,478,369
154,415,257,-280,-58,375,-217,-180,140,314,366,292
101,318,206,-214,-42,269,-166,-151,84,227,271,205
88,242,129,-171,-30,189,-123,-108,65,144,199,155
70,128,95,-113,-17,121,-76,-52,46,115,135,100
31,92,45,-55,-16,47,-25,-13,0,49,48,39
-4,-5,1,-7,7,7,1,3,9,-5,-8,-7
-38,-76,-28,48,0,-47,54,19,-9,-47,-35,-57
-29,-123,-74,80,24,-77,40,50,-28,-85,-111,-64
-60,-171,-90,92,35,-116,75,91,-47,-110,-168,-98
