I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
113,273,172,-182,-54,215,-158,-92,90,211,245,190
91,254,194,-188,-54,232,-177,-108,58,214,241,183
91,266,188,-201,-30,244,-142,-104,88,195,254,204
105,291,173,-194,-48,247,-170,-110,96,220,265,200
118,293,205,-206,-52,241,-173,-114,102,233,267,208
110,302,208,-202,-37,248,-155,-118,95,234,302,223
103,311,198,-208,-34,266,-176,-108,91,226,274,215
97,312,219,-236,-66,257,-168,-103,109,256,292,235
98,340,222,-229,-30,265,-195,-146,115,234,286,241
123,341,211,-239,-57,279,-187,-154,113,246,282,240
131,360,218,-229,-49,310,-193,-123,89,250,327,227
120,335,236,-230,-49,302,-200,-157,94,276,303,225
110,378,211,-232,-52,287,-212,-140,110,267,313,250
135,350,228,-230,-48,323,-203,-124,109,270,324,242
111,364,219,-248,-65,311,-212,-143,96,282,335,255
119,388,219,-249,-68,298,-224,-148,108,293,336,247
136,381,243,-248,-57,315,-193,-135,133,281,330,250
103,353,274,-249,-61,293,-205,-134,116,292,343,264
135,384,275,-256,-64,313,-209,-127,106,286,326,270
124,394,271,-262,-50,318,-213,-148,125,277,360,271
133,382,243,-243,-59,315,-205,-157,89,292,335,260
131,385,225,-280,-48,312,-225,-157,93,286,336,273
134,365,267,-273,-48,331,-212,-152,105,266,323,285
140,375,234,-263,-45,305,-197,-142,135,298,314,262
122,368,264,-251,-53,325,-208,-155,99,281,351,274
147,356,240,-258,-58,307,-210,-138,131,287,363,273
138,360,239,-230,-71,315,-202,-130,90,269,341,231
138,361,240,-246,-46,302,-196,-127,108,272,308,258
141,352,239,-248,-51,308,-197,-137,95,277,320,242
135,349,238,-249,-58,301,-191,-172,116,263,324,256
134,345,206,-223,-72,290,-206,-139,110,272,315,274
123,365,236,-238,-56,283,-187,-144,113,258,311,238
103,360,220,-252,-51,280,-168,-142,116,236,312,231
116,366,224,-232,-56,286,-192,-130,104,261,291,249
106,321,214,-221,-45,277,-181,-140,99,230,285,222
96,328,205,-218,-58,278,-174,-115,79,220,305,246
114,318,216,-213,-51,254,-157,-117,91,224,290,217
101,303,208,-211,-52,276,-174,-116,83,242,260,232
93,292,202,-225,-36,244,-167,-128,102,223,265,204
90,305,194,-196,-37,228,-154,-132,94,211,270,195
103,297,175,-192,-60,249,-145,-108,103,220,247,200
101,302,182,-191,-56,240,-157,-104,81,200,265,202
110,256,161,-196,-39,221,-137,-111,90,213,269,174
91,278,180,-163,-39,227,-137,-125,69,183,227,205
101,246,144,-177,-43,191,-141,-89,76,174,212,185
102,231,150,-173,-37,200,-143,-77,80,205,217,185
96,245,113,-150,-15,191,-127,-98,98,158,226,168
50,225,131,-159,-61,172,-97,-97,83,152,222,153
90,236,139,-146,-41,194,-124,-77,36,139,200,128
77,186,128,-141,-37,169,-96,-76,44,159,196,164
74,212,122,-131,-33,150,-102,-90,54,129,188,143
71,178,141,-101,-40,154,-108,-88,66,143,154,126
68,172,116,-126,-37,159,-102,-79,54,128,165,132
64,147,102,-103,-22,151,-91,-61,46,120,152,117
53,170,98,-113,-29,138,-97,-75,25,104,152,126
31,149,107,-129,-25,113,-63,-44,56,101,133,120
49,160,89,-93,-15,103,-86,-66,46,127,149,92
38,140,81,-106,-18,129,-46,-61,34,108,124,89
58,116,91,-83,-8,102,-72,-46,32,92,123,91
38,107,77,-90,-18,96,-78,-31,39,88,96,78
40,98,61,-84,-43,93,-78,-60,16,97,104,89
26,88,75,-95,-2,92,-52,-37,22,82,86,63
28,102,66,-64,-34,69,-49,-26,25,68,91,56
31,75,58,-53,-35,70,-47,-48,38,71,78,79
11,74,64,-57,-1,67,-34,-39,13,46,80,51
30,74,65,-38,-18,88,-35,-18,5,44,46,55
22,64,54,-63,-7,54,-36,-33,19,54,57,44
7,62,47,-31,1,29,-46,-28,25,44,60,36
-10,63,32,-20,4,47,-15,-18,4,26,53,28
23,54,22,-36,-23,65,-31,-44,6,28,67,22
11,30,47,-14,12,51,-33,-28,6,43,23,19
7,37,20,-11,-1,34,-16,-14,4,6,50,33
9,15,18,-18,-23,15,-21,5,6,14,27,27
31,24,27,-17,-7,19,-24,-8,12,39,8,15
7,28,26,-12,-26,15,-21,20,13,-1,13,10
8,14,16,-23,-7,-2,-27,-18,6,5,30,15
-13,20,18,-6,4,-3,-29,-18,11,-6,2,-4
24,28,15,-12,1,27,-4,4,6,-1,-5,20
14,24,5,3,-14,-17,-25,-7,-10,22,-2,-1
14,-22,6,-18,-11,-1,6,10,13,19,15,2
1,-7,15,15,7,-8,30,17,8,3,-24,11
10,-4,7,-33,4,4,2,5,-4,-4,-11,12
3,8,5,6,-7,12,-3,15,-16,-6,-8,0
5,-12,-21,-9,8,-11,-6,8,12,-13,4,-2
-5,11,-6,9,-2,5,-3,-17,-8,15,29,-2
-22,-5,-2,1,-3,-11,3,-16,0,-8,15,14
7,-25,-27,5,8,-30,-1,10,-8,7,-37,-5
-29,-26,-1,13,-3,-13,22,12,-37,-17,-14,-9
-9,-27,-12,9,12,-7,8,18,13,7,-15,17
-9,-39,-9,13,7,-16,14,-5,-23,-45,5,1
-20,-24,-20,21,17,-16,6,22,-16,-12,-15,15
0,-5,-37,23,-10,-10,4,0,-1,-13,-21,-16
-10,-18,-25,26,-13,-38,24,15,-18,-18,-21,-21
-14,-9,-11,24,5,-9,17,7,1,-6,-25,-16
-2,-32,-32,9,-19,-19,-2,27,-1,-7,-26,-10
-15,-36,-9,4,19,-23,-4,25,-14,-47,-20,-17
7,-31,-24,22,5,-34,7,15,-17,-16,-12,-10
-5,-38,-26,20,-4,-30,2,-9,2,-35,-8,-28
-15,-4,-15,26,13,-26,20,31,0,-12,-29,-16
-33,-32,-6,27,-11,-16,5,2,6,-28,-34,-16
-26,-16,-18,-12,11,-17,25,12,-3,-25,-32,-23
3,-25,-8,34,17,-31,10,-3,-2,-27,-13,-26
-11,-36,-36,23,8,-39,20,19,-8,-14,-38,-17
-14,-17,1,33,6,-25,2,20,-28,-27,-17,-30
9,-23,-17,13,13,-42,6,0,9,-21,-52,-27
-26,-25,-4,38,0,-38,10,4,-17,-7,-18,-29
-17,-30,-9,5,0,-15,27,14,-18,-33,-20,-4
-16,-26,-21,24,18,-33,19,-14,-21,-18,-21,-5
-3,-23,1,19,16,-16,16,-9,-14,-11,-18,-21
-18,-9,-27,8,9,-31,24,15,-18,-24,-11,-4
-18,-33,-12,13,4,-26,24,28,-14,-23,-55,-8
-29,-35,7,34,12,-49,15,19,-46,-17,-45,-16
-1,-43,-36,29,11,-28,33,8,14,-25,-11,-15
0,-30,-18,12,-21,-15,15,11,14,-32,-20,1
-16,-24,2,19,-3,-12,12,-9,-4,-26,-34,-15
-8,-7,6,34,14,-40,32,22,0,-46,-34,-19
-25,-41,-36,34,-9,-3,11,8,-18,-23,-35,-21
-15,-53,-22,-6,-1,-23,11,-2,-9,-18,-14,-17
7,-34,-17,6,19,-24,21,13,-11,-33,-20,-15
-8,-30,-24,-4,-1,-19,7,5,8,-15,-25,-15
18,-36,-30,18,29,-29,30,7,-3,-32,-41,-32
-19,1,-6,35,-3,-36,16,21,9,-35,-22,-22
-2,-61,1,16,22,-13,22,0,-8,-25,-34,-38
-11,-39,-22,13,-10,-27,16,-9,-2,-26,-17,-21
-2,-32,-8,22,0,-23,14,5,0,-26,-13,-24
-9,-20,-4,17,3,-32,19,0,-25,-1,-16,-33
-15,-15,-2,10,2,-3,9,18,1,-10,-27,-20
-19,-24,-20,8,3,-38,39,2,-9,-10,-36,-13
28,-17,-24,8,0,-31,18,-11,-7,-18,-15,-25
-9,-27,-19,33,-5,-40,24,14,-8,-21,-20,-27
-32,-43,6,-4,-4,-24,34,36,12,-8,-31,-7
-16,-23,-16,23,-5,-24,4,6,-18,-10,-14,-17
0,-36,-24,35,3,-29,2,31,-3,-11,-20,-9
-14,-49,-28,14,-2,-22,6,9,14,-14,-25,-37
9,-32,-6,5,-10,3,6,-5,-4,-24,-16,-4
5,-26,-8,23,7,-22,13,13,-2,-27,-28,-13
-9,-21,-24,3,21,-13,17,-4,16,-19,-23,-17
-13,-20,-6,31,10,-28,-15,15,2,-47,-17,-3
-19,-18,-21,-2,-11,-16,13,16,-8,-33,-19,-14
-15,-1,-18,21,-9,14,8,-11,3,13,-7,-18
-24,-16,-15,19,2,2,7,24,-17,-28,-18,-12
8,-15,-31,10,7,-13,11,-12,3,-36,-21,10
13,-1,-20,11,16,-18,9,19,-7,-10,-5,-22
-21,-4,-28,3,15,-8,2,7,4,-17,-13,-7
-20,-27,-9,8,-12,-12,16,-17,-15,-24,6,-20
-27,-12,4,-14,-9,3,-14,0,-33,-21,-27,-24
-17,-26,9,2,12,-13,3,20,-13,-26,-7,6
-43,-16,3,19,3,-23,16,6,0,-11,-10,-40
-19,2,6,12,0,-24,21,1,-18,-26,-45,-17
10,-14,-13,20,-2,-19,-10,-5,18,-18,8,-21
-9,-19,2,34,0,-19,18,23,-21,-5,-2,-10
5,-30,7,14,-7,-29,-12,-1,-34,-3,-14,0
-11,-9,-33,11,-4,-2,24,-21,-2,8,-21,-11
16,-14,-15,19,21,-15,11,9,1,-14,8,-24
-2,-3,-8,22,13,-34,4,19,2,3,-6,-11
-9,-3,26,15,-13,-16,15,7,20,14,-25,-13
27,-2,-2,-8,4,-14,6,20,-16,-22,-27,-10
-7,4,-33,1,-3,-8,-6,7,-16,-15,-14,-10
-18,-11,-15,11,7,-10,-7,1,-21,-13,-13,-17
0,9,11,1,-14,-13,7,13,-3,-19,0,2
-3,-27,5,9,13,-19,35,21,-10,16,2,-1
11,9,4,-6,6,10,21,22,21,-12,-20,-4
-12,-17,6,6,-8,1,-10,1,6,-14,21,-2
9,-23,12,1,0,-4,-7,-8,-11,5,27,7
10,-3,-14,6,6,-2,-22,14,-30,12,0,15
-7,-1,-2,4,-14,0,-19,-5,11,-12,17,-1
4,15,-13,12,10,-12,-4,20,2,7,-9,-1
-8,-2,3,-5,-5,14,-17,-6,-8,-10,-12,-21
32,-5,-22,-11,-8,4,-7,-2,-9,8,28,14
-4,14,18,3,-18,15,-16,-20,-7,11,1,8
0,22,14,-18,14,17,-27,-19,23,30,8,28
-6,10,28,-3,-6,38,-38,-16,17,24,2,31
4,25,50,-6,-8,17,6,-23,-6,-5,32,49
10,14,22,-10,0,44,-2,-14,1,6,17,28
21,34,10,-15,-3,18,16,-15,1,17,35,35
6,37,27,-1,6,52,-25,-23,20,21,50,42
13,13,42,-35,-23,34,-2,-14,-10,27,48,38
0,54,40,-30,-4,59,-35,-38,-8,45,38,20
9,53,39,-17,-4,46,-12,-37,-7,47,69,51
55,50,14,-51,4,53,-32,-20,10,38,58,27
37,91,55,-56,-15,74,-33,-32,38,71,60,50
17,82,40,-58,-11,45,-41,-32,21,26,64,33
13,78,36,-53,-25,63,-61,-32,36,51,78,54
20,84,63,-70,-14,64,-35,-50,34,57,77,63
35,103,78,-77,-7,82,-58,-46,36,75,102,67
38,119,62,-63,-7,88,-59,-63,38,97,88,63
32,119,68,-100,-9,99,-37,-48,31,81,90,51
29,133,68,-80,5,115,-64,-50,42,107,108,87
65,124,96,-84,-22,94,-76,-56,37,97,127,93
56,142,77,-98,-5,122,-77,-55,37,120,117,113
49,166,86,-108,-20,118,-87,-42,51,113,126,133
54,165,95,-110,-30,123,-72,-59,56,116,140,80
54,179,116,-99,-6,141,-85,-55,50,115,145,134
28,178,134,-99,-18,154,-90,-83,59,151,169,102
68,206,115,-146,-17,157,-83,-98,69,143,178,133
57,190,117,-141,-39,153,-119,-85,61,159,192,125
60,197,130,-156,-44,156,-111,-71,72,128,178,139
67,198,143,-149,-44,183,-129,-80,77,172,195,137
86,225,153,-152,-45,177,-97,-135,77,160,211,153
66,226,151,-147,-42,201,-161,-85,54,158,198,170
65,244,135,-154,-31,186,-125,-94,66,178,216,172
91,233,140,-158,-13,210,-115,-98,80,173,211,158
94,224,148,-153,-17,202,-132,-103,98,171,232,152
75,247,159,-151,-22,200,-133,-96,81,162,212,163
94,238,168,-172,-38,204,-139,-95,78,197,236,186
84,243,179,-168,-38,207,-126,-103,61,200,218,169
92,264,160,-192,-34,233,-155,-100,82,193,235,159
73,257,168,-153,-23,211,-146,-105,76,203,226,185
98,245,176,-175,-62,189,-120,-114,81,201,235,162
102,249,147,-166,-34,186,-144,-104,90,191,234,177
94,232,153,-161,-32,199,-124,-94,97,199,219,196
92,227,165,-171,-31,207,-140,-101,68,192,224,171
38,246,156,-161,-42,205,-107,-120,70,179,228,168
85,248,117,-153,-51,210,-157,-75,75,192,222,165
80,233,131,-156,-31,192,-118,-65,78,170,210,133
76,210,141,-171,-17,183,-138,-90,56,184,196,133
68,214,138,-142,-47,185,-129,-81,63,161,182,151
73,206,124,-137,-36,192,-115,-76,77,148,177,149
75,199,142,-122,-42,158,-105,-93,67,151,185,151
64,175,120,-141,-10,180,-103,-84,61,139,175,151
58,188,135,-135,-37,123,-114,-77,61,134,178,123
75,171,107,-113,-20,115,-102,-87,35,141,163,123
44,150,89,-97,-48,154,-97,-67,50,111,127,104
66,132,95,-82,-25,129,-107,-67,33,99,145,103
53,130,99,-84,-3,129,-77,-45,38,121,119,125
38,126,73,-88,-5,106,-92,-61,15,91,147,129
41,129,117,-94,-33,114,-64,-78,47,79,126,96
30,126,54,-73,4,95,-70,-49,18,90,108,83
46,89,74,-73,-20,101,-82,-49,31,66,86,81
39,107,88,-65,-19,66,-36,-47,33,102,74,63
25,100,64,-64,-9,87,-63,-33,39,80,85,57
16,74,46,-49,-38,79,-66,-49,35,68,69,63
30,66,23,-58,-11,71,-58,-23,6,43,59,45
35,90,42,-37,-7,55,-33,-26,16,38,56,51
20,58,57,-43,1,66,-46,-19,19,61,61,63
24,62,20,-51,-16,53,-20,-31,36,51,20,41
12,44,39,-20,-13,43,-9,-12,12,36,33,37
16,39,45,-37,-24,41,-40,-15,-8,31,47,24
10,20,35,-12,-5,11,-37,-13,-1,20,38,33
15,30,33,-19,7,33,-5,-17,24,18,14,15
-8,14,18,-22,12,22,-13,-24,13,13,18,36
16,13,23,3,5,5,-33,-6,11,22,30,21
5,27,2,-27,6,23,-18,11,-2,10,26,18
10,11,16,-12,2,11,3,-2,5,9,-4,30
1,40,7,-36,1,7,25,2,-1,11,13,2
8,8,-11,-16,7,-1,-9,-24,23,12,-19,-20
-10,18,7,-5,-12,-1,-14,-5,1,3,7,-6
16,9,-25,-25,27,-10,0,18,-18,35,-9,-13
-20,-16,-2,9,-12,6,-4,-16,-17,22,-10,-17
-13,-29,-10,19,27,-16,-14,-5,-6,-5,-11,-1
1,-26,-5,7,13,19,8,-7,-4,-26,-1,-11
14,-12,-17,4,18,-5,5,1,-12,-37,-18,-6
-2,-2,1,36,6,-14,29,-23,-3,-12,-29,7
-11,-29,-14,11,11,-20,31,-5,1,-19,-26,-27
-28,-28,-19,39,0,-39,18,15,-2,-35,-23,-32
-16,-38,-31,20,-2,-42,36,1,-10,-3,-39,-37
-18,-19,-26,56,-3,-23,19,-4,-16,-58,-65,-46
-2,-70,-29,36,26,-58,13,19,-30,-53,-27,-57
-20,-84,-50,66,24,-92,51,25,-33,-78,-73,-49
-50,-92,-69,70,11,-83,62,40,-34,-73,-78,-53
-13,-105,-74,63,14,-79,92,62,-29,-70,-90,-91
-47,-148,-74,68,27,-100,38,52,-47,-96,-105,-81
-57,-133,-107,88,13,-101,75,29,-48,-88,-104,-103
-32,-151,-94,110,12,-134,106,67,-48,-126,-133,-97
-53,-152,-99,92,23,-138,66,59,-48,-118,-130,-100
-58,-165,-102,104,41,-121,91,60,-31,-114,-149,-99
-49,-139,-80,90,27,-117,78,58,-34,-105,-138,-93
-38,-124,-91,87,38,-94,65,28,-7,-99,-119,-99
-29,-109,-82,78,12,-97,61,63,-27,-99,-108,-79
-47,-76,-60,70,25,-63,53,15,-13,-90,-91,-52
8,-57,-33,14,8,-41,46,34,-6,-8,-56,-52
13,-7,-18,-9,2,-3,-11,-11,-10,26,6,0
18,57,66,-41,-14,65,-15,-23,24,52,53,55
37,143,98,-120,5,119,-74,-68,50,88,110,82
64,227,140,-136,-50,185,-114,-109,40,161,164,150
109,318,190,-206,-46,262,-172,-112,95,231,264,211
135,410,252,-302,-79,337,-225,-159,125,300,359,309
171,519,334,-348,-83,425,-299,-220,159,382,449,390
228,634,396,-440,-81,509,-318,-251,196,469,581,435
259,718,466,-494,-114,599,-394,-308,233,557,654,515
282,815,546,-542,-121,681,-448,-326,237,616,751,582
323,903,579,-615,-152,736,-496,-352,262,668,802,637
353,979,624,-653,-133,794,-536,-409,286,721,861,666
338,1011,665,-684,-144,857,-528,-382,285,742,912,699
352,1026,660,-709,-138,862,-552,-425,319,763,910,722
370,1020,668,-717,-162,881,-567,-432,307,773,920,723
360,1006,648,-703,-138,811,-550,-413,308,754,900,709
339,927,645,-650,-139,789,-531,-407,312,717,889,685
327,903,561,-612,-141,754,-481,-362,287,681,798,611
271,817,526,-559,-126,672,-423,-316,236,609,707,570
232,703,462,-497,-89,576,-381,-284,192,540,637,485
202,611,375,-412,-81,503,-324,-241,182,454,548,425
175,497,326,-347,-80,416,-257,-202,140,391,427,337
126,374,268,-263,-78,304,-199,-156,129,292,331,265
92,295,194,-197,-39,234,-156,-113,84,201,241,196
50,180,127,-105,-15,157,-100,-57,60,132,178,113
22,72,55,-62,-24,74,-52,-50,8,88,72,56
-11,28,-17,-16,25,-3,-11,-10,0,-5,20,-11
-20,-69,-40,46,44,-47,39,50,-24,-52,-54,-33
-35,-135,-98,72,26,-104,55,60,-29,-93,-126,-69
-66,-164,-113,115,14,-162,94,84,-73,-151,-144,-144
-74,-195,-122,122,27,-190,143,75,-61,-171,-187,-148
-86,-222,-155,153,15,-194,124,91,-60,-179,-224,-153
-76,-271,-162,155,33,-195,129,83,-66,-181,-240,-185
-82,-238,-170,149,34,-185,115,90,-68,-164,-209,-168
-62,-231,-160,152,19,-189,129,98,-57,-175,-230,-148
-89,-219,-156,165,7,-172,120,81,-65,-158,-179,-150
-66,-192,-124,115,23,-166,136,78,-58,-142,-187,-134
-57,-176,-106,109,19,-150,103,75,-46,-151,-145,-129
-59,-158,-136,89,33,-114,69,68,-50,-110,-153,-110
-39,-149,-82,100,15,-103,61,43,-36,-107,-106,-76
-55,-100,-90,63,22,-108,55,60,-32,-80,-116,-72
-5,-89,-41,48,-7,-53,44,6,-9,-68,-72,-48
-39,-63,-41,57,11,-54,56,39,-24,-66,-48,-60
-5,-33,-23,22,15,-29,37,19,11,-39,-43,-25
-24,-21,-15,38,6,-26,11,15,-21,-16,-24,-18
8,-15,-8,8,3,-14,-3,-5,-16,-10,-33,0
-7,-18,-5,9,-6,-12,-6,6,-22,5,1,1
2,-9,11,9,6,-10,-23,-9,-14,-2,-8,16
3,-9,12,1,3,18,-8,21,-7,21,-3,0
17,5,15,-5,-17,-4,0,24,5,2,18,0
2,37,31,-40,-8,1,-22,5,30,8,29,4
-29,19,-2,-11,-5,15,10,-9,14,20,22,44
-1,23,18,-19,-3,17,-19,-2,-14,13,38,21
11,26,8,-8,-8,7,-28,-16,0,0,21,20
5,35,8,-9,-6,14,-19,-21,-14,21,9,22
20,45,20,-46,-6,21,-23,-19,-9,45,22,16
24,30,34,-34,-10,30,-35,-33,0,27,36,8
10,44,8,-21,-2,33,-20,-35,17,21,34,18
-5,74,20,-6,-28,29,-26,-10,0,16,25,12
30,9,12,-38,-19,45,-4,1,-7,32,58,31
27,38,8,-28,-3,38,-20,-29,22,28,18,30
12,43,30,-47,-17,44,-42,-24,5,36,46,31
42,47,36,-33,-23,35,-24,-14,8,12,42,50
13,52,55,-36,-5,48,-24,-14,12,27,55,30
5,45,23,-36,-4,40,-45,-39,14,64,50,46
18,94,29,-44,-9,62,-5,-32,4,46,54,44
34,56,29,-35,-21,67,-24,-24,12,43,39,34
11,66,55,-52,-36,44,-31,-34,17,57,51,46
47,64,30,-30,-13,50,-30,-33,31,49,68,57
14,77,37,-35,-1,77,-49,-15,43,46,69,68
38,82,46,-36,-9,63,-38,-35,31,65,52,57
34,83,55,-51,-10,69,-42,-30,1,70,89,53
28,101,61,-64,8,65,-35,-21,22,60,80,69
44,88,55,-79,-23,71,-50,-50,18,72,72,57
15,107,55,-68,-18,96,-52,-32,35,58,73,70
51,82,74,-86,-16,82,-65,-48,36,89,86,57
36,118,73,-86,-18,84,-59,-68,29,103,93,56
32,118,63,-50,-33,97,-73,-46,27,54,95,89
50,124,97,-81,-41,73,-73,-51,49,94,103,86
56,126,99,-91,1,102,-59,-47,44,103,105,85
55,127,84,-94,-23,121,-82,-40,44,89,116,108
72,109,78,-106,-36,118,-77,-67,57,124,141,85
63,138,111,-88,-23,118,-77,-53,22,92,138,115
68,149,116,-100,-10,144,-87,-59,33,110,138,122
49,150,105,-119,-25,124,-101,-61,46,136,141,121
60,172,101,-107,-29,115,-97,-70,55,134,142,116
68,170,131,-107,-21,135,-81,-66,27,144,164,105
64,189,108,-117,-57,154,-87,-86,72,152,154,131
71,184,140,-135,-30,163,-109,-78,48,153,172,117
75,205,125,-133,-44,171,-122,-96,80,150,180,149
83,209,132,-133,-34,175,-135,-82,62,136,166,156
75,215,144,-139,-46,177,-120,-95,54,176,201,154
75,213,152,-156,-35,163,-128,-88,76,152,216,155
72,251,122,-151,-50,196,-131,-94,79,147,221,168
75,240,163,-176,-23,185,-139,-92,77,175,208,150
103,239,161,-166,-49,204,-122,-99,75,190,271,187
91,279,159,-188,-25,222,-134,-113,111,191,200,191
105,262,172,-179,-35,223,-140,-115,98,211,242,190
83,270,160,-166,-66,226,-134,-108,87,210,239,205
78,292,186,-203,-55,210,-162,-84,77,217,264,213
92,282,183,-185,-23,260,-180,-127,82,236,253,220
122,300,213,-232,-43,263,-172,-133,91,236,298,232
124,295,202,-211,-56,257,-185,-139,107,250,278,234
118,303,224,-223,-45,273,-186,-134,116,238,293,214
107,334,212,-224,-59,272,-179,-129,120,259,304,251
118,339,209,-224,-71,271,-178,-133,110,247,297,235
119,365,256,-219,-55,293,-191,-156,112,273,324,232
121,379,224,-243,-26,285,-209,-154,111,265,303,227
98,368,217,-244,-62,314,-195,-136,118,264,333,242
120,377,222,-243,-63,323,-243,-156,101,277,334,291
130,365,243,-273,-77,285,-195,-153,118,276,333,261
153,380,260,-263,-64,326,-194,-170,121,285,336,282
139,393,235,-270,-52,300,-213,-156,113,289,351,284
156,409,276,-284,-62,328,-216,-159,129,295,363,287
