I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
16,99,52,-44,-7,77,-37,-30,36,87,67,55
31,96,58,-72,-11,78,-65,-38,18,80,109,47
15,101,73,-65,-21,75,-60,-46,29,63,91,71
29,110,67,-63,-22,104,-64,-50,23,96,98,54
59,119,68,-75,-25,111,-81,-47,32,87,115,70
55,114,69,-95,-25,119,-59,-57,65,94,108,94
49,140,82,-86,-29,130,-65,-77,53,116,117,74
63,158,108,-121,-18,127,-82,-51,37,104,137,101
52,183,117,-134,-31,151,-58,-60,62,114,151,140
70,168,115,-114,-37,166,-97,-78,70,143,161,116
55,177,121,-141,-29,154,-122,-63,49,130,164,113
72,212,127,-131,-29,156,-108,-87,60,160,176,127
100,224,137,-166,-16,179,-104,-92,79,156,172,159
48,200,143,-160,-46,201,-115,-92,73,154,188,169
70,230,146,-166,-33,181,-118,-80,70,173,207,155
72,221,153,-153,-37,186,-129,-92,89,159,215,179
93,267,165,-158,-38,224,-147,-100,58,183,244,164
85,253,181,-177,-36,234,-141,-100,66,176,244,171
94,297,157,-204,-45,237,-158,-117,80,203,250,216
95,306,174,-185,-53,231,-138,-103,78,208,252,188
112,297,188,-204,-55,228,-163,-144,95,198,264,193
102,305,193,-215,-49,230,-166,-127,104,230,284,224
105,298,205,-212,-57,276,-204,-107,91,235,280,210
103,306,212,-207,-53,266,-189,-125,92,248,284,222
110,310,218,-226,-46,270,-187,-137,102,251,275,223
114,351,223,-239,-62,257,-181,-138,110,264,315,227
132,334,249,-237,-32,284,-188,-116,119,276,315,251
101,335,244,-235,-33,281,-193,-168,93,271,298,225
133,376,241,-244,-58,281,-188,-137,94,282,312,254
126,359,223,-251,-41,282,-180,-124,88,270,324,256
111,360,241,-270,-65,291,-203,-143,90,274,323,245
111,365,232,-212,-61,306,-212,-159,122,289,338,246
132,365,243,-257,-53,318,-207,-150,126,276,332,275
141,371,274,-249,-69,291,-204,-172,116,255,335,263
117,370,246,-251,-65,299,-206,-136,115,292,323,224
132,388,251,-252,-55,277,-219,-181,114,305,326,269
143,368,245,-263,-39,299,-192,-155,137,267,345,254
140,372,223,-265,-57,334,-211,-140,124,272,329,255
130,382,225,-289,-43,318,-226,-137,108,272,328,249
116,373,225,-261,-56,317,-193,-155,100,276,331,267
125,370,241,-242,-47,299,-192,-141,105,275,334,272
106,368,246,-230,-49,282,-195,-152,102,262,324,253
135,351,224,-258,-60,289,-164,-152,108,276,313,246
112,350,208,-238,-41,280,-187,-158,111,266,309,253
105,356,224,-252,-45,270,-209,-144,108,258,303,226
145,325,238,-213,-53,261,-194,-138,87,243,310,208
115,339,231,-215,-60,279,-177,-156,103,255,275,243
117,317,205,-218,-57,263,-165,-135,117,240,309,218
132,311,217,-220,-52,270,-179,-120,120,226,304,227
101,307,218,-214,-52,250,-179,-123,100,238,275,187
120,300,216,-194,-32,242,-180,-130,92,222,262,194
82,281,182,-185,-43,262,-166,-116,75,216,259,200
86,291,205,-190,-35,218,-179,-117,100,210,237,174
85,272,170,-161,-60,226,-154,-135,82,185,213,203
115,271,169,-172,-26,219,-121,-79,78,184,207,181
93,250,166,-152,-50,193,-134,-94,63,202,228,164
88,235,158,-172,-57,187,-139,-75,89,185,211,193
83,234,140,-149,-65,204,-117,-113,86,151,191,174
75,217,116,-140,-20,157,-122,-86,54,167,159,133
69,195,137,-144,-24,151,-103,-76,37,138,169,140
42,202,100,-158,-41,155,-85,-97,71,134,179,134
53,162,128,-105,-35,147,-107,-81,60,110,158,119
46,167,121,-141,-17,156,-98,-63,59,147,163,122
76,172,87,-107,2,153,-74,-50,43,117,131,88
45,135,89,-100,-4,128,-72,-43,12,131,146,115
34,121,89,-97,-16,98,-83,-34,36,105,106,101
51,133,91,-62,-20,105,-91,-38,50,73,118,78
36,98,67,-66,-33,89,-41,-57,21,69,101,105
23,98,58,-54,-37,95,-69,-57,10,62,96,70
34,75,58,-56,2,74,-40,-48,47,57,60,47
23,76,62,-59,-19,80,-37,-37,19,56,73,73
28,73,32,-26,8,76,-52,-53,13,55,98,63
26,62,76,-39,-41,58,-15,-18,18,40,53,30
23,44,5,-65,-25,49,-34,-29,-4,37,34,31
40,48,30,-22,-20,45,-30,-29,31,46,41,19
24,57,46,-35,3,30,-23,-10,23,31,32,23
31,57,14,-20,-20,38,-8,7,-1,15,49,36
10,50,12,-16,-10,33,0,-2,0,24,36,30
23,15,-10,-5,-14,4,-9,3,-1,10,13,24
27,1,23,-14,14,27,16,-8,-4,14,29,-9
10,-4,4,-13,20,-9,17,-11,-1,-12,3,-18
-15,6,9,7,14,-6,-2,-5,-12,0,3,-11
-10,-8,-9,-10,-8,-4,11,-8,16,10,-3,15
6,-18,-18,-9,-7,3,9,0,-1,-9,-11,-18
-20,-16,-7,4,-19,-56,10,-4,16,-34,-15,-11
4,-20,-19,8,-10,-45,24,17,-10,-16,-17,-30
-4,-23,-3,15,27,-25,10,20,-28,-20,-17,-30
-16,-45,-26,24,-8,-5,3,9,-4,-19,-17,-18
-4,-32,-10,19,18,-17,14,18,-27,-15,-30,-26
-26,-19,8,7,16,-25,36,41,-17,-20,-34,-33
-16,-48,-39,49,-1,-21,9,-5,-4,-31,-20,-34
-19,-33,-36,23,-2,-30,34,9,-24,-14,-31,-26
-11,-24,-23,13,8,-62,21,15,7,-14,-21,-24
-19,-53,-21,18,8,-28,29,10,-15,-24,-40,-24
-18,-50,-42,22,-17,-32,6,26,-12,-22,-49,-23
-30,-55,-9,25,-4,-43,24,46,-23,-25,-41,-46
-31,-61,-46,23,13,-41,3,32,-14,-40,-53,-31
-16,-44,-34,20,18,-45,31,26,-33,-28,-26,-24
1,-38,-34,34,16,-49,26,34,-18,-20,-33,-21
-3,-56,-28,56,7,-42,23,15,-25,-31,-47,-38
-39,-43,-36,22,20,-34,17,33,-28,-21,-40,-13
-11,-77,-24,42,12,-31,41,18,4,-40,-18,-44
-20,-45,-28,42,0,-46,54,23,-20,-34,-31,-10
-13,-25,-47,41,12,-76,44,39,-37,-32,-45,-25
-41,-56,-41,47,4,-45,31,33,5,-37,-41,-34
-19,-42,-44,37,-14,-33,23,45,-16,-43,-60,-31
-21,-48,-20,36,-8,-54,28,5,9,-39,-21,-45
-28,-35,-22,35,0,-69,43,22,-12,-59,-46,-33
-43,-48,-19,13,29,-42,30,23,-18,-49,-62,-21
-26,-68,-33,34,-5,-50,43,36,-29,-24,-44,-26
-17,-60,-52,46,24,-61,32,28,-21,-61,-64,-45
-28,-42,-49,27,15,-39,29,12,-7,-36,-40,-53
-30,-53,-56,57,11,-35,46,8,18,-47,-27,-40
-27,-66,-26,26,6,-37,18,0,-9,-42,-55,-31
-16,-28,-32,46,-6,-35,36,13,-3,-46,-46,-28
-10,-50,-48,12,3,-52,52,23,-9,-26,-43,-52
-13,-45,-34,14,19,-23,42,22,-3,-16,-20,-12
-23,-69,-40,27,5,-35,20,18,4,-36,-61,-27
-9,-39,-36,53,6,-36,38,-7,1,-7,-47,-35
-22,-41,-12,33,1,-29,44,15,-19,-43,-27,-49
-24,-41,-32,1,9,-33,32,25,5,-34,-16,-28
-17,-48,-9,17,-20,-25,0,31,-21,-29,-40,-47
-2,-39,-24,14,4,-16,-17,8,-26,-17,-43,-19
-19,-23,-34,29,-8,-11,6,3,-21,-21,-8,-10
-12,-15,-23,7,1,-27,33,16,-11,-16,-39,-11
3,-4,3,0,-2,-39,11,-6,-19,-26,-29,-29
2,4,-2,18,16,-4,6,-2,6,-6,-17,7
-5,-6,2,-9,8,-5,11,-5,-3,-3,-21,8
-6,-2,10,-5,16,5,-26,-7,29,20,7,-3
8,10,16,-7,-3,11,-14,-10,9,3,25,7
2,9,20,-7,-20,-9,-2,-20,14,17,11,19
4,22,18,-25,-21,12,-7,-16,-1,29,31,5
32,42,14,-24,7,17,0,2,18,35,5,7
24,26,20,-28,2,26,-46,-28,-6,25,24,26
22,41,15,-27,-4,42,-14,-6,4,44,24,38
24,75,32,-51,11,55,-22,-20,39,35,44,45
15,85,42,-38,-21,37,-45,-39,15,43,53,60
14,78,47,-41,-20,72,-35,-28,22,65,62,75
29,93,75,-57,-9,75,-57,-35,19,76,99,55
46,94,63,-58,1,100,-60,-43,10,73,100,49
36,119,83,-94,-21,100,-33,-38,30,100,94,64
25,113,58,-78,-22,104,-78,-49,35,110,125,96
58,153,75,-89,-17,112,-86,-50,45,108,121,87
50,161,103,-87,-7,118,-87,-62,47,105,133,108
47,154,125,-113,-41,139,-85,-48,29,131,128,129
62,185,115,-131,-21,151,-110,-79,57,135,141,120
72,151,94,-102,-25,147,-108,-79,57,146,176,95
53,178,124,-122,-13,147,-115,-78,58,132,165,140
68,204,147,-139,-22,177,-117,-73,80,157,189,141
74,180,123,-125,-26,160,-95,-73,43,158,166,142
72,216,150,-143,-18,172,-127,-90,48,168,186,127
65,220,152,-130,-33,169,-93,-67,60,162,210,161
72,210,128,-163,-30,172,-130,-112,59,166,197,152
80,232,156,-142,-30,190,-142,-82,70,154,201,153
89,236,143,-157,-35,183,-103,-107,74,188,206,161
61,232,166,-143,-40,184,-113,-81,74,173,200,168
76,217,150,-161,-24,167,-142,-84,64,189,215,147
74,211,131,-149,-12,168,-117,-81,49,170,189,134
77,198,141,-144,-34,186,-129,-78,84,170,179,147
61,197,146,-134,-43,173,-131,-101,38,158,199,146
67,227,127,-144,-19,169,-116,-96,69,163,172,147
83,192,134,-132,-46,171,-109,-83,60,177,196,174
76,195,106,-96,-27,169,-101,-84,46,157,170,124
70,182,141,-118,-27,165,-101,-78,47,161,167,121
70,178,121,-100,-21,150,-121,-74,47,151,145,97
37,167,124,-99,-38,136,-91,-61,32,138,145,118
42,162,111,-81,-11,122,-81,-64,46,116,130,97
58,124,92,-103,14,130,-85,-43,34,123,141,90
59,137,77,-84,-37,115,-68,-47,27,103,130,99
34,128,86,-83,-19,120,-61,-41,37,95,109,85
31,116,80,-85,-40,75,-59,-33,28,109,106,63
24,87,66,-55,-4,85,-60,-51,18,81,66,86
19,100,59,-45,-15,92,-41,-41,43,65,70,53
14,77,44,-48,-5,63,-46,-19,32,36,62,77
1,80,42,-68,-8,70,-30,-33,19,64,74,40
28,67,36,-39,-18,44,-24,-25,7,54,46,31
40,57,47,-33,-17,24,-38,-26,50,50,49,30
25,57,29,2,-29,34,-26,-32,10,43,18,31
2,37,30,-24,8,44,-44,-27,28,13,42,28
18,48,-6,-6,-3,18,-34,-14,3,19,30,20
8,48,18,-2,-13,25,-20,-5,5,21,24,16
0,30,-8,-35,-4,6,-18,-13,0,21,24,17
-6,-4,8,-11,1,-13,6,4,35,12,8,-21
-9,20,10,-5,17,-1,7,-1,12,12,-10,-2
-3,13,7,18,9,-7,-7,-5,-31,-12,-1,-18
24,-15,12,21,0,-15,-6,3,-14,-3,-10,6
-6,-13,-19,13,12,-21,-10,10,-11,-11,-51,-5
3,-30,-20,10,20,-28,9,38,-7,-2,-14,-23
-25,-37,-22,-7,7,-17,28,35,-10,-10,-49,-38
-32,-34,-17,35,12,-9,41,5,-29,-57,-28,-33
-29,-56,-34,41,13,-35,23,-4,-53,-46,-53,-43
-26,-83,-41,50,29,-20,44,46,-22,-39,-87,-29
-19,-78,-39,55,3,-71,40,45,-34,-68,-97,-66
-15,-124,-66,101,23,-85,37,50,-28,-84,-108,-77
-41,-132,-78,79,24,-110,66,50,-31,-106,-118,-87
-50,-184,-115,98,26,-121,90,54,-39,-110,-152,-118
-44,-151,-101,111,28,-152,91,88,-53,-157,-146,-125
-81,-195,-139,115,30,-156,98,88,-36,-120,-167,-122
-63,-182,-123,131,35,-166,107,56,-53,-122,-161,-123
-65,-174,-114,129,15,-120,85,74,-45,-168,-187,-123
-63,-168,-125,128,30,-135,120,63,-42,-129,-151,-122
-73,-141,-88,109,52,-140,82,58,-25,-106,-132,-118
-55,-119,-99,81,10,-92,52,44,-39,-79,-115,-86
-39,-63,-56,62,-9,-60,40,18,-5,-53,-69,-44
-6,-9,1,12,13,-29,16,5,-8,-17,-27,-14
11,59,53,-43,-26,53,-30,-36,12,42,59,51
70,144,98,-122,-23,119,-98,-55,29,79,133,93
98,238,128,-188,-31,179,-126,-121,76,199,219,183
149,360,227,-271,-42,296,-208,-129,109,277,283,265
174,493,302,-315,-68,398,-284,-182,135,356,445,349
204,594,398,-401,-90,495,-334,-245,181,448,560,429
252,736,462,-498,-100,621,-404,-282,222,558,638,536
301,832,531,-542,-138,709,-455,-345,261,617,770,582
321,935,592,-642,-128,778,-527,-358,284,696,832,642
329,1010,660,-667,-149,842,-543,-427,309,736,863,695
349,1037,641,-713,-144,861,-562,-411,306,756,934,706
356,1037,663,-704,-148,858,-586,-423,313,772,944,711
353,1009,644,-708,-153,859,-543,-393,296,755,909,714
330,963,615,-641,-121,794,-505,-369,275,713,839,670
302,850,543,-586,-107,744,-468,-336,268,646,795,600
261,753,497,-495,-106,638,-407,-294,213,569,666,516
220,641,398,-413,-54,524,-348,-261,187,468,578,433
191,514,320,-353,-53,419,-264,-176,150,376,446,345
109,356,242,-234,-57,298,-191,-123,110,259,310,276
92,241,158,-181,-17,210,-122,-81,81,185,192,149
53,101,83,-90,-5,93,-32,-49,18,96,106,75
-5,-14,-2,-21,-6,4,-23,9,-5,-16,18,0
-33,-92,-19,52,-1,-64,36,45,-39,-51,-80,-66
-44,-136,-112,89,18,-114,74,65,-33,-111,-135,-98
-75,-214,-113,123,36,-167,78,85,-73,-141,-186,-142
-77,-214,-160,165,18,-219,144,84,-83,-179,-213,-157
-115,-248,-177,174,43,-200,142,114,-90,-177,-240,-188
-83,-260,-176,170,26,-247,144,108,-78,-186,-233,-177
-102,-273,-182,176,42,-225,132,120,-78,-208,-250,-184
-107,-240,-192,184,24,-181,146,86,-73,-194,-238,-168
-87,-232,-146,164,18,-174,127,91,-68,-144,-191,-148
-68,-195,-149,134,19,-167,102,89,-76,-143,-175,-144
-59,-160,-92,110,34,-149,104,52,-60,-143,-153,-139
-51,-119,-91,106,21,-110,87,54,-25,-95,-125,-96
-26,-121,-96,51,20,-110,59,25,-25,-76,-97,-61
-42,-67,-57,61,16,-80,49,41,-22,-62,-60,-60
-26,-46,-47,26,10,-43,24,35,-38,-45,-74,-55
4,-53,-30,30,6,-51,47,35,-17,-21,-47,-22
-24,-32,-3,13,-12,-6,13,19,-3,2,-39,-17
-13,-12,-21,17,2,-10,-2,-7,-10,-15,-16,-3
2,4,-3,16,-17,-13,15,3,-2,14,-17,-6
-12,4,-16,4,14,-9,-25,0,-18,5,-25,5
12,19,10,-12,8,22,-3,-30,-10,9,10,-7
-17,-12,-13,-15,-26,12,14,-21,27,4,7,18
-6,1,0,-13,13,22,-10,-3,32,-20,6,-2
6,-6,-6,-23,-2,5,-11,-23,23,-10,11,17
-5,29,28,-38,4,16,-17,16,10,24,18,-4
32,36,4,-15,-10,19,-18,-13,10,15,13,46
12,26,38,-16,3,32,-12,-12,6,33,24,29
21,36,37,-25,9,30,-2,-31,-2,48,78,30
7,33,32,-14,4,42,-42,-17,2,49,54,14
18,73,25,-45,-5,40,0,-37,4,21,61,36
22,31,41,-30,-19,49,-17,-17,1,40,58,38
20,36,44,-48,-11,48,-14,-14,10,56,58,25
28,51,44,-40,-12,69,-16,-26,-2,57,40,75
56,90,47,-35,-2,71,-33,-32,20,80,47,51
34,102,39,-67,10,87,-63,-56,40,55,66,41
43,74,76,-59,-29,72,-66,-56,20,60,95,40
25,98,76,-71,-16,84,-59,-37,20,76,84,44
47,102,77,-70,-4,77,-45,-33,27,71,82,67
32,104,52,-82,0,95,-72,-50,40,66,91,60
29,115,74,-104,-19,91,-71,-51,37,95,105,78
56,134,94,-90,-21,108,-68,-58,40,87,86,90
60,132,103,-92,-11,112,-76,-38,46,92,124,111
49,135,107,-110,-3,121,-87,-57,47,127,122,79
51,159,105,-103,-12,141,-60,-61,47,111,130,111
60,161,105,-115,-30,168,-87,-46,51,125,130,113
48,175,106,-113,-13,149,-112,-75,45,119,191,109
72,161,108,-139,-34,163,-102,-71,72,137,158,116
72,193,155,-143,-58,168,-110,-79,33,163,181,154
58,214,151,-144,-49,164,-112,-82,69,162,189,137
89,216,149,-155,-26,172,-131,-97,56,173,186,170
82,221,150,-174,-43,189,-120,-68,79,169,219,153
79,222,156,-158,-30,207,-131,-88,57,175,221,156
84,235,168,-175,-46,203,-125,-96,77,196,227,187
87,268,176,-170,-37,224,-129,-120,76,167,231,200
128,278,169,-185,-46,210,-152,-115,69,201,248,196
112,284,172,-204,-58,240,-167,-110,95,203,255,209
110,302,172,-181,-42,236,-157,-118,106,224,274,226
119,325,182,-224,-49,243,-165,-132,99,213,261,220
107,317,183,-202,-48,251,-169,-122,81,235,297,221
114,328,219,-221,-68,259,-169,-129,101,209,289,218
114,332,212,-222,-62,269,-172,-140,83,256,306,216
115,354,235,-242,-51,299,-200,-140,100,253,331,261
121,363,250,-253,-61,295,-211,-126,106,252,328,251
87,370,246,-266,-72,302,-198,-143,90,274,316,270
135,391,240,-250,-52,311,-209,-157,117,291,337,287
143,381,226,-288,-44,315,-200,-152,102,280,342,244
141,384,221,-281,-44,327,-209,-166,102,297,370,288
152,386,259,-258,-58,310,-211,-149,129,310,349,267
151,402,252,-263,-63,334,-207,-162,117,296,365,268
145,397,261,-300,-50,333,-228,-159,105,298,359,278
134,397,246,-281,-75,327,-228,-163,124,308,368,280
132,397,284,-287,-65,321,-237,-169,108,304,371,281
127,413,263,-304,-46,341,-235,-172,110,280,366,311
139,416,259,-300,-70,328,-202,-166,137,312,372,284
141,415,281,-292,-43,350,-204,-154,116,302,368,279
135,420,265,-274,-42,344,-226,-155,115,327,352,292
147,404,252,-299,-71,334,-233,-173,128,296,370,284
132,407,302,-252,-74,343,-223,-191,116,294,371,286
164,402,275,-282,-70,333,-225,-147,114,276,382,293
146,399,277,-289,-53,326,-236,-154,121,310,352,272
137,405,262,-259,-73,345,-228,-156,117,307,360,279
139,402,253,-259,-53,311,-234,-179,124,289,378,277
142,373,254,-275,-61,317,-229,-162,125,294,351,298
144,382,231,-265,-51,309,-221,-138,115,300,364,266
124,376,241,-258,-78,321,-215,-148,132,287,330,260
128,366,235,-253,-78,302,-203,-151,123,268,324,262
110,342,241,-261,-51,294,-181,-159,96,278,349,245
136,349,222,-256,-50,274,-217,-155,109,284,328,250
111,364,246,-237,-52,282,-169,-144,107,274,301,234
109,328,232,-233,-40,278,-170,-136,103,244,323,220
137,313,231,-226,-47,301,-184,-121,69,258,311,222
109,320,194,-209,-31,261,-173,-119,87,229,278,228
126,314,197,-202,-31,265,-148,-146,82,240,272,219
108,291,195,-228,-46,259,-156,-92,83,215,250,203
81,296,178,-201,-41,246,-156,-120,74,220,255,198
91,281,173,-184,-47,229,-161,-134,91,182,241,205
71,266,174,-176,-62,225,-146,-98,74,211,215,201
80,253,165,-175,-26,209,-134,-107,71,180,219,192
82,255,164,-163,-31,198,-124,-102,60,172,226,158
85,243,162,-147,-39,198,-138,-82,85,176,196,152
81,222,151,-140,-33,174,-121,-102,82,159,213,146
70,209,119,-136,-16,153,-131,-98,39,148,202,131
63,185,134,-120,-26,161,-107,-84,75,173,183,163
43,189,129,-125,-32,167,-111,-62,40,123,174,121
46,177,94,-103,-40,154,-101,-94,68,126,154,126
28,185,94,-110,-7,128,-112,-73,42,121,154,111
46,150,91,-98,-30,142,-87,-71,41,105,132,126
57,136,90,-102,-9,119,-85,-56,33,97,135,90
27,135,119,-113,-12,113,-65,-37,46,118,127,110
43,121,91,-91,-12,113,-51,-58,56,102,102,101
55,120,93,-96,-18,104,-85,-42,42,118,110,83
54,118,54,-67,4,103,-59,-48,34,73,115,77
25,98,66,-47,-17,78,-53,-42,21,91,138,70
41,100,52,-45,-21,80,-61,-64,47,59,86,80
15,87,52,-57,-14,76,-56,-14,28,76,55,59
26,73,57,-68,-29,75,-55,-56,34,51,86,54
15,53,64,-46,-27,63,-51,-31,17,48,65,40
0,51,47,-34,-15,64,-50,-21,34,58,75,48
15,55,32,-28,-13,39,-7,-37,21,44,59,51
32,47,39,-40,21,41,-32,-25,24,50,47,66
24,42,41,-38,-16,51,-40,-4,14,41,20,30
27,37,18,-37,-5,46,-16,-6,3,55,42,23
17,39,18,-6,1,31,-25,-5,2,17,36,22
11,35,21,0,-3,22,-21,-6,7,18,18,39
26,41,24,-25,-26,21,-39,-10,5,21,32,-5
16,38,-12,-33,-6,14,-12,-15,7,24,28,11
11,11,7,-28,-10,18,-13,4,15,13,23,18
7,16,0,-14,10,22,-10,-4,13,19,22,22
6,6,4,4,7,22,-20,3,-8,-10,17,40
18,-1,12,-5,18,12,-4,21,-8,-1,14,5
10,22,4,-4,8,6,-3,-10,11,12,17,-8
20,28,10,-10,-3,2,4,9,1,1,16,6
-20,5,8,-7,4,23,-5,15,-18,15,-5,-6
25,-7,4,12,9,17,11,-8,20,-10,17,-17
1,-2,6,-10,-25,-11,-11,10,2,11,26,-21
13,13,12,-13,-13,17,-16,25,-7,3,6,-5
-3,-18,7,-6,-6,22,-16,11,-10,14,-12,11
-9,2,0,15,-12,-5,8,10,3,9,-16,7
10,-14,-18,-4,7,8,11,14,17,-4,-21,17
-3,-20,-7,29,-24,10,-2,-12,12,-1,-10,-4
19,-13,1,0,-10,-4,7,19,1,5,-16,3
18,-11,-30,17,-8,-7,0,-3,-22,-13,-6,-19
-21,-2,-9,-11,-2,3,8,20,0,4,1,6
-7,-1,0,6,4,2,6,-3,-33,-3,4,-7
9,-18,-2,-3,-7,-12,-2,3,-13,-17,-3,-4
1,-4,-43,9,7,0,-4,-8,24,13,-7,-17
14,24,-18,-2,3,3,-5,0,-5,21,2,-11
25,-29,9,5,-4,-14,-8,-6,-5,15,8,-24
-4,-13,-5,13,4,6,-20,3,1,-16,3,6
12,-12,1,0,0,-15,-24,-5,15,21,20,6
35,-4,-19,4,-11,24,6,1,-5,-1,-15,-12
3,-15,-4,7,-7,-25,-7,-5,5,-13,10,-13
-18,-17,4,-9,-16,-2,-20,-40,31,5,-10,-11
-3,17,11,-15,-17,16,-8,-7,11,10,7,11
-15,9,22,-15,28,-11,-18,2,-1,7,1,8
-8,10,11,-8,4,9,6,-5,35,7,-11,14
2,30,-9,-20,-18,-20,-6,4,22,20,8,7
28,-20,8,-1,26,-2,3,8,20,19,6,20
7,-3,-5,-14,1,-5,9,-19,1,14,-3,12
6,14,-3,-13,-3,17,13,-17,9,6,14,34
9,9,11,-13,-9,17,3,-14,3,6,7,27
3,31,19,5,15,12,-12,-18,10,27,45,37
5,19,6,-11,2,16,-30,-20,11,15,36,16
22,40,12,-8,-16,23,-32,-3,12,20,30,28
13,54,26,-25,-17,43,-12,-14,27,27,55,30
36,29,45,-24,-11,15,-30,-5,13,51,38,33
-4,49,39,-30,2,36,-17,-28,0,22,39,14
18,53,28,-39,-15,38,-33,-13,9,17,55,39
32,80,38,-54,-15,43,-48,-13,15,31,45,54
15,42,59,-71,-17,73,-46,-48,27,65,54,58
36,68,50,-49,-34,53,-41,-22,22,42,83,59
29,95,75,-58,21,83,-52,-42,19,65,83,45
25,80,60,-66,-7,95,-56,-52,27,67,105,74
43,114,89,-66,-22,96,-75,-39,33,73,106,72
54,120,84,-70,-29,87,-78,-22,22,109,101,89
35,124,90,-76,-34,106,-48,-46,41,86,112,82
61,137,94,-82,-23,91,-77,-57,49,108,106,106
53,157,100,-85,-37,121,-84,-63,54,115,124,98
49,184,124,-105,-18,126,-105,-61,49,140,124,114
62,179,109,-103,-3,149,-118,-62,37,135,138,121
71,190,125,-122,-40,161,-106,-66,66,143,179,117
75,191,127,-166,-40,167,-89,-90,32,134,170,164
55,210,136,-136,-54,163,-139,-90,58,167,172,157
65,203,159,-135,-20,187,-142,-102,71,162,203,159
87,220,160,-167,-31,200,-129,-83,64,181,196,156
81,217,144,-176,-54,182,-132,-98,86,176,225,162
91,252,169,-158,-28,198,-125,-76,67,188,212,149
83,241,163,-171,-34,205,-128,-93,65,187,215,175
91,263,162,-175,-11,218,-134,-113,73,190,220,189
113,275,179,-200,-34,196,-143,-91,93,187,249,173
118,257,174,-181,-37,226,-132,-110,93,199,248,175
88,243,175,-183,-33,211,-172,-93,64,198,239,197
87,272,190,-188,-41,242,-158,-117,98,220,236,208
90,286,194,-169,-38,242,-166,-109,73,207,235,189
61,302,184,-207,-51,240,-141,-130,80,204,253,212
112,243,167,-174,-13,219,-141,-136,83,208,242,194
92,291,170,-185,-45,245,-155,-111,84,211,247,152
107,258,164,-185,-53,229,-159,-115,64,190,239,196
95,242,146,-175,-41,213,-138,-127,69,213,238,166
84,252,171,-162,-45,198,-140,-95,79,194,237,165
106,225,144,-179,-32,185,-155,-96,74,173,218,174
