I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
14,-32,-38,13,7,-26,-2,16,-12,-30,-31,-39
-4,-35,-6,11,12,-34,15,25,7,-43,-8,-28
-21,-23,-25,22,21,-27,12,23,-7,-34,-28,-13
-18,-4,-5,23,8,-21,12,18,-6,-21,-19,4
9,-40,-36,18,20,1,-3,14,-17,-19,-8,-29
-10,-18,-6,27,-13,5,18,-7,-6,-12,4,-2
1,13,-8,14,-6,-18,28,-5,-19,-8,-23,-26
-13,-9,-5,9,-1,-21,-3,15,2,-6,-19,-24
-31,-8,-20,18,-8,-12,2,5,-11,-21,-16,12
5,-8,2,16,5,-10,1,18,-10,-2,-6,-12
-25,0,-27,19,5,-16,2,19,4,6,-9,-9
10,13,-15,4,8,13,-21,1,-13,9,2,-19
6,-3,7,-3,6,18,-18,-24,-7,1,-9,-2
17,6,11,-5,13,-12,-15,-5,20,38,-11,7
12,31,34,7,12,6,-5,15,-8,20,33,19
-6,21,8,-12,1,10,5,4,-9,27,10,17
16,17,40,-27,0,12,-39,-22,0,19,29,18
17,19,32,-18,20,47,-39,1,-3,5,21,25
28,39,23,-50,-25,25,-26,-27,12,25,40,19
43,29,22,-38,-7,22,-24,-16,1,33,33,23
5,50,2,-28,-3,37,-28,-15,12,15,53,14
21,45,34,-41,-14,41,-13,2,-7,38,26,35
9,39,28,-28,14,36,-43,-16,-7,35,53,59
-10,71,26,-61,13,56,-29,-22,20,62,43,34
38,76,29,-44,-9,39,-58,-3,17,54,50,55
17,54,61,-32,-2,73,-32,-24,-5,44,39,39
13,67,35,-44,8,65,-54,-29,37,61,44,57
32,60,37,-53,2,65,-29,-35,35,60,65,59
38,89,47,-60,-30,75,-52,-19,48,54,76,52
38,90,54,-70,-13,94,-48,-52,28,91,85,84
49,99,56,-48,-14,83,-65,-19,52,60,99,87
35,102,79,-73,-27,78,-50,-60,43,88,107,41
41,103,78,-60,-28,104,-48,-52,6,84,107,83
51,123,80,-78,-21,106,-88,-47,32,99,97,78
46,108,62,-102,-6,96,-77,-70,35,120,133,89
28,154,110,-90,3,119,-72,-61,58,99,131,108
54,146,80,-79,0,129,-89,-85,38,106,99,96
62,160,92,-94,-28,111,-84,-60,68,117,110,83
71,156,96,-119,-5,141,-115,-76,48,101,151,109
75,168,98,-110,-38,143,-83,-43,56,132,134,127
56,181,109,-146,-25,127,-133,-84,73,132,150,116
58,180,119,-124,-43,137,-108,-101,56,111,150,137
80,186,120,-100,-46,168,-102,-73,47,134,157,128
53,208,134,-134,-34,152,-100,-53,59,157,205,137
79,220,139,-139,-53,157,-124,-91,55,176,188,153
64,224,141,-150,-48,166,-114,-58,76,173,202,150
79,249,127,-150,-47,205,-121,-91,70,160,183,148
95,236,151,-178,-32,192,-119,-110,99,174,211,172
88,245,149,-166,-57,198,-134,-74,69,168,233,149
86,232,162,-158,-40,227,-129,-87,85,171,236,149
98,247,164,-180,-44,202,-135,-95,87,181,215,184
80,251,184,-186,-51,240,-147,-104,52,184,264,175
92,267,176,-166,-29,210,-131,-97,74,212,243,177
94,282,185,-197,-52,240,-133,-97,57,223,257,190
99,300,192,-222,-36,217,-163,-124,105,212,259,203
72,303,186,-206,-44,256,-179,-128,102,238,249,194
116,297,187,-208,-50,261,-170,-122,94,232,263,197
97,297,192,-185,-39,239,-161,-120,89,236,262,219
110,298,182,-235,-76,262,-152,-125,106,247,270,207
120,325,209,-211,-53,253,-162,-131,82,239,282,221
103,313,195,-220,-44,273,-175,-124,86,228,293,203
118,334,215,-203,-44,274,-168,-151,69,244,273,243
110,340,241,-221,-36,262,-188,-115,103,250,281,232
125,349,218,-220,-50,285,-183,-141,80,249,317,239
105,333,215,-223,-44,289,-176,-134,110,264,291,233
113,328,219,-242,-58,277,-189,-133,89,264,289,252
97,338,223,-224,-31,308,-202,-160,99,256,292,240
134,352,204,-233,-58,291,-197,-153,106,243,316,240
115,370,222,-251,-43,303,-211,-146,105,280,309,248
134,347,220,-236,-53,298,-196,-149,106,256,320,257
133,358,233,-243,-49,304,-200,-129,84,272,316,261
112,368,235,-259,-42,302,-201,-151,111,259,306,252
117,368,223,-256,-50,307,-194,-125,103,264,314,266
125,367,232,-255,-46,312,-197,-149,111,268,333,237
112,354,227,-245,-50,301,-199,-146,101,269,321,262
136,378,241,-244,-59,282,-184,-125,91,280,313,245
138,362,221,-245,-66,299,-213,-144,128,286,303,264
140,352,231,-226,-79,289,-212,-155,124,266,311,233
119,332,224,-227,-41,298,-182,-147,91,260,331,265
117,364,229,-222,-55,287,-218,-155,95,257,331,247
133,363,212,-238,-76,301,-197,-134,104,249,312,246
115,335,242,-236,-58,317,-187,-150,116,275,312,232
125,338,238,-235,-39,277,-186,-118,103,269,310,256
120,333,230,-227,-52,286,-189,-118,93,256,309,243
118,329,211,-228,-41,274,-187,-161,112,263,323,235
95,334,219,-217,-69,279,-192,-125,104,254,293,225
122,339,229,-201,-57,263,-198,-150,114,254,305,229
91,348,209,-223,-44,266,-184,-132,73,239,277,243
139,319,199,-224,-47,267,-179,-117,105,256,286,227
104,319,196,-222,-54,246,-180,-109,94,240,283,227
115,303,187,-200,-33,245,-171,-128,97,241,269,211
119,313,217,-200,-40,239,-151,-152,97,245,251,217
106,309,214,-198,-48,204,-164,-106,87,218,263,206
110,286,177,-197,-40,233,-141,-121,105,214,276,177
122,288,188,-194,-47,231,-159,-102,71,203,267,189
87,255,162,-195,-38,238,-151,-108,72,217,270,207
95,269,181,-182,-39,223,-130,-107,79,192,225,201
105,247,148,-177,-45,221,-165,-83,79,180,233,180
105,256,143,-189,-24,200,-155,-106,63,208,212,179
97,237,160,-155,-43,215,-120,-93,64,186,215,177
90,232,140,-168,-22,206,-121,-87,76,189,201,157
112,243,142,-173,-37,195,-108,-87,51,181,215,165
70,227,139,-136,-28,198,-131,-78,58,154,217,159
106,223,147,-134,-27,177,-130,-80,77,132,191,155
51,212,115,-156,-20,174,-126,-63,69,167,165,135
64,213,139,-137,-23,169,-125,-70,64,150,168,129
59,170,107,-115,-49,163,-99,-104,39,139,145,120
78,179,115,-115,-23,111,-107,-71,46,142,168,133
57,154,104,-103,-29,131,-104,-64,55,123,179,122
63,175,121,-102,-47,143,-72,-62,51,109,157,113
70,162,93,-109,-18,126,-101,-51,49,109,131,122
32,155,88,-114,-35,108,-82,-61,51,84,114,112
58,131,102,-98,-25,107,-68,-55,36,93,136,113
24,130,74,-86,-42,106,-78,-31,21,101,109,79
52,126,62,-97,-8,94,-86,-53,41,70,117,71
37,112,82,-65,-16,135,-55,-55,31,89,117,88
30,114,81,-68,-1,101,-84,-31,14,81,102,75
37,102,65,-44,2,101,-43,-23,37,70,84,73
38,92,76,-51,-22,93,-67,-46,31,73,94,70
33,95,68,-50,-11,52,-56,-52,5,78,93,66
27,61,55,-53,-16,69,-36,-3,28,60,68,44
23,86,66,-60,-22,59,-54,-11,13,38,76,40
8,77,62,-37,-4,81,-54,-40,20,52,51,39
15,81,49,-30,6,32,-38,-19,17,36,56,44
1,56,35,-32,13,56,-29,-9,38,49,67,21
11,63,23,-25,-43,45,-15,-17,-14,33,47,39
20,44,31,-24,-33,9,-36,-28,5,36,35,34
12,37,19,-18,0,29,-15,-22,10,6,12,39
12,14,11,-18,0,9,-27,0,17,30,50,22
22,27,25,-42,-8,27,-2,-8,-24,31,35,-2
6,20,26,-11,-12,40,2,-14,3,-2,29,23
0,14,6,5,14,-3,-5,7,-3,24,17,-16
-6,12,-8,-2,1,19,3,7,-18,17,19,3
3,-8,-17,0,-7,13,1,2,-11,6,11,40
4,14,13,-10,11,0,11,4,9,-19,10,19
12,-8,-15,18,-9,20,12,-13,25,7,8,-3
-3,3,8,10,-6,-8,13,-5,13,-15,13,-19
0,7,-18,2,-14,-29,13,-3,-6,-14,0,-7
4,-23,-24,17,-22,-17,11,8,19,-17,-20,6
-19,-31,-19,5,-8,-7,-7,-1,2,-6,2,-26
-15,-2,-10,19,3,-7,12,-5,-11,-20,-14,7
-22,-3,-12,2,10,-17,15,15,-18,-35,-25,-14
-15,-35,-12,23,-8,-17,2,27,-24,-17,-25,-34
-8,-10,-7,8,13,-30,7,25,2,-9,-19,-16
-2,-46,-17,21,13,-15,29,-3,-17,-23,-11,-30
-16,-34,-23,25,8,-17,1,-8,-23,-23,-35,-16
-15,-19,-8,30,-9,-8,30,26,-20,-31,-31,-25
-3,-21,-37,10,5,-46,6,19,-2,-28,-18,-16
-20,-6,-45,15,-5,-29,33,9,-26,-17,-43,-38
-24,-47,-26,20,-3,-44,25,15,-17,-42,-38,-33
-8,-51,-37,42,14,-39,12,4,-25,-27,-45,-32
-2,-60,-24,33,-7,-34,33,15,-12,-28,-49,-37
-2,-39,-18,54,8,-23,17,-2,-35,-52,-42,-42
3,-40,-30,36,3,-16,19,30,8,-37,-48,-42
-10,-41,-32,34,16,-25,19,24,-42,-35,-59,-23
18,-24,-28,50,20,-41,17,4,-7,-39,-63,-20
-27,-63,-13,16,10,-37,21,28,3,-40,-47,-45
-18,-44,-32,10,0,-38,19,46,-3,-58,-58,-22
-17,-47,-38,44,-7,-44,14,30,-6,-31,-15,-46
3,-38,-37,34,-2,-44,36,-1,-19,-45,-21,-52
-10,-46,-22,45,16,-50,21,-5,-33,-48,-50,-19
-12,-66,-35,10,5,-48,47,27,-24,-48,-40,-29
-11,-44,-25,41,6,-32,13,23,-20,-36,-26,-41
-14,-53,-25,41,8,-35,26,15,-15,-18,-39,-9
-6,-51,-33,25,10,-60,51,26,-8,-30,-31,-25
5,-51,-30,38,4,-23,62,25,3,-23,-52,-23
-24,-49,-13,28,-1,-31,25,29,9,-27,-47,-35
-18,-39,-54,54,23,-43,26,20,-1,-27,-54,-49
8,-64,-35,34,5,-39,15,26,-18,-25,-50,-30
-24,-44,-60,23,9,-25,16,19,-28,-21,-35,-41
4,-51,-16,48,17,-18,24,12,-23,-19,-28,-8
0,-66,-29,59,19,-24,42,29,-49,-28,-56,-45
-18,-63,-30,33,-5,-37,-15,32,-28,-42,-30,-9
-26,-26,-29,39,17,-42,27,4,-13,-35,-16,-28
-15,-65,-29,29,7,-29,35,12,-7,-33,-48,-39
-11,-50,-36,36,25,-39,18,9,0,-23,-52,-41
-22,-34,-35,36,9,-41,39,41,-30,-21,-44,-23
-16,-56,-54,43,-8,-43,7,21,-11,-41,-38,-26
-18,-55,-34,25,11,-26,18,25,-11,-23,-37,-24
-37,-41,-16,39,16,-51,7,23,-14,-36,-46,-34
-19,-52,-44,42,10,-37,50,31,-39,-25,-12,-23
-14,-63,-42,38,0,-33,29,44,-30,-15,-31,-60
-9,-65,-32,14,13,-35,36,21,-22,-42,-36,-10
-4,-40,-38,54,10,-52,26,22,-27,-31,-72,-38
-20,-51,-23,40,0,-40,5,17,-15,-19,-43,-44
-10,-8,-21,56,-4,-37,36,2,-27,-53,-25,-22
4,-39,-42,49,7,-43,28,8,17,-24,-35,-56
-3,-30,-34,23,16,-45,12,26,-36,-19,-44,-34
-19,-26,-32,16,25,-41,12,27,-10,-25,-57,-35
-31,-66,-40,31,6,-25,26,10,-26,-35,-43,-34
-22,-49,-30,30,3,-38,32,36,-23,-16,-49,-31
-17,-52,-41,42,-4,-21,39,10,-45,-17,-24,-38
-18,-37,-31,9,12,-32,10,19,-6,-5,-32,-18
-18,-42,-35,38,6,-32,30,5,-14,-22,-19,-40
-10,-41,-16,48,-14,-25,30,25,-5,-27,-52,-42
-20,-38,-19,11,7,-27,34,17,10,-13,-16,-11
-16,-60,-33,40,21,-39,26,15,-6,-33,-49,-10
-11,-35,-19,42,18,-46,36,-9,-31,-55,-32,-24
-19,-21,-20,16,12,-38,14,24,-2,-19,-32,-40
-11,-39,-16,21,15,-22,6,18,-2,-16,-41,-23
-11,-42,-19,24,-3,-22,-1,31,-3,-39,-44,-12
-9,-29,-4,14,47,-10,24,-11,1,-13,-20,-36
-30,-38,-29,26,2,-59,32,39,20,-63,-19,-32
-9,-56,-41,1,-1,-26,47,17,-4,-15,-20,-3
-18,-25,-18,31,7,-9,34,-2,-16,-36,-11,-25
-4,-40,-24,27,15,-19,18,23,-2,-34,-46,-22
-18,-32,-36,15,9,-50,10,19,-16,-64,-43,-35
-23,-29,-21,39,6,-28,30,32,-18,-39,-28,-11
11,-34,-26,24,13,-15,18,-5,-24,-9,-30,-36
-31,-41,-26,31,-4,-32,22,12,4,-31,-29,-25
-29,-30,-12,22,13,-46,10,10,-20,-21,-30,-14
-24,-49,-31,21,-17,-44,17,0,-21,-48,-40,-45
-26,-20,-10,3,-8,-24,16,17,-12,-25,-25,-26
-14,-31,-28,20,-4,-27,7,14,-25,-31,-29,-6
-20,-57,-11,16,11,-12,29,2,-25,-16,-57,-29
-12,-28,-30,35,-3,-35,-1,-10,-7,-42,-54,-37
-11,-36,-28,18,20,-52,31,15,-26,-19,-42,-17
7,-35,-24,21,-10,-13,17,21,-42,-18,-11,-34
-30,-22,-14,30,5,-34,21,11,-1,-25,-21,-28
-14,-37,-26,42,8,-40,19,20,-16,-37,-19,-20
-22,-36,-17,17,37,-25,22,5,-14,-11,-12,-31
5,-26,-44,20,-6,-29,18,2,-7,-16,-21,-28
-1,-30,-28,34,5,-1,13,-4,5,-23,-34,-4
18,-33,0,7,0,-19,28,5,-14,-22,-29,-33
-14,-30,-6,18,8,-39,35,21,5,-20,-21,-35
-19,-17,-7,14,4,-31,17,15,-19,-32,-12,-9
10,-34,-3,6,11,-22,26,40,-12,-21,-24,-14
-8,-24,-10,13,9,-17,2,1,-16,-24,-26,-10
-7,-35,-20,25,-22,-28,-3,29,9,-15,-34,0
4,-33,-31,13,12,-27,6,-3,-9,-9,-18,-3
-10,-28,0,9,7,-29,16,-3,-3,-31,-7,-17
-2,-37,-21,34,4,-27,15,20,-4,-3,-9,-25
1,-37,-10,25,-6,4,13,16,-6,-22,-16,-20
-19,-27,-9,6,17,-29,15,1,1,-21,-25,-23
4,-32,-4,8,-6,-25,39,23,7,-3,-29,-33
-14,-30,-13,30,8,-36,13,1,-8,-32,-29,-27
-33,-4,-1,29,3,-32,11,26,3,-33,-30,-3
1,-20,-16,18,7,-20,4,-1,-8,-21,-34,-18
2,-27,-32,11,9,-16,32,8,-23,0,-24,-8
-2,-25,-29,32,2,-11,-12,-12,0,0,-24,-26
2,-34,-9,11,-15,-23,5,2,-18,-1,-24,-18
-25,2,-7,6,-2,7,-5,12,-15,-28,-8,-18
-8,-16,-1,6,-5,-17,-12,0,8,-32,0,-34
-19,-11,-4,18,11,-18,-3,19,2,-15,-29,-24
-3,-10,-38,23,-2,-21,9,-7,-25,-20,-16,-28
12,-15,-14,25,10,-29,22,13,0,-19,-38,2
-13,-20,-2,19,9,-18,29,5,-20,-24,-27,-8
17,-9,-5,-3,34,-22,4,-1,20,-10,-28,-19
-5,-7,-20,28,-7,-17,-8,-1,-6,-8,-22,-33
-10,-8,-8,9,8,-25,13,8,-15,-39,-24,-13
11,-22,-3,15,20,-8,-17,8,18,-6,-14,-13
0,-6,-7,7,7,3,4,8,-5,7,-30,-25
-1,7,-31,-6,-8,-7,-11,9,3,1,3,-13
-7,-17,-11,4,-9,-16,-5,7,-12,-5,-18,8
-7,-31,-12,22,3,-6,14,2,-16,-22,-16,-20
3,-33,-2,21,9,-33,29,17,0,-5,-19,-7
0,-27,-20,17,-1,-22,10,47,-16,-8,-3,-16
-6,-6,-13,5,9,-17,7,34,-29,-17,-8,-20
3,-17,-24,12,10,-30,17,10,-16,-29,-5,-12
-8,-33,1,10,3,-4,5,12,-12,-7,1,-17
-23,-13,-26,14,-4,-28,-8,14,-31,-13,-6,0
1,-9,7,22,-3,-28,1,8,-23,-28,-6,-12
-13,-8,-15,6,8,-29,-5,14,7,7,-19,-3
3,-21,-22,11,-18,-31,1,13,11,-13,1,-13
2,-30,7,8,2,-14,-2,11,-11,-13,-23,5
-10,-7,-7,19,9,0,-5,17,-2,-20,12,3
2,-2,-26,22,-13,-11,-6,2,-31,-15,-18,2
-21,-14,3,-14,-1,-1,8,3,6,-27,7,12
11,3,-2,15,-3,-13,12,23,16,-19,-8,-13
-14,-15,12,19,2,-10,4,17,-11,-22,5,-10
-11,0,0,4,-2,-22,-8,14,-22,-21,-3,-22
-7,-8,-14,3,26,-14,-16,-6,16,-7,8,-1
3,-10,17,26,9,-18,24,13,1,-6,2,5
-5,-15,-25,19,-2,-16,-25,20,9,-3,-10,-4
-7,-7,-8,7,7,-9,14,4,6,-10,-40,-5
6,6,0,10,-20,-2,10,-4,-5,-11,-11,-8
-10,8,-10,12,8,9,-3,-22,5,-6,4,12
3,-3,-4,2,6,10,22,18,-17,-12,-4,28
-9,-6,-8,15,-15,-11,-3,-16,-6,0,2,-11
3,4,1,8,-18,-19,-2,12,-2,-8,-14,9
12,-14,-6,5,0,-7,6,-13,23,14,34,-8
-8,6,5,19,22,-9,8,6,-2,7,6,5
-1,-14,-4,13,-16,-12,-10,-12,13,-5,7,-18
-2,21,22,0,6,-9,3,2,-8,1,-8,-8
-5,-3,-8,3,15,-11,24,16,6,-19,4,4
-13,-15,11,2,0,1,28,10,5,6,8,3
8,7,9,-5,11,17,-4,10,8,23,-9,-20
4,-5,5,-1,-15,-1,0,15,-3,10,-13,-2
-3,4,32,-26,16,-2,2,-25,-13,-5,-14,-30
7,11,14,-2,-3,2,-17,8,-10,-11,9,17
29,-15,10,10,11,1,14,-4,1,-7,23,-7
-9,26,18,-14,-14,17,24,-20,5,-1,18,28
-8,4,6,-6,11,19,2,-17,10,15,19,9
9,12,-7,-9,0,10,-19,-9,18,-2,14,7
16,28,6,-25,-7,20,-21,9,-3,16,26,9
25,23,6,-2,20,26,6,-3,-2,15,7,-1
7,18,-12,-22,-8,12,-13,-5,-18,32,1,-18
19,26,9,2,-9,16,-16,9,21,-1,32,-6
13,18,17,-25,-4,3,-27,-13,9,26,24,12
3,34,5,-4,17,20,-13,-10,16,14,14,14
23,28,19,-30,3,47,-19,-11,6,33,28,-3
17,28,23,-41,17,30,-12,-31,-11,16,41,35
2,38,39,-31,-15,36,-22,-34,31,38,48,15
15,54,21,-17,-9,6,-14,-16,4,27,35,19
31,47,33,-11,-9,28,-26,-6,-3,35,31,10
13,23,23,-20,-18,35,-32,-21,21,47,42,71
17,46,24,-16,7,43,-25,-28,2,23,38,50
31,53,35,-37,-10,33,-19,-12,28,43,34,35
4,45,31,-46,-6,43,-25,-39,36,45,53,57
12,66,40,-49,-16,51,-28,-34,16,66,52,53
32,78,70,-44,-15,56,-22,-21,-9,40,68,44
29,46,39,-61,-23,46,-45,-31,18,56,49,40
23,100,45,-61,-22,59,-53,-22,24,68,72,71
27,99,73,-83,-27,86,-34,-49,24,67,76,72
14,91,57,-70,-17,91,-57,-45,19,67,85,75
54,106,43,-77,1,85,-36,-54,38,83,96,112
46,109,82,-72,-11,96,-49,-36,40,104,80,59
65,107,80,-94,-4,92,-73,-64,34,103,115,93
47,136,75,-79,-24,105,-63,-55,48,83,113,87
46,124,88,-94,-13,84,-91,-60,56,100,135,85
41,166,102,-98,-38,124,-86,-92,68,102,131,122
72,170,106,-81,-32,129,-94,-76,38,107,127,107
58,165,116,-104,-7,137,-83,-52,45,122,141,94
61,154,111,-101,-23,153,-78,-77,63,129,130,133
52,175,134,-137,-29,147,-77,-54,49,127,183,127
70,181,110,-129,-21,166,-111,-66,76,149,172,115
58,191,146,-144,-27,152,-115,-68,70,139,188,125
68,178,121,-149,-25,179,-112,-81,50,173,182,143
86,221,110,-131,0,166,-116,-74,64,157,187,123
88,221,120,-146,-28,191,-129,-72,65,157,170,148
107,226,144,-138,-63,200,-119,-91,69,173,213,141
83,220,143,-158,-14,184,-150,-104,77,149,186,131
83,243,158,-137,-44,175,-121,-93,86,177,206,151
101,237,159,-167,-20,193,-148,-82,64,183,203,159
71,249,167,-168,-39,201,-131,-102,74,196,232,172
104,253,142,-174,-33,228,-152,-110,67,208,233,165
100,246,158,-157,-55,210,-142,-112,73,185,229,188
87,270,163,-161,-15,226,-137,-116,67,185,200,175
90,247,175,-205,-33,201,-141,-103,89,215,245,197
95,240,168,-176,-4,205,-130,-106,72,218,238,185
76,255,158,-168,-50,210,-137,-125,65,198,233,179
98,238,173,-158,-55,207,-122,-118,95,217,222,197
91,269,166,-194,-36,213,-150,-121,78,175,227,199
85,262,176,-184,-61,229,-144,-111,64,202,250,183
86,259,154,-203,-28,236,-150,-112,61,195,231,192
79,254,163,-165,-67,212,-157,-111,64,201,220,199
93,272,168,-162,-28,208,-143,-110,72,211,236,202
72,242,171,-171,-22,200,-123,-105,96,190,245,175
81,263,163,-160,-43,214,-144,-93,80,174,233,173
89,243,156,-178,-14,208,-134,-92,68,181,229,191
78,238,174,-162,-29,211,-138,-108,64,200,233,167
64,248,157,-179,-37,188,-130,-73,78,209,224,160
92,234,140,-158,-31,204,-134,-96,87,183,210,157
76,234,158,-164,-34,197,-89,-91,63,157,206,176
88,229,154,-140,-32,174,-124,-79,52,166,188,154
71,187,142,-144,-44,194,-114,-92,67,151,190,144
62,202,137,-152,-57,164,-111,-94,53,152,176,142
71,173,129,-128,-28,164,-110,-75,61,137,192,136
65,212,120,-139,-23,140,-89,-79,56,145,157,133
56,167,136,-112,-18,162,-92,-78,68,139,158,119
56,168,86,-113,-18,169,-107,-67,58,122,170,115
73,153,117,-97,-27,131,-81,-61,50,142,152,117
34,153,127,-87,-35,126,-90,-46,34,129,140,99
59,123,92,-93,-27,128,-98,-58,41,94,152,106
46,144,79,-77,-19,120,-65,-35,40,107,127,81
43,134,88,-128,-27,90,-44,-67,43,99,124,110
44,134,84,-110,-5,83,-63,-59,31,88,87,79
42,101,68,-88,-14,97,-66,-13,66,107,94,100
47,92,67,-79,-30,93,-50,-59,30,61,112,60
27,103,77,-62,-24,86,-35,-57,48,72,98,54
37,90,57,-77,-6,64,-59,-47,11,62,86,72
24,80,66,-49,-24,96,-41,-27,15,56,84,50
42,92,45,-40,-11,70,-51,-44,61,41,75,52
38,87,54,-79,-9,63,-61,-44,18,39,69,34
-1,33,36,-45,8,62,-48,-35,29,66,78,62
2,62,31,-51,-16,36,-49,-29,19,45,57,42
38,62,37,-30,-4,53,-31,-29,19,52,53,32
28,69,9,-55,-13,72,-25,-10,5,18,30,16
21,40,22,-40,-17,60,-39,-34,25,56,40,51
19,52,27,-41,-10,31,-24,-39,11,35,51,25
6,12,0,-13,-13,34,-20,-18,1,37,10,33
24,29,41,-28,2,50,-38,-26,36,36,31,23
24,5,10,-35,-13,14,-17,-4,10,24,14,47
10,26,21,-27,-2,17,-11,5,7,34,20,33
7,34,33,-11,-26,5,2,-19,4,35,31,31
32,30,4,3,-9,13,-3,-14,29,9,22,20
3,7,1,-15,6,21,-17,-34,6,7,15,45
5,17,15,-18,14,29,-11,9,6,10,22,18
3,-3,21,-21,-3,-5,-1,-14,0,2,16,23
1,10,3,-37,-22,10,4,-13,6,-1,14,-11
6,29,6,-8,-13,4,-1,12,15,22,-14,14
21,23,-7,-14,-2,4,-15,-5,4,16,6,11
17,-13,12,-3,-6,33,3,1,-9,15,9,10
23,0,3,-19,-15,27,-15,-7,-4,18,-8,17
-16,6,14,-15,4,-2,11,-4,29,15,-6,12
15,-9,19,-17,6,10,-4,14,13,3,9,5
10,-11,1,23,8,9,-23,3,-19,18,13,-2
15,5,-9,-16,-10,12,-22,-28,-6,20,7,26
-32,16,-14,3,11,16,7,15,6,2,8,44
-16,-1,0,20,6,-2,9,-6,-22,-22,-5,-10
-7,-14,4,6,18,-5,5,2,-10,-8,-2,-18
12,-4,9,-16,-13,-24,-15,-27,-12,7,-8,-18
-16,-20,-2,14,-6,-6,12,29,-3,-9,-5,-5
-4,-28,-19,-19,4,-28,11,6,-36,-11,-6,-16
-7,-16,-31,7,4,-28,6,19,-34,13,-29,-18
