I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
110,282,175,-183,-62,253,-184,-118,71,217,249,200
103,292,194,-195,-71,231,-179,-123,74,219,272,206
112,294,197,-205,-37,264,-177,-138,88,225,291,202
114,321,218,-201,-58,260,-154,-141,97,218,264,196
130,306,208,-213,-23,251,-191,-116,110,243,266,212
117,302,217,-209,-71,272,-184,-111,96,229,282,212
99,348,203,-229,-55,261,-188,-143,80,259,298,230
109,325,216,-237,-65,277,-164,-128,92,241,287,227
131,335,209,-226,-89,281,-174,-136,102,248,300,248
117,339,243,-251,-45,294,-191,-149,97,261,299,239
126,340,234,-228,-56,286,-167,-128,118,242,319,239
97,360,218,-236,-41,286,-207,-149,101,276,315,236
115,368,217,-248,-42,282,-218,-136,105,282,314,254
132,345,226,-220,-81,302,-201,-127,114,268,336,249
140,361,227,-255,-52,280,-175,-135,108,286,331,249
138,350,238,-226,-46,326,-213,-144,105,272,348,230
158,380,236,-251,-48,297,-223,-148,94,274,315,274
134,356,250,-253,-38,298,-199,-140,89,276,341,255
102,351,243,-250,-87,278,-216,-134,107,290,322,251
119,376,229,-262,-39,308,-196,-135,114,257,325,270
127,351,238,-246,-33,311,-197,-146,121,267,336,282
114,364,247,-255,-60,311,-205,-142,94,282,334,288
143,352,213,-249,-49,310,-201,-151,122,309,344,262
132,377,229,-259,-65,314,-185,-159,109,277,337,263
116,392,246,-264,-77,267,-208,-138,109,281,317,254
126,360,234,-252,-34,290,-184,-150,98,270,328,279
112,361,229,-258,-76,309,-185,-156,107,278,295,234
124,339,232,-254,-44,284,-197,-158,106,244,315,249
131,361,224,-244,-57,275,-194,-156,85,264,325,239
116,347,252,-237,-44,274,-171,-124,113,256,302,247
125,325,239,-227,-58,268,-182,-142,91,245,307,244
126,307,207,-233,-44,298,-209,-128,99,255,286,234
114,319,205,-210,-49,259,-176,-137,111,244,315,244
84,321,215,-235,-63,277,-188,-138,111,248,306,224
97,297,235,-220,-48,265,-187,-117,108,221,289,213
104,324,202,-213,-41,266,-167,-136,88,238,290,230
83,309,202,-209,-54,270,-156,-101,93,238,281,220
98,300,196,-195,-39,230,-180,-124,93,232,255,208
95,286,191,-187,-57,233,-153,-109,90,209,271,194
92,305,178,-185,-49,246,-153,-95,100,225,262,180
118,276,180,-193,-42,247,-165,-115,58,218,248,191
85,261,188,-183,-37,230,-140,-117,70,190,233,197
77,268,162,-166,-61,228,-158,-89,72,197,232,187
102,274,175,-183,-58,221,-143,-106,82,186,234,194
101,235,152,-147,-43,193,-127,-125,58,174,203,189
68,220,174,-153,-40,192,-151,-104,101,190,230,160
85,230,160,-170,-34,195,-104,-93,32,181,199,166
75,204,146,-166,-22,190,-112,-88,65,177,208,158
85,217,126,-149,-23,181,-121,-92,65,168,181,150
54,192,126,-152,-20,173,-105,-72,77,160,161,115
54,200,131,-132,-32,142,-96,-79,42,138,169,138
53,166,143,-105,-30,149,-97,-95,69,142,139,131
48,160,118,-104,-42,137,-97,-66,21,134,162,133
78,161,103,-100,-10,132,-89,-82,59,143,138,119
77,158,105,-117,-30,111,-90,-80,43,130,135,112
53,148,108,-91,0,132,-74,-48,58,118,131,103
44,131,100,-106,-1,104,-84,-40,43,92,146,88
50,119,81,-76,-18,120,-73,-64,41,70,151,99
41,139,60,-66,-6,109,-59,-53,63,88,112,101
45,104,64,-73,-18,106,-68,-70,31,102,128,88
17,93,80,-61,-26,85,-40,-34,37,81,83,53
33,75,75,-65,-12,92,-36,-46,33,65,71,71
16,76,55,-52,-8,71,-46,-56,22,67,81,62
48,93,31,-41,-14,70,-60,-7,50,71,70,48
22,59,48,-51,-6,65,-46,-31,38,63,62,55
11,60,14,-56,-15,55,-45,-62,26,48,62,49
21,45,48,-41,-11,35,-39,-37,45,52,60,35
6,59,19,-43,11,25,-38,-30,-10,33,55,28
24,32,29,-21,-1,35,-21,-33,27,53,34,23
-24,55,22,-17,-14,32,-22,-10,9,15,29,26
43,24,26,-39,14,22,-31,0,25,31,24,24
2,9,4,-30,9,24,-24,-21,-22,17,30,-3
-3,13,33,5,10,7,-10,9,4,20,22,25
1,25,1,-11,-1,6,-2,-26,2,29,33,21
1,5,24,11,-11,-6,-5,-6,-14,27,23,-29
-12,22,5,0,24,5,1,10,13,-8,-13,20
-23,-20,0,-8,-14,7,-4,-24,22,2,-1,-7
2,-35,-10,0,-13,8,5,-1,-8,-2,5,20
6,-16,-7,28,14,6,12,11,5,3,-2,-4
-22,-21,-3,27,2,-17,10,-22,-12,-30,-3,-4
-13,-23,-12,41,24,2,15,-1,-8,-9,-2,-23
-6,-13,7,-9,-6,-17,6,5,-4,-37,-6,-5
10,-30,-25,27,20,-39,13,-2,0,-13,-16,-33
-6,-16,-34,9,-5,-29,29,-6,2,-15,-36,-25
-15,-22,-18,7,7,-29,13,18,-25,-4,-49,-25
-29,-25,-38,21,15,-55,21,26,-13,-38,-31,-19
-1,-17,-37,22,1,-42,16,8,-6,-29,-38,-17
-7,-59,-22,20,5,-20,36,14,-26,-30,-36,-35
-21,-45,-42,22,19,-56,31,29,-29,-29,-39,-35
-1,-46,-20,38,16,-36,25,18,-26,-24,-30,-35
-14,-44,-9,30,10,-50,29,32,-19,-57,-20,-39
-15,-47,-27,47,-9,-49,13,-14,3,-59,-41,-47
-40,-57,-23,51,5,-36,28,15,-8,-30,-56,-41
-23,-53,-51,43,15,-50,25,22,-40,-43,-50,-45
-37,-36,-27,29,2,-60,6,43,-17,-38,-54,-51
6,-26,-45,44,23,-34,41,16,-27,-49,-73,-24
-14,-56,-40,38,27,-64,46,6,-26,-23,-61,-52
-20,-33,-49,26,10,-57,37,19,-4,-53,-49,-62
-34,-63,-52,44,4,-39,38,32,-13,-52,-70,-48
-16,-64,-44,56,-14,-57,28,-17,-35,-36,-59,-23
-28,-86,-57,44,-5,-50,36,29,-19,-60,-48,-50
-53,-73,-38,27,13,-61,43,20,2,-30,-67,-46
-39,-62,-34,40,-2,-45,21,31,-16,-40,-73,-75
-17,-51,-50,30,22,-64,28,31,-16,-56,-62,-51
-19,-75,-48,37,-13,-36,29,21,-4,-70,-59,-63
3,-64,-33,48,-3,-71,57,32,-23,-54,-47,-48
-18,-64,-55,26,24,-53,36,36,-10,-48,-54,-52
-35,-51,-30,32,-9,-33,42,16,-24,-63,-53,-32
-33,-83,-47,26,20,-58,38,36,-15,-66,-59,-50
-2,-62,-48,40,3,-42,53,28,-17,-68,-58,-41
-31,-66,-50,61,8,-31,35,12,-42,-49,-61,-47
-13,-57,-35,51,19,-63,40,25,-20,-63,-53,-48
15,-65,-61,48,23,-49,28,26,-8,-39,-48,-52
-19,-69,-41,37,-1,-38,36,28,-26,-41,-57,-39
-21,-48,-46,35,5,-60,17,15,-8,-52,-38,-27
-36,-61,-48,51,5,-32,35,31,-22,-71,-26,-38
-36,-72,-43,41,-5,-37,33,37,-36,-38,-77,-7
-30,-66,-29,26,24,-64,23,25,-39,-54,-36,-49
-19,-93,-35,45,6,-43,45,26,2,-45,-72,-61
-42,-55,-53,27,-13,-34,57,14,-41,-58,-62,-50
-12,-88,-33,47,0,-59,46,16,-27,-18,-30,-45
-20,-84,-58,42,-5,-59,34,26,-27,-55,-58,-37
-33,-56,-45,60,4,-27,28,14,-25,-53,-59,-37
-19,-78,-22,67,19,-52,37,31,-23,-54,-65,-49
-46,-54,-28,39,-4,-46,65,28,-32,-50,-50,-31
-20,-74,-58,61,-1,-61,14,44,-2,-69,-49,-50
-3,-87,-51,42,3,-54,22,48,-20,-41,-59,-29
-20,-50,-32,56,19,-53,73,35,-26,-44,-49,-31
-21,-73,-41,27,2,-53,34,46,-20,-67,-48,-35
-25,-50,-57,38,3,-67,40,31,-11,-64,-44,-55
-23,-79,-46,46,10,-28,5,23,-24,-44,-67,-42
-36,-60,-41,40,-5,-49,47,17,-11,-37,-62,-33
-24,-68,-26,38,3,-42,19,11,-17,-53,-45,-30
-23,-69,-35,46,21,-63,34,28,-11,-39,-48,-26
-17,-49,-33,60,18,-35,16,41,-20,-49,-68,9
-43,-60,-59,39,31,-63,39,4,-34,-52,-46,-38
-34,-69,-41,52,0,-58,39,23,-31,-57,-61,-52
-35,-61,-46,51,29,-85,27,43,-9,-46,-60,-30
-9,-81,-25,21,39,-31,46,41,-18,-56,-54,-37
-38,-55,-34,45,8,-52,34,8,-2,-52,-59,-46
-8,-46,-65,33,20,-54,41,10,-27,-68,-45,-31
-5,-72,-15,57,22,-45,47,20,-21,-47,-71,-39
-19,-61,-54,43,16,-47,29,20,-16,-22,-39,-30
-53,-64,-30,46,-19,-60,41,24,2,-55,-40,-47
-36,-56,-52,36,4,-61,30,27,-26,-30,-39,-45
-9,-37,-36,33,-1,-41,32,37,-37,-48,-42,-61
-9,-67,-28,58,-6,-47,44,41,-16,-40,-59,-26
-8,-58,-37,47,4,-51,55,27,-19,-56,-60,-39
-6,-48,-32,58,-4,-36,37,20,-35,-45,-44,-21
-14,-51,-18,11,-8,-52,45,1,-11,-67,-33,-50
-20,-56,-24,43,6,-62,17,26,-15,-31,-59,-57
-15,-59,-32,41,11,-65,12,41,-32,-27,-67,-30
-25,-67,-35,16,20,-55,31,15,-11,-45,-64,-44
-19,-51,-40,51,1,-58,27,13,-25,-33,-59,-35
-6,-66,-57,51,6,-30,6,31,-40,-58,-39,-47
-16,-62,-38,6,12,-50,35,33,-14,-34,-54,-22
-8,-49,-41,46,22,-63,22,40,-16,-33,-56,-39
-19,-33,-32,26,16,-19,35,17,-18,-39,-41,-44
-33,-43,-51,26,-1,-36,35,9,-38,-35,-25,-27
0,-44,-42,46,16,-72,23,18,-18,-44,-47,-39
-17,-56,-26,42,21,-43,18,42,-8,-49,-59,-52
2,-39,-27,45,5,-8,22,13,-15,-37,-54,-26
-16,-61,-47,26,-3,-29,20,34,-27,-35,-43,-40
-9,-61,-33,52,-27,-50,4,40,-34,-31,-23,-29
-12,-56,-30,25,8,-53,22,10,1,-42,-39,-20
-16,-56,-20,37,13,-49,24,8,-6,-30,-40,-39
-17,-32,-38,38,3,-61,44,27,3,-37,-47,-46
-12,-49,-29,30,6,-24,17,42,-6,-26,-31,-47
9,-44,-21,30,2,-58,44,29,-2,-17,-67,-48
-38,-46,-37,30,16,-39,23,16,-22,-41,-56,-42
-18,-33,-12,23,-6,-37,-1,-1,-2,-45,-34,-21
-19,-28,-23,24,-6,-31,32,-2,-16,-43,-53,-43
-12,-28,-26,35,19,-25,50,13,-27,-17,-55,-18
-6,-68,-34,41,-6,-13,41,18,-23,-58,-41,-47
-29,-39,-49,10,27,-23,17,27,-26,-28,-35,-52
-12,-45,-19,42,27,-37,13,27,-22,-70,-43,-13
13,-47,-57,41,21,-57,38,11,-28,-5,-29,-37
-32,-45,-26,33,-2,-46,25,10,-5,-44,-17,-25
-9,-39,-7,53,-3,-35,8,17,-15,-44,-48,-33
-4,-46,-33,35,-8,-37,20,22,-2,-20,-39,-38
-15,-47,-46,29,1,-44,25,-4,-21,-44,-51,-21
-12,-44,-34,32,8,-44,23,36,-14,-30,-51,-41
-16,-46,-31,39,21,-44,33,-2,-15,-32,-32,-14
-4,-46,-16,44,8,-52,35,7,-16,-55,-39,-34
-3,-35,-59,31,4,-24,14,0,-12,-36,-47,-28
-30,-62,-42,21,10,-34,20,17,2,-10,-29,-20
-22,-26,-21,30,14,-33,18,13,-20,-22,-37,-43
11,-28,-38,25,10,-35,32,6,-4,-30,-44,-40
-12,-34,-27,6,20,-34,14,17,-41,-35,-44,-37
-30,-61,-19,35,4,-39,27,37,-10,-27,-38,-33
-12,-24,-8,43,3,-39,33,24,-28,-15,-29,-29
-17,-41,-30,13,-2,-40,23,18,-19,-19,-32,-47
4,-32,-25,26,-10,-31,17,16,-14,-18,-20,-28
-12,-48,-21,14,-21,-38,20,20,8,-34,-28,-34
-3,-49,-16,47,-2,1,22,-5,-37,-41,-36,-15
-13,-20,-27,14,24,-30,21,6,-20,-59,-28,-41
8,-30,-41,15,6,-31,13,-13,-6,-17,-42,-21
-5,-42,-38,25,-6,-42,24,19,9,-21,-44,-21
-14,-52,-11,21,2,-26,38,9,-8,-20,-32,-8
-11,-27,-29,31,9,-29,47,19,-19,-26,-41,-20
-7,-3,-2,-2,5,-23,45,6,-19,-3,-41,-9
7,-16,-15,28,28,-34,13,-2,-15,-13,-19,-20
-21,-51,-33,20,-16,-47,6,28,9,-49,-28,-22
-14,-19,-5,25,12,-17,15,11,-15,1,-28,-7
-7,-51,-26,25,13,-15,32,10,6,-29,-19,-27
-26,-26,-27,35,-3,-24,7,4,-27,-35,-22,-42
-9,-36,-3,31,16,-2,4,-2,-15,-14,-10,3
-3,-9,18,22,5,-10,15,-3,-9,-16,-28,-1
-6,-28,-28,3,-7,-7,-2,-2,-38,-42,-33,-1
0,-43,-1,23,4,-31,5,1,-9,-12,-11,-16
-3,-22,-20,12,19,11,-4,25,-19,-32,-14,-44
-16,-8,-10,18,19,-25,-1,-7,0,-22,-42,-25
-23,-17,-31,16,-5,-12,34,9,-18,-32,-12,-16
-10,-39,1,13,18,-20,14,4,-26,-8,6,-1
-12,-37,-4,9,-4,-5,29,-4,-8,-15,-17,4
-3,-9,-2,24,-12,-14,0,-13,-4,-20,4,-1
3,-19,-1,25,-24,-26,31,-6,-16,-35,-17,-1
-19,-18,-30,18,-14,5,17,6,-17,-25,-10,-9
15,18,-13,12,-24,-16,-6,-7,9,-2,-8,-14
-18,-4,-13,9,4,-17,22,0,4,-9,7,-10
-13,-20,-19,-3,7,-12,9,2,11,26,-5,-5
-4,9,-9,-16,9,-8,-3,20,-20,-12,-7,7
15,16,-11,4,-2,0,-5,-10,0,14,6,16
9,-6,3,11,6,-7,-3,4,-3,-5,2,22
-21,38,-12,-15,-12,15,-8,-3,-2,7,5,15
0,17,1,-15,-19,32,-7,7,0,17,12,13
-17,30,13,-8,-7,-3,-7,-7,12,-9,14,37
4,-2,32,-14,1,32,-13,-12,15,9,14,20
7,15,19,-34,-2,10,-5,-16,11,17,18,17
25,19,31,-37,-2,28,-33,-20,9,27,28,12
6,31,51,-13,-19,41,-16,-26,18,17,19,24
19,30,31,-23,-2,58,-29,-6,30,39,61,28
33,39,42,-18,13,34,-18,-25,22,54,56,45
29,48,61,-65,-27,20,-40,-23,2,33,43,46
4,71,50,-55,-20,63,-35,-4,2,42,73,48
22,84,34,-62,8,33,-39,-20,17,34,56,45
12,69,50,-58,-24,54,-51,-11,25,69,76,50
35,95,47,-62,5,65,-47,-30,24,62,86,72
53,86,38,-49,-38,97,-39,-49,32,94,86,59
28,128,70,-86,-16,78,-59,-53,27,77,76,79
29,115,90,-66,-16,104,-54,-57,32,79,96,68
23,129,71,-80,-6,101,-80,-51,23,86,118,52
47,141,83,-89,-15,97,-72,-30,52,73,120,86
57,157,73,-100,-28,140,-93,-71,11,106,126,96
35,154,82,-87,-18,137,-75,-61,42,113,120,104
55,145,105,-118,-23,124,-103,-78,60,116,157,119
54,182,109,-107,-41,133,-90,-58,51,114,129,133
43,180,118,-133,-28,158,-94,-66,44,139,146,116
64,180,123,-123,-22,164,-94,-72,48,147,179,132
73,192,125,-134,6,159,-100,-76,60,143,175,151
64,185,134,-128,-45,164,-107,-89,45,150,185,132
76,206,138,-161,-43,174,-140,-78,44,158,179,150
72,219,149,-151,-46,188,-128,-78,36,150,200,138
89,219,143,-146,-47,205,-126,-109,84,155,203,160
64,241,145,-146,-29,195,-126,-84,70,180,217,161
90,233,156,-150,-41,182,-132,-108,60,171,208,172
85,242,177,-167,-56,194,-131,-97,81,171,218,169
85,241,134,-156,-46,228,-131,-106,72,207,230,178
114,252,159,-179,-35,208,-134,-84,80,173,212,168
103,265,184,-173,-38,216,-152,-114,88,195,216,175
102,265,153,-171,-50,224,-153,-97,86,192,237,187
76,257,160,-167,-34,223,-144,-111,68,200,234,181
115,261,179,-160,-51,212,-145,-108,80,181,226,156
93,269,163,-157,-37,213,-150,-122,74,204,243,215
93,269,162,-189,-43,207,-133,-103,73,197,233,172
95,273,163,-181,-41,221,-149,-105,91,210,227,184
89,264,161,-154,-32,233,-142,-117,89,191,245,194
71,251,183,-191,-36,209,-141,-116,67,183,212,193
103,227,157,-181,-34,196,-144,-84,72,173,231,178
95,250,177,-199,-43,209,-141,-114,73,167,223,168
75,243,162,-168,-41,213,-150,-99,93,195,219,158
58,233,153,-163,-48,196,-117,-84,68,184,224,162
110,227,163,-169,-32,206,-124,-102,50,184,216,162
74,227,139,-169,-50,197,-119,-90,81,183,198,146
80,220,150,-137,-23,185,-104,-77,67,181,178,164
84,214,138,-155,-43,170,-112,-101,64,157,186,159
76,202,127,-133,-24,175,-134,-69,72,160,170,156
68,214,123,-126,-27,169,-122,-90,72,120,178,131
59,189,120,-109,-14,127,-98,-88,56,138,161,140
50,176,108,-130,-35,172,-112,-72,55,136,158,145
86,141,113,-127,-32,133,-92,-85,38,111,133,117
52,148,119,-105,-16,165,-105,-68,43,110,134,127
42,147,127,-103,-19,107,-92,-45,31,129,125,80
47,146,77,-103,-40,125,-99,-43,29,108,131,77
36,116,95,-88,-20,104,-76,-76,37,81,98,101
39,130,65,-79,-28,96,-82,-35,39,84,117,92
38,115,95,-113,-11,100,-48,-58,26,98,119,112
19,87,75,-66,-11,76,-52,-26,44,82,104,77
35,81,69,-78,-18,82,-50,-52,15,75,77,77
30,86,64,-55,6,67,-25,-35,22,58,75,74
37,84,63,-53,-3,76,-47,-42,29,76,76,52
47,92,38,-58,-6,37,-82,-14,49,49,68,40
23,63,44,-47,2,73,-51,-31,27,63,67,71
18,68,59,-61,-12,55,-46,-11,22,44,53,34
39,50,32,-41,2,42,-38,-12,12,37,39,32
11,42,56,-52,-15,49,-19,-29,25,56,55,27
34,41,12,-35,14,53,-19,-22,20,42,26,11
8,32,45,-20,1,24,-27,-19,-5,43,41,21
15,41,25,-23,-9,26,-15,-44,4,14,21,21
-10,17,13,-13,8,20,-11,-16,9,40,6,37
5,-2,23,-11,-2,13,-18,-15,-32,6,23,14
10,11,33,-24,11,32,-19,-31,-8,33,16,20
8,1,20,-23,2,21,-11,-12,24,23,4,-3
27,16,5,-15,23,-3,0,3,-13,12,11,-11
9,-3,15,-6,-29,36,5,6,7,-8,-7,12
-3,-2,-2,3,5,12,1,10,11,-11,12,2
-18,-16,-6,-5,2,-14,-13,8,8,-15,5,12
-17,-23,1,-10,-19,-1,-8,-1,-9,-20,5,7
-1,-25,3,-6,18,-7,9,0,-12,-2,6,-3
-8,-1,-11,-1,-18,-7,-19,6,4,-8,-14,-14
-13,-32,-20,11,34,17,-21,14,-6,5,1,-10
6,-1,4,-8,-12,-3,15,7,11,-27,-15,-3
0,-28,11,12,15,-13,17,14,-22,-25,-22,-5
-3,1,-10,19,-12,-10,13,14,-21,-6,-11,-8
20,-40,12,6,-14,-3,-8,-28,-22,-11,-16,-7
-9,-28,6,12,-15,-12,8,17,-9,0,-39,-44
0,-30,-18,0,-8,-19,2,26,-17,-15,-15,-26
-1,-30,-14,16,-15,-27,39,8,-4,-20,2,-22
-2,-21,-10,17,-1,-34,32,20,-6,-7,6,-25
-5,-42,-24,27,-9,-36,28,19,-16,-20,-21,-30
-30,-47,5,44,-6,-22,8,34,-2,-32,-40,-48
-23,-41,-30,59,19,-26,25,4,-15,-26,-29,-27
4,-50,-43,7,18,-38,29,20,-29,-55,-59,-26
-24,-78,-25,49,19,-59,21,2,-8,-59,-57,-38
-53,-63,-52,31,22,-73,68,32,-48,-74,-81,-59
-28,-88,-47,61,13,-85,46,39,-39,-71,-79,-85
-30,-110,-76,71,17,-80,78,29,-31,-67,-71,-71
-35,-107,-91,79,13,-110,99,32,-36,-89,-100,-92
-45,-116,-91,121,28,-100,80,66,-39,-73,-101,-87
-30,-126,-112,91,25,-131,84,48,-30,-98,-138,-89
-45,-169,-92,92,22,-117,85,43,-50,-119,-122,-106
-39,-165,-110,118,18,-141,102,50,-54,-121,-160,-115
-42,-152,-105,121,50,-132,88,68,-46,-156,-155,-94
-48,-168,-107,112,21,-138,102,61,-46,-111,-156,-148
-69,-153,-89,129,31,-142,68,86,-53,-134,-162,-117
-61,-168,-113,128,31,-134,80,70,-62,-128,-152,-96
-64,-162,-87,102,8,-130,88,60,-57,-103,-130,-81
-53,-115,-73,76,22,-99,76,43,-37,-92,-94,-86
-46,-112,-56,55,-21,-83,47,53,-46,-84,-73,-57
-14,-50,-26,54,16,-48,27,16,-7,-45,-56,-35
2,-7,-24,3,12,7,-10,16,0,-6,-4,0
10,55,6,-43,-29,25,-42,-8,5,48,23,28
40,134,75,-88,-1,90,-35,-47,34,105,118,100
71,203,125,-118,-40,157,-89,-116,63,138,149,129
96,261,167,-178,-47,224,-152,-99,93,207,232,187
136,376,222,-253,-53,284,-213,-136,103,273,316,256
149,467,314,-321,-71,387,-231,-201,126,346,404,329
205,552,355,-395,-89,456,-310,-219,174,410,511,395
215,654,440,-464,-107,541,-377,-243,195,509,591,442
272,752,499,-521,-119,637,-402,-303,225,559,683,520
285,851,554,-587,-126,689,-456,-336,256,637,764,604
320,921,585,-595,-120,760,-523,-349,260,695,804,644
374,990,647,-678,-150,824,-535,-387,299,735,869,687
