I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
60,143,98,-72,-11,111,-60,-48,37,87,119,86
44,152,88,-104,-24,116,-67,-45,60,120,130,76
44,149,113,-85,-11,118,-91,-54,52,113,122,85
61,167,120,-98,-36,109,-83,-64,53,144,144,102
59,149,117,-131,-30,135,-99,-68,32,107,177,105
45,181,122,-113,-57,144,-93,-77,61,118,159,112
58,172,101,-125,-18,164,-94,-60,49,161,171,141
56,191,141,-136,-11,134,-100,-99,57,144,187,130
53,205,125,-123,-31,138,-118,-82,65,132,177,151
74,198,135,-102,-47,184,-136,-105,71,133,173,138
64,238,141,-137,-50,175,-93,-95,52,157,194,150
81,203,142,-159,-25,184,-95,-103,70,141,179,164
80,204,134,-125,-39,206,-118,-74,70,162,195,184
73,242,139,-164,-26,175,-101,-99,80,154,213,166
73,253,164,-159,-48,198,-137,-77,68,191,207,166
98,245,155,-182,-19,199,-135,-101,79,205,197,162
73,245,160,-159,-31,197,-135,-95,59,187,240,179
101,272,183,-176,-38,220,-149,-109,86,204,233,180
98,259,176,-196,-47,229,-141,-77,90,186,241,208
93,275,179,-186,-29,229,-140,-118,91,218,262,196
96,271,194,-185,-42,223,-151,-104,74,239,237,176
98,280,185,-187,-63,240,-146,-115,99,232,252,188
100,300,211,-195,-26,243,-143,-123,98,217,254,207
107,297,189,-212,-54,244,-166,-112,93,213,272,206
103,298,219,-229,-46,252,-174,-146,100,218,291,227
88,324,207,-215,-50,252,-157,-131,92,251,264,226
128,339,199,-211,-29,268,-180,-135,99,220,280,215
111,325,214,-231,-44,257,-172,-110,102,218,295,223
125,327,223,-220,-59,291,-185,-136,122,248,297,242
130,345,229,-221,-49,283,-187,-129,118,268,284,239
133,334,214,-214,-52,288,-186,-137,115,233,303,240
113,339,228,-225,-63,280,-173,-135,92,267,298,260
118,352,229,-248,-53,317,-210,-138,89,259,312,236
112,351,216,-257,-68,286,-180,-138,120,273,316,253
107,378,217,-238,-52,304,-181,-140,107,254,313,244
113,358,230,-230,-74,300,-206,-150,122,264,325,251
117,367,222,-267,-43,319,-204,-169,108,270,328,253
124,372,245,-242,-42,307,-228,-140,78,291,325,279
129,373,245,-236,-67,295,-193,-138,108,296,339,255
125,379,250,-275,-50,313,-214,-150,111,288,342,257
114,366,222,-270,-46,304,-191,-136,131,302,345,258
126,381,243,-251,-53,314,-211,-172,124,281,351,277
140,375,241,-261,-44,300,-196,-142,132,264,360,243
117,385,244,-274,-58,321,-215,-165,119,273,344,264
120,390,228,-259,-54,314,-201,-149,90,290,344,278
134,405,272,-267,-62,315,-201,-157,118,274,353,278
118,388,249,-246,-44,310,-207,-155,124,278,361,256
131,402,244,-240,-48,317,-242,-159,114,272,334,249
141,386,255,-238,-54,305,-206,-140,133,290,361,274
121,378,223,-269,-33,318,-206,-128,116,285,327,281
151,374,241,-262,-65,319,-209,-163,115,274,333,264
126,376,244,-255,-59,309,-219,-145,106,270,348,269
120,382,252,-263,-70,313,-198,-154,104,279,334,294
138,376,254,-237,-61,298,-185,-140,93,295,314,248
130,357,236,-248,-49,292,-213,-152,95,293,344,280
122,363,252,-252,-49,309,-195,-162,108,290,330,241
110,357,230,-248,-50,298,-210,-136,116,261,319,276
113,369,223,-238,-76,305,-181,-132,105,277,339,258
127,379,249,-268,-67,289,-190,-136,103,276,311,239
119,347,232,-239,-35,305,-189,-138,99,263,327,251
103,373,240,-241,-68,286,-201,-122,118,258,314,266
118,349,247,-224,-63,297,-183,-144,90,241,283,254
133,350,226,-217,-43,269,-187,-127,96,263,300,242
142,343,202,-237,-50,270,-197,-154,87,241,317,226
117,347,215,-223,-67,288,-191,-111,87,246,312,236
113,314,225,-230,-49,286,-178,-140,87,253,272,225
115,325,196,-210,-61,260,-178,-127,99,277,283,217
120,329,211,-221,-54,253,-169,-122,93,221,278,238
110,312,190,-220,-41,247,-165,-110,92,236,265,213
100,311,210,-212,-62,260,-166,-128,95,240,282,229
97,316,192,-208,-41,255,-174,-92,110,207,254,200
101,296,198,-188,-50,228,-144,-98,99,216,245,196
96,291,163,-191,-33,235,-166,-93,68,205,264,188
111,302,191,-188,-65,232,-159,-109,84,216,241,216
74,250,191,-169,-45,220,-152,-88,71,191,225,199
89,252,188,-165,-54,213,-147,-109,93,183,263,167
90,248,161,-165,-43,219,-133,-128,59,190,234,188
80,260,154,-166,-52,196,-150,-86,64,187,224,156
83,238,160,-148,-23,196,-132,-110,79,181,203,187
78,215,158,-142,-46,201,-133,-92,55,194,216,188
82,228,176,-121,-27,177,-129,-64,84,181,219,150
72,203,117,-153,-10,167,-108,-98,56,173,194,124
77,209,126,-137,-27,182,-91,-88,80,176,185,140
71,201,136,-118,1,175,-88,-72,80,153,213,139
63,199,109,-144,-59,167,-105,-78,65,144,189,142
70,213,126,-108,-37,152,-111,-65,50,139,146,155
43,149,131,-111,-50,173,-96,-89,52,138,176,124
60,147,115,-126,-39,145,-95,-85,58,141,158,125
48,157,100,-107,-23,151,-88,-43,51,123,148,111
74,143,123,-100,-13,136,-90,-45,45,132,157,104
51,139,98,-115,6,112,-89,-84,43,93,136,108
54,138,111,-103,-24,127,-62,-49,24,118,141,107
66,128,85,-91,-13,126,-76,-45,38,97,119,116
62,128,75,-109,-16,102,-78,-55,26,100,95,78
41,99,81,-84,-40,108,-69,-52,16,77,98,72
50,97,84,-78,-21,86,-50,-50,49,88,103,82
40,106,92,-60,-10,59,-49,-29,32,77,99,55
54,91,54,-73,-5,85,-60,-26,21,62,98,55
46,78,68,-62,-9,76,-59,-44,60,59,99,87
25,115,68,-80,-38,61,-51,-31,22,95,88,64
28,80,68,-48,-15,85,-48,-39,12,66,70,61
9,81,74,-52,-26,60,-30,-35,12,77,63,38
7,66,36,-66,-27,43,-51,-13,36,58,61,54
43,55,51,-26,-1,64,-42,-42,23,36,51,40
25,53,29,-40,2,47,-22,-27,42,55,32,46
32,70,31,-23,3,46,-23,-19,10,43,51,39
34,43,26,-16,-12,23,-40,-29,20,16,35,3
24,29,24,-19,6,22,-26,-16,8,28,37,44
12,28,16,-30,-9,36,-9,-17,-3,35,24,9
15,18,-1,-10,-18,-5,-5,3,-12,38,34,22
9,24,31,-11,36,33,-9,-9,-4,22,32,24
19,20,35,-10,18,36,-32,-6,3,19,19,-7
18,0,0,18,-6,36,-26,-3,21,33,16,7
-1,3,12,-2,-18,32,-6,-18,2,5,18,7
11,7,-2,9,7,-10,-12,7,3,14,27,-3
-10,12,-11,-19,8,-19,6,19,-10,0,1,-8
-8,2,17,3,0,10,-9,-17,-2,-1,-11,-4
8,-8,-4,2,-8,-16,-12,17,-16,5,-11,-5
-15,6,-1,25,3,8,10,-15,-13,-1,-5,-24
12,-11,-16,8,-25,-37,22,17,-11,-5,-11,3
-22,-23,-26,9,-15,5,-6,24,-24,-27,-18,11
1,-15,-10,16,-4,-18,-2,15,-12,-7,-22,-13
-12,-5,-2,15,-10,-32,8,11,-11,-23,-9,-15
3,-27,-15,30,21,-12,11,10,6,-14,-5,-11
-5,-35,-13,20,1,-22,24,0,4,-31,-33,-16
-23,-39,-10,4,-2,-27,28,-3,-10,-25,-1,-6
-7,-45,-37,24,10,-11,14,9,-13,-19,-37,-10
0,-33,-8,26,-22,-27,13,7,-22,-27,-34,-14
-25,-49,-15,39,10,-24,17,20,-13,-12,-5,-42
-7,-13,-20,16,8,-26,26,11,-24,-27,-29,-11
-9,-54,-32,31,20,-21,20,15,-9,-12,-24,-35
-6,-41,-20,14,-3,-29,40,17,-16,-33,-17,-35
-16,-23,-36,28,18,-23,25,22,-6,-41,-47,-32
-14,-23,-44,39,-3,-44,45,13,-12,-31,-37,-48
-50,-56,-19,39,10,-27,19,11,-20,-38,-21,-40
-26,-27,-22,20,17,-33,22,3,-19,-16,-38,-40
-23,-37,-20,31,14,-38,20,30,-9,-57,-63,-44
-14,-63,-41,15,18,-26,11,14,-14,-17,-31,-41
-37,-67,-16,45,20,-54,41,6,-6,-45,-42,-26
-34,-38,-29,35,23,-54,24,25,-9,-23,-57,-35
-38,-56,-44,30,-2,-61,22,-5,-11,-45,-26,-61
-25,-61,-27,66,-10,-23,50,11,-20,-32,-32,-37
-7,-43,-4,38,-17,-26,38,7,-9,-34,-40,-44
-11,-34,-36,26,1,-24,35,41,5,-41,-29,-28
-11,-44,-23,45,6,-38,16,20,-21,-24,-71,-2
-22,-32,-24,28,-9,-67,26,35,-10,-37,-51,-9
-19,-40,-24,58,31,-47,28,-1,5,-39,-59,-42
-38,-54,-26,36,5,-51,29,17,-26,-40,-57,-30
-32,-40,-15,36,12,-36,29,29,-20,-30,-43,-29
-12,-50,-28,54,6,-44,20,12,-35,-49,-37,-36
-28,-73,-40,43,20,-48,42,38,-19,-63,-78,-46
4,-60,-30,38,0,-48,39,25,-24,-67,-28,-18
-26,-76,-46,29,15,-41,34,31,-26,-64,-49,-25
-12,-63,-44,30,5,-29,64,29,8,-25,-57,-39
-22,-60,-43,45,13,-45,38,17,-30,-49,-57,-63
-45,-60,-34,45,20,-21,29,11,8,-40,-39,-28
-18,-73,-34,37,26,-48,16,18,-18,-53,-49,-46
-17,-26,-35,43,-12,-48,48,1,-9,-40,-44,-52
-10,-38,-24,28,7,-39,59,23,-6,-39,-43,-40
-20,-54,-37,44,22,-38,24,40,-13,-51,-48,-29
-13,-34,-30,53,0,-32,49,20,3,-34,-46,-30
-4,-51,-27,28,5,-41,27,4,4,-56,-46,-34
-12,-57,-48,39,18,-46,33,-11,10,-64,-49,-30
-18,-66,-23,55,-1,-61,41,27,-24,-36,-28,-38
-20,-62,-36,57,8,-40,28,37,-33,-22,-58,-47
-15,-49,-34,28,9,-35,24,27,-22,-30,-16,-26
-20,-31,-36,74,5,-37,9,35,-15,-48,-38,-40
-21,-53,-45,50,22,-45,28,13,-21,-35,-40,-43
-20,-44,-19,40,8,-20,37,2,-1,-44,-59,-56
-16,-39,-30,41,-13,-27,27,18,7,-46,-44,-31
-9,-31,-25,41,12,-25,21,32,-11,-34,-50,-37
-20,-58,-35,27,37,-37,14,18,-7,-42,-40,-33
-34,-54,-43,18,8,-39,36,28,0,-30,-55,-45
-19,-52,-19,23,11,-44,42,35,-9,-53,-48,-41
-2,-48,-30,55,2,-44,18,15,-12,-40,-55,-21
-15,-61,-2,47,3,-57,29,18,-21,-35,-49,-31
-8,-46,-30,0,8,-59,53,27,-26,-47,-45,-25
-23,-46,-29,14,11,-62,51,18,-26,-26,-36,-40
-15,-47,-28,26,2,-55,29,28,-23,-26,-57,-19
-29,-37,-37,38,2,-30,42,23,8,-43,-39,-54
-11,-76,-10,27,16,-41,19,44,-23,-32,-45,-41
-10,-37,-18,27,12,-38,19,30,-33,-37,-41,-63
-13,-41,-42,44,29,-58,25,13,-9,-17,-42,-40
-29,-66,-28,37,-5,-50,30,22,21,-24,-30,-24
-1,-54,-18,37,11,-30,22,28,-39,-30,-70,-35
-3,-46,-54,41,19,-31,38,14,-20,-24,-51,-3
5,-50,-39,53,19,-38,7,7,-27,-38,-51,-27
-21,-46,-40,20,6,-25,23,40,-14,-40,-57,-43
-24,-37,-33,3,-5,-54,4,13,-8,-51,-47,-33
-16,-42,-28,29,14,-44,29,13,-4,-40,-51,-16
-10,-43,-39,44,21,-58,10,32,-13,-31,-30,-42
-6,-49,-32,41,17,-49,45,4,0,-29,-49,-47
-4,-42,-23,20,-4,-38,26,1,1,-30,-42,-34
-20,-36,-33,32,7,-49,12,13,1,-15,-39,-27
-28,-77,-37,35,16,-24,20,-13,-16,-37,-41,-55
-24,-39,-45,43,2,-24,15,5,-10,-22,-53,-17
-27,-55,-38,31,15,-44,10,14,-41,-29,-40,-32
-14,-56,-18,34,4,-34,20,25,-18,-53,-71,-53
-35,-41,-23,38,23,-45,42,16,-16,-33,-24,-45
9,-64,-50,5,-9,-40,30,20,-24,-29,-33,-22
2,-38,-34,14,23,-37,21,44,-28,-62,-28,-48
-14,-57,-6,39,4,-33,45,0,-19,-7,-21,-34
-2,-48,-26,29,19,-16,29,18,2,-31,-39,-38
-15,-40,-10,22,16,-42,38,19,-7,-38,-22,-27
-8,-28,-20,45,9,-14,18,24,-22,-32,-15,-31
-26,-57,-19,31,26,-37,16,17,-29,-19,-54,-27
-20,-46,-39,18,15,-57,24,12,-20,-29,-26,-25
-26,-33,-30,21,4,-32,13,-2,-33,-39,-38,-40
-16,-44,-20,28,3,-39,24,25,-29,-25,-40,-46
-30,-52,-39,29,-11,-40,15,-11,5,-45,-48,-32
-15,-34,-31,16,7,-24,28,6,-3,-36,-33,-48
4,-43,-32,20,6,-30,26,12,-6,-24,-27,-25
-26,-30,-9,30,9,-40,41,24,-20,-32,-11,-28
0,-33,-45,25,8,-31,28,5,-9,-26,-32,-27
-22,-23,-15,49,4,-21,15,8,-5,-13,-54,-57
-10,-59,-22,30,-11,-30,8,9,-21,-32,-36,-9
-20,-48,-34,50,-3,-37,37,19,-25,-23,-38,-18
-12,-31,-36,32,-2,-28,14,20,-16,-32,-33,-38
-38,-17,-43,27,11,-31,30,9,-1,-25,-47,-25
-2,-36,2,17,-11,-20,17,-15,7,-30,-20,-25
-11,-50,-27,11,14,-30,30,9,5,-22,-55,-30
-4,-35,-12,25,28,-21,27,19,13,-25,-40,-42
4,-36,-9,37,3,-30,29,22,-21,-3,-37,-29
-20,-27,-24,42,33,-44,26,8,-13,-32,-6,-14
5,-57,-14,5,4,-27,22,16,-9,-56,-41,-18
-26,-38,-24,25,14,-21,25,12,-35,-24,-26,-39
-6,-20,-36,16,-16,-33,10,16,-34,-27,-1,-35
-18,-31,-56,33,16,-24,-6,21,-28,-34,-23,-14
-17,-42,-31,32,-9,-13,30,10,-10,-19,-47,-15
-9,-34,-2,42,-27,-37,8,32,-3,-46,-25,-29
5,-35,-5,26,11,-30,14,19,-21,-28,-50,-19
-11,-37,6,23,-6,-17,24,10,-18,-19,-10,-24
-9,-17,-26,35,-6,-37,15,20,-2,-8,-34,-2
7,-46,-6,27,5,-16,28,5,-27,-21,-20,-23
-23,-31,-26,15,10,-9,1,17,-8,-18,-31,-27
-13,-30,-38,26,-7,-26,29,0,2,-19,-38,-23
-16,-38,-51,24,-5,-13,13,17,-14,-31,-15,-34
-10,-41,3,27,9,-9,12,1,10,-40,-23,-29
-10,-15,-19,27,-7,-18,7,7,-10,-12,-22,-28
-22,-15,-13,9,5,-17,6,13,-18,-33,-22,-17
-10,-18,-8,41,-1,-27,26,14,-7,-43,-5,-20
2,-14,-23,32,-13,-20,28,23,-6,-43,-6,-15
-31,-34,-32,13,21,-15,39,-2,0,6,5,-12
-12,-22,2,25,5,-29,0,-7,-16,-5,-23,-2
-19,-25,-24,16,6,-33,20,21,0,-23,-11,-40
-13,-16,-10,3,8,-20,21,13,-4,-24,-16,-28
4,-6,-41,11,-16,-29,16,22,-16,-25,-26,1
-17,-27,-9,24,6,-32,9,1,-10,-15,-15,-14
-22,-9,-27,13,-8,-11,25,1,-11,-22,-21,-19
-13,-23,-10,21,0,-11,17,12,3,-5,-24,-36
-28,-21,6,16,10,-11,12,4,-9,-5,-41,-9
-3,-5,-5,22,-16,-23,11,-14,3,-38,-20,-3
-9,-22,-4,14,0,-34,21,-1,-7,-12,-9,-16
-28,-7,-13,4,5,-23,0,20,-19,-7,-22,-4
-2,-33,-14,4,-5,-12,25,25,-9,1,-2,-8
6,-22,-12,17,-7,-1,-6,8,-16,-10,-24,10
-7,-17,-3,15,15,8,25,14,5,-16,-1,-6
-21,-44,-1,24,24,-9,15,19,-13,14,-30,-16
-20,-8,-29,24,2,1,17,3,3,4,-5,-3
11,-33,-35,38,-15,-24,-4,18,-11,-16,-3,-22
-11,3,-16,12,-4,-37,0,5,-16,-7,-10,-25
-36,-37,-3,8,-13,-23,-15,16,10,-9,-34,-23
-10,6,-1,16,15,-16,-11,19,12,4,-24,-5
-10,-17,-23,-3,-11,-6,17,1,-20,6,-30,-3
10,-3,-7,1,-8,-26,17,45,-9,-22,-5,-17
-6,-13,-10,-2,-4,-1,16,3,0,15,6,-3
11,-8,11,11,4,-27,-2,3,-7,11,-11,0
-17,3,21,18,8,-6,17,0,-19,-11,-8,-4
-10,-22,-14,8,-5,-12,-11,-2,-14,-8,-11,-25
2,-8,-28,12,28,-21,20,12,-2,0,-21,-28
8,-1,-1,10,-6,4,9,-13,-16,-14,0,-15
-9,-16,19,0,17,-7,10,24,9,-5,-7,-7
-5,-5,-2,3,-8,14,6,12,-17,-18,-14,-8
-27,-24,-3,5,-16,11,10,21,-7,-6,-8,-28
-10,0,24,6,4,-5,-2,-3,7,-4,-16,7
-17,3,-6,27,9,-16,0,8,3,-16,4,-21
-26,-5,-5,11,-13,-17,21,29,-13,-20,-6,-10
1,14,2,23,4,-21,31,-11,-25,-8,2,-13
-2,-32,-6,10,-19,15,-5,-16,-14,-13,-10,9
-7,-11,-6,-9,6,-13,8,5,17,-28,-11,8
10,0,4,11,6,-2,-14,1,-5,6,-2,11
1,-3,-10,2,-5,-3,22,22,12,9,-8,-14
-19,10,18,6,5,-10,0,-3,-4,-3,17,10
-20,-4,-3,3,15,-12,24,-10,21,7,-4,12
15,2,24,-16,-11,-4,-12,12,-12,-9,-20,-3
0,-11,-2,-16,-7,-6,5,-13,-9,-15,7,-1
-1,24,20,-4,4,8,-10,-7,-4,7,-13,15
-7,-5,-7,-3,-4,17,-8,-5,-12,-9,-10,16
8,-2,6,12,5,-13,-13,-12,-9,15,-11,10
0,-4,4,-6,15,-25,-17,-8,22,7,12,-11
5,-5,-12,10,-6,-21,-7,-3,0,1,13,-6
2,-16,2,-21,4,10,-3,3,4,-21,8,5
2,7,-12,-13,-11,-3,-2,-20,-9,10,5,6
-18,3,-24,-1,-4,2,-5,2,-11,4,1,6
14,27,4,-17,6,3,11,16,16,-8,-2,23
-1,-4,17,-21,-15,14,12,11,9,-12,5,21
-26,5,-5,-8,-17,-4,-18,-18,13,-10,8,15
10,8,0,11,-12,-11,0,-5,3,-3,11,-9
-3,-3,-3,-7,2,20,-12,-11,-8,10,12,11
-6,1,-10,-2,-35,-19,-8,17,20,-12,14,7
-3,8,-16,-9,-6,9,-16,3,-9,7,14,4
-1,13,18,5,-8,27,-12,15,-1,-7,3,9
-8,-2,-3,-28,-23,-8,-6,3,-12,16,24,1
-1,38,1,15,10,6,-3,-9,12,-4,16,19
-22,8,13,2,8,3,10,2,1,-14,6,5
0,13,22,-18,17,6,-15,-8,24,12,7,9
-6,19,9,15,5,1,-12,-22,29,10,23,-15
12,3,16,-16,-8,4,-13,15,-4,23,14,19
2,7,-2,-37,0,5,0,-1,21,-24,3,24
2,-5,18,-13,9,-6,-9,34,-4,8,13,20
2,-22,1,0,7,5,20,18,5,12,13,4
24,9,5,-18,1,3,-15,-2,15,31,12,20
7,5,20,-22,-6,7,13,22,5,-1,46,-13
1,22,8,-26,-2,27,-10,-17,2,6,3,-4
-1,27,2,-24,-2,16,-14,-6,-5,45,26,1
-9,13,-3,0,9,28,8,20,4,5,19,17
39,14,14,-5,-10,13,-25,1,19,-4,25,23
-8,43,-2,-14,15,-6,1,-17,4,21,10,7
8,-4,-5,-6,-10,-1,4,-1,5,-2,30,-2
5,8,2,-3,3,2,6,-13,21,32,17,8
9,20,-9,5,6,28,-2,1,22,6,24,1
3,17,-3,-15,8,15,7,-9,-5,32,19,12
4,33,-7,6,10,-3,15,0,15,14,10,16
22,-2,8,-12,-6,2,-19,-3,1,-8,8,-9
7,2,9,-17,-8,26,-29,-10,13,9,-2,32
6,27,17,-29,18,20,-16,3,-9,28,20,10
-1,2,14,-16,-5,-8,-18,-13,-7,13,14,-6
29,18,-15,-20,-11,21,-7,-3,-9,16,27,10
0,17,-5,-4,16,37,-23,-5,-8,18,4,24
8,2,17,-22,-12,12,-10,14,0,17,20,30
-7,23,1,4,2,2,-24,-37,11,19,31,20
-13,17,18,-25,17,-4,-17,-9,12,22,12,13
1,4,1,-3,8,10,-3,9,-20,7,9,-2
-13,52,7,-22,-15,24,2,-3,27,37,27,23
-3,5,8,-3,-2,19,-15,11,7,6,8,12
4,22,14,-14,-18,25,-7,-21,12,18,2,12
-5,18,20,-10,5,7,-23,-12,20,33,7,21
12,22,17,-16,2,7,-39,-40,6,6,57,17
-3,39,13,-8,3,10,-8,-1,4,55,14,27
3,17,20,3,-19,34,-27,-6,6,-2,36,-6
-2,30,31,-20,-9,34,-2,-24,14,18,22,1
24,19,18,-11,-10,36,-6,-12,32,46,20,-9
