I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
91,266,195,-188,-44,208,-170,-110,92,200,244,182
103,280,175,-195,-45,223,-152,-102,81,190,240,177
124,303,200,-193,-50,250,-170,-100,108,214,276,211
108,302,190,-195,-38,234,-158,-128,106,235,287,203
105,307,215,-216,-62,217,-176,-122,81,230,276,203
111,306,209,-226,-32,270,-186,-119,80,218,286,226
115,300,212,-216,-38,268,-178,-120,105,245,283,241
103,340,191,-222,-27,257,-180,-133,95,251,273,236
120,314,225,-234,-52,275,-180,-109,85,269,299,223
143,330,214,-217,-61,279,-186,-123,108,255,271,247
117,338,231,-211,-41,269,-200,-121,104,266,317,230
111,332,219,-238,-23,285,-191,-142,80,242,291,239
120,347,217,-244,-34,287,-193,-114,127,248,292,240
131,342,252,-223,-47,297,-184,-132,120,267,316,231
112,345,219,-235,-65,281,-202,-148,94,249,312,227
158,350,225,-237,-44,285,-192,-179,85,276,295,236
119,366,248,-226,-59,293,-197,-150,86,271,307,236
118,334,223,-238,-58,286,-222,-124,120,260,317,257
130,355,234,-237,-34,293,-197,-129,97,283,315,230
121,363,229,-241,-51,313,-190,-130,124,262,317,252
125,351,243,-241,-53,295,-213,-156,107,260,321,240
126,381,227,-247,-59,313,-219,-146,116,256,334,244
113,341,239,-255,-55,285,-197,-174,95,281,318,233
128,349,235,-229,-83,276,-183,-139,108,258,320,252
133,366,240,-245,-83,301,-218,-158,113,270,316,262
111,347,220,-240,-37,304,-189,-144,94,298,342,243
119,342,199,-259,-60,292,-177,-139,127,252,317,244
112,342,208,-232,-57,291,-208,-157,113,254,319,235
123,329,222,-197,-65,297,-184,-126,118,241,296,272
111,357,242,-224,-50,286,-187,-135,126,271,314,240
123,372,214,-222,-57,294,-175,-137,71,259,302,210
143,329,213,-228,-62,280,-176,-121,110,257,304,231
127,327,202,-244,-74,269,-197,-134,97,251,281,225
114,342,212,-223,-54,270,-168,-109,97,258,308,222
126,314,176,-214,-39,269,-179,-139,112,237,281,233
100,321,200,-197,-53,255,-172,-136,88,254,285,234
107,310,201,-218,-60,264,-171,-120,88,239,278,222
103,300,197,-209,-41,244,-163,-136,82,228,271,218
103,308,191,-215,-56,232,-152,-120,60,215,273,205
82,276,194,-178,-53,242,-169,-111,95,217,250,226
73,273,186,-186,-36,235,-159,-127,91,214,250,189
106,268,184,-175,-21,206,-148,-113,74,198,256,212
83,255,165,-183,-19,214,-144,-98,86,215,236,184
76,243,148,-181,-35,214,-134,-119,86,175,240,183
71,257,133,-164,-39,205,-121,-115,87,168,225,169
85,236,180,-164,-33,201,-124,-97,66,189,196,174
70,236,136,-181,-33,194,-133,-89,51,174,212,154
56,218,131,-163,-47,195,-132,-89,70,178,184,163
65,202,149,-162,-22,180,-114,-61,61,176,189,141
76,194,121,-146,-18,162,-114,-63,66,142,180,146
66,222,119,-123,-31,164,-126,-80,39,152,163,130
57,186,130,-133,-22,156,-95,-89,49,149,179,134
68,176,97,-128,-21,134,-111,-74,62,134,132,143
59,160,116,-128,-28,134,-126,-64,41,119,132,100
42,179,107,-95,-14,140,-75,-63,40,107,135,121
47,137,107,-115,-16,123,-67,-70,52,115,144,117
62,145,102,-100,-36,93,-82,-73,39,78,152,93
27,134,101,-73,-21,113,-64,-44,34,96,121,83
55,123,105,-94,-7,84,-71,-63,24,111,107,87
28,104,98,-89,0,96,-64,-40,34,106,114,87
52,113,82,-76,-18,93,-58,-33,42,87,108,82
27,99,92,-60,-20,105,-77,-49,55,79,94,83
42,89,66,-89,4,68,-63,-44,30,78,85,47
15,105,71,-51,-14,72,-49,-19,4,69,83,58
22,82,36,-69,-8,42,-36,-20,24,63,85,66
11,79,44,-66,-7,53,-42,-28,18,81,53,49
17,65,11,-39,-20,78,-30,-18,31,48,64,38
20,56,30,-21,-11,62,-17,-32,20,42,59,65
37,62,61,-27,-29,66,-30,-15,13,34,50,46
16,50,17,-36,-8,50,-29,-5,2,29,44,39
21,42,18,-31,-9,-3,-21,-31,-1,52,30,44
-18,29,10,-31,-12,11,-28,-17,13,10,33,28
19,46,36,-5,-14,11,-7,1,-3,-4,14,27
13,10,10,-24,5,-1,-19,-27,-12,2,36,-7
-14,17,-4,-3,-6,7,-6,4,13,15,19,-1
22,20,6,-10,-2,10,14,-8,2,1,14,8
0,15,12,-10,1,-4,-2,3,-7,1,18,-7
-7,-25,3,-2,14,14,-16,-8,-5,9,10,-15
-15,-7,-4,26,-17,-9,3,26,-3,-17,-4,-11
-11,-29,-12,2,0,0,14,1,15,6,-18,-9
-7,-20,-23,5,-21,-16,35,-5,4,5,-3,-25
-11,-36,2,27,1,-3,1,19,2,-10,-39,-18
-30,-33,-12,8,-9,-16,19,29,-21,-29,-25,-41
-5,-12,-10,36,-21,-36,18,23,-24,-23,-15,-9
-25,-23,-14,47,13,-27,22,10,3,-13,-36,-19
-14,-47,-32,33,-5,-33,17,16,-8,-6,-38,-36
-18,-43,-27,49,1,-25,13,11,-2,-28,-37,-34
-2,-45,-27,46,6,-56,13,37,-22,-32,-26,-23
-10,-42,-46,24,11,-36,33,15,-22,-25,-63,-30
-36,-59,-48,48,-3,-66,31,6,-18,-25,-61,-20
-12,-44,-40,32,-18,-45,23,22,-28,-36,-62,-47
-42,-68,-47,36,5,-35,21,25,-5,-47,-33,-43
-48,-69,-37,-1,-11,-68,35,29,-21,-31,-43,-55
-25,-60,-40,67,3,-57,38,14,-38,-79,-73,-24
-22,-58,-39,50,10,-57,38,45,-27,-41,-51,-46
-16,-74,-30,40,3,-64,39,35,-13,-48,-62,-55
-50,-73,-39,45,27,-51,31,13,-7,-24,-28,-47
-18,-69,-34,43,16,-74,37,25,-13,-28,-75,-39
-23,-84,-22,62,4,-44,32,37,-26,-46,-54,-41
-32,-69,-41,34,26,-60,57,37,-22,-53,-55,-54
-39,-67,-63,51,17,-44,39,31,-9,-49,-60,-55
-9,-39,-50,62,9,-61,48,54,-12,-64,-94,-43
-41,-78,-47,41,3,-67,36,21,-22,-70,-23,-43
-46,-80,-33,48,7,-78,39,21,-26,-74,-46,-61
-24,-64,-55,50,-2,-80,42,50,-28,-65,-71,-44
-43,-74,-66,69,1,-80,75,-3,-25,-60,-57,-52
-23,-80,-67,55,-4,-36,54,43,-21,-47,-88,-48
-19,-82,-52,44,25,-65,31,63,-17,-42,-43,-35
-21,-90,-63,60,20,-65,42,40,-13,-78,-86,-72
-40,-84,-45,61,39,-74,29,34,-50,-51,-74,-56
-23,-82,-49,63,-7,-46,41,30,-41,-66,-71,-67
-45,-82,-37,42,4,-79,53,43,-21,-62,-66,-67
-13,-84,-54,71,4,-65,38,39,-25,-44,-59,-30
-21,-85,-72,47,14,-75,37,35,-13,-47,-55,-62
-39,-87,-47,46,9,-67,43,45,-37,-57,-80,-59
-20,-114,-63,35,25,-80,56,34,-33,-45,-89,-45
-10,-92,-74,76,34,-66,36,17,-26,-74,-56,-52
-35,-76,-63,49,-3,-88,44,22,-3,-56,-69,-44
-30,-61,-82,57,9,-61,48,33,-26,-61,-60,-66
-17,-93,-55,52,1,-70,41,28,-19,-73,-58,-54
-58,-64,-44,58,11,-66,54,21,-21,-74,-69,-37
-17,-80,-77,58,19,-61,21,45,-29,-72,-75,-57
-48,-77,-49,63,0,-87,43,31,-18,-52,-61,-52
-15,-64,-67,42,15,-71,51,52,-25,-88,-62,-56
-34,-87,-53,53,15,-67,42,45,-29,-52,-80,-26
-14,-81,-71,51,-2,-57,18,36,-23,-49,-81,-43
-41,-74,-52,66,10,-72,49,49,-17,-75,-85,-62
1,-80,-41,56,17,-66,32,35,-41,-49,-56,-61
-34,-65,-80,46,9,-58,43,42,-28,-76,-70,-47
-23,-72,-77,67,2,-85,46,31,-36,-63,-83,-47
-29,-74,-45,53,-3,-71,37,15,-37,-61,-51,-61
-48,-59,-60,69,19,-73,37,19,-9,-49,-67,-76
-16,-75,-66,63,6,-55,39,50,-20,-57,-84,-62
-37,-80,-64,42,-10,-74,50,40,-8,-75,-80,-49
-32,-88,-80,74,2,-67,44,31,-27,-47,-85,-61
-43,-75,-68,58,1,-84,12,33,-26,-61,-67,-45
-27,-100,-41,50,15,-70,30,46,-9,-44,-83,-41
-34,-65,-58,52,4,-51,51,36,-25,-65,-75,-48
-27,-76,-43,47,8,-64,36,38,-30,-67,-52,-38
-42,-85,-53,39,5,-60,41,41,-29,-78,-60,-55
-24,-73,-48,27,10,-70,41,45,-10,-59,-75,-46
-36,-91,-37,56,7,-59,41,22,-6,-59,-71,-66
-23,-76,-60,50,14,-70,42,16,-13,-18,-79,-61
-41,-91,-60,43,-15,-56,30,31,-17,-69,-86,-46
-16,-86,-45,36,3,-49,51,27,-21,-58,-95,-54
-25,-77,-63,33,-11,-61,54,31,-38,-52,-66,-58
-39,-67,-33,51,15,-59,51,38,-31,-65,-55,-47
-39,-64,-46,68,-9,-65,31,13,-7,-49,-73,-64
-8,-58,-43,45,9,-70,35,17,-19,-51,-67,-61
-32,-58,-37,57,29,-58,66,18,-26,-30,-89,-52
-1,-71,-30,46,25,-55,60,39,-16,-39,-57,-55
-32,-87,-63,47,8,-46,57,16,-33,-47,-80,-48
-12,-71,-36,45,17,-67,45,22,-20,-50,-63,-48
-17,-70,-50,66,1,-57,55,33,-38,-62,-70,-49
-19,-88,-52,53,18,-50,56,34,-29,-53,-71,-26
-16,-63,-47,55,-6,-69,41,47,-41,-61,-74,-59
-25,-71,-47,36,17,-27,60,11,-6,-73,-68,-44
-12,-75,-36,41,9,-65,19,30,-24,-73,-53,-47
-36,-65,-55,59,11,-55,39,47,-13,-54,-64,-47
-34,-82,-51,51,13,-80,44,36,-17,-30,-58,-68
-34,-81,-47,46,6,-61,51,24,-13,-60,-69,-58
-19,-74,-52,45,26,-57,24,23,-28,-17,-77,-35
-1,-78,-34,38,13,-76,34,21,-45,-38,-74,-54
-10,-50,-38,33,20,-62,38,5,-20,-59,-44,-60
-21,-57,-50,59,19,-65,49,32,-30,-51,-59,-48
-21,-83,-37,40,13,-76,41,36,-46,-62,-71,-43
-27,-59,-41,23,-7,-72,36,39,-19,-47,-69,-64
-2,-75,-53,49,-1,-65,56,40,-11,-50,-67,-32
-23,-60,-23,24,20,-72,26,36,-26,-47,-60,-46
-22,-53,-38,48,7,-64,42,24,-12,-44,-71,-48
-1,-63,-58,32,9,-58,20,30,22,-41,-37,-41
-10,-63,-52,40,2,-48,27,28,-14,-51,-48,-35
-45,-72,-52,33,-31,-36,38,20,-26,-48,-61,-64
-30,-61,-48,45,33,-49,46,23,-28,-55,-68,-41
-41,-71,-54,30,-5,-67,49,51,-41,-49,-81,-38
-14,-51,-29,53,21,-53,58,18,-5,-56,-42,-39
-18,-87,-43,54,-9,-39,40,33,-26,-32,-50,-37
-24,-63,-48,63,16,-55,49,-5,0,-32,-45,-41
-20,-43,-31,47,12,-53,33,16,-19,-42,-56,-52
-17,-65,-31,49,10,-27,51,40,-30,-51,-51,-45
-20,-56,-31,61,3,-54,19,9,-19,-52,-40,-32
15,-64,-44,53,0,-61,58,37,-28,-38,-54,-42
-14,-62,-37,41,21,-62,28,16,-19,-33,-65,-58
-32,-62,-18,18,1,-25,29,24,-7,-54,-75,-57
-29,-59,-68,26,6,-42,38,40,-35,-60,-48,-52
-17,-67,-17,50,-7,-53,39,21,-7,-44,-37,-41
-18,-77,-59,33,18,-40,27,2,-26,-54,-53,-28
-14,-37,-44,30,-4,-32,21,32,-18,-55,-63,-54
-15,-53,-42,53,2,-60,17,6,-26,-67,-51,-52
-1,-36,-36,37,17,-59,23,13,-21,-59,-16,-42
-11,-62,-28,41,7,-21,39,21,-30,-21,-42,-30
-12,-51,-26,35,24,-24,46,60,-12,-37,-39,-45
-3,-58,-22,30,5,-57,44,24,4,-46,-66,-30
-23,-63,-47,47,26,-49,30,12,-7,-47,-46,-42
-21,-47,-27,25,-9,-47,38,38,-10,-23,-48,-21
-18,-34,-29,29,-3,-38,3,33,-22,-33,-31,-43
-24,-31,-36,37,18,-26,44,28,-16,-52,-53,-37
-19,-44,-14,31,7,-51,26,18,-5,-39,-44,-31
-17,-69,-35,49,6,-29,29,8,-10,-26,-23,-29
-17,-49,-43,31,19,-38,43,18,-1,-39,-34,-47
-20,-57,-41,48,36,-31,31,21,-18,-55,-48,-36
-5,-48,-43,42,7,-68,23,30,-7,-32,-43,-35
-21,-42,9,42,0,-29,32,31,-12,-45,-52,-26
7,-52,-47,34,14,-38,22,17,-1,-40,-45,-24
-26,-54,-37,36,-7,-68,16,1,-27,-28,-26,-35
-10,-42,-24,34,10,-31,7,14,-32,-15,-43,-37
-4,-51,-30,9,0,-45,18,2,-15,-30,-56,-5
-29,-46,-22,37,17,-39,13,21,-1,-29,-47,-35
-15,-50,-36,37,18,-45,25,3,-5,-27,-40,-39
-4,-35,-36,22,6,-43,20,30,0,-34,-35,-16
-13,-43,-41,6,-1,-16,14,18,-14,-27,-43,-38
7,-33,3,35,13,-36,-8,24,-10,-20,-19,-33
-1,-32,-27,42,-4,-25,46,8,3,-42,-52,-37
-17,-44,-26,16,7,-15,16,15,-4,-45,-36,-24
-7,-30,-22,30,11,-42,16,11,0,-22,-33,-22
-21,-35,-14,20,-9,-31,25,10,-12,-26,-44,-26
-22,-49,-5,36,1,-49,5,-4,-3,-7,-42,-21
-24,-29,-44,18,15,-29,1,10,10,-32,-24,-13
-6,-25,-34,10,25,-23,33,5,-13,-20,-34,-10
-26,-46,-24,8,8,-34,10,8,-17,-25,-12,-16
-16,-42,1,13,0,2,3,14,-12,-16,-22,-42
-9,-46,2,25,22,-23,48,-3,-3,-11,-12,-34
-1,-22,0,20,3,-13,0,30,-6,-17,2,-15
-13,-31,-16,20,20,-26,15,6,0,-17,-38,-3
5,-2,-23,34,-2,-30,22,11,-17,-9,-28,-22
-13,-36,13,18,19,-27,5,20,-3,-35,-18,-7
11,-20,-1,20,-9,-24,5,10,-14,-16,-31,-5
-23,-32,-15,11,7,-6,24,8,-11,3,-10,11
0,-24,-11,-4,11,-9,-5,3,-8,-30,-25,-13
1,-28,-4,30,14,-4,25,0,-9,-27,-14,-10
-11,-3,19,-2,3,-14,18,11,-15,-12,-2,-32
18,13,-16,6,-11,-16,8,18,1,-11,-6,13
-8,-10,-13,23,4,-2,-7,-12,13,3,-13,0
-16,3,8,8,-13,22,-3,0,23,4,-2,-8
7,-2,13,3,-7,2,3,-8,11,17,-7,22
8,19,5,-9,2,-3,12,-24,14,-8,5,13
21,42,23,-13,7,3,0,-24,3,2,22,27
3,31,21,-4,5,14,4,9,1,19,26,-15
10,36,32,-27,-9,30,-14,2,9,36,34,32
15,32,0,-29,-13,36,-49,0,7,23,15,36
31,27,23,-52,-13,49,-12,-12,28,43,46,42
2,47,35,-25,1,28,-12,-26,9,45,42,54
13,47,22,-31,-14,63,-43,-19,37,33,61,55
12,68,42,-39,-10,44,-37,-52,11,66,60,19
22,69,34,-35,-9,50,-36,-14,33,52,68,46
37,71,50,-41,1,68,-50,-25,24,53,79,56
18,82,48,-53,-21,48,-46,-35,19,69,88,60
13,94,51,-87,3,84,-46,-30,20,55,77,74
24,74,64,-76,-11,78,-54,-36,48,71,74,78
46,115,74,-86,-13,90,-68,-40,32,54,97,75
39,118,94,-81,-11,107,-64,-52,30,119,80,71
49,135,90,-105,-4,89,-80,-40,35,98,114,99
75,120,64,-107,-5,97,-87,-39,24,105,128,112
54,136,98,-104,-30,110,-93,-43,55,110,111,100
53,164,94,-113,-32,117,-99,-43,34,103,119,104
82,155,103,-112,-23,162,-92,-65,35,135,163,118
60,165,114,-106,-33,142,-77,-53,40,133,168,131
52,171,111,-144,-44,169,-106,-87,64,150,172,119
65,183,131,-116,-34,146,-134,-71,47,113,153,121
90,195,125,-135,-18,157,-108,-104,53,115,209,164
73,196,136,-141,-35,168,-114,-57,91,151,175,159
74,204,134,-123,-53,181,-119,-91,79,179,194,147
54,217,148,-125,-25,203,-124,-106,59,173,200,164
66,220,149,-166,-31,181,-131,-110,75,169,195,143
77,239,155,-156,-23,178,-134,-95,70,193,204,152
79,264,151,-162,-22,198,-142,-87,57,184,209,176
77,237,168,-173,-36,183,-141,-96,78,188,211,182
85,242,163,-159,-51,215,-133,-107,69,193,210,159
101,269,154,-167,-34,209,-143,-104,77,168,230,166
106,252,173,-181,-33,200,-115,-88,78,191,245,181
100,283,139,-150,-31,211,-141,-109,65,196,248,178
64,248,167,-175,-42,220,-137,-103,74,200,237,172
97,277,166,-196,-61,211,-145,-106,62,204,234,177
86,278,181,-189,-73,222,-165,-125,91,185,245,186
99,260,185,-196,-29,220,-146,-82,79,204,199,188
79,262,170,-179,-44,219,-155,-92,82,189,233,184
74,263,160,-191,-40,235,-162,-110,88,198,217,177
104,254,151,-155,-36,210,-138,-84,81,197,222,173
99,258,155,-180,-36,204,-127,-94,91,162,229,204
89,250,181,-176,-44,210,-131,-109,60,201,221,177
101,256,147,-166,-28,216,-151,-89,59,194,233,157
89,245,159,-178,-47,215,-151,-114,80,189,219,183
95,242,142,-161,-40,201,-128,-105,77,176,206,191
81,222,165,-141,-33,211,-137,-97,65,189,205,162
75,230,153,-151,5,200,-144,-75,60,180,202,161
75,235,151,-128,-21,188,-104,-99,61,172,199,169
76,207,131,-120,-56,187,-115,-82,69,150,193,142
106,204,136,-146,-25,188,-104,-74,61,148,169,137
76,196,129,-133,-24,151,-95,-51,71,133,185,138
66,198,115,-136,-46,159,-106,-84,39,146,158,127
80,175,115,-102,-26,161,-105,-80,62,132,159,125
69,170,130,-113,-29,146,-100,-70,35,132,157,111
53,172,108,-113,-30,114,-66,-76,62,112,142,122
37,143,84,-101,-21,111,-87,-62,30,126,142,107
50,143,86,-123,-8,107,-57,-47,30,129,111,98
54,129,92,-85,-22,103,-79,-78,37,103,118,88
28,132,80,-96,0,136,-66,-73,42,86,120,98
37,115,83,-63,-12,104,-64,-31,32,95,89,101
78,108,89,-80,-52,82,-74,-56,63,97,106,83
22,103,85,-67,-20,101,-60,-46,39,52,93,79
32,91,44,-75,-3,96,-54,-55,26,66,94,64
24,96,61,-49,-39,67,-45,-52,29,57,78,65
27,85,76,-72,3,54,-29,-14,13,65,85,50
23,57,48,-45,0,77,-51,-39,10,46,51,48
45,70,47,-51,-21,74,-24,-13,-8,45,63,70
30,72,44,-39,-8,62,-46,-25,39,49,62,64
15,77,47,-62,-8,64,-27,-18,28,40,70,36
18,56,16,-44,-5,49,-34,-39,20,36,64,50
7,48,36,-34,-21,24,-22,-44,13,46,54,46
-6,58,34,-39,-27,35,-31,-9,16,44,46,22
29,36,37,-28,-18,48,-24,-4,5,29,39,7
-2,30,17,-25,-7,28,-22,-9,21,34,28,21
4,20,12,-1,-5,16,-10,-1,4,38,28,38
8,9,2,-20,-30,16,-22,-37,16,37,19,3
29,17,26,-15,10,30,11,9,-3,30,22,1
-12,19,24,-22,9,26,-10,-14,-4,0,24,14
14,28,3,-13,0,5,-9,-34,3,-7,46,15
4,3,-22,-18,-17,6,-2,0,-8,19,23,2
9,-6,-2,-27,1,23,-17,11,1,15,8,-7
2,9,-4,1,17,-4,17,-8,-10,15,23,14
-2,0,7,-27,-8,-13,0,5,-3,16,-2,25
-9,-1,2,9,7,6,8,0,6,13,8,17
10,2,7,-15,7,-11,7,-2,5,-23,12,13
-13,-2,-3,5,10,8,-14,-22,11,18,-16,-17
-13,21,-25,-8,-25,13,3,9,-4,-6,17,-15
11,-13,11,7,11,-7,8,11,6,-2,-18,7
-4,7,-19,-11,-10,9,-7,-2,-14,-20,-18,9
-28,-5,11,-23,-8,-9,5,14,19,-10,-6,-13
-12,-10,-13,5,-18,10,-21,1,9,-22,-11,-20
-20,-40,-4,-14,7,-4,-2,-4,-3,-12,-1,5
-4,-15,-22,15,1,-11,13,15,-10,-27,-10,-16
-13,-10,5,28,4,-33,17,-2,-10,2,-11,-21
-29,-30,-9,23,1,-25,7,-13,-5,-25,-43,-40
-19,-32,-21,14,31,-22,0,10,-17,-17,-4,-7
3,-32,-48,37,18,-26,12,22,-19,-25,-9,-36
-32,-49,-30,27,0,-37,24,23,-9,-46,-50,-42
-16,-59,-25,44,17,-35,26,5,-22,-33,-76,-39
-25,-75,-48,53,-6,-69,45,44,-41,-82,-53,-71
-40,-91,-53,59,-4,-71,41,31,-35,-71,-62,-56
-60,-118,-74,72,22,-81,45,46,-7,-69,-114,-65
-53,-100,-74,51,-10,-102,64,38,-38,-97,-108,-90
-40,-135,-89,82,12,-97,81,32,-53,-89,-121,-98
-63,-131,-101,93,7,-95,85,39,-58,-85,-102,-101
-67,-140,-104,99,26,-126,79,62,-30,-102,-149,-122
-61,-151,-107,105,30,-123,100,75,-53,-122,-153,-114
-54,-161,-76,94,29,-148,100,77,-50,-125,-148,-112
-49,-169,-117,130,27,-153,99,83,-17,-122,-146,-122
