I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
64,184,93,-109,-12,152,-79,-74,28,124,153,134
53,187,119,-96,-36,139,-102,-59,45,125,150,104
41,172,82,-109,-14,153,-103,-78,61,128,147,144
74,160,109,-122,-26,149,-113,-101,61,144,149,112
87,201,134,-128,-12,175,-77,-82,59,153,163,114
49,218,133,-146,-47,178,-113,-69,83,129,192,130
58,223,151,-151,-44,175,-95,-77,57,155,205,175
85,237,171,-144,-14,185,-132,-76,79,175,213,129
97,238,144,-149,-39,186,-133,-120,72,162,204,171
99,231,161,-167,-40,173,-134,-88,71,179,234,172
85,263,154,-148,-59,211,-134,-105,61,171,218,173
81,255,153,-168,-32,225,-127,-105,103,186,233,203
87,234,166,-181,-41,233,-140,-95,87,217,242,180
111,276,188,-210,-47,225,-152,-112,98,209,239,195
94,278,193,-183,-49,254,-169,-117,81,220,255,211
108,297,186,-182,-26,254,-158,-126,100,204,271,222
89,314,163,-219,-66,274,-133,-147,104,246,281,223
102,300,211,-198,-71,266,-160,-125,98,214,278,204
105,344,218,-244,-42,246,-185,-140,107,224,316,231
129,343,211,-222,-59,279,-171,-129,88,263,302,231
99,327,217,-234,-47,274,-195,-148,81,239,322,267
113,327,226,-210,-43,291,-193,-139,102,268,316,228
132,367,207,-224,-62,266,-208,-147,96,256,325,244
120,356,207,-247,-54,273,-189,-139,124,259,333,246
128,360,239,-243,-71,302,-192,-148,102,258,354,244
139,360,251,-236,-63,278,-180,-133,120,278,339,255
116,370,254,-237,-44,305,-203,-159,88,286,328,268
136,369,246,-252,-52,306,-217,-135,122,293,336,267
148,363,250,-272,-64,305,-225,-133,91,273,334,275
123,375,247,-249,-68,328,-201,-145,117,288,354,272
138,381,238,-278,-50,359,-200,-166,120,303,354,279
138,395,221,-270,-81,312,-200,-158,108,310,344,278
125,399,251,-282,-59,341,-227,-162,107,297,326,282
153,408,256,-260,-42,314,-202,-135,110,300,361,255
134,391,259,-269,-75,330,-212,-162,118,272,366,271
126,398,241,-268,-42,327,-209,-165,102,303,354,274
152,387,258,-244,-46,316,-206,-150,112,294,356,269
133,380,229,-276,-72,329,-207,-175,136,293,363,290
151,387,246,-277,-64,330,-200,-138,114,312,353,270
146,379,241,-260,-51,316,-211,-147,108,285,345,259
143,386,229,-256,-54,319,-202,-136,118,293,347,271
128,364,249,-281,-55,315,-224,-129,141,257,332,266
145,359,256,-230,-54,316,-206,-139,103,292,326,275
134,351,226,-235,-24,309,-208,-161,74,272,325,256
151,384,244,-235,-54,294,-174,-146,133,268,316,236
116,348,236,-249,-46,288,-208,-151,69,256,327,264
119,344,237,-253,-42,289,-186,-147,107,270,324,234
150,336,210,-236,-78,247,-206,-128,98,255,298,226
120,340,218,-214,-59,271,-170,-134,120,243,281,252
112,327,207,-214,-59,269,-183,-116,91,235,293,218
103,299,198,-201,-47,264,-183,-143,106,245,295,239
124,310,202,-212,-46,243,-156,-125,79,241,273,213
117,284,199,-197,-53,248,-169,-130,98,238,273,203
100,289,199,-212,-49,220,-151,-131,90,215,241,195
95,288,194,-201,-40,233,-153,-120,79,196,256,199
93,275,177,-177,-41,258,-177,-131,71,210,264,195
98,263,181,-154,-40,219,-162,-90,79,191,243,186
91,272,161,-153,-33,200,-152,-103,48,202,219,178
93,261,162,-180,-27,213,-156,-86,95,182,221,157
75,250,153,-170,-29,189,-110,-85,66,175,229,159
88,213,140,-175,-44,182,-128,-82,62,154,208,182
65,224,148,-141,-24,197,-137,-99,63,180,197,166
67,208,132,-129,-20,171,-115,-89,45,171,216,161
73,219,137,-149,-40,163,-118,-88,65,151,164,143
70,205,109,-147,-56,182,-110,-82,48,160,163,164
98,175,145,-125,-25,162,-96,-69,75,147,178,134
60,194,118,-118,-27,151,-102,-88,65,136,173,125
45,174,94,-120,-37,143,-100,-67,74,120,128,124
49,156,96,-83,-7,151,-91,-56,45,105,138,106
55,147,106,-105,-15,112,-74,-76,59,115,127,104
63,142,83,-84,-37,130,-84,-36,42,125,145,94
21,143,85,-91,-19,93,-81,-72,22,92,106,102
44,121,106,-106,-16,101,-68,-40,22,91,122,77
38,104,66,-69,-4,117,-57,-38,48,103,96,72
48,111,66,-56,-19,112,-49,-37,23,53,87,75
27,92,58,-69,-9,111,-49,-5,26,66,73,85
28,91,69,-64,-17,87,-28,-24,26,66,91,42
18,68,43,-67,-25,52,-42,-35,-2,44,93,53
18,82,68,-35,-14,72,-41,-3,18,39,72,40
7,71,43,-61,-4,67,-25,-16,-8,48,56,34
19,60,62,-56,-22,63,-17,-9,41,14,54,30
29,57,41,-32,-6,56,-15,-36,0,28,52,59
6,47,28,-30,-33,55,-31,2,-2,25,43,25
17,20,44,-36,-10,42,-23,-38,17,33,27,13
22,33,22,-21,-4,30,-9,-23,-4,26,33,11
28,30,4,-9,-12,12,9,-5,12,17,30,21
-6,33,2,-31,-4,35,-18,-21,15,12,11,21
3,23,0,-7,-6,11,-29,-28,-1,34,29,28
14,5,21,-15,-11,22,-5,-4,14,22,8,25
6,-10,9,-4,-2,18,5,12,25,14,12,9
-3,3,-14,3,16,-1,-9,-7,7,-4,-7,-7
-18,-13,-6,-13,1,-17,2,-1,4,8,4,-3
2,8,9,10,4,3,2,-1,2,-31,-31,-17
3,-14,7,-12,7,-2,-11,2,-1,-1,0,-1
-10,-17,-14,-7,2,-16,9,4,-16,-4,-26,-15
3,-11,-11,9,-3,14,10,-10,-9,-1,-16,-19
4,-9,-2,6,-18,-12,8,12,20,-9,-8,-18
-26,-24,1,13,-23,-16,20,12,-17,-26,-6,-22
-14,-32,-12,47,8,-21,3,6,-27,-21,-20,-1
-24,-32,-17,18,10,-23,25,27,-10,-14,-20,-25
1,-19,-26,6,-10,-51,11,6,-3,-35,-23,-6
-5,-21,-47,-3,-17,-16,25,21,-10,-23,-22,-29
-11,-32,-13,-21,1,-16,8,41,5,-15,-33,-12
-5,-52,-21,9,5,-22,33,35,-3,-34,-39,-24
7,-26,-12,19,-2,-19,-5,9,-7,-30,-38,-44
-40,-29,-30,29,-7,-31,12,22,9,-42,-27,-40
-5,-34,-26,33,-1,-24,31,20,2,-26,-21,-19
9,-44,-37,23,3,-37,18,9,2,-4,-10,-27
-29,-12,-41,17,-7,-52,12,23,-4,-38,-35,-28
-10,-18,-22,28,2,-31,30,-6,-24,-27,-41,-27
-27,-29,-40,48,18,-37,16,21,-11,-24,-23,-41
-18,-59,-31,26,7,-24,32,14,-16,-35,-34,-37
7,-34,-36,35,8,-45,27,19,3,-26,-13,-7
-19,-28,-37,33,6,-37,11,0,5,-40,-25,-39
-16,-42,-11,36,0,-31,3,34,-24,-26,-36,-18
-5,-40,-17,18,4,-30,58,6,-8,-44,-40,-34
0,-17,-15,35,-11,-43,14,13,-2,-38,-43,-21
-15,-36,-28,52,14,-23,21,27,-37,-49,-38,-27
-2,-40,-4,12,18,-55,18,18,-9,-35,-31,-10
-28,-49,-16,18,0,-34,35,48,-30,-33,-31,-13
5,-55,-29,39,16,-25,26,23,1,-28,-50,-33
-8,-20,-17,20,5,-33,35,23,-6,-25,-26,-8
-21,-24,-47,23,0,-30,7,22,-24,-42,-38,-38
-9,-37,-31,23,12,-62,26,-13,-14,-43,-35,-17
-18,-46,-25,29,19,-17,17,16,-9,-21,-35,-46
-15,-47,-19,12,10,-19,34,30,-19,-40,-30,-25
-23,-21,-26,52,14,-30,15,-6,3,-24,-46,-33
-36,-38,-13,33,24,-31,39,23,-33,-21,-28,-32
-16,-54,-27,31,-1,-29,15,18,13,-8,-25,-25
-7,-51,-3,16,0,-30,45,12,-11,-42,-27,-28
2,-23,-20,17,17,-56,9,36,-16,-43,-27,-20
-10,-39,-57,14,-2,-40,21,11,-20,-25,-23,-23
-12,-46,-43,28,14,-33,15,8,-28,-27,-35,-11
-16,-39,-18,1,21,-26,15,13,-40,-23,-21,-29
-5,-24,-27,17,25,-52,46,1,-8,-39,-30,-20
-2,-42,-18,17,6,-46,34,27,1,-56,-32,-36
-16,-73,-22,46,5,-51,19,12,-6,0,-41,-24
-10,-45,-17,14,-14,-41,38,31,-4,-8,-22,-40
-10,-24,-17,24,13,-30,10,-5,-7,-27,-27,-33
-23,-34,-1,42,17,-25,19,4,-13,-36,-30,-31
-36,-53,-24,16,-6,-19,36,11,-17,-9,-2,-35
-1,-34,-13,9,-6,-44,29,15,-19,-23,-45,-36
-6,-50,-30,27,18,-45,17,11,-7,-40,-40,-22
-18,-27,-19,26,25,-17,9,8,-31,-38,-27,-26
-33,-51,-12,8,-7,-22,13,12,-16,-46,-38,-22
-13,-17,-26,22,7,-26,14,10,1,-14,-30,-33
-12,-26,-24,6,-19,-28,27,9,-27,-17,-34,-31
-27,-49,-17,39,14,-18,35,5,2,-33,0,-31
-6,-28,-29,5,21,-32,24,12,-7,-36,-24,-22
-15,-28,-14,21,14,-31,13,-6,-35,-28,-20,-17
-13,-15,-17,18,6,-26,34,16,14,-29,-29,-9
-30,-22,-18,10,29,-37,39,13,-18,-10,-38,-8
-3,-19,-8,10,-14,-23,15,-14,-6,-26,-29,-21
-25,-37,-24,29,21,-23,5,-6,1,-22,-17,-20
-17,-50,-19,12,0,-22,21,26,-32,-30,-7,-5
3,-29,-30,38,-2,-43,37,-11,-22,-5,-35,-5
-32,-58,-19,28,6,-10,6,22,-11,-11,-40,7
29,-20,-9,23,26,-43,1,24,5,-19,-53,-36
-4,-33,-35,11,6,-28,12,16,-10,-29,-32,4
-4,-28,-45,27,5,-15,31,20,-13,-21,0,-16
4,-29,-12,43,15,-17,17,12,-36,-23,-35,-14
1,-22,-24,18,8,-7,13,31,2,-14,-12,-22
9,-30,-33,37,9,-25,19,1,-51,-26,-30,-34
-9,-21,-11,6,-3,-19,7,18,-12,-29,-24,-46
2,-21,-13,21,-11,-19,-12,-3,0,-18,-35,-22
-13,-20,-3,21,2,-17,12,11,-8,-30,-17,-17
-15,-15,-18,38,9,-31,6,31,-28,-40,-29,-31
-21,-25,-20,29,2,1,4,9,-22,-23,-31,-30
-23,-32,-8,35,-14,-32,27,27,-18,-30,-31,-25
-4,-23,-20,2,8,-21,-4,10,7,-19,-26,-22
-15,-10,-13,-3,-29,-15,8,-1,-9,-11,-31,1
-2,-22,-4,3,21,-29,9,30,4,14,-19,-35
-16,-13,-12,19,-18,-26,-5,-7,-14,-21,-8,-27
12,-2,-11,17,12,-9,5,-12,-13,-1,-4,-20
5,-26,-22,16,7,-13,32,3,-2,-7,-21,-19
-17,-1,-17,21,-10,-9,-1,-12,-12,6,-4,-6
11,-19,-36,-13,9,-5,14,6,-19,-8,-23,-11
-3,-16,19,12,25,-5,13,21,19,-30,-16,-18
-13,-32,-8,11,3,9,21,-4,-28,-25,-21,0
8,-21,-18,21,-17,2,15,3,9,-8,4,-2
9,-13,-7,4,10,3,3,10,-18,-33,-19,-20
-16,5,-33,20,-7,-14,1,-5,-11,15,-28,-3
4,-8,-23,11,13,-25,12,7,1,-6,-9,-11
-7,22,-23,4,-9,-20,13,18,-7,-7,-12,2
-1,3,-16,19,-1,-13,16,-17,-21,-2,-2,-7
-21,-3,4,-18,-13,-13,3,3,0,15,-6,-8
-5,-11,-7,-5,0,-22,21,4,8,5,25,20
13,-8,14,-1,5,-29,-7,3,-5,-17,-8,0
-14,-13,14,-17,8,-1,-19,25,-7,29,12,7
11,23,25,-26,8,2,4,-2,-2,24,32,-13
6,16,17,1,1,21,1,-21,2,1,16,3
5,40,36,-14,-1,-3,-29,11,5,10,27,16
14,41,25,-11,11,22,-17,11,7,5,24,20
22,5,20,-7,16,33,-20,-23,3,11,30,38
1,30,19,-32,11,31,-16,-17,12,36,40,1
23,49,-5,-52,-5,40,-20,-27,9,9,45,24
2,70,38,-42,-8,45,-26,10,10,28,52,37
28,57,35,-32,-2,38,-3,-29,19,30,61,23
29,57,64,-22,5,47,-49,-33,21,59,84,40
35,56,56,-73,-1,53,-27,-3,22,42,56,44
34,84,50,-61,-13,47,-49,-26,51,53,63,55
24,62,45,-63,3,58,-54,-28,36,48,74,43
5,80,65,-68,-18,59,-64,-30,10,93,80,74
37,118,90,-54,-9,67,-50,-33,27,66,93,51
57,104,88,-80,-1,77,-62,-35,45,75,91,76
37,121,89,-61,-13,104,-84,-55,53,112,104,67
36,140,79,-92,-15,105,-78,-48,48,94,109,90
52,140,94,-78,-12,86,-91,-54,33,101,125,110
44,149,104,-87,-31,90,-107,-69,60,84,144,106
50,165,116,-123,-24,149,-80,-67,68,112,154,113
68,164,126,-125,-19,152,-94,-50,38,134,137,100
67,176,111,-126,-5,152,-88,-79,54,116,145,122
74,175,132,-113,-24,160,-94,-67,23,150,180,125
71,211,132,-130,-31,173,-116,-73,58,140,180,138
67,205,124,-135,-33,195,-134,-93,73,143,168,146
80,206,136,-150,-48,168,-117,-112,88,176,201,149
79,212,146,-151,-32,164,-110,-61,76,152,199,175
81,232,165,-141,-39,195,-119,-106,59,179,207,140
91,238,159,-169,-32,193,-139,-97,70,187,203,167
91,245,160,-161,-19,184,-144,-93,60,190,205,180
90,245,155,-158,-30,184,-118,-106,64,208,218,193
64,254,164,-179,-38,203,-152,-92,104,166,238,155
68,277,151,-167,-54,244,-133,-102,76,200,238,179
99,275,162,-178,-57,230,-148,-105,88,196,232,180
89,233,156,-167,-49,197,-143,-90,72,194,234,173
101,264,155,-177,-43,223,-141,-81,87,203,236,190
103,281,170,-173,-32,212,-170,-110,67,207,244,200
101,263,175,-172,-53,229,-140,-97,89,193,238,172
106,259,170,-180,-41,211,-165,-117,74,202,229,176
89,268,162,-187,-45,225,-154,-95,89,192,250,185
93,280,174,-178,-33,225,-137,-93,78,212,225,178
85,268,174,-180,-50,193,-132,-112,91,204,234,169
105,237,168,-158,-27,192,-120,-98,85,179,207,187
86,248,159,-163,-40,191,-125,-92,80,177,234,169
82,262,146,-164,-34,176,-136,-107,71,212,230,157
77,218,142,-151,-35,181,-133,-79,56,157,228,146
90,219,161,-152,-33,176,-123,-86,61,167,186,163
91,218,122,-146,-42,181,-128,-70,51,185,181,144
66,213,142,-134,-42,172,-112,-80,62,171,194,136
68,186,133,-130,-46,163,-125,-55,55,159,180,147
64,191,128,-127,-10,164,-120,-84,42,133,157,136
88,174,108,-113,-48,148,-68,-73,55,141,160,122
48,164,113,-115,-36,133,-96,-76,55,110,161,120
47,149,105,-108,-29,124,-73,-48,59,128,122,106
44,166,109,-111,-11,125,-60,-64,39,114,116,95
40,121,102,-109,2,134,-72,-10,40,90,128,99
38,123,80,-77,11,108,-80,-68,24,71,113,76
41,109,82,-99,-42,108,-63,-24,48,79,102,96
34,111,61,-43,-18,94,-62,-34,42,72,82,73
29,82,68,-72,-29,84,-40,-52,0,69,69,68
17,90,71,-60,-23,78,-64,-30,11,74,66,82
11,88,72,-59,0,50,-46,-38,20,53,73,59
33,80,36,-54,-17,68,-39,-35,26,40,60,61
17,67,51,-67,-18,35,-26,-17,29,55,79,59
28,67,10,-24,-14,29,-40,-30,19,39,47,42
5,41,52,-24,-4,34,-37,-21,7,53,44,33
22,32,33,-13,3,25,-30,1,11,21,19,33
25,45,25,-29,15,35,-18,-15,-13,22,34,34
-6,51,27,3,-8,6,-34,-8,2,12,18,18
14,31,-3,-5,-1,15,-32,-24,16,26,18,35
24,20,10,-22,-8,18,-15,-3,19,16,20,19
6,13,9,-4,-7,-17,-32,-2,8,27,7,2
-13,9,21,-2,-12,17,-5,14,-7,15,10,24
-11,-5,-7,-7,-8,10,6,6,0,12,5,8
20,-10,0,-2,-16,-12,4,-16,-1,1,8,11
-25,-1,20,-1,-15,7,-6,25,-4,-11,-1,25
8,13,9,16,-15,14,-13,2,4,4,-20,10
-19,14,0,4,-10,4,9,30,9,-13,7,12
-18,-18,-11,5,3,-19,27,2,-17,-1,-2,-10
5,-22,-20,12,2,-14,-9,5,-6,19,-5,-17
-6,-20,4,13,20,-9,-5,36,11,-8,-2,-7
-5,-12,-7,16,27,-5,21,10,-4,-33,-21,-6
-16,-20,-50,17,-3,-14,9,25,-3,-22,-31,-32
7,-31,-9,8,9,-40,25,13,-4,-25,-40,-10
-8,-52,-31,35,-4,-46,16,20,0,-44,-39,-18
-3,-41,-27,14,-19,-17,14,15,1,-22,-44,-29
-12,-54,-51,23,21,-38,6,-5,-33,-36,-39,-16
-22,-87,-44,28,40,-59,42,30,-16,-43,-41,-47
-21,-84,-55,65,6,-65,43,20,-8,-63,-69,-72
-24,-104,-67,54,6,-77,78,27,-37,-66,-84,-69
-49,-120,-68,78,44,-99,76,27,-56,-81,-100,-66
-51,-120,-93,75,22,-114,69,59,-53,-79,-118,-89
-65,-142,-95,62,22,-113,67,53,-41,-126,-111,-97
-28,-146,-88,115,45,-128,88,34,-59,-115,-118,-130
-44,-135,-93,127,24,-146,81,52,-29,-110,-148,-108
-74,-170,-116,136,20,-148,94,73,-32,-137,-160,-123
-60,-172,-103,104,19,-141,82,66,-57,-126,-158,-119
-63,-167,-137,118,29,-125,101,36,-47,-133,-159,-111
-51,-138,-112,105,25,-141,93,55,-40,-93,-128,-84
-47,-140,-89,106,27,-124,70,53,-64,-81,-118,-86
-48,-124,-47,89,1,-88,61,51,-33,-85,-98,-61
-30,-76,-42,65,17,-67,52,54,-10,-30,-62,-63
-22,-16,-12,21,19,-10,15,11,5,-37,-28,-9
48,15,40,-21,21,34,-24,-16,10,13,55,36
49,92,71,-86,-59,111,-52,-48,28,68,85,67
59,182,136,-128,-40,158,-97,-81,52,141,195,114
92,302,209,-223,-51,238,-155,-114,104,207,271,184
143,370,248,-283,-49,308,-198,-144,113,282,338,265
190,502,308,-335,-60,408,-277,-182,156,389,448,361
211,614,390,-416,-79,506,-339,-244,167,459,518,409
260,706,442,-494,-124,596,-391,-288,200,525,657,488
279,827,549,-562,-117,667,-472,-324,243,632,735,568
317,920,595,-623,-132,748,-493,-361,265,674,818,657
316,978,641,-675,-137,843,-532,-382,310,752,870,693
374,1085,663,-710,-168,863,-566,-419,307,794,953,725
393,1103,697,-740,-157,886,-590,-417,324,810,971,756
371,1070,695,-754,-170,899,-590,-432,338,821,969,762
379,1058,706,-736,-168,892,-613,-446,309,807,991,757
393,1059,691,-728,-159,867,-567,-414,323,802,957,721
335,981,639,-658,-138,815,-528,-386,300,762,892,676
321,907,568,-599,-138,769,-508,-367,242,672,847,642
291,826,530,-555,-136,650,-431,-323,247,634,746,563
236,715,470,-494,-110,584,-389,-297,201,519,652,510
180,590,396,-398,-97,507,-319,-240,163,436,538,433
170,480,320,-334,-76,394,-239,-180,151,356,425,332
124,379,249,-239,-70,294,-187,-148,86,275,351,244
88,248,157,-175,-45,197,-112,-119,72,192,225,184
73,144,107,-107,-29,118,-64,-64,36,102,125,103
18,69,44,-56,-13,56,-33,-24,33,39,58,52
-1,-15,-34,20,-13,-26,-3,12,-24,-17,-28,11
-34,-84,-57,55,17,-87,37,43,-35,-77,-71,-81
-38,-156,-89,84,23,-120,66,36,-29,-108,-137,-104
-61,-164,-117,124,4,-167,80,61,-72,-138,-161,-134
-87,-215,-133,138,24,-179,108,109,-65,-156,-190,-160
-90,-216,-175,174,46,-197,124,112,-93,-157,-232,-157
-100,-242,-170,168,34,-192,141,102,-88,-189,-225,-171
-96,-238,-167,155,34,-195,122,92,-42,-172,-226,-188
-83,-249,-152,168,52,-194,127,69,-80,-203,-211,-166
-84,-226,-163,148,38,-192,111,91,-55,-154,-191,-154
-78,-201,-111,140,22,-164,108,85,-64,-162,-187,-140
-49,-164,-111,98,19,-154,126,50,-39,-126,-137,-141
-64,-163,-112,85,17,-143,94,59,-51,-106,-120,-94
-60,-142,-103,69,9,-113,87,34,-39,-97,-119,-77
-31,-116,-76,54,31,-93,33,41,-55,-90,-92,-94
-22,-92,-35,48,26,-68,47,36,-18,-65,-67,-48
-21,-73,-47,47,23,-60,26,35,-10,-49,-55,-50
-25,-44,-29,17,0,-33,38,2,-13,-34,-31,-45
7,-40,-17,-1,8,-11,14,7,10,-15,-10,-5
9,-24,-24,8,-6,-16,21,-7,-12,1,-17,-1
6,-27,-19,-14,11,-2,30,-7,-1,11,8,-17
-6,3,8,-17,-6,3,-1,-13,-19,11,4,-5
-17,24,17,-24,5,10,-6,-28,6,-10,27,25
2,26,23,-7,8,23,-8,2,-8,32,15,31
2,8,6,-15,-15,16,-15,-14,10,25,17,21
17,20,-2,-14,-12,32,-7,-18,22,19,8,12
31,15,3,-20,-2,30,-2,15,23,21,6,8
22,31,9,-13,-11,9,-35,-3,3,25,12,6
24,47,21,-26,1,42,-33,-14,7,-2,33,22
0,35,15,-6,-13,24,-11,-19,17,25,34,39
11,46,17,-32,-20,33,-17,-1,11,58,28,43
10,48,32,-14,-8,42,-18,-19,-4,32,40,26
30,37,26,-35,-1,35,-19,-29,20,36,29,26
26,62,32,-31,-3,28,-29,-30,30,11,44,23
6,41,10,-47,-33,64,-37,1,21,21,46,30
9,42,45,-13,-19,43,-46,-32,23,44,35,67
21,55,53,-21,-7,55,-38,-18,11,54,33,37
29,66,38,-22,-3,63,-44,-32,5,52,38,35
19,61,29,-46,-29,63,-46,-18,-28,32,37,51
38,48,58,-41,-8,67,-33,-19,15,40,55,30
14,39,42,-49,1,67,-50,-32,17,61,71,31
31,55,41,-43,-2,41,-33,-22,21,56,61,43
27,75,29,-19,1,79,-36,-32,20,64,49,72
29,85,47,-57,-23,61,-47,-19,26,37,61,46
52,73,58,-56,-8,59,-49,-32,30,54,88,47
27,74,57,-55,-4,71,-37,-56,38,67,85,74
53,83,59,-63,-22,61,-53,-38,13,78,90,68
14,99,61,-72,-5,88,-41,-40,24,73,110,65
56,94,47,-53,-30,92,-46,-25,16,76,81,79
26,97,79,-50,22,100,-43,-39,36,71,121,68
58,120,83,-87,-21,114,-63,-53,36,97,78,97
39,108,82,-76,-16,89,-80,-35,44,99,115,112
50,119,63,-76,-42,90,-66,-57,48,103,110,80
42,140,92,-104,-21,97,-62,-31,41,109,135,81
27,137,100,-77,-20,123,-93,-81,42,98,88,106
38,138,98,-86,-17,133,-92,-66,47,109,161,95
55,165,112,-119,-45,103,-84,-64,51,123,168,98
68,166,102,-128,-9,143,-85,-55,35,117,137,115
63,152,114,-132,-29,130,-67,-67,66,138,160,108
47,162,112,-127,-57,144,-102,-74,46,143,153,148
81,183,106,-127,-42,141,-92,-71,59,140,168,107
59,174,124,-116,-32,156,-113,-66,42,115,170,149
92,206,129,-158,-25,185,-120,-104,52,165,178,132
57,202,140,-138,-26,160,-93,-91,82,168,186,141
61,196,136,-151,-37,177,-93,-74,76,159,189,148
97,221,147,-156,-32,185,-128,-80,58,174,201,155
82,243,149,-161,-34,192,-132,-112,56,198,221,166
97,244,139,-172,-43,208,-124,-105,74,188,208,176
97,244,162,-167,-33,214,-139,-120,75,163,220,192
117,258,175,-179,-42,216,-143,-106,88,192,254,169
102,273,165,-188,-40,247,-157,-106,90,187,242,213
123,302,198,-195,-44,224,-132,-129,67,206,246,202
113,278,191,-190,-33,252,-166,-122,65,237,273,201
