I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
119,374,230,-257,-42,301,-227,-166,123,263,359,275
118,387,255,-245,-55,318,-202,-174,112,266,340,267
153,370,260,-278,-42,303,-226,-154,106,280,344,252
126,400,238,-270,-63,315,-208,-174,113,272,323,265
143,381,227,-271,-55,321,-218,-150,126,271,359,280
135,391,232,-263,-50,320,-214,-152,111,294,338,259
121,387,269,-268,-70,307,-224,-150,135,267,320,273
140,391,248,-255,-53,313,-199,-160,117,284,328,259
124,374,240,-262,-69,297,-213,-150,103,289,330,275
147,389,233,-254,-80,307,-210,-136,126,275,342,274
113,377,253,-251,-38,292,-197,-167,123,295,341,238
129,358,241,-251,-59,325,-205,-158,109,263,322,275
122,364,235,-241,-56,282,-190,-161,89,266,345,248
133,355,247,-232,-40,294,-161,-148,105,272,324,249
130,364,233,-243,-60,279,-185,-163,116,283,336,228
106,360,234,-251,-36,266,-186,-155,114,276,328,244
99,351,211,-219,-66,289,-176,-147,97,256,301,252
128,330,209,-234,-57,266,-173,-122,89,245,310,249
93,352,220,-221,-44,292,-168,-140,90,249,285,223
118,291,202,-236,-35,265,-146,-117,91,249,269,213
80,320,205,-190,-39,270,-167,-125,75,227,280,212
83,298,182,-204,-52,248,-151,-122,84,222,270,215
103,283,184,-201,-33,240,-159,-120,86,221,263,197
111,278,177,-194,-38,230,-147,-130,86,224,253,192
85,270,177,-177,-55,218,-155,-98,75,198,247,189
99,248,179,-190,-54,222,-139,-94,67,195,228,180
75,269,159,-176,-61,205,-156,-109,68,190,236,189
82,239,158,-171,-29,196,-134,-111,55,191,203,174
51,223,150,-170,-18,179,-129,-99,67,196,208,163
77,217,140,-139,-21,164,-120,-79,46,149,200,178
75,201,151,-145,-32,201,-114,-89,66,142,198,144
57,174,135,-137,-20,175,-107,-80,53,129,196,157
70,182,127,-103,-28,183,-110,-90,64,143,172,136
72,174,99,-131,-11,162,-96,-56,62,107,175,148
50,193,117,-128,-33,162,-118,-90,41,136,150,114
66,174,89,-120,-18,155,-89,-39,40,133,155,110
55,129,94,-106,-12,109,-84,-98,32,118,153,94
68,138,88,-95,-30,131,-76,-32,22,86,139,104
42,129,78,-83,-26,110,-61,-67,46,109,119,85
43,109,92,-93,-23,89,-65,-47,16,97,108,62
42,112,55,-85,-17,88,-76,-61,14,100,92,67
30,86,70,-68,-7,103,-70,-32,31,74,89,74
16,114,57,-76,-14,57,-52,-45,25,64,76,83
16,69,50,-67,-7,53,-41,-28,26,56,57,51
35,73,35,-47,-5,74,-48,-52,17,68,73,59
30,77,43,-46,-25,82,-10,-22,13,59,67,49
27,55,62,-25,-5,36,-25,-25,50,63,62,56
23,55,16,-29,-6,50,-49,-17,21,41,26,58
15,59,26,-52,5,24,-7,-45,-4,27,41,16
29,48,19,-11,-11,33,7,-20,27,25,32,32
20,61,22,-13,2,32,-10,-19,3,32,41,27
21,31,26,-20,3,48,8,-1,12,24,31,41
-1,37,15,6,-7,10,-4,-24,-14,18,23,-13
13,34,6,-9,-9,17,-16,-10,26,0,18,9
14,14,20,-6,11,9,3,6,-4,22,14,26
4,6,3,5,13,17,-18,-2,-7,-18,3,16
0,33,14,-11,-22,-8,-26,-7,8,20,16,8
-3,-1,9,-23,11,-12,4,-18,-20,16,13,-14
-10,-20,-3,-20,8,3,-26,8,20,-8,18,5
-19,-38,-10,40,-3,-14,7,11,1,7,4,-22
-9,-23,-13,12,16,-38,25,16,14,12,-30,-6
-1,-19,-12,18,-3,-14,36,1,2,18,-10,1
-3,-16,-2,12,-2,-13,7,33,-5,-26,9,16
-21,-14,3,4,-20,-33,-1,-8,-1,-8,-33,-2
-5,-16,5,11,-7,-5,7,15,-3,-34,-43,7
0,-24,-30,16,5,-25,-12,14,-5,-24,-27,-20
-17,-33,-37,21,-9,-25,16,-9,6,-23,-21,-30
-13,-42,-35,31,39,-19,9,18,3,-8,-15,-24
-12,-40,-21,24,11,-27,15,-2,5,-36,-9,-31
-14,-19,-11,5,-10,-17,26,23,-2,-38,-29,-20
-10,-43,-26,48,-9,-36,20,10,-12,-18,-1,-12
-8,-53,-19,10,1,-46,-11,6,-8,-33,-29,-6
-4,-29,-10,20,-8,-44,23,8,-12,-33,-41,-31
-3,-47,-45,24,-3,-45,-2,28,-21,-19,-32,-24
-13,-62,-27,53,19,-47,29,10,-17,-22,-32,-16
-23,-46,-32,29,13,-9,17,36,-35,-29,-60,-16
-22,-45,-20,49,-9,-27,48,12,-17,-42,-65,-10
-11,-47,-26,32,-6,-30,19,27,15,-2,-35,-35
1,-50,-15,33,-5,-21,7,17,-17,-31,-27,-20
-34,-45,-28,35,28,-37,27,58,-7,-45,-38,-46
-25,-28,-22,32,9,-36,27,30,-8,-23,-53,-36
-7,-46,-35,12,19,-42,12,29,-12,-43,-47,-33
-15,-44,-18,23,-1,-46,28,13,-19,-37,-34,-33
-30,-42,-33,45,20,-13,25,14,-10,-15,-27,-53
-26,-20,-11,20,26,-33,16,36,-10,-30,-52,-42
-11,-63,-45,45,3,-42,24,24,-40,-26,-38,-26
-5,-45,-28,30,28,-40,28,10,0,-37,-40,-27
-8,-39,-32,13,9,-35,31,20,-19,-4,-51,-6
-20,-50,-21,22,15,-33,36,24,-26,-5,-43,-25
-12,-40,-34,52,-20,-36,17,2,-28,-34,-50,-45
-2,-51,-25,35,14,-40,42,13,-7,-18,-36,-38
-24,-31,-29,8,22,-17,32,30,-11,-34,-33,-28
-17,-42,-15,24,-2,-46,21,36,3,-38,-63,-53
-25,-59,-28,4,3,-45,33,36,-36,-21,-26,-18
-15,-43,-41,34,-4,-20,29,3,10,-41,-64,-49
-10,-29,-50,22,9,-27,21,22,-32,-34,-28,-47
-26,-63,-42,54,3,-33,9,27,16,-19,-41,-34
-15,-57,-40,16,15,-40,16,34,-21,-41,-26,-40
-12,-20,-25,9,25,-38,19,9,0,-31,-20,-46
-2,-53,-32,13,-16,-42,3,26,4,-68,-47,-31
-30,-72,-29,27,26,-44,15,4,-26,-29,-43,-51
-5,-43,-36,21,6,-53,25,20,-31,-56,-40,-50
-29,-41,-39,41,-5,-39,14,3,-18,-61,-40,-42
17,-28,-31,38,-6,-27,16,24,-22,-29,-49,-30
-7,-32,-35,42,3,-50,15,31,-5,-41,-45,-32
-33,-17,-22,28,-14,-44,-3,21,-12,-12,-44,-37
5,-62,-49,16,14,-42,38,34,-28,-25,-45,-17
-22,-27,-26,31,20,-26,21,23,2,-19,-64,-36
0,-21,-28,11,-10,-7,22,26,-24,-38,-39,-30
-13,-50,-31,18,27,-29,45,28,-26,-60,-14,-42
-14,-27,-20,19,9,-57,31,-6,8,-38,-29,-35
-16,-44,-35,33,10,-10,20,37,-20,-21,-65,-45
-18,-13,-32,35,20,-28,25,6,-2,-32,-29,-28
-18,-48,-18,28,3,-48,9,5,-23,-29,-40,-27
-37,-48,-23,15,33,-37,28,12,-9,-37,-41,-25
-10,-24,-8,33,-9,-24,22,-3,-5,-39,-52,-4
-9,-22,-49,23,1,-58,40,13,-20,-54,-49,-23
0,-65,-36,21,11,-21,19,28,-22,-8,-45,-19
-31,-35,-6,31,8,-41,12,7,5,-17,-39,-6
-23,-26,-19,24,2,-24,1,16,-11,-25,-45,-4
-21,-45,-14,15,33,-48,37,18,-19,-31,-41,-16
-35,-37,-8,31,0,-26,10,31,-13,-21,-17,-31
-10,-38,-10,-5,15,-23,17,10,-20,-13,-48,-42
-24,-17,-6,29,-12,-30,14,8,4,-12,-23,-22
-8,-26,-36,0,14,-35,30,5,-11,-24,-10,-20
6,-41,-1,12,-8,-9,10,1,0,-23,-31,-31
5,-26,0,-2,16,9,31,3,-5,-23,-14,-8
-28,-28,-23,5,-29,-23,14,3,-4,-19,-19,-36
-3,-20,-13,-7,-8,-15,9,21,5,-12,-19,2
-12,8,-26,9,-7,-4,15,14,-1,-15,-19,-14
-10,-15,-2,0,-3,-21,-7,18,-21,7,10,0
21,-14,-10,12,8,4,-3,-12,10,-3,-14,-22
10,-4,-16,28,7,-21,22,12,-9,-15,-7,4
10,-26,12,-5,-23,-4,12,-3,-4,-23,-7,12
-1,-7,16,-3,-20,-15,2,-1,-4,-10,-6,21
-1,-1,-5,23,9,11,-5,-19,17,-2,2,4
-6,-16,4,4,-19,-5,-5,-15,-11,3,24,15
-1,6,6,1,4,21,-15,-26,-2,11,27,28
18,22,17,-25,-11,18,-12,-1,10,31,21,25
10,5,29,-18,5,21,-28,-16,6,6,7,25
15,49,21,-22,-17,12,-14,-26,29,24,28,18
29,47,40,-46,-4,29,-26,-3,25,28,42,12
18,41,33,-23,-2,42,3,-19,18,41,37,52
28,69,49,-39,-11,59,-18,-13,32,56,93,62
35,65,46,-49,1,68,-18,-25,53,58,64,64
35,71,52,-38,-20,48,-44,-41,23,59,54,49
5,80,41,-49,-19,75,-37,-45,16,92,64,65
44,89,77,-58,-17,61,-61,-34,43,63,85,83
49,100,81,-98,-26,96,-58,-63,21,78,82,76
67,120,81,-87,-26,67,-85,-37,39,95,119,94
40,101,78,-90,-23,104,-73,-57,28,77,116,76
32,142,96,-90,-12,121,-63,-59,57,97,139,96
47,148,106,-97,-27,131,-88,-47,36,119,128,117
38,171,94,-113,2,103,-82,-75,39,112,135,114
43,158,103,-122,-23,136,-96,-80,50,116,172,150
68,167,125,-134,-18,151,-101,-68,59,132,162,114
58,166,116,-115,-43,130,-92,-75,77,133,170,118
59,211,128,-126,-15,177,-105,-81,65,127,182,171
71,211,129,-138,-54,141,-108,-81,79,132,183,135
92,225,143,-166,-22,182,-106,-104,58,162,167,142
91,237,127,-155,-55,167,-139,-77,84,175,198,163
88,229,166,-146,-26,183,-116,-83,70,170,210,164
98,241,165,-153,-21,180,-136,-94,79,149,199,150
82,238,164,-164,-35,185,-149,-120,63,173,210,170
78,228,161,-170,-30,190,-122,-94,67,197,201,188
82,229,152,-180,-41,224,-110,-80,65,196,208,156
87,229,154,-176,-21,223,-149,-100,72,193,232,178
82,243,170,-152,-49,213,-137,-99,62,198,210,176
89,245,149,-173,-2,189,-148,-102,100,179,249,173
55,239,167,-179,-49,206,-122,-76,78,168,211,165
89,234,152,-163,-50,184,-126,-96,61,171,203,176
84,233,141,-170,-34,203,-113,-101,65,198,241,181
71,235,166,-161,-32,200,-138,-119,70,170,229,152
69,241,155,-160,-40,194,-137,-99,92,187,204,159
92,218,170,-165,-25,203,-124,-88,64,178,215,152
71,202,140,-156,-43,192,-118,-103,76,189,186,171
77,208,131,-148,-10,190,-124,-97,57,167,189,146
64,174,135,-139,-35,150,-99,-86,71,157,170,144
82,183,121,-143,-48,144,-134,-55,81,163,162,138
56,171,130,-105,-12,147,-110,-78,34,114,149,139
47,172,115,-119,-13,132,-74,-80,64,134,150,108
40,168,117,-133,-34,135,-94,-64,29,125,146,96
68,160,104,-101,-28,140,-107,-69,23,133,137,103
57,128,89,-86,-33,104,-85,-62,37,122,132,104
37,134,77,-74,-3,107,-67,-62,42,117,133,107
62,136,95,-110,-26,79,-83,-56,49,87,94,71
37,115,75,-59,-17,76,-70,-67,47,71,97,88
46,94,54,-79,-3,73,-59,-35,21,82,78,78
41,88,68,-71,9,91,-35,-41,31,60,86,39
4,76,59,-73,-4,75,-51,-32,16,66,69,61
27,65,40,-65,-34,55,-52,-26,27,53,61,41
19,66,41,-49,-9,60,-28,-28,42,37,35,50
29,36,34,-40,-29,30,-34,-23,10,32,45,17
18,41,50,-31,-15,40,-19,-8,23,28,41,46
24,82,9,-32,3,59,-15,-15,5,38,32,28
22,71,34,-29,0,26,-13,-24,0,27,44,54
-4,34,42,-16,-8,30,-23,-33,10,35,42,11
-27,26,27,6,-11,8,4,-4,-11,15,22,33
8,35,19,-17,-2,30,-19,-10,18,19,35,25
7,0,-10,-10,2,3,-2,1,7,0,4,16
2,0,0,-4,-9,7,-2,-20,11,7,10,5
-8,23,8,7,-22,4,-2,16,6,3,-1,-6
13,5,12,21,-9,-1,-2,-9,13,11,8,3
17,12,9,11,-8,-24,6,-1,-25,-1,4,-3
5,-8,-17,4,8,-14,-4,19,-38,11,-10,-15
-14,1,-18,-4,-7,-5,-6,6,-12,-7,-10,3
-15,-21,-9,17,9,-6,-2,2,-6,-27,-42,-17
-9,0,-17,1,12,-9,9,14,-22,0,-18,-21
-11,-26,-30,22,5,-25,31,-13,-15,-7,-33,-15
-8,-19,-31,22,2,-8,29,22,-29,-18,-39,-36
-25,-56,-19,33,3,-46,10,3,1,-28,-60,-40
-37,-70,-61,64,25,-23,12,27,-6,-39,-38,-26
-42,-59,-37,44,27,-70,59,10,-13,-29,-64,-30
-35,-77,-96,76,-4,-54,29,46,-9,-79,-74,-57
-24,-80,-74,65,15,-57,48,28,-27,-80,-89,-59
-41,-107,-66,65,16,-78,56,55,-42,-81,-85,-83
-28,-124,-79,88,30,-101,65,56,-30,-76,-121,-71
-29,-136,-80,91,47,-133,83,83,-41,-125,-132,-112
-76,-160,-97,105,28,-118,78,59,-31,-108,-140,-103
-43,-157,-108,102,54,-145,78,85,-61,-132,-161,-120
-59,-174,-119,117,27,-167,112,78,-48,-134,-167,-131
-52,-197,-147,135,36,-145,103,84,-41,-137,-156,-122
-46,-162,-127,105,18,-152,82,49,-53,-133,-156,-119
-53,-150,-96,106,40,-119,90,89,-42,-134,-171,-115
-48,-142,-91,94,29,-128,97,50,-40,-84,-131,-113
-33,-91,-71,83,-5,-79,40,30,-36,-67,-100,-66
21,-53,-50,31,3,-37,50,31,-7,-43,-57,-48
20,-22,16,-10,-11,4,7,-16,9,-3,15,15
36,73,51,-41,-14,64,-46,-55,29,38,63,54
44,170,98,-127,-25,136,-93,-52,60,109,144,110
89,262,170,-168,-38,224,-157,-109,64,193,235,206
109,365,213,-219,-46,296,-213,-133,111,253,341,241
159,477,300,-327,-72,384,-269,-181,138,350,433,316
184,569,392,-380,-95,447,-317,-215,170,442,525,420
238,695,476,-478,-109,570,-391,-289,194,525,611,499
288,809,535,-547,-134,660,-444,-330,233,614,741,554
316,903,559,-605,-135,781,-498,-357,258,691,826,634
352,981,647,-689,-161,823,-552,-371,282,764,892,704
364,1042,681,-694,-173,865,-598,-435,309,768,940,738
369,1066,703,-712,-176,893,-588,-419,328,821,976,748
380,1092,724,-753,-196,914,-597,-436,330,812,985,746
389,1059,695,-702,-153,888,-591,-430,331,825,952,756
358,1025,644,-695,-138,854,-571,-422,306,786,916,707
328,961,627,-638,-145,786,-529,-373,274,727,841,666
299,868,548,-577,-119,714,-485,-374,263,645,765,607
279,751,479,-514,-110,636,-415,-301,209,570,675,516
225,641,421,-447,-90,538,-346,-255,190,476,575,447
177,517,332,-362,-53,412,-279,-205,170,373,447,351
121,382,253,-253,-64,304,-209,-156,124,290,372,290
97,260,160,-188,-33,245,-147,-111,64,198,240,199
65,147,102,-108,-22,116,-75,-67,49,104,120,112
9,61,30,-38,-18,40,-35,-41,17,69,58,45
-18,-14,-27,8,-13,-37,41,28,1,-17,-16,-17
-33,-105,-79,66,15,-93,74,41,-31,-101,-118,-83
-77,-164,-95,126,15,-124,85,83,-42,-128,-146,-134
-86,-218,-144,153,46,-178,111,88,-92,-157,-200,-148
-85,-253,-175,179,45,-211,121,93,-88,-183,-225,-178
-129,-270,-177,184,55,-217,139,132,-98,-204,-242,-190
-111,-279,-185,203,44,-241,135,130,-87,-206,-266,-207
-101,-274,-185,186,42,-255,158,116,-70,-213,-258,-187
-114,-271,-185,187,51,-251,151,127,-93,-209,-250,-171
-87,-256,-184,170,42,-199,134,105,-82,-175,-226,-159
-87,-243,-155,150,59,-194,147,86,-56,-177,-218,-167
-75,-196,-141,148,36,-184,109,87,-61,-165,-160,-150
-79,-177,-119,123,29,-163,111,69,-52,-140,-172,-143
-59,-165,-77,101,27,-128,71,74,-39,-134,-150,-102
-60,-131,-89,95,41,-109,78,66,-36,-132,-121,-109
-49,-122,-101,76,20,-94,67,36,-44,-98,-96,-81
-34,-99,-52,56,27,-77,44,33,-24,-53,-99,-73
-16,-75,-45,38,12,-73,67,33,-18,-72,-58,-55
-1,-51,-58,14,-12,-53,44,27,-6,-38,-63,-33
-21,-52,-17,42,7,-45,30,14,-15,-29,-48,-26
-7,-20,-19,31,4,-19,23,19,4,-14,-34,-25
10,-41,-7,3,2,4,34,16,-2,-25,-34,-18
-26,1,-33,19,25,-22,-1,-2,-9,-32,-15,-16
-9,-6,1,34,13,-11,6,15,-16,-1,-30,-11
-6,3,-7,-12,-7,-11,11,-1,-25,2,-10,-5
-10,-11,0,-25,-6,-5,5,-15,-9,-10,7,2
3,13,-9,-4,-3,1,1,14,-3,-1,7,-2
0,33,-8,-6,21,-22,-13,1,-5,4,1,13
-2,10,9,-8,-9,12,4,-3,1,-9,15,20
8,18,17,11,-7,16,-2,12,18,-1,37,19
19,24,10,1,-14,14,-28,-16,11,18,14,14
-5,24,18,-11,-10,3,8,-27,8,26,16,32
12,46,9,-27,-11,22,-16,-8,35,37,15,11
3,46,0,-17,19,28,-7,-9,-1,21,40,4
16,40,23,-31,-1,11,-11,-23,16,29,29,17
10,46,31,-2,13,29,-14,-12,7,12,20,32
22,20,19,-31,-15,30,-2,-22,3,16,46,6
7,26,25,-20,-5,25,-25,-16,5,32,42,61
39,60,46,-3,19,55,-44,-14,7,46,29,33
13,58,7,-21,-2,50,-4,-7,23,35,47,19
40,55,3,-40,-12,31,-29,-27,43,42,45,55
22,53,-3,-17,0,36,-16,-22,9,33,45,26
12,77,59,-54,-21,54,-32,-5,27,42,58,40
20,69,36,-43,-12,49,-50,-22,36,26,58,31
29,73,39,-51,10,57,-41,-41,19,63,81,50
27,78,57,-87,-20,64,-42,-68,39,49,63,26
40,104,61,-71,0,71,-60,-41,20,76,72,82
40,110,56,-69,-26,90,-50,-42,31,57,73,91
21,100,84,-71,-18,102,-57,-48,32,87,85,63
26,119,51,-85,-33,100,-55,-42,50,82,88,77
38,130,77,-103,-34,81,-57,-25,41,90,102,92
58,125,60,-63,-33,103,-51,-56,29,105,121,80
42,137,59,-111,-18,115,-77,-63,32,98,145,100
56,131,86,-99,-23,128,-81,-65,31,82,120,77
64,139,90,-102,-27,107,-89,-65,49,106,135,114
65,152,112,-138,-19,134,-104,-61,44,119,147,126
62,160,122,-123,-38,155,-81,-84,65,143,144,133
81,194,118,-125,-44,147,-118,-63,43,103,168,120
76,185,133,-141,-47,153,-100,-61,55,130,175,118
63,185,108,-113,-29,156,-84,-79,51,172,188,126
76,221,144,-126,-32,168,-129,-82,22,171,182,147
70,211,144,-170,-20,188,-117,-75,65,157,207,160
63,229,160,-182,-30,181,-120,-93,80,177,205,168
68,233,167,-170,-49,198,-135,-96,72,159,217,162
86,257,160,-171,-34,222,-133,-101,73,192,242,171
99,275,185,-156,-45,202,-144,-99,102,182,243,187
113,269,186,-168,-28,235,-155,-98,80,190,235,179
102,283,171,-192,-30,226,-170,-119,95,195,237,207
99,305,216,-213,-52,224,-165,-122,96,216,265,201
104,284,202,-198,-48,251,-193,-119,87,216,258,193
98,302,209,-205,-41,266,-176,-112,114,223,262,254
106,288,198,-207,-49,238,-190,-144,106,262,275,222
109,338,226,-207,-51,272,-181,-140,112,240,303,248
138,320,229,-242,-72,273,-185,-136,102,272,327,242
109,331,213,-223,-45,288,-208,-152,108,268,293,259
115,358,216,-240,-82,290,-171,-129,89,232,308,272
125,374,247,-248,-46,308,-203,-139,96,279,336,258
126,367,256,-257,-57,305,-190,-144,107,292,343,267
131,375,257,-278,-82,321,-195,-149,131,282,350,264
128,361,272,-260,-62,307,-218,-143,119,300,357,254
141,393,254,-249,-53,338,-222,-149,123,288,369,260
161,394,240,-281,-67,335,-238,-162,128,314,382,290
140,409,279,-285,-38,346,-212,-156,102,314,383,295
119,416,283,-287,-55,345,-217,-156,139,301,374,299
140,411,269,-266,-65,356,-223,-178,123,299,391,293
153,413,276,-270,-101,350,-220,-174,115,323,366,303
164,413,285,-299,-67,366,-250,-160,136,331,375,291
146,428,285,-293,-72,379,-242,-179,114,324,388,309
141,429,290,-295,-57,369,-246,-174,125,330,396,320
151,450,281,-288,-60,377,-230,-171,121,324,391,294
165,448,282,-282,-74,370,-252,-159,154,342,398,298
153,441,293,-283,-68,383,-230,-187,135,334,396,321
165,429,280,-307,-59,359,-250,-179,132,325,384,302
158,453,298,-302,-41,380,-260,-163,145,319,420,313
156,442,306,-309,-61,371,-256,-163,138,348,392,312
150,429,287,-285,-69,373,-238,-183,141,330,390,314
151,419,279,-284,-68,380,-248,-185,146,324,395,295
144,439,281,-315,-32,359,-239,-162,124,296,392,290
130,425,275,-286,-74,354,-259,-177,97,334,383,283
150,442,270,-300,-67,350,-232,-169,153,332,382,288
151,406,271,-277,-78,351,-219,-147,123,305,369,285
149,417,260,-281,-58,330,-226,-184,107,314,391,266
138,431,281,-279,-60,361,-216,-149,118,311,369,297
139,391,259,-279,-71,320,-219,-172,122,300,362,281
134,384,250,-267,-72,333,-224,-182,132,291,360,286
158,386,268,-264,-59,337,-210,-152,126,299,368,274
129,377,239,-263,-47,303,-200,-167,100,275,330,286
133,376,231,-264,-73,323,-197,-150,114,275,333,262
110,348,244,-246,-53,290,-180,-141,106,276,335,271
132,370,241,-226,-72,293,-197,-133,99,258,310,249
126,351,217,-254,-45,289,-173,-145,84,249,298,233
132,335,186,-232,-61,278,-166,-111,100,249,286,246
119,331,205,-217,-45,260,-181,-115,113,244,290,219
115,315,205,-218,-35,261,-177,-163,84,236,288,216
105,309,213,-227,-35,245,-182,-130,102,236,275,207
98,282,205,-175,-54,230,-175,-107,99,221,239,220
107,267,187,-189,-53,244,-157,-122,97,210,249,199
107,275,184,-178,-52,213,-159,-119,92,208,247,188
87,270,148,-166,-48,202,-141,-102,73,191,246,179
95,253,161,-160,-49,219,-122,-95,70,182,225,174
62,227,162,-156,-30,216,-146,-99,83,185,189,160
82,257,149,-161,-31,180,-142,-100,82,201,211,143
71,207,145,-144,-39,158,-124,-95,89,166,212,163
