I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
101,344,233,-213,-59,294,-192,-118,84,266,310,253
96,348,221,-237,-61,261,-190,-129,95,242,280,242
114,313,222,-224,-48,271,-177,-144,98,253,286,233
103,320,207,-228,-47,278,-172,-116,108,256,282,245
110,306,218,-227,-41,259,-174,-138,113,244,277,216
79,302,201,-233,-55,257,-198,-129,85,229,274,223
104,276,183,-196,-20,243,-175,-126,56,203,272,208
71,293,193,-185,-43,251,-160,-125,81,218,254,213
118,304,181,-195,-35,219,-149,-98,81,208,262,205
104,260,172,-196,-46,249,-160,-110,61,211,229,192
109,254,167,-168,-18,217,-147,-103,72,203,242,167
109,275,162,-167,-46,242,-145,-94,80,202,233,180
72,238,144,-172,-39,188,-137,-104,94,185,201,177
86,246,153,-172,-28,194,-152,-89,61,163,197,181
80,233,142,-156,-67,208,-128,-87,91,164,211,184
66,215,154,-157,-30,185,-133,-90,63,160,203,174
63,201,141,-126,-22,178,-111,-67,68,162,208,141
73,193,136,-140,-32,171,-99,-88,42,157,172,122
56,189,136,-114,-26,174,-105,-55,61,131,154,133
67,151,115,-135,-46,158,-111,-80,52,150,160,118
71,180,114,-103,6,139,-69,-52,77,138,154,119
57,166,115,-101,-38,142,-93,-67,38,126,165,111
80,151,103,-97,-44,145,-79,-84,41,94,161,100
44,144,100,-122,-21,146,-83,-56,49,122,134,110
57,136,103,-93,-25,113,-78,-60,49,104,126,96
55,152,87,-105,-13,105,-85,-57,40,89,110,102
59,131,73,-84,-16,114,-76,-31,30,82,97,79
53,125,70,-89,-32,94,-65,-39,41,69,83,75
34,84,56,-77,-13,90,-60,-37,49,65,89,74
43,91,43,-70,-28,95,-58,-38,14,84,98,76
27,89,72,-80,12,64,-20,-46,23,76,90,69
33,92,74,-61,-34,70,-46,-47,26,51,79,63
34,98,63,-26,0,63,-45,-37,43,54,71,70
18,78,66,-40,-33,93,-35,-45,30,52,60,38
26,58,72,-43,-11,36,-40,-5,33,46,82,35
15,56,45,-47,-17,53,-47,-33,2,53,42,41
24,58,15,-42,-4,43,-33,-2,29,42,34,37
24,63,12,-49,-30,32,-18,-23,7,25,28,37
9,49,13,-22,-6,30,-27,-9,25,10,15,43
17,32,30,-29,-3,28,-13,-12,2,55,34,27
10,10,23,-14,8,26,-21,6,-8,18,25,39
7,17,44,4,-27,10,-13,-19,7,29,17,21
20,47,12,-23,11,35,-17,-2,7,0,26,-5
7,13,9,-9,5,36,12,-12,25,16,31,16
-5,32,19,2,-13,-6,1,-24,13,-1,10,12
-8,17,27,-16,13,15,-15,-9,12,-8,42,1
13,13,11,24,-3,-3,-3,-13,16,16,15,9
-1,-2,10,-12,8,5,-11,-17,4,8,-8,-5
-22,1,12,18,7,-13,-5,7,-4,3,8,18
0,3,14,2,2,12,4,-24,-19,-2,8,20
-16,-8,-7,-6,-17,3,11,-11,-10,3,11,-3
1,0,-3,7,1,15,11,-5,5,-38,-8,-4
5,-2,-8,10,15,2,-5,-8,-10,-11,-25,-10
-12,-6,10,33,4,4,13,16,-6,-2,8,-11
6,-27,5,-14,-4,-11,-5,-27,-4,0,0,14
-9,-27,0,34,-6,-21,-1,28,14,6,-28,-2
-29,-11,-22,-26,-11,-10,12,-5,-12,-11,-39,-25
2,1,-6,-5,11,-17,10,-8,-9,-8,4,-1
-26,-17,-18,20,0,-21,-1,3,-2,-12,-11,-10
-7,-16,-19,11,-1,-17,-17,-16,6,-28,-13,1
4,-29,-18,16,16,-34,11,2,1,-5,-14,-15
-13,-13,8,16,26,-14,4,7,3,-10,-26,-29
-24,-17,3,-10,8,-31,-13,19,5,-17,-19,-13
-8,-24,-24,31,6,-42,5,10,4,-9,-21,-25
-20,-34,-23,23,3,-23,27,8,8,3,-25,-28
-13,-11,2,0,7,-4,24,-1,-22,-36,-27,-17
-10,-30,-31,8,5,-19,18,1,-25,-27,-25,-15
-9,-15,-16,11,-16,-12,22,-5,-1,-30,-8,0
11,-35,-21,13,0,-9,33,4,-8,-27,-26,-12
8,-30,-41,8,19,-19,9,-15,-22,-24,-30,-27
-21,-29,5,6,17,-34,11,6,-19,-10,-14,-35
0,-28,-44,10,19,-39,5,-9,-14,-34,-13,-6
-17,-31,-24,18,17,-16,14,27,8,-25,-11,-2
3,-25,-9,9,-5,-11,14,13,-18,-43,-21,-21
0,-33,1,18,-8,-51,29,10,-20,-16,-23,5
-28,-24,-26,3,19,-15,-8,11,13,-24,-18,-40
-24,-40,3,16,4,-36,2,9,-23,-11,-11,-26
16,-24,-27,16,4,-21,8,6,-9,-20,-25,-9
-25,-33,-27,17,-7,-19,21,7,4,-15,-32,-26
-8,-37,-35,7,-13,-12,27,22,-5,0,-32,2
-24,-33,-29,-1,-20,-5,-9,6,-6,-44,-31,-14
-28,-9,-16,12,23,-30,5,19,-4,-17,-20,-35
-13,-15,-21,21,-4,-32,16,20,-14,-21,-32,-5
-17,2,1,-2,23,-6,1,14,2,-4,-30,-22
-36,-22,-11,14,15,-25,6,14,-28,-12,11,-3
-36,-14,-17,18,21,-22,9,3,-12,-16,-30,-34
12,-33,-21,16,16,-12,15,8,5,-8,-22,-18
-19,-36,-7,18,9,-31,14,13,-16,-7,-5,-46
-31,-9,-8,23,-14,-4,29,-10,-13,-13,-33,-25
2,-25,-12,38,21,0,8,8,-7,-16,-14,-28
-7,-11,6,7,15,-32,0,24,7,-3,-22,-5
-7,-34,-19,19,-5,-39,9,-21,20,-15,-34,-24
-17,-21,-9,-3,-3,-6,1,-8,1,-6,-14,-36
-23,-25,-16,-3,-12,18,21,4,20,-4,-14,1
-26,-28,-2,-14,-6,-25,11,7,-6,-15,-8,-17
-33,-18,-24,15,21,-32,-14,-1,26,-7,-14,-26
-22,-42,26,30,-1,-26,17,23,13,-34,-16,-19
-4,10,12,-15,26,-40,-1,19,12,-19,-11,-17
18,-13,4,19,6,-3,-4,-7,-20,-17,-7,-13
-31,-9,-14,19,5,-8,4,-2,4,-1,-38,0
-12,-15,-26,-6,15,-20,15,13,-4,-27,-6,-17
-22,-24,5,27,-6,-18,11,-7,18,-18,-24,-17
-16,7,0,6,23,-30,-10,14,-9,-8,-15,-13
-6,-25,1,12,-14,-7,15,-5,-18,-22,-27,6
5,-17,12,15,2,-16,12,9,-16,-25,-6,-5
11,-24,-17,23,0,-18,14,34,0,-8,-28,-3
-3,-17,-20,-6,2,-33,8,4,13,2,-19,22
-11,-9,-6,-2,14,-11,-9,-3,6,-9,-9,-7
17,-4,-17,0,14,-5,20,0,14,1,-9,-8
-1,0,3,16,11,-3,-2,0,-6,3,-33,-13
21,-14,-1,19,-23,-13,10,-4,15,-4,-13,-27
-11,-14,-13,20,-4,-23,4,-14,10,-12,-4,-7
20,-12,-30,3,-4,14,0,1,15,3,-3,-27
-5,-23,17,5,20,-2,7,5,5,3,27,-29
-15,-14,-18,17,5,-13,-7,-21,-11,-8,-18,-22
-18,-28,9,-1,14,15,15,14,8,-18,-39,-2
-10,-3,9,12,-11,-11,28,10,3,-2,-14,-2
5,-10,-8,7,23,9,-5,12,4,-10,-9,-3
3,-7,-19,13,19,1,7,13,-26,-4,-16,-5
1,0,3,0,-29,-13,13,-13,-21,-4,-9,5
-23,-7,14,12,-9,-1,5,-10,-2,-3,6,1
17,1,-11,16,24,-9,4,-28,4,22,3,5
0,0,-3,36,-16,-15,30,12,12,12,13,5
-10,-1,-16,28,2,8,3,21,10,4,-3,-10
-1,-16,-17,0,-13,22,-11,21,-5,3,9,-22
-3,26,9,14,1,7,-9,-1,0,-1,-11,3
19,5,2,0,-2,-2,-15,-11,-3,27,-1,10
7,-8,6,-13,-5,16,-9,10,4,-19,-5,-19
-5,6,16,22,9,1,-16,-2,13,29,9,-10
14,23,0,3,-14,-2,-1,-1,4,21,16,4
30,-13,-12,15,-14,12,-7,-10,16,17,21,23
-11,19,11,-13,-16,7,-10,-10,30,12,27,9
3,-3,36,6,2,20,5,0,-7,18,17,5
11,19,-7,-11,-7,1,1,-1,-6,-2,20,11
-24,14,23,-14,-13,-4,-20,-19,-2,33,22,11
-11,32,2,-19,-11,45,-15,2,17,-6,28,15
-6,29,32,-22,14,35,-13,6,-8,27,10,13
9,33,25,-32,-16,16,-18,4,7,20,22,-4
17,16,29,-23,-1,25,-22,-16,11,43,24,23
14,49,33,-23,9,33,-11,-20,11,19,57,35
35,52,11,-35,-18,45,-6,-14,22,34,28,31
20,36,19,-29,-17,21,-6,2,16,36,54,36
25,45,32,-32,-4,53,-20,-47,23,53,41,29
20,84,61,-44,15,48,-18,-48,-2,42,54,39
20,56,75,-29,-12,67,-42,-34,38,46,66,68
32,74,51,-60,-19,51,-61,-42,12,52,44,61
35,81,56,-60,-16,63,-66,-40,35,75,90,91
41,88,46,-81,-4,95,-56,-52,26,89,95,55
50,101,72,-78,-19,77,-61,-29,39,82,105,73
17,105,45,-53,-15,94,-54,-22,47,91,98,79
42,128,91,-90,-15,103,-56,-69,35,86,106,96
60,128,88,-97,-2,83,-75,-58,31,114,111,94
29,128,78,-88,-33,113,-76,-45,44,120,120,115
44,140,104,-84,-10,121,-92,-77,56,102,124,96
60,132,93,-92,-21,137,-102,-72,37,102,132,138
64,179,98,-111,5,123,-84,-72,52,119,148,151
63,157,125,-96,-21,153,-71,-56,61,129,166,112
63,161,122,-144,-28,176,-116,-72,56,142,169,119
75,195,117,-126,-42,164,-92,-76,74,158,169,141
68,199,121,-132,-32,175,-117,-97,55,150,180,152
87,219,128,-145,-35,170,-114,-83,64,158,191,145
54,206,134,-157,-36,160,-129,-89,76,172,178,149
82,224,162,-129,-38,184,-139,-86,72,165,208,155
73,227,131,-146,-33,208,-136,-86,69,177,206,151
69,248,147,-172,-28,206,-124,-83,63,170,202,166
74,233,149,-178,-29,194,-114,-98,74,188,231,170
90,254,171,-154,-39,210,-133,-102,94,202,232,181
84,262,176,-174,-9,220,-130,-81,80,186,225,171
80,243,166,-153,-33,203,-151,-113,78,200,220,193
77,257,176,-190,-58,198,-142,-102,74,187,231,184
88,245,182,-174,-26,226,-149,-86,87,209,238,178
84,265,168,-182,-35,211,-147,-89,92,204,242,172
94,257,165,-173,-17,198,-150,-81,85,207,234,169
88,243,155,-181,-37,227,-152,-133,95,181,223,167
84,242,169,-182,-48,206,-125,-100,87,174,234,180
101,250,144,-161,-37,195,-146,-97,82,184,221,166
65,215,163,-172,-42,178,-147,-99,85,177,197,181
80,261,159,-165,-40,192,-147,-104,64,195,228,169
78,239,148,-164,-42,205,-132,-98,66,171,204,146
93,236,145,-168,-39,180,-117,-88,65,189,194,157
82,204,135,-152,-33,202,-93,-80,64,179,204,157
60,214,138,-157,-45,194,-91,-79,58,155,196,164
66,211,142,-155,-16,181,-108,-88,61,146,186,147
76,189,146,-132,-21,172,-100,-78,61,158,177,126
87,183,136,-103,-27,168,-108,-67,40,147,173,137
77,156,107,-132,-4,164,-99,-80,49,134,157,126
51,132,118,-101,-33,134,-88,-67,78,117,137,122
50,146,115,-97,-30,138,-82,-69,38,101,140,112
70,154,79,-98,-21,145,-75,-52,50,90,144,106
36,145,79,-101,-44,131,-90,-67,13,93,116,105
38,140,94,-85,-23,106,-72,-44,46,93,116,85
48,114,79,-88,-4,98,-48,-38,27,79,102,94
56,119,62,-102,-27,105,-64,-41,13,103,81,50
16,113,90,-55,-13,105,-83,-58,38,71,100,65
40,108,70,-67,-7,94,-38,-54,9,77,90,65
36,101,38,-37,-21,83,-54,-46,22,73,76,70
32,76,62,-61,-24,57,-40,-50,40,77,76,60
25,69,57,-53,-13,75,-33,-19,23,62,79,40
46,78,43,-46,-13,31,-49,-3,5,54,57,54
32,51,41,-54,-6,97,-36,-39,28,42,52,59
30,45,52,-34,-1,48,-18,-11,-1,38,33,27
20,19,28,-44,1,51,-22,-2,10,17,44,32
30,58,38,-25,9,19,-54,-25,-2,37,35,14
-5,32,19,-35,-8,48,-25,-6,3,46,42,46
27,24,28,-38,-8,2,-20,-4,1,15,25,8
20,-2,29,-25,-43,28,-46,7,19,18,16,24
23,26,12,-2,22,20,-5,1,-1,33,11,22
3,-8,14,-13,-1,22,-15,-18,37,14,0,33
20,27,-2,-6,-9,27,-32,-11,1,29,5,5
6,33,3,5,5,17,-9,-6,3,22,10,0
11,14,9,-7,-7,25,-16,-16,-12,-2,16,-10
-12,6,-6,-8,-9,14,23,3,-15,6,11,-5
-1,12,-2,6,3,-8,-26,-14,15,8,16,1
0,22,21,3,-17,1,0,8,-2,-18,8,-2
-3,-34,-2,12,0,1,-3,-10,21,23,1,-2
-13,-14,-11,5,-18,-6,-4,-1,3,-7,-9,-4
-15,8,-1,15,11,-19,13,-12,-12,-20,0,-1
7,-27,-2,22,-2,-31,12,6,-6,-30,-40,-23
-11,-25,-9,16,22,-1,32,36,-5,-4,-23,-22
-23,-41,-4,18,29,-29,34,21,-17,-28,-26,-23
-26,-29,-2,20,-18,-36,8,21,-22,-48,-49,-28
-9,-50,-22,41,21,-51,40,32,-3,-35,-73,-66
-34,-81,-29,50,29,-64,62,37,1,-40,-70,-54
-37,-107,-62,56,37,-80,43,40,-22,-67,-83,-59
-45,-106,-62,80,43,-69,56,63,-31,-66,-99,-66
-51,-133,-82,97,32,-86,65,57,-20,-73,-117,-78
-43,-133,-91,77,8,-114,55,48,-36,-100,-107,-81
-54,-157,-97,84,22,-113,86,61,-46,-106,-136,-104
-41,-150,-110,90,17,-119,88,64,-41,-94,-128,-100
-57,-135,-97,97,32,-107,80,75,-33,-104,-121,-94
-49,-126,-92,97,37,-117,87,69,-24,-87,-100,-83
-20,-116,-74,87,40,-88,54,63,-45,-82,-103,-85
-46,-85,-78,57,15,-83,44,17,-30,-79,-97,-80
-20,-50,-51,49,13,-71,26,50,-23,-64,-51,-55
-7,-15,-10,24,30,-21,16,6,-21,-9,-21,-21
18,26,12,-27,-17,11,-22,-20,11,28,34,26
29,97,62,-61,1,76,-62,-23,5,94,111,74
69,153,100,-108,-8,144,-117,-71,68,136,161,106
76,273,191,-187,-31,228,-131,-96,69,180,260,174
126,344,242,-248,-62,310,-182,-158,91,283,324,257
159,469,305,-296,-69,377,-233,-158,140,341,411,313
185,551,352,-393,-61,458,-301,-222,164,423,494,390
211,664,440,-452,-93,550,-368,-259,205,504,607,483
274,765,487,-515,-125,639,-416,-313,212,590,682,534
290,840,540,-571,-129,702,-463,-337,263,616,763,577
328,925,616,-635,-138,764,-504,-378,278,684,833,636
349,963,634,-658,-136,787,-530,-386,295,732,901,693
363,998,664,-690,-164,851,-552,-414,280,777,919,712
346,1040,670,-698,-142,862,-573,-396,320,762,942,735
368,1031,643,-679,-152,851,-552,-416,312,777,958,715
347,981,618,-663,-154,840,-531,-384,311,741,875,699
318,925,584,-616,-133,779,-526,-373,285,690,831,636
317,876,547,-585,-137,701,-470,-317,266,663,762,585
273,757,481,-521,-125,637,-418,-296,220,588,671,533
218,670,430,-432,-92,533,-367,-268,195,516,585,438
194,554,349,-368,-88,442,-289,-220,158,394,490,386
149,418,271,-294,-46,371,-235,-185,117,323,389,291
122,306,221,-231,-22,289,-174,-105,91,254,291,225
80,209,147,-150,-56,170,-122,-87,88,179,191,169
31,112,98,-93,-19,111,-86,-62,20,93,115,87
18,35,19,-30,0,45,-20,-33,14,63,47,34
-1,-45,-43,18,23,-26,23,23,3,-47,-18,-33
-25,-103,-81,76,26,-105,62,68,-12,-82,-88,-63
-37,-166,-102,90,15,-130,91,72,-39,-113,-117,-104
-76,-197,-107,126,30,-155,106,63,-51,-132,-158,-130
-81,-226,-143,156,37,-202,111,70,-68,-150,-196,-167
-72,-257,-151,159,38,-195,138,92,-68,-182,-208,-178
-96,-248,-151,194,45,-203,146,82,-91,-190,-207,-147
-80,-237,-166,176,50,-211,122,91,-95,-177,-213,-160
-87,-224,-125,171,33,-189,139,62,-79,-162,-218,-155
-76,-210,-148,140,52,-177,109,93,-99,-141,-198,-148
-68,-177,-125,147,27,-166,101,98,-69,-149,-186,-128
-79,-183,-113,134,14,-146,106,82,-56,-133,-158,-121
-77,-144,-112,117,34,-126,77,74,-49,-114,-136,-83
-62,-140,-65,87,12,-87,89,47,-44,-81,-140,-93
-36,-113,-82,70,9,-101,69,38,-34,-70,-99,-66
-58,-69,-50,66,-5,-65,32,18,-42,-85,-76,-50
-35,-84,-54,49,10,-65,31,11,-35,-34,-62,-44
-6,-60,-22,44,15,-27,42,25,-27,-19,-46,-28
11,-31,-12,23,15,-40,23,16,-11,-13,-39,-3
6,0,-19,15,7,-14,21,5,-23,-7,-22,-23
-14,-20,1,30,3,-10,-27,-3,-22,2,6,-4
-10,1,-14,-1,-10,-8,6,22,-13,-14,18,-2
19,-9,15,-4,-5,16,-1,13,35,12,1,13
-15,26,-13,3,-10,-3,2,-3,-4,-10,-9,20
13,7,8,-16,1,-8,-8,12,0,19,-2,20
14,15,8,-15,8,18,9,-11,-11,21,26,7
-11,-1,19,-13,-2,14,-26,-19,3,-1,3,30
31,5,24,-37,-29,9,11,-18,19,25,18,19
10,35,-5,-1,-7,26,-22,-25,3,15,19,32
16,24,8,-41,-18,13,-8,-18,1,25,51,16
5,24,-6,-22,-10,38,-3,-6,-10,13,30,19
12,41,-13,-10,14,13,-40,-10,7,36,14,3
21,38,45,-2,7,19,-25,-8,38,32,19,29
9,17,41,-23,3,10,-28,-9,8,24,35,37
11,35,47,-16,-11,49,-29,-16,8,37,35,17
27,24,34,-33,-9,26,-6,-25,13,19,14,17
21,41,14,-24,-11,62,-17,-26,23,47,40,27
10,44,37,-33,12,36,-19,-12,14,43,55,8
9,21,29,-55,0,49,-22,-32,25,36,58,16
1,63,51,-52,-34,56,-32,-7,9,37,21,48
11,50,29,-41,-20,53,-31,-54,6,17,44,38
13,47,31,-23,-4,39,-17,-26,12,45,54,35
27,78,21,-42,-11,48,-31,-5,3,66,60,54
32,71,11,-12,14,57,-44,-34,35,27,72,34
33,89,71,-77,-14,57,-23,-39,20,53,98,49
35,78,51,-44,-7,71,-62,-32,24,81,64,70
41,80,49,-67,2,45,-48,-29,31,70,74,67
-6,87,37,-53,-12,87,-63,-18,32,84,73,45
40,106,43,-67,-8,66,-41,-41,39,72,72,60
59,103,55,-48,-17,73,-43,-19,18,81,92,83
58,105,85,-75,-23,80,-55,-28,32,66,91,53
42,100,53,-70,-8,102,-63,-28,32,109,116,50
44,115,72,-81,9,87,-22,-45,35,101,106,84
46,120,75,-71,-9,97,-67,-41,41,116,115,93
27,112,72,-79,-16,89,-67,-44,26,71,119,71
43,115,92,-92,-3,123,-66,-53,35,107,97,97
31,144,86,-99,-26,115,-72,-61,57,101,125,110
54,151,86,-95,-38,145,-88,-36,51,123,130,118
40,154,99,-98,-21,135,-91,-84,54,130,130,124
56,165,103,-106,-10,128,-98,-50,38,135,141,118
56,200,116,-131,-6,146,-112,-66,61,132,156,134
66,178,112,-122,-20,148,-104,-55,55,130,158,144
82,176,127,-127,-45,138,-104,-83,51,132,145,112
55,203,138,-138,-50,167,-106,-87,76,159,185,134
75,197,137,-132,-45,199,-117,-66,49,163,184,159
78,227,137,-165,-22,175,-121,-86,71,167,190,166
95,230,161,-174,-40,183,-118,-89,55,167,220,164
79,231,159,-147,-24,189,-131,-81,70,160,216,166
93,262,144,-178,-30,214,-126,-97,66,186,229,165
89,262,156,-140,-43,221,-148,-124,86,171,235,193
94,275,169,-182,-58,227,-140,-99,90,196,247,197
78,263,176,-182,-36,238,-179,-107,53,212,239,204
107,301,210,-202,-40,238,-167,-102,115,194,271,208
118,307,177,-201,-50,246,-163,-138,76,205,262,197
120,300,195,-208,-39,250,-165,-114,97,237,291,198
113,309,182,-222,-46,267,-173,-152,101,227,302,234
127,327,242,-219,-60,244,-164,-128,84,236,302,233
118,330,227,-219,-56,272,-176,-127,96,245,299,238
123,330,214,-240,-50,282,-191,-128,108,265,297,225
116,359,233,-226,-38,294,-186,-138,71,258,319,226
122,358,216,-227,-38,281,-188,-147,110,251,311,232
132,360,242,-242,-54,293,-201,-138,106,284,364,245
120,383,252,-241,-46,283,-186,-138,127,287,331,250
132,389,262,-258,-63,285,-224,-165,138,266,338,272
113,396,266,-272,-72,315,-198,-147,118,285,369,267
132,386,233,-245,-64,335,-234,-150,105,298,363,268
121,395,251,-268,-60,319,-236,-148,123,291,352,263
135,392,240,-281,-76,322,-222,-153,118,318,351,274
120,390,265,-281,-68,348,-189,-155,122,311,364,272
143,386,258,-255,-39,337,-252,-166,123,313,372,284
122,436,260,-272,-65,350,-221,-159,118,318,351,276
145,410,263,-296,-68,313,-209,-160,127,310,375,285
161,399,279,-292,-56,339,-226,-163,102,303,362,310
130,419,286,-283,-61,321,-252,-174,125,320,381,293
132,451,267,-283,-62,341,-223,-186,135,347,395,310
