I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
40,135,109,-76,-11,109,-82,-54,37,117,118,76
65,121,117,-94,-17,112,-55,-59,40,108,119,116
62,151,92,-111,-29,101,-80,-85,19,99,132,112
53,148,90,-129,-20,124,-78,-39,49,112,164,122
55,170,101,-122,-25,157,-115,-69,41,128,155,106
69,190,130,-143,-18,139,-83,-57,42,148,147,113
57,187,109,-125,-20,159,-113,-79,60,124,189,137
81,205,120,-142,-30,165,-105,-80,66,124,184,155
77,208,124,-132,-35,169,-117,-75,49,160,174,147
60,216,145,-119,-20,195,-130,-91,41,164,183,129
68,225,136,-147,-27,181,-133,-74,53,164,180,152
70,243,161,-136,-43,197,-125,-72,82,166,200,164
61,230,157,-167,-53,197,-147,-113,81,186,209,195
99,253,155,-151,-36,206,-132,-100,75,171,207,187
72,271,157,-179,-41,213,-157,-95,47,189,239,185
86,268,173,-194,-45,209,-142,-101,88,194,244,210
93,285,178,-217,-60,212,-154,-108,81,209,233,198
102,282,184,-201,-19,228,-159,-105,96,201,274,194
99,284,178,-185,-38,243,-148,-129,103,232,260,211
97,312,183,-187,-38,243,-185,-115,98,215,253,214
98,290,198,-206,-34,242,-189,-124,89,228,269,215
111,309,200,-206,-66,257,-162,-123,67,217,294,221
121,319,203,-211,-59,262,-163,-114,91,249,273,217
100,352,219,-216,-52,299,-166,-141,109,260,279,211
93,328,225,-229,-48,266,-183,-111,95,237,305,233
147,356,211,-233,-45,301,-186,-144,71,244,304,238
107,327,225,-272,-56,287,-172,-135,107,237,323,225
141,343,204,-237,-49,271,-215,-124,118,255,311,250
126,365,218,-251,-55,311,-211,-152,109,269,318,266
120,374,232,-237,-64,302,-181,-158,106,278,336,263
117,336,239,-228,-53,300,-186,-145,93,274,309,234
121,346,244,-236,-48,302,-194,-153,98,288,323,255
132,343,253,-252,-78,306,-207,-136,120,269,336,251
138,378,236,-253,-45,299,-234,-132,133,282,317,230
110,379,244,-243,-60,306,-213,-159,90,298,327,257
136,371,252,-259,-60,307,-192,-160,118,284,342,254
110,371,230,-251,-48,309,-195,-155,114,272,331,248
126,373,248,-236,-62,329,-192,-119,117,287,332,255
125,345,229,-260,-66,304,-208,-165,122,295,340,268
129,342,262,-269,-64,299,-204,-147,118,289,357,259
136,359,226,-248,-37,315,-228,-144,127,290,319,256
131,362,225,-230,-110,303,-211,-138,117,282,331,251
109,370,238,-253,-61,282,-201,-135,146,262,322,238
129,363,240,-237,-35,284,-198,-111,104,292,314,262
167,368,216,-241,-73,291,-202,-153,99,262,321,236
121,354,230,-210,-53,274,-197,-125,90,261,321,244
130,362,236,-215,-53,282,-191,-137,107,238,322,254
110,328,199,-231,-36,274,-180,-144,103,245,296,236
101,324,227,-238,-53,274,-183,-132,107,250,308,217
125,332,204,-209,-46,277,-191,-113,105,233,287,208
113,314,206,-219,-41,266,-191,-118,85,235,298,219
101,308,200,-208,-70,263,-174,-122,97,224,264,220
111,288,191,-221,-21,252,-193,-136,99,217,280,196
105,284,208,-193,-44,246,-154,-109,92,223,271,226
90,291,164,-190,-46,236,-165,-98,88,211,252,199
66,289,170,-196,-56,235,-149,-101,94,213,227,211
81,256,180,-180,-45,235,-140,-95,53,218,258,188
94,244,144,-172,-27,200,-129,-99,62,168,230,166
79,245,167,-149,-49,221,-157,-109,59,190,220,184
92,231,152,-158,-43,206,-122,-110,55,183,213,167
79,232,163,-172,-23,211,-149,-104,69,188,206,167
79,211,136,-159,-21,208,-107,-87,78,150,210,163
85,209,129,-153,-35,194,-130,-84,62,157,183,171
59,201,118,-134,-35,169,-118,-87,58,153,182,151
66,188,129,-128,-17,160,-111,-86,47,152,174,156
70,172,131,-133,-30,144,-107,-78,49,148,170,102
49,189,93,-138,-33,150,-94,-90,45,134,146,118
50,163,90,-117,-41,149,-99,-75,50,129,153,89
65,132,119,-125,-20,136,-96,-64,57,127,145,98
34,117,108,-99,-7,130,-70,-48,21,128,137,83
54,134,69,-72,-6,111,-70,-56,33,119,128,93
48,122,64,-66,-1,133,-78,-53,60,106,122,98
37,107,78,-81,-11,123,-70,-51,20,89,100,105
32,119,66,-53,-27,82,-64,-39,15,86,103,103
35,109,55,-71,-1,100,-74,-34,40,78,99,88
39,93,80,-41,-7,71,-53,-35,26,107,102,80
31,96,42,-77,-23,71,-56,-32,12,66,74,46
2,102,70,-47,-6,62,-24,-47,24,51,67,76
29,107,51,-57,-37,38,-19,-15,14,55,60,48
16,62,19,-29,-18,75,-47,-22,4,38,53,49
2,58,51,-40,-21,44,-41,-29,39,48,37,38
20,40,50,-33,-13,39,-23,-38,7,32,38,43
31,63,17,-21,-15,34,-38,-9,13,41,51,45
5,41,30,-24,-6,11,-12,-7,24,35,48,29
29,31,38,-28,-9,11,-29,-6,29,3,31,39
24,28,37,-18,2,31,0,-7,17,14,38,21
27,5,18,-6,-4,28,6,2,10,20,-6,34
-3,11,21,-14,9,10,-2,-13,1,6,-6,4
1,-11,-22,1,5,-2,-3,2,5,24,-6,12
13,14,3,28,-23,-19,-13,24,11,-10,-7,17
-2,8,13,12,10,-8,1,-8,-12,6,4,-9
-22,-14,-3,10,-10,-1,-14,-3,-21,18,4,13
-19,-6,-30,4,-15,-11,4,8,10,-17,-21,-24
-1,-24,-3,-3,-1,-10,0,12,-8,4,-30,-7
21,-32,-22,41,-13,-25,-1,-5,8,-25,-9,7
-34,-10,-25,20,-12,-4,15,3,-9,-3,-34,-13
-13,-3,-21,21,-1,-9,1,26,-8,-11,-21,-10
-9,-38,-17,44,15,-17,11,21,-11,-38,-37,0
-15,-53,-12,-16,9,-40,20,1,-18,-38,-20,-39
-9,-45,-20,22,21,-28,12,-2,-18,6,-34,-53
0,-26,-19,10,-15,-28,19,-1,-22,-4,-30,-12
-9,-19,-43,26,13,-16,11,3,9,-13,-15,-19
11,-30,-14,31,6,-47,25,28,-3,-39,-25,-23
6,-46,-26,39,14,-34,23,26,6,-44,-27,-34
-14,-36,-55,17,2,-38,5,25,-29,-39,-26,-33
-7,-40,-38,38,8,-34,-6,1,-21,-25,-34,-22
1,-47,-13,36,15,-25,33,35,0,-50,-47,-23
-7,-46,-25,37,-6,-50,32,28,5,-14,-45,-58
-34,-42,-21,49,11,-46,25,11,-11,-33,-54,-50
-13,-47,-13,26,-9,-45,54,4,-16,-35,-53,-33
-25,-53,-43,45,19,-52,26,8,-34,-17,-48,-45
-14,-43,-17,30,17,-28,15,-1,-16,-40,-24,-33
7,-57,-52,36,5,-30,7,41,11,-47,-51,-36
-7,-45,-58,42,16,-53,29,26,-13,-41,-48,-35
-13,-51,-23,34,6,-57,8,16,18,-62,-50,-34
-6,-52,-22,25,3,-49,42,42,-23,-61,-49,-51
-30,-77,-22,32,39,-49,53,23,0,-33,-37,-43
-12,-29,-19,43,20,-68,42,25,-26,-51,-41,-59
-18,-65,-48,44,8,-52,50,11,-21,-53,-36,-26
-22,-52,-20,58,6,-50,20,21,3,-40,-31,-37
-26,-53,-32,45,-5,-39,42,30,0,-29,-55,-32
-15,-45,-47,25,-1,-51,32,0,-36,-19,-67,-37
-11,-55,-37,23,23,-46,21,32,-11,-25,-39,-36
-4,-56,-31,22,24,-46,36,14,-22,-29,-59,-42
-25,-45,-24,48,4,-38,14,20,-38,-58,-45,-63
-4,-51,-32,41,2,-55,46,8,-5,-44,-42,-32
-31,-54,-39,32,6,-45,31,34,-2,-27,-38,-29
-34,-61,-41,46,8,-78,39,29,-5,-43,-46,-32
-15,-57,-34,56,9,-32,36,22,-16,-19,-55,-53
-16,-74,-33,29,12,-31,14,11,-31,-49,-63,-30
-18,-39,-36,25,15,-30,21,16,-44,-30,-73,-14
-17,-46,-28,5,21,-67,25,24,-16,-17,-51,-49
4,-37,-45,34,0,-40,13,24,-21,-24,-37,-29
-31,-40,-5,24,-6,-47,37,22,-25,-16,-44,-33
-16,-66,-35,26,-1,-44,27,15,-22,-50,-33,-42
-45,-55,-33,32,-4,-33,22,5,-10,-47,-53,-27
-9,-65,-30,26,11,-28,30,13,-26,-26,-54,-32
-9,-54,-24,46,9,-34,25,41,6,-42,-44,-41
-19,-32,-25,17,6,-66,35,11,-20,-29,-51,-23
-19,-53,-41,47,13,-24,31,8,9,-18,-23,-39
-22,-60,-24,30,1,-42,32,19,-10,-50,-34,-41
-20,-35,-20,25,3,-50,39,28,-1,-53,-27,-50
-10,-46,-38,34,14,-30,21,29,-4,-36,-56,-42
-12,-40,-49,57,-17,-39,21,20,-3,-37,-28,-28
-10,-44,-21,30,11,-44,12,4,-13,-31,-20,-35
-22,-39,-30,49,1,-53,30,14,-44,-23,-27,-27
-19,-58,-8,55,7,-37,-2,36,-27,-42,-37,-44
-8,-28,-43,17,-2,-25,21,18,-2,-35,-48,-30
-21,-33,-22,30,-6,-23,25,38,-28,-24,-16,-25
-35,-50,-21,20,1,-41,54,30,-44,-29,-9,-11
-19,-48,-18,36,-5,-14,35,-2,-17,-50,-34,-26
1,-25,-16,35,-16,-20,59,9,-16,-6,-39,-43
-20,-50,-30,30,-9,-35,16,-4,-17,-20,-34,-20
2,-40,-38,54,-10,-23,1,17,11,-29,-64,-12
-10,-30,-25,38,19,-38,33,37,-14,-19,-31,-33
-1,-32,-11,38,2,-22,36,6,7,-28,-25,-34
-17,-41,-32,21,18,-33,24,26,5,-21,-30,-42
-10,-48,-8,17,13,-36,27,19,-18,-44,-40,-25
-14,-42,-42,49,4,-30,16,8,-7,-23,-26,-14
-15,-39,-17,41,-9,-42,32,19,8,-31,-13,-17
-18,-38,-9,27,17,-9,7,-1,-21,-11,-43,-34
-13,-42,-24,36,14,-32,10,0,-2,-14,-16,-28
-7,-38,-33,14,-6,-10,20,15,-25,-21,-22,-32
-23,-45,0,9,12,-9,25,20,-24,-43,-25,-29
12,-46,-15,22,11,-59,41,9,5,-12,-42,-14
-17,-39,-42,10,13,-19,32,15,-6,-28,-42,4
-16,-25,-42,10,20,-27,26,-2,-20,-18,-43,-39
-4,-12,-16,19,-7,-16,37,13,2,-48,-39,-31
-3,-49,-26,9,3,-32,9,17,-12,-48,-25,-24
-6,-31,-17,27,14,-26,-2,27,-11,-35,-35,-26
-19,-12,-20,34,39,-10,-2,18,-15,-17,-3,-24
-2,-26,-27,32,6,-4,9,9,-21,-46,-34,-17
-42,-41,-27,20,27,-4,31,25,-13,-26,-28,4
-8,-25,-9,25,15,-34,37,5,-6,-33,-25,-28
-4,-35,-53,17,25,-54,31,15,-8,-13,-48,-48
-5,-6,-6,27,29,-27,19,26,-4,-27,-49,-26
5,-36,-25,29,0,-22,21,13,-7,-33,-19,-13
0,-24,-32,8,-7,-30,17,7,-11,-20,-14,-4
-10,-29,-8,22,7,-10,23,0,1,-25,-40,-15
-9,-38,8,30,-17,-18,18,24,-7,-21,-28,-26
-29,-16,-16,7,-12,-15,17,-21,18,-18,-26,-15
-1,-11,-10,19,14,-28,22,27,-7,-6,-33,-36
-4,-6,-12,8,29,-3,3,24,-13,-12,-4,-20
1,-18,-8,-7,37,-13,34,-4,-28,-20,-19,1
0,-29,-6,0,23,-27,22,4,-20,12,-29,-24
-7,-33,-8,23,4,-13,11,8,7,-7,-12,-15
11,-3,-4,-17,-7,4,1,5,13,-20,-4,-21
-11,-29,-17,14,-12,-24,-2,-10,-27,-6,0,0
14,-19,-1,17,-1,-18,7,16,-14,-25,0,-5
10,-3,-2,-5,36,-18,9,-15,0,-8,7,5
21,-4,-5,-7,7,-10,11,14,7,7,3,-18
20,-28,-17,2,21,-13,-5,4,10,0,16,-1
-21,1,4,33,-3,6,-4,14,2,22,-9,-1
-2,16,27,-18,-15,7,-31,4,-8,10,-7,7
-5,11,34,-10,9,-11,12,-1,21,0,2,5
3,0,8,-4,9,17,-11,1,-4,10,5,21
3,27,22,-38,-18,12,-17,-7,18,6,20,-8
6,18,20,-5,6,29,-8,0,-13,25,13,26
5,11,26,-14,1,41,-30,-14,7,16,29,10
11,34,13,-33,-3,30,-26,-17,22,17,46,30
19,32,33,-40,5,17,-30,-16,10,44,32,26
12,55,22,-18,1,39,-31,-27,19,39,41,33
20,64,34,-30,-28,44,-35,-39,21,36,66,51
19,50,40,-34,8,45,-28,-37,26,40,45,34
21,77,45,-52,-12,48,-52,-39,0,80,51,35
21,61,50,-48,-14,58,-43,-48,37,76,55,45
30,81,52,-74,-21,76,-18,-49,27,60,74,64
8,110,27,-75,-3,87,-40,-46,26,80,66,79
52,90,85,-88,-17,84,-65,-39,39,86,105,55
22,110,81,-86,-1,102,-83,-57,35,104,111,85
51,132,78,-96,-7,128,-76,-59,50,97,114,82
46,156,86,-90,10,114,-88,-89,47,98,123,107
61,137,107,-101,-29,140,-58,-38,13,109,138,104
49,168,112,-92,-32,113,-78,-66,35,121,148,92
64,157,108,-139,-19,140,-100,-51,46,121,152,83
88,160,124,-98,-38,125,-84,-62,55,108,132,122
70,181,104,-141,-22,142,-107,-66,52,127,172,106
78,205,114,-143,-42,141,-90,-84,58,154,174,139
65,200,136,-133,-31,168,-119,-66,71,150,181,138
79,214,128,-115,-31,155,-116,-85,74,131,180,147
71,205,140,-153,-33,167,-119,-89,43,155,183,150
60,208,141,-185,-21,169,-123,-62,68,161,212,168
84,239,156,-162,-41,185,-110,-61,55,169,215,158
85,227,146,-142,-35,198,-116,-62,50,170,203,158
76,237,160,-151,-45,192,-134,-117,65,185,214,176
71,243,161,-152,-57,200,-131,-86,71,178,201,156
70,245,149,-161,-45,190,-137,-103,77,197,221,163
91,242,157,-154,-40,192,-149,-105,75,183,191,180
108,233,164,-157,-58,181,-121,-116,62,184,222,160
83,249,148,-167,-17,215,-145,-106,69,179,202,173
84,243,168,-161,-39,195,-124,-104,87,177,207,195
73,246,160,-173,-32,195,-147,-103,77,165,226,160
75,241,151,-153,-49,220,-127,-84,51,173,195,180
72,244,155,-141,-30,194,-137,-99,76,179,232,148
79,231,157,-175,-36,190,-134,-98,58,172,193,170
106,219,134,-150,-37,180,-125,-93,79,185,194,184
80,237,159,-154,-39,171,-137,-98,61,178,172,143
81,212,156,-146,-16,187,-104,-105,73,183,201,146
73,209,134,-159,-24,175,-129,-104,74,147,184,142
76,219,131,-149,-36,182,-110,-75,60,163,184,155
47,193,109,-115,-20,167,-106,-73,50,170,168,153
69,169,104,-100,-20,166,-103,-63,48,124,176,141
74,211,109,-112,-28,144,-101,-75,50,153,170,142
63,180,118,-101,-1,161,-86,-74,35,142,134,115
60,182,109,-96,-37,134,-93,-52,42,130,143,114
51,133,111,-116,-31,134,-77,-72,60,94,128,125
59,126,119,-69,-13,95,-95,-83,38,92,125,106
45,143,49,-87,-16,124,-72,-72,42,118,129,92
68,131,72,-102,-7,120,-73,-23,42,94,101,105
40,115,73,-76,-7,93,-68,-37,33,83,87,95
26,103,73,-76,-15,78,-60,-33,39,68,85,83
15,103,60,-59,-9,49,-53,-31,23,60,94,86
22,56,42,-55,-18,72,-39,-24,34,80,78,68
62,87,38,-30,-5,65,-47,-32,42,65,69,91
31,84,50,-68,-34,60,-47,-30,38,66,67,36
14,69,31,-66,-17,40,-50,-38,18,44,52,48
32,63,49,-35,-17,69,-48,-39,23,37,52,34
19,38,36,-29,6,45,-12,-12,-1,25,56,61
27,46,37,-25,1,43,-26,-19,-3,12,48,37
27,50,-2,-17,-7,40,-39,-41,8,36,28,28
5,26,20,-15,2,22,-28,-14,12,29,56,14
8,59,16,0,-7,19,-13,-5,-5,43,17,24
30,26,23,-23,-20,37,3,-15,13,35,29,25
-9,5,26,-25,15,5,-23,-19,-10,11,28,33
-9,11,22,1,-13,9,-21,2,-4,19,24,20
7,39,12,5,-6,17,-32,-16,9,12,9,36
23,22,20,-2,5,11,-29,-6,-15,4,13,4
5,13,18,3,-11,16,10,7,14,22,-3,2
-10,-17,18,19,-1,14,18,-1,-8,-20,-3,-8
13,30,-10,-20,22,7,-14,-5,-2,-1,6,5
-17,12,6,5,-12,-16,-5,-7,-13,-2,0,-13
-1,14,8,-12,-17,4,13,39,-16,-21,-5,-1
-7,4,1,2,-4,-11,1,8,-33,-5,4,-12
4,-22,13,-9,3,-13,6,-1,-13,9,-10,6
2,-32,-3,19,-18,-11,0,11,10,-24,0,-18
6,-24,-16,-2,-4,-35,13,9,4,-24,-19,-8
-6,-39,-16,36,3,-22,27,13,-21,-7,-39,-26
-11,-43,-30,34,18,-30,29,13,6,-28,-59,-32
-45,-27,-22,28,-27,-20,14,27,-4,-27,-13,-27
-4,-39,-10,28,-1,-33,18,38,6,-22,-54,-26
-30,-72,-43,50,24,-44,38,33,-19,-41,-31,-57
-31,-86,-58,56,8,-67,51,28,4,-45,-53,-70
-42,-86,-62,57,9,-62,42,31,-26,-69,-94,-53
-19,-117,-83,62,32,-83,47,39,-28,-87,-105,-74
-47,-103,-67,83,23,-98,70,56,-12,-85,-100,-107
-43,-129,-90,69,18,-113,51,55,-36,-92,-117,-73
-64,-165,-110,101,54,-130,86,54,-33,-106,-135,-100
-51,-155,-104,97,23,-150,92,81,-52,-132,-162,-124
-82,-186,-127,106,35,-126,74,58,-49,-128,-161,-122
-51,-205,-127,143,24,-173,92,84,-58,-137,-194,-139
-61,-186,-106,132,39,-153,113,83,-57,-132,-168,-122
-50,-180,-119,127,9,-153,91,57,-45,-124,-140,-127
-74,-138,-104,94,23,-115,93,54,-41,-114,-139,-105
-42,-112,-87,80,16,-105,58,59,-45,-82,-109,-79
-32,-71,-64,56,5,-58,54,17,-34,-35,-71,-65
16,-18,-7,-19,2,-12,-2,5,-23,-14,-18,-16
7,53,15,-27,-6,54,-23,-5,14,50,55,28
50,115,90,-100,-14,111,-77,-49,35,100,102,82
78,220,155,-138,-32,199,-118,-84,62,156,170,143
119,315,207,-220,-16,271,-186,-109,77,233,271,202
130,391,256,-289,-69,337,-234,-144,142,305,365,274
164,510,346,-353,-80,440,-277,-210,137,385,461,357
210,625,411,-413,-84,522,-339,-244,197,451,544,421
241,708,468,-490,-122,562,-394,-278,221,541,646,516
305,811,513,-569,-124,678,-458,-349,238,593,720,579
296,900,592,-611,-142,741,-521,-357,266,667,808,623
338,967,640,-668,-145,809,-546,-405,299,747,889,675
373,1046,690,-717,-143,878,-559,-416,335,790,939,743
371,1083,695,-766,-169,904,-600,-426,323,816,968,771
372,1119,708,-758,-174,913,-604,-428,337,817,1000,767
387,1095,722,-753,-157,894,-583,-454,335,808,981,761
376,1093,703,-737,-157,880,-583,-422,334,808,955,745
363,1021,658,-718,-151,859,-571,-403,314,765,908,721
344,964,611,-643,-135,778,-520,-378,291,697,845,681
291,857,572,-572,-119,727,-487,-339,252,649,801,611
266,765,501,-511,-120,632,-418,-311,249,579,694,526
222,676,422,-470,-117,553,-358,-256,188,482,577,457
197,527,358,-379,-107,457,-306,-209,183,407,507,377
147,440,299,-281,-57,356,-229,-165,138,315,375,306
98,297,198,-194,-41,256,-156,-123,110,241,291,206
71,210,145,-129,-16,169,-128,-96,60,152,154,143
13,118,70,-72,3,94,-60,-49,22,84,93,75
1,18,-6,-20,11,38,15,-18,-1,15,28,15
-9,-39,-24,62,18,-53,28,40,-7,-42,-36,-20
-29,-128,-78,74,-4,-89,68,45,-37,-115,-121,-81
-51,-194,-115,134,19,-132,95,55,-56,-128,-159,-114
-47,-215,-126,146,42,-179,105,81,-72,-166,-212,-147
-81,-224,-152,172,16,-206,141,92,-79,-196,-234,-168
-89,-261,-177,161,31,-207,151,98,-69,-186,-230,-158
-94,-264,-178,194,15,-216,154,97,-88,-207,-222,-161
-90,-264,-182,182,46,-219,154,113,-89,-192,-250,-182
-73,-263,-170,177,44,-197,138,98,-74,-187,-222,-181
-97,-240,-165,174,32,-192,117,108,-43,-166,-219,-167
-66,-205,-119,150,9,-179,138,79,-91,-135,-201,-133
-85,-206,-131,135,17,-185,111,74,-50,-137,-164,-135
-61,-182,-101,115,32,-134,97,75,-48,-128,-157,-129
-51,-153,-96,106,11,-108,45,56,-54,-105,-139,-90
-34,-148,-78,77,4,-94,72,50,-36,-71,-87,-100
-52,-96,-45,94,41,-97,58,43,-22,-64,-83,-95
-28,-82,-62,75,12,-68,43,43,-14,-67,-79,-44
-14,-58,-48,46,-4,-50,26,-3,-18,-45,-41,-31
-2,-52,-34,22,-13,-10,47,6,-51,-38,-14,-14
-15,-44,-29,17,25,-46,18,20,-11,-25,-28,-50
-16,-8,-7,33,22,-28,-2,-6,-6,-5,-4,-7
5,-13,2,27,-19,-13,-19,4,-29,-8,-13,-2
-7,10,13,-6,21,19,13,-4,13,-20,-17,1
5,-4,-21,-13,-18,16,-2,14,13,13,2,2
20,12,12,-17,-6,15,-5,1,-10,9,-15,2
17,23,-10,1,11,-12,-17,-17,-10,-1,3,21
18,14,14,-2,16,-5,-3,5,6,-5,1,7
-10,6,26,-23,2,-14,-25,2,-15,25,-10,24
28,14,24,-12,-2,28,-6,-3,-6,2,35,25
6,22,11,-10,-2,21,-17,9,17,7,23,9
11,31,20,-13,-4,20,8,-29,-8,17,29,36
1,21,10,4,12,26,-20,-5,11,34,0,29
9,31,21,-38,9,52,1,-21,25,31,25,36
-13,30,12,-23,-5,18,2,14,-5,7,16,9
8,12,8,-18,7,46,-20,0,32,14,20,7
9,20,20,-26,9,10,-27,-25,19,24,42,19
7,22,35,-24,-18,26,-48,5,24,36,25,15
7,37,8,-28,-7,40,-37,-27,27,42,39,28
0,24,18,-30,-8,10,-39,-46,12,13,40,27
29,46,29,-53,-8,33,-21,-21,8,11,30,18
29,51,17,-22,-19,23,0,-25,36,36,41,43
5,73,35,-30,-25,39,-31,-6,5,57,47,51
18,48,36,-32,-25,48,-33,-39,14,43,45,31
31,87,34,-40,-17,57,-34,-26,25,51,46,52
16,65,23,-35,-3,48,-28,-9,24,30,57,25
14,51,44,-39,-10,25,-36,-26,20,45,34,18
-7,63,33,-41,-14,79,-44,-20,24,54,60,64
19,76,47,-59,-1,54,-27,-26,20,73,67,32
16,69,68,-38,-15,68,-34,-28,6,47,89,78
39,71,66,-44,5,61,-53,-34,31,68,96,75
31,94,60,-64,-29,88,-48,-20,39,69,94,50
53,96,72,-83,1,62,-70,-47,18,83,83,87
30,93,60,-74,-12,79,-54,-37,24,88,93,93
38,128,83,-89,2,86,-55,-48,39,82,107,77
57,118,68,-102,-20,94,-69,-22,47,97,111,80
32,139,87,-79,-9,89,-49,-58,33,81,107,77
45,117,90,-68,-35,99,-61,-64,49,134,96,96
39,146,90,-97,-17,109,-92,-61,62,102,130,76
48,139,93,-109,2,111,-88,-67,44,120,142,82
47,159,68,-107,-31,153,-80,-56,41,100,145,124
48,166,106,-98,-16,129,-74,-53,44,112,136,98
67,178,111,-118,-46,137,-93,-53,53,139,165,137
69,182,111,-134,-40,140,-103,-76,28,123,175,131
79,199,102,-130,-36,157,-104,-75,56,154,146,167
61,180,119,-127,-29,166,-104,-100,80,140,171,96
61,192,132,-124,-34,176,-96,-73,87,133,187,143
75,190,139,-158,-26,218,-115,-108,64,178,185,159
104,234,143,-177,-39,156,-119,-89,66,168,199,140
76,213,170,-187,-26,190,-133,-93,61,175,209,158
